drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100710","MARKETED","2023-09-29","APPROVED","2021-07-09","02517744"
"100807","MARKETED","2022-12-01","APPROVED","2021-08-03","02518775"
"100929","MARKETED","2023-12-01","APPROVED","2021-09-09","02520079"
"101151","MARKETED","2023-09-28","APPROVED","2021-11-15","02522373"
"101198","MARKETED","2023-10-20","APPROVED","2022-11-28","02522896"
"101331","MARKETED","2023-10-03","APPROVED","2022-01-13","02524279"
"101332","MARKETED","2023-10-03","APPROVED","2022-01-13","02524287"
"101866","MARKETED","2023-10-06","APPROVED","2022-07-26","02529459"
"101895","MARKETED","2023-10-11","APPROVED","2022-08-15","02529726"
"101955","MARKETED","2023-09-28","APPROVED","2023-08-31","02530376"
"101971","MARKETED","2023-09-26","APPROVED","2022-09-08","02530546"
"102070","MARKETED","2023-10-11","APPROVED","2022-10-03","02531585"
"102148","MARKETED","2023-10-05","APPROVED","2022-10-31","02532441"
"102170","MARKETED","2023-10-12","APPROVED","2022-11-10","02532689"
"102245","MARKETED","2023-09-12","APPROVED","2022-12-14","02533464"
"102348","MARKETED","2023-10-23","APPROVED","2023-01-23","02534576"
"102370","MARKETED","2023-10-24","APPROVED","2023-01-30","02534800"
"102371","MARKETED","2023-10-24","APPROVED","2023-01-30","02534819"
"102519","MARKETED","2023-09-30","APPROVED","2023-03-21","02536412"
"102535","MARKETED","2023-09-14","APPROVED","2023-03-30","02536595"
"102537","MARKETED","2023-09-12","APPROVED","2023-03-30","02536609"
"102538","MARKETED","2023-09-12","APPROVED","2023-03-30","02536625"
"102539","MARKETED","2023-09-12","APPROVED","2023-03-30","02536633"
"102588","MARKETED","2023-10-04","APPROVED","2023-04-12","02537168"
"102606","MARKETED","2023-10-30","APPROVED","2023-04-20","02537346"
"102607","MARKETED","2023-10-30","APPROVED","2023-04-20","02537354"
"102687","MARKETED","2023-10-20","APPROVED","2023-06-01","02538121"
"102688","MARKETED","2023-10-20","APPROVED","2023-06-01","02538148"
"102689","MARKETED","2023-10-31","APPROVED","2023-06-01","02538156"
"102698","MARKETED","2023-10-04","APPROVED","2023-05-25","02538237"
"102849","MARKETED","2023-10-20","APPROVED","2023-07-26","02539756"
"102850","MARKETED","2023-10-20","APPROVED","2023-07-26","02539764"
"102860","MARKETED","2023-10-03","APPROVED","2023-07-20","02539861"
"102882","MARKETED","2023-10-05","APPROVED","2023-07-27","02540118"
"102883","MARKETED","2023-10-05","APPROVED","2023-07-27","02540126"
"102884","MARKETED","2023-10-05","APPROVED","2023-07-27","02540134"
"102967","MARKETED","2023-10-23","APPROVED","2023-08-31","02541009"
"102992","MARKETED","2023-09-18","APPROVED","2023-09-12","02541270"
"91779","MARKETED","2023-08-19","APPROVED","2021-08-13","02433419"
"92527","MARKETED","2023-10-24","APPROVED","2023-08-03","02440903"
"92865","MARKETED","2023-09-18","APPROVED","2022-10-11","02443880"
"92866","MARKETED","2023-09-15","APPROVED","2022-10-11","02443899"
"96286","MARKETED","2023-10-18","APPROVED","2020-09-04","02473453"
"96287","MARKETED","2023-10-18","APPROVED","2020-09-04","02473461"
"98597","MARKETED","2023-10-27","APPROVED","2023-06-12","02496097"
"100495","CANCELLED PRE MARKET","2023-10-25","APPROVED","2021-05-11","02515547"
"100496","CANCELLED PRE MARKET","2023-10-25","APPROVED","2021-05-11","02515555"
"100727","CANCELLED POST MARKET","2022-01-31","MARKETED","2022-01-12","02517922"
"101040","CANCELLED PRE MARKET","2023-10-26","APPROVED","2021-10-15","02521180"
"33930","CANCELLED POST MARKET","2023-09-29","MARKETED","2006-05-10","02154862"
"33931","CANCELLED POST MARKET","2023-09-29","MARKETED","2006-05-10","02154870"
"50054","CANCELLED POST MARKET","2023-09-22","MARKETED","1997-04-10","02230785"
"50656","CANCELLED POST MARKET","2023-09-29","MARKETED","1997-07-28","02231347"
"60243","CANCELLED POST MARKET","2023-09-29","MARKETED","2014-11-13","02236950"
"74816","CANCELLED POST MARKET","2023-08-30","MARKETED","2005-02-24","02262800"
"74820","CANCELLED POST MARKET","2023-09-21","MARKETED","2005-03-03","02262827"
"91293","CANCELLED POST MARKET","2020-07-02","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","02428466"
"94632","CANCELLED POST MARKET","2023-10-23","MARKETED","2017-09-07","02459132"
"94633","CANCELLED PRE MARKET","2023-10-23","APPROVED","2016-11-22","02459140"
"98238","CANCELLED PRE MARKET","2023-10-26","APPROVED","2019-09-24","02492385"
"101157","DORMANT","2023-10-11","MARKETED","2021-11-22","02522454"
"101706","DORMANT","2023-10-11","MARKETED","2022-06-07","02527863"
"43041","DORMANT","2023-10-04","MARKETED","2017-09-19","02210401"
"44161","DORMANT","2022-05-29","MARKETED","2018-10-04","02170698"
"76368","DORMANT","2023-06-15","MARKETED","2006-11-17","02278103"
"96551","DORMANT","2023-09-07","MARKETED","2020-09-09","02475197"
"99517","DORMANT","2023-09-09","MARKETED","2021-07-09","02505797"
"74514","APPROVED","2023-10-25","APPROVED","2015-05-05","02259885"
"79119","APPROVED","2023-10-18","APPROVED","2021-11-10","02305623"
"62400","APPROVED","2023-10-20","APPROVED","1998-10-19","02238955"
"79121","APPROVED","2023-10-18","APPROVED","2021-11-10","02305658"
"79120","APPROVED","2023-10-18","APPROVED","2021-11-10","02305631"
"102845","APPROVED","2023-10-19","APPROVED","2023-07-17","02539691"
"102508","APPROVED","2023-10-13","APPROVED","2023-03-17","02536293"
