drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100050","MARKETED","2021-12-23","APPROVED","2021-01-20","02511282"
"100051","MARKETED","2021-12-23","APPROVED","2021-01-20","02511290"
"100160","MARKETED","2022-01-06","APPROVED","2021-02-08","02512300"
"100340","MARKETED","2022-01-19","APPROVED","2021-03-25","02514230"
"100491","MARKETED","2022-01-19","APPROVED","2021-04-29","02515512"
"100561","MARKETED","2021-12-31","APPROVED","2021-05-25","02516241"
"100562","MARKETED","2021-12-31","APPROVED","2021-05-25","02516268"
"100588","MARKETED","2021-12-29","APPROVED","2021-06-03","02516535"
"100589","MARKETED","2022-01-13","APPROVED","2021-06-03","02516543"
"100590","MARKETED","2021-12-30","APPROVED","2021-06-03","02516551"
"100607","MARKETED","2022-01-07","APPROVED","2021-06-11","02516756"
"100680","MARKETED","2022-01-14","APPROVED","2021-06-28","02517396"
"100681","MARKETED","2022-01-14","APPROVED","2021-06-28","02517418"
"100727","MARKETED","2022-01-12","APPROVED","2021-07-08","02517922"
"100744","MARKETED","2022-01-13","APPROVED","2021-07-16","02518112"
"100793","MARKETED","2021-12-06","APPROVED","2021-08-19","02518627"
"100833","MARKETED","2022-01-26","APPROVED","2021-08-11","02519054"
"100870","MARKETED","2022-01-10","APPROVED","2021-08-26","02519437"
"100878","MARKETED","2022-01-21","APPROVED","2021-08-26","02519534"
"100896","MARKETED","2021-12-15","APPROVED","2021-08-30","02519720"
"100897","MARKETED","2021-12-15","APPROVED","2021-08-30","02519739"
"100917","MARKETED","2022-01-06","APPROVED","2021-09-17","02519933"
"100918","MARKETED","2021-11-30","APPROVED","2021-09-17","02519941"
"100919","MARKETED","2021-11-26","APPROVED","2021-09-17","02519968"
"100930","MARKETED","2021-12-13","APPROVED","2021-09-10","02520087"
"101003","MARKETED","2021-12-06","APPROVED","2021-09-29","02520834"
"101108","MARKETED","2021-12-20","APPROVED","2021-10-29","02521903"
"75835","MARKETED","2021-12-01","DORMANT","2019-07-11","02272849"
"79266","MARKETED","2021-12-03","DORMANT","2021-07-28","02306980"
"92684","MARKETED","2022-01-12","DORMANT","2021-07-20","02442493"
"92685","MARKETED","2022-01-12","DORMANT","2021-07-20","02442507"
"95407","MARKETED","2022-01-06","APPROVED","2017-07-07","02465833"
"95454","MARKETED","2017-09-08","APPROVED","2017-07-21","02466236"
"97039","MARKETED","2022-01-20","APPROVED","2018-08-10","02479834"
"97042","MARKETED","2022-01-20","APPROVED","2018-08-10","02479842"
"98186","MARKETED","2021-12-24","APPROVED","2021-06-01","02491869"
"98187","MARKETED","2021-12-24","APPROVED","2021-06-01","02491877"
"98299","MARKETED","2022-01-12","APPROVED","2021-03-22","02493012"
"98732","MARKETED","2021-12-07","APPROVED","2020-03-25","02497492"
"99152","MARKETED","2021-12-24","APPROVED","2020-07-13","02501910"
"99153","MARKETED","2021-12-24","APPROVED","2020-07-13","02501929"
"99154","MARKETED","2021-12-24","APPROVED","2020-07-13","02501937"
"99442","MARKETED","2022-01-24","APPROVED","2021-11-01","02505053"
"99717","MARKETED","2022-01-03","APPROVED","2020-11-17","02507773"
"99718","MARKETED","2022-01-03","APPROVED","2020-11-17","02507781"
"99719","MARKETED","2021-12-30","APPROVED","2020-11-17","02507803"
"99763","MARKETED","2021-12-24","APPROVED","2020-11-20","02508249"
"99764","MARKETED","2021-12-24","APPROVED","2020-11-20","02508257"
"99765","MARKETED","2021-12-24","APPROVED","2020-11-20","02508265"
"99796","MARKETED","2021-12-17","APPROVED","2021-03-04","02508605"
"99984","MARKETED","2021-12-31","APPROVED","2021-01-07","02510642"
"10169","CANCELLED POST MARKET","2022-01-21","MARKETED","1989-12-31","00807788"
"16227","CANCELLED POST MARKET","2022-01-24","MARKETED","2006-07-19","02091127"
"16994","CANCELLED PRE MARKET","2022-01-12","DORMANT","2017-04-25","02061732"
"16998","CANCELLED PRE MARKET","2022-01-20","DORMANT","2017-04-25","02063204"
"16999","CANCELLED PRE MARKET","2022-01-24","DORMANT","2017-04-27","02094665"
"17002","CANCELLED PRE MARKET","2022-01-24","DORMANT","2017-04-27","01947060"
"17401","CANCELLED PRE MARKET","2022-01-20","DORMANT","2017-04-25","01996096"
"17901","CANCELLED PRE MARKET","2022-01-20","DORMANT","2017-04-25","02062151"
"17964","CANCELLED PRE MARKET","2022-01-24","DORMANT","2017-04-27","02067021"
"2386","CANCELLED POST MARKET","2022-01-20","MARKETED","2019-12-27","00353027"
"27606","CANCELLED PRE MARKET","2022-01-12","DORMANT","2017-04-27","02062232"
"672","CANCELLED POST MARKET","2021-10-05","DORMANT","2017-08-03","00075019"
"78199","CANCELLED POST MARKET","2022-01-26","MARKETED","2010-09-02","02296632"
"78200","CANCELLED POST MARKET","2022-01-26","MARKETED","2010-09-02","02296640"
"78544","CANCELLED POST MARKET","2022-01-11","DORMANT","2017-08-03","02300117"
"78545","CANCELLED POST MARKET","2022-01-11","DORMANT","2017-08-03","02300125"
"78546","CANCELLED POST MARKET","2022-01-11","DORMANT","2017-08-03","02300133"
"78547","CANCELLED POST MARKET","2022-01-11","DORMANT","2017-08-03","02300141"
"78602","CANCELLED POST MARKET","2021-12-22","MARKETED","2018-09-20","02300699"
"86862","CANCELLED POST MARKET","2022-01-06","DORMANT","2017-08-04","02382814"
"91531","CANCELLED PRE MARKET","2022-01-27","APPROVED","2014-09-10","02430886"
"91532","CANCELLED PRE MARKET","2022-01-27","APPROVED","2014-09-10","02430894"
"91533","CANCELLED PRE MARKET","2022-01-27","APPROVED","2014-09-10","02430908"
"91534","CANCELLED PRE MARKET","2022-01-27","APPROVED","2014-09-10","02430916"
"91535","CANCELLED PRE MARKET","2022-01-27","APPROVED","2014-09-10","02430924"
"92177","CANCELLED PRE MARKET","2022-01-27","APPROVED","2020-01-02","02437422"
"92178","CANCELLED PRE MARKET","2022-01-27","APPROVED","2020-01-02","02437430"
"92179","CANCELLED PRE MARKET","2022-01-27","APPROVED","2020-01-02","02437449"
