drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"5997","MARKETED","2021-05-11","DORMANT","2017-06-22","00626627"
"86627","MARKETED","2021-05-06","DORMANT","2020-06-10","02380463"
"87077","MARKETED","2021-05-26","APPROVED","2020-06-19","02385120"
"89689","MARKETED","2021-03-02","APPROVED","2021-01-20","02412314"
"90771","MARKETED","2021-05-17","DORMANT","2019-11-20","02422980"
"90772","MARKETED","2021-04-28","DORMANT","2020-03-20","02422999"
"90773","MARKETED","2021-04-28","DORMANT","2019-11-20","02423006"
"91711","MARKETED","2021-05-10","APPROVED","2014-11-07","02432684"
"91712","MARKETED","2021-05-10","APPROVED","2014-11-07","02432692"
"91806","MARKETED","2021-04-20","DORMANT","2018-12-11","02433702"
"92408","MARKETED","2021-02-17","DORMANT","2020-08-23","02439689"
"94995","MARKETED","2021-04-28","APPROVED","2017-03-10","02462257"
"96288","MARKETED","2021-05-05","APPROVED","2020-09-04","02473488"
"96289","MARKETED","2021-05-05","APPROVED","2020-09-04","02473496"
"96907","MARKETED","2021-05-05","APPROVED","2020-04-14","02478307"
"96908","MARKETED","2021-05-05","APPROVED","2020-04-14","02478315"
"96909","MARKETED","2021-05-05","APPROVED","2020-04-14","02478323"
"96910","MARKETED","2021-05-05","APPROVED","2020-04-14","02478331"
"96911","MARKETED","2021-05-05","APPROVED","2020-04-14","02478358"
"97021","MARKETED","2021-04-15","APPROVED","2021-01-28","02479540"
"97022","MARKETED","2021-04-15","APPROVED","2021-01-28","02479559"
"97023","MARKETED","2021-04-15","APPROVED","2021-01-28","02479567"
"97105","MARKETED","2021-05-07","APPROVED","2018-08-30","02480492"
"97107","MARKETED","2021-05-28","APPROVED","2020-07-14","02480522"
"97109","MARKETED","2021-05-10","APPROVED","2018-09-05","02480530"
"97510","MARKETED","2021-03-24","APPROVED","2019-01-21","02484811"
"97936","MARKETED","2021-04-27","APPROVED","2019-06-10","02489287"
"97937","MARKETED","2021-04-27","APPROVED","2019-06-10","02489295"
"97938","MARKETED","2021-04-27","APPROVED","2019-06-10","02489309"
"97939","MARKETED","2021-04-27","APPROVED","2019-06-10","02489317"
"97996","MARKETED","2021-04-19","APPROVED","2019-07-02","02489899"
"97997","MARKETED","2021-04-19","APPROVED","2019-07-02","02489902"
"97998","MARKETED","2021-04-19","APPROVED","2019-07-02","02489910"
"98035","MARKETED","2021-02-02","APPROVED","2020-05-26","02490293"
"98036","MARKETED","2021-04-19","APPROVED","2019-07-05","02490307"
"98040","MARKETED","2021-02-03","APPROVED","2020-05-26","02490358"
"98242","MARKETED","2020-09-29","APPROVED","2019-09-20","02492407"
"98335","MARKETED","2021-05-25","APPROVED","2019-10-23","02493330"
"98696","MARKETED","2021-03-25","APPROVED","2020-03-11","02497123"
"98715","MARKETED","2021-04-30","APPROVED","2020-03-17","02497328"
"98804","MARKETED","2021-05-13","APPROVED","2020-04-22","02498251"
"98805","MARKETED","2021-05-21","APPROVED","2020-04-22","02498278"
"98883","MARKETED","2021-04-12","APPROVED","2020-05-14","02499061"
"98971","MARKETED","2021-03-15","APPROVED","2020-06-04","02499991"
"99036","MARKETED","2021-04-29","APPROVED","2020-06-18","02500701"
"99037","MARKETED","2021-04-29","APPROVED","2020-06-18","02500728"
"99038","MARKETED","2021-04-29","APPROVED","2020-06-18","02500736"
"9910","MARKETED","2021-04-29","DORMANT","2020-07-24","00783137"
"99200","MARKETED","2021-05-14","APPROVED","2020-07-17","02502429"
"99300","MARKETED","2021-04-15","APPROVED","2020-08-12","02503530"
"99303","MARKETED","2021-04-15","APPROVED","2020-08-12","02503565"
"99304","MARKETED","2021-04-15","APPROVED","2020-08-12","02503573"
"99472","MARKETED","2021-04-30","APPROVED","2020-09-23","02505363"
"99473","MARKETED","2021-04-30","APPROVED","2020-09-23","02505371"
"99501","MARKETED","2021-05-04","APPROVED","2020-09-24","02505630"
"99539","MARKETED","2021-04-16","APPROVED","2020-10-01","02506033"
"99604","MARKETED","2021-04-23","APPROVED","2020-10-19","02506688"
"99606","MARKETED","2021-04-23","APPROVED","2020-10-19","02506718"
"99607","MARKETED","2021-04-23","APPROVED","2020-10-19","02506726"
"99609","MARKETED","2021-04-23","APPROVED","2020-10-19","02506734"
"99611","MARKETED","2021-04-23","APPROVED","2020-10-19","02506750"
"99613","MARKETED","2021-04-23","APPROVED","2020-10-19","02506785"
"99642","MARKETED","2021-04-21","APPROVED","2020-10-26","02507005"
"99680","MARKETED","2021-05-26","APPROVED","2020-10-30","02507404"
"99847","MARKETED","2021-05-06","APPROVED","2021-02-25","02509164"
"99848","MARKETED","2021-05-06","APPROVED","2021-02-25","02509172"
"99887","MARKETED","2021-04-30","APPROVED","2020-12-10","02509571"
"99909","MARKETED","2021-04-21","APPROVED","2021-12-15","02509792"
"99942","MARKETED","2021-03-02","APPROVED","2020-12-22","02510189"
"99945","MARKETED","2021-05-03","APPROVED","2020-12-31","02510219"
"99985","MARKETED","2021-04-29","APPROVED","2021-01-05","02510650"
"10314","CANCELLED POST MARKET","2021-04-29","MARKETED","1989-12-31","00745790"
"1147","CANCELLED POST MARKET","2021-05-06","DORMANT","2021-02-19","00027944"
"11887","CANCELLED POST MARKET","2021-05-19","DORMANT","2021-04-30","00788503"
"11904","CANCELLED POST MARKET","2021-05-19","DORMANT","2020-07-30","00851256"
"12717","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","01938886"
"12718","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","01938894"
"12719","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-08-22","01938908"
"12720","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","01938916"
"12722","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","01938940"
"12723","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","01938959"
"14025","CANCELLED POST MARKET","2021-04-27","DORMANT","2018-08-02","02015951"
"18539","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02070898"
"19338","CANCELLED POST MARKET","2021-04-27","DORMANT","2017-08-03","02150824"
"19339","CANCELLED POST MARKET","2021-04-27","DORMANT","2017-08-03","02150816"
"19340","CANCELLED POST MARKET","2021-04-27","DORMANT","2017-08-03","02150808"
"19356","CANCELLED POST MARKET","2021-04-21","DORMANT","2019-07-25","02185377"
"19507","CANCELLED POST MARKET","2021-04-27","DORMANT","2017-08-03","02148773"
"19922","CANCELLED POST MARKET","2021-05-04","MARKETED","2017-12-21","02008203"
"20009","CANCELLED POST MARKET","2021-05-06","DORMANT","2020-10-08","02162504"
"3011","CANCELLED (UNRETURNED ANNUAL)","2021-05-03","MARKETED","2005-08-08","00394394"
"33430","CANCELLED POST MARKET","2021-05-19","DORMANT","2019-07-22","02213907"
"34604","CANCELLED POST MARKET","2021-05-19","DORMANT","2021-04-26","02171279"
"42497","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02008149"
"47123","CANCELLED POST MARKET","2021-04-27","DORMANT","2017-08-03","00839264"
"50134","CANCELLED POST MARKET","2021-05-19","DORMANT","2019-07-22","02230861"
"50990","CANCELLED PRE MARKET","2021-04-12","APPROVED","1997-06-24","02231619"
"51023","CANCELLED PRE MARKET","2021-05-20","APPROVED","1997-07-08","02231649"
"55849","CANCELLED POST MARKET","2021-05-11","DORMANT","2017-08-03","02234510"
"62000","CANCELLED PRE MARKET","2021-04-12","APPROVED","1998-07-29","02238573"
"62074","CANCELLED POST MARKET","2021-04-29","DORMANT","2018-08-02","02238645"
"62106","CANCELLED POST MARKET","2021-04-12","MARKETED","2011-03-25","02238675"
"62351","CANCELLED PRE MARKET","2021-04-12","APPROVED","1998-10-08","02238910"
"62542","CANCELLED POST MARKET","2021-05-19","MARKETED","2000-04-28","02239087"
"64958","CANCELLED PRE MARKET","2021-04-12","APPROVED","1999-11-23","02241331"
"65015","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02241379"
"65399","CANCELLED POST MARKET","2021-05-19","DORMANT","2021-04-26","02241736"
"69552","CANCELLED POST MARKET","2021-05-12","DORMANT","2017-07-25","02245491"
"70040","CANCELLED POST MARKET","2021-04-21","DORMANT","2019-10-21","02245920"
"70042","CANCELLED POST MARKET","2021-04-21","DORMANT","2019-10-21","02245922"
"70253","CANCELLED POST MARKET","2021-05-12","DORMANT","2017-07-25","02246110"
"72095","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02247801"
"72344","CANCELLED (UNRETURNED ANNUAL)","2021-05-03","MARKETED","2004-09-10","02248028"
"72764","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02248414"
"74301","CANCELLED POST MARKET","2021-04-06","MARKETED","2017-07-21","02257777"
"74731","CANCELLED POST MARKET","2021-02-04","MARKETED","2006-02-02","02261960"
"75827","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02272776"
"75858","CANCELLED POST MARKET","2021-04-12","DORMANT","2018-02-21","02273071"
"76101","CANCELLED PRE MARKET","2021-04-12","APPROVED","2006-01-17","02275376"
"76219","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-20","02276534"
"77297","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-20","02287587"
"77298","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-16","02287595"
"77540","CANCELLED POST MARKET","2021-05-19","DORMANT","2020-07-30","02290103"
"78198","CANCELLED POST MARKET","2021-04-06","DORMANT","2019-02-08","02296624"
"78621","CANCELLED POST MARKET","2021-05-12","DORMANT","2017-07-25","02300850"
"79523","CANCELLED PRE MARKET","2021-05-13","APPROVED","2016-12-01","02309599"
"79528","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-13","02309629"
"79549","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-17","02309823"
"79595","CANCELLED POST MARKET","2021-05-12","DORMANT","2017-07-25","02310309"
"79666","CANCELLED POST MARKET","2021-03-08","MARKETED","2008-07-04","02311062"
"79732","CANCELLED PRE MARKET","2021-05-13","APPROVED","2017-02-14","02311771"
"79762","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02312107"
"79763","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02312115"
"80935","CANCELLED POST MARKET","2021-04-12","DORMANT","2017-07-25","02323885"
"8120","CANCELLED POST MARKET","2021-04-23","DORMANT","2017-08-03","00725757"
"82315","CANCELLED (UNRETURNED ANNUAL)","2021-05-03","MARKETED","2011-04-01","02337576"
"84057","CANCELLED (UNRETURNED ANNUAL)","2021-05-03","MARKETED","2016-04-04","02355329"
"8487","CANCELLED POST MARKET","2021-04-23","DORMANT","2017-08-03","00725749"
"86113","CANCELLED POST MARKET","2021-04-21","DORMANT","2020-07-23","02375710"
"86162","CANCELLED PRE MARKET","2021-04-12","APPROVED","2011-11-09","02376164"
"86583","CANCELLED POST MARKET","2021-04-02","CANCELLED POST MARKET","2020-04-07","02379988"
"87221","CANCELLED POST MARKET","2021-04-12","DORMANT","2018-07-31","02386631"
