drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100024","MARKETED","2021-09-30","APPROVED","2021-01-15","02510995"
"100236","MARKETED","2023-01-31","APPROVED","2021-03-04","02513129"
"100628","MARKETED","2023-01-31","APPROVED","2021-06-14","02516942"
"100629","MARKETED","2023-02-01","APPROVED","2021-06-14","02516950"
"100630","MARKETED","2023-02-01","APPROVED","2021-06-14","02516969"
"100805","MARKETED","2023-02-08","APPROVED","2021-08-04","02518759"
"100998","MARKETED","2023-01-30","APPROVED","2021-09-24","02520796"
"101027","MARKETED","2023-02-21","APPROVED","2021-10-14","02521040"
"101047","MARKETED","2023-01-19","APPROVED","2021-10-18","02521245"
"101226","MARKETED","2023-01-15","APPROVED","2021-12-10","02523183"
"101255","MARKETED","2023-01-15","APPROVED","2021-12-22","02523469"
"101306","MARKETED","2023-02-02","APPROVED","2022-01-05","02524023"
"101334","MARKETED","2023-01-30","APPROVED","2022-01-14","02524309"
"101551","MARKETED","2023-02-15","APPROVED","2022-05-18","02526417"
"101552","MARKETED","2023-02-15","APPROVED","2022-05-18","02526425"
"101693","MARKETED","2023-02-14","APPROVED","2022-06-01","02527731"
"101744","MARKETED","2023-02-16","APPROVED","2022-06-15","02528193"
"101785","MARKETED","2023-02-01","APPROVED","2022-07-05","02528649"
"101788","MARKETED","2023-02-24","APPROVED","2022-07-06","02528681"
"101823","MARKETED","2023-01-26","APPROVED","2023-01-05","02529033"
"101824","MARKETED","2023-01-26","APPROVED","2023-01-05","02529041"
"101825","MARKETED","2023-01-26","APPROVED","2023-01-05","02529068"
"101839","MARKETED","2023-02-06","APPROVED","2023-01-05","02529157"
"101840","MARKETED","2023-02-06","APPROVED","2023-01-05","02529165"
"101841","MARKETED","2023-02-06","APPROVED","2023-01-05","02529173"
"101887","MARKETED","2023-01-30","APPROVED","2022-08-04","02529629"
"101892","MARKETED","2023-02-06","APPROVED","2022-08-16","02529688"
"101988","MARKETED","2022-09-26","APPROVED","2022-09-20","02530724"
"101990","MARKETED","2022-09-26","APPROVED","2022-09-20","02530732"
"101998","MARKETED","2023-02-13","APPROVED","2022-09-15","02530821"
"102163","MARKETED","2023-02-09","APPROVED","2022-11-08","02532611"
"102272","MARKETED","2023-01-16","APPROVED","2022-12-20","02533758"
"102274","MARKETED","2023-01-10","APPROVED","2022-12-20","02533774"
"102276","MARKETED","2023-02-07","APPROVED","2022-12-20","02533782"
