drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100593","MARKETED","2021-11-12","APPROVED","2021-06-01","02516594"
"101459","MARKETED","2024-12-24","APPROVED","2022-02-24","02525585"
"102990","MARKETED","2024-12-28","APPROVED","2023-09-05","02541254"
"103068","MARKETED","2024-12-16","APPROVED","2023-10-11","02542080"
"103070","MARKETED","2024-12-16","APPROVED","2023-10-11","02542102"
"103479","MARKETED","2024-11-07","APPROVED","2024-03-11","02546078"
"103557","MARKETED","2025-01-01","APPROVED","2024-04-04","02546906"
"103558","MARKETED","2025-01-01","APPROVED","2024-04-04","02546914"
"103585","MARKETED","2024-12-12","APPROVED","2024-04-25","02547228"
"103664","MARKETED","2025-01-29","APPROVED","2024-05-16","02547716"
"103713","MARKETED","2025-01-01","APPROVED","2024-05-28","02548240"
"103719","MARKETED","2025-01-01","APPROVED","2024-05-30","02548291"
"103872","MARKETED","2025-01-13","APPROVED","2024-07-12","02549905"
"103940","MARKETED","2025-01-08","APPROVED","2024-08-07","02550601"
"103943","MARKETED","2025-01-29","APPROVED","2024-08-09","02550644"
"103944","MARKETED","2025-01-29","APPROVED","2024-08-09","02550652"
"103964","MARKETED","2025-01-23","APPROVED","2024-08-19","02550865"
"104012","MARKETED","2024-12-18","APPROVED","2024-09-04","02551403"
"104065","MARKETED","2024-12-10","APPROVED","2024-09-24","02551950"
"104066","MARKETED","2024-12-10","APPROVED","2024-09-24","02551969"
"104067","MARKETED","2024-12-10","APPROVED","2024-09-24","02551977"
"104068","MARKETED","2024-12-10","APPROVED","2024-09-24","02551985"
"104069","MARKETED","2024-12-10","APPROVED","2024-09-24","02551993"
"104070","MARKETED","2024-12-10","APPROVED","2024-09-24","02552000"
"104193","MARKETED","2025-01-21","APPROVED","2024-11-08","02552965"
"104194","MARKETED","2025-01-21","APPROVED","2024-11-08","02552973"
"104195","MARKETED","2025-01-21","APPROVED","2024-11-08","02552981"
"100070","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-01-22","02511509"
"100394","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-04-01","02514621"
"100530","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","MARKETED","2021-08-27","02515946"
"100538","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-05-17","02516020"
"100675","CANCELLED POST MARKET","2024-10-04","MARKETED","2021-07-26","02517426"
"100838","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-08-17","02519119"
"101015","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-10-04","02520915"
"101097","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-10-26","02521784"
"101098","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2021-10-26","02521792"
"101370","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2022-01-21","02524686"
"101371","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2022-01-21","02524694"
"101413","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2022-02-09","02525119"
"102354","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2023-01-19","02534630"
"103160","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2023-11-15","02543109"
"103172","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2023-11-16","02543230"
"103178","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2023-11-16","02543303"
"12601","CANCELLED POST MARKET","2023-06-20","CANCELLED POST MARKET","2024-06-20","01927817"
"31582","CANCELLED POST MARKET","2024-12-17","MARKETED","1994-12-31","02144409"
"34222","CANCELLED POST MARKET","2024-12-20","MARKETED","2011-11-02","02160757"
"61288","CANCELLED POST MARKET","2025-01-22","MARKETED","2007-08-20","02237923"
"62673","CANCELLED POST MARKET","2024-12-31","MARKETED","2013-11-25","02239213"
"66040","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","DORMANT","2021-02-25","02242329"
"66207","CANCELLED POST MARKET","2025-01-17","DORMANT","2020-08-13","02242480"
"66642","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","DORMANT","2022-08-04","02242814"
"73717","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","APPROVED","2004-08-19","02252295"
"74692","CANCELLED POST MARKET","2024-12-31","MARKETED","2010-05-26","02261545"
"74693","CANCELLED POST MARKET","2024-12-31","MARKETED","2010-12-06","02261553"
"76078","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","MARKETED","2006-03-06","02275120"
"77007","CANCELLED (UNRETURNED ANNUAL)","2025-01-29","DORMANT","2023-06-07","02284502"
