drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
68066,02244107,SEROQUEL (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 300 mg comprimé oral,quétiapine,"mp_fr_description: ""SEROQUEL (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
71958,02247694,METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) ENDO OPERATIONS LTD.,chlorhydrate de méthadone 1 mg par mL solution orale,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
71959,02247698,METADOL (chlorhydrate de méthadone 1 mg comprimé oral) ENDO OPERATIONS LTD.,chlorhydrate de méthadone 1 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 1 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""METADOL (chlorhydrate de méthadone 1 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
71963,02247699,METADOL (chlorhydrate de méthadone 5 mg comprimé oral) ENDO OPERATIONS LTD.,chlorhydrate de méthadone 5 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 5 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""METADOL (chlorhydrate de méthadone 5 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
71964,02247700,METADOL (chlorhydrate de méthadone 10 mg comprimé oral) ENDO OPERATIONS LTD.,chlorhydrate de méthadone 10 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 10 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""METADOL (chlorhydrate de méthadone 10 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
71965,02247701,METADOL (chlorhydrate de méthadone 25 mg comprimé oral) ENDO OPERATIONS LTD.,chlorhydrate de méthadone 25 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 25 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""METADOL (chlorhydrate de méthadone 25 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
78139,02296039,TAPAZOLE (méthimazole 10 mg comprimé oral) ENDO OPERATIONS LTD.,méthimazole 10 mg comprimé oral,méthimazole,"mp_fr_description: ""TAPAZOLE (méthimazole 10 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TAPAZOLE (méthimazole 10 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
78550,02300184,SEROQUEL XR (quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée,quétiapine,"mp_fr_description: ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 50 mg comprimé oral à libération prolongée) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
78551,02300192,SEROQUEL XR (quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée,quétiapine,"mp_fr_description: ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 200 mg comprimé oral à libération prolongée) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
78552,02300206,SEROQUEL XR (quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée,quétiapine,"mp_fr_description: ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 300 mg comprimé oral à libération prolongée) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
78553,02300214,SEROQUEL XR (quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée,quétiapine,"mp_fr_description: ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 400 mg comprimé oral à libération prolongée) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
80692,02321513,SEROQUEL XR (quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée) CHEPLAPHARM ARZNEIMITTEL GMBH,quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée,quétiapine,"mp_fr_description: ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""SEROQUEL XR (quétiapine (fumarate de quétiapine) 150 mg comprimé oral à libération prolongée) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
90410,02419475,REMDANTRY (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION INC.,infliximab 100 mg par fiole poudre pour solution injectable,infliximab,"mp_fr_description: ""I̲N̲F̲L̲E̲C̲T̲R̲A̲ (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION INC."" -> ""R̲E̲M̲D̲A̲N̲T̲R̲Y̲ (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION INC."""
98570,02495805,"CYCLOSPORINE (cyclosporine 25 mg capsule orale) EDENBRIDGE PHARMACEUTICALS, LLC",cyclosporine 25 mg capsule orale,cyclosporine,"mp_fr_description: ""P̲M̲S̲-̲CYCLOSPORINE (cyclosporine 25 mg capsule orale) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C"" -> ""CYCLOSPORINE (cyclosporine 25 mg capsule orale) E̲D̲E̲N̲B̲R̲I̲D̲G̲E̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲,̲ ̲L̲L̲C"""
98571,02495813,"CYCLOSPORINE (cyclosporine 100 mg capsule orale) EDENBRIDGE PHARMACEUTICALS, LLC",cyclosporine 100 mg capsule orale,cyclosporine,"mp_fr_description: ""P̲M̲S̲-̲CYCLOSPORINE (cyclosporine 100 mg capsule orale) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C"" -> ""CYCLOSPORINE (cyclosporine 100 mg capsule orale) E̲D̲E̲N̲B̲R̲I̲D̲G̲E̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲,̲ ̲L̲L̲C"""
98572,02495821,"CYCLOSPORINE (cyclosporine 50 mg capsule orale) EDENBRIDGE PHARMACEUTICALS, LLC",cyclosporine 50 mg capsule orale,cyclosporine,"mp_fr_description: ""P̲M̲S̲-̲CYCLOSPORINE (cyclosporine 50 mg capsule orale) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C"" -> ""CYCLOSPORINE (cyclosporine 50 mg capsule orale) E̲D̲E̲N̲B̲R̲I̲D̲G̲E̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲,̲ ̲L̲L̲C"""
101205,02522977,"MINT-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée) MINT PHARMACEUTICALS INC","venlafaxine (chlorhydrate de venlafaxine) 37,5 mg capsule orale à libération prolongée",venlafaxine,ADDED
101206,02522985,MINT-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée) MINT PHARMACEUTICALS INC,venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée,venlafaxine,ADDED
101207,02522993,MINT-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée) MINT PHARMACEUTICALS INC,venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée,venlafaxine,ADDED
101320,02524163,XOFLUZA (baloxavir marboxil 80 mg comprimé oral) HOFFMANN-LA ROCHE LIMITED,baloxavir marboxil 80 mg comprimé oral,baloxavir,ADDED
101764,02528428,APO-FLUTICASONE HFA (propionate de fluticasone 50 mcg par actionnement inhalation en flacon pressurisé) APOTEX INC,propionate de fluticasone 50 mcg par actionnement inhalation en flacon pressurisé,fluticasone,ADDED
102359,02534681,APO-LEVOTHYROXINE (lévothyroxine sodique 100 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 100 mcg comprimé oral,lévothyroxine,ADDED
102360,02534703,APO-LEVOTHYROXINE (lévothyroxine sodique 300 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 300 mcg comprimé oral,lévothyroxine,ADDED
103077,02542188,M-TRANYLCYPROMINE (tranylcypromine (sulfate de tranylcypromine) 10 mg comprimé oral) MANTRA PHARMA INC,tranylcypromine (sulfate de tranylcypromine) 10 mg comprimé oral,tranylcypromine,ADDED
103360,02544989,JAMP LOPERAMIDE (chlorhydrate de lopéramide 2 mg capsule orale) JAMP PHARMA CORPORATION,chlorhydrate de lopéramide 2 mg capsule orale,lopéramide,ADDED
103401,02545225,JAMP IRBESARTAN (irbésartan 75 mg comprimé oral) JAMP PHARMA CORPORATION,irbésartan 75 mg comprimé oral,irbésartan,ADDED
103402,02545233,JAMP IRBESARTAN (irbésartan 150 mg comprimé oral) JAMP PHARMA CORPORATION,irbésartan 150 mg comprimé oral,irbésartan,ADDED
103403,02545241,JAMP IRBESARTAN (irbésartan 300 mg comprimé oral) JAMP PHARMA CORPORATION,irbésartan 300 mg comprimé oral,irbésartan,ADDED
103468,02545969,AZITHROMYCIN (azithromycine (dihydrate d'azithromycine) 250 mg comprimé oral) 10445517 CANADA INC / NORTH PHARMACEUTICALS / DAC PHARMACEUTICALS,azithromycine 250 mg comprimé oral,azithromycine,ADDED
103580,02547147,CIPROFLOXACIN (ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral) 10445517 CANADA INC / NORTH PHARMACEUTICALS / DAC PHARMACEUTICALS,ciprofloxacine (chlorhydrate de ciprofloxacine) 500 mg comprimé oral,ciprofloxacine,ADDED
103677,02547856,LIDOCAINE HYDROCHLORIDE INJECTION USP (chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable fiole) FORMATIVE PHARMA INC.,chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable fiole,lidocaïne,ADDED
103678,02547864,JAMP FLUCONAZOLE 150 MG (fluconazole 150 mg capsule orale) JAMP PHARMA CORPORATION,fluconazole 150 mg capsule orale,fluconazole,ADDED
103710,02548216,AG-IRBESARTAN (irbésartan 75 mg comprimé oral) ANGITA PHARMA INC.,irbésartan 75 mg comprimé oral,irbésartan,ADDED
103711,02548224,AG-IRBESARTAN (irbésartan 150 mg comprimé oral) ANGITA PHARMA INC.,irbésartan 150 mg comprimé oral,irbésartan,ADDED
103712,02548232,AG-IRBESARTAN (irbésartan 300 mg comprimé oral) ANGITA PHARMA INC.,irbésartan 300 mg comprimé oral,irbésartan,ADDED
103853,02549719,PMS-LEVODOPA-CARBIDOPA (carbidopa 10 mg et lévodopa 100 mg comprimé oral) PHARMASCIENCE INC,carbidopa 10 mg et lévodopa 100 mg comprimé oral,carbidopa et lévodopa,ADDED
103854,02549727,PMS-LEVODOPA-CARBIDOPA (carbidopa 25 mg et lévodopa 100 mg comprimé oral) PHARMASCIENCE INC,carbidopa 25 mg et lévodopa 100 mg comprimé oral,carbidopa et lévodopa,ADDED
103855,02549735,PMS-LEVODOPA-CARBIDOPA (carbidopa 25 mg et lévodopa 250 mg comprimé oral) PHARMASCIENCE INC,carbidopa 25 mg et lévodopa 250 mg comprimé oral,carbidopa et lévodopa,ADDED
103913,02550318,"ANTI-DANDRUFF HYDRATING CONDITIONER (pyrithione zincique 0,5 % shampoing) CERAVE CANADA","pyrithione zincique 0,5 % shampoing",pyrithione zincique,ADDED
103939,02550598,ANTI-DANDRUFF 2 IN 1 (pyrithione zincique 1 % shampoing) CERAVE CANADA,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
103946,02550679,ACCRUFER (fer (maltol ferrique) 30 mg capsule orale) KYE PHARMACEUTICALS INC.,fer (maltol ferrique) 30 mg capsule orale,maltol ferrique,ADDED
103949,02550709,APO-LEVOTHYROXINE (lévothyroxine sodique 25 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 25 mcg comprimé oral,lévothyroxine,ADDED
103950,02550717,APO-LEVOTHYROXINE (lévothyroxine sodique 50 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 50 mcg comprimé oral,lévothyroxine,ADDED
103951,02550725,APO-LEVOTHYROXINE (lévothyroxine sodique 75 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 75 mcg comprimé oral,lévothyroxine,ADDED
103952,02550733,APO-LEVOTHYROXINE (lévothyroxine sodique 88 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 88 mcg comprimé oral,lévothyroxine,ADDED
103953,02550741,APO-LEVOTHYROXINE (lévothyroxine sodique 112 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 112 mcg comprimé oral,lévothyroxine,ADDED
103954,02550768,APO-LEVOTHYROXINE (lévothyroxine sodique 125 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 125 mcg comprimé oral,lévothyroxine,ADDED
103955,02550776,APO-LEVOTHYROXINE (lévothyroxine sodique 137 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 137 mcg comprimé oral,lévothyroxine,ADDED
103956,02550784,APO-LEVOTHYROXINE (lévothyroxine sodique 150 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 150 mcg comprimé oral,lévothyroxine,ADDED
103957,02550792,APO-LEVOTHYROXINE (lévothyroxine sodique 175 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 175 mcg comprimé oral,lévothyroxine,ADDED
103958,02550806,APO-LEVOTHYROXINE (lévothyroxine sodique 200 mcg comprimé oral) APOTEX INC,lévothyroxine sodique 200 mcg comprimé oral,lévothyroxine,ADDED
103970,02550946,ANTI-DANDRUFF HYDRATING SHAMPOO (pyrithione zincique 1 % shampoing) CERAVE CANADA,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
104003,02551306,WINREVAIR (sotatercept 45 mg par fiole poudre pour solution injectable avec solution diluante seringue) MERCK CANADA INC,sotatercept 45 mg par fiole poudre pour solution injectable avec solution diluante seringue,sotatercept,ADDED
104004,02551314,WINREVAIR (sotatercept 60 mg par fiole poudre pour solution injectable avec solution diluante seringue) MERCK CANADA INC,sotatercept 60 mg par fiole poudre pour solution injectable avec solution diluante seringue,sotatercept,ADDED
104149,02552523,DAYBUE (trofinétide 200 mg par mL solution orale) ACADIA PHARMACEUTICALS INC.,trofinétide 200 mg par mL solution orale,trofinétide,ADDED
