tm_code,tm_formal_name,tm_fr_description,changes
8002533,baloxavir,baloxavir,ADDED
8002532,trofinetide,trofinétide,ADDED
8002534,ferric maltol,maltol ferrique,ADDED
8002531,sotatercept,sotatercept,ADDED
8002535,fezolinetant,fézolinétant,ADDED
8001977,trifluoperazine,trifluopérazine,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19751231"" -> ""20241026"""
