drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"9910","MARKETED","2021-04-29","CANCELLED POST MARKET","2025-07-04","00783137"
"70365","MARKETED","2002-09-29","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","02246209"
"75489","MARKETED","2025-09-15","APPROVED","2024-11-08","02269562"
"83789","MARKETED","2025-09-25","APPROVED","2025-01-27","02352621"
"85511","MARKETED","2025-09-12","DORMANT","2017-08-07","02370085"
"87198","MARKETED","2025-10-07","DORMANT","2025-07-31","02386399"
"87449","MARKETED","2025-10-07","DORMANT","2024-11-15","02388960"
"87450","MARKETED","2025-10-07","DORMANT","2024-11-15","02388979"
"87451","MARKETED","2025-10-07","DORMANT","2024-11-15","02388987"
"93392","MARKETED","2025-09-25","APPROVED","2025-09-03","02448254"
"96025","MARKETED","2025-09-26","APPROVED","2017-12-29","02471140"
"96026","MARKETED","2025-09-26","APPROVED","2017-12-29","02471159"
"98130","MARKETED","2025-10-20","APPROVED","2019-08-07","02491281"
"98131","MARKETED","2025-10-20","APPROVED","2019-08-07","02491303"
"98624","MARKETED","2025-09-25","APPROVED","2020-02-19","02496364"
"98980","MARKETED","2025-10-07","DORMANT","2025-07-31","02500094"
"98981","MARKETED","2025-10-07","DORMANT","2025-07-31","02500108"
"100299","MARKETED","2025-08-08","APPROVED","2025-08-08","02513765"
"101916","MARKETED","2025-10-06","APPROVED","2025-06-20","02529939"
"102734","MARKETED","2025-10-06","APPROVED","2023-06-08","02538644"
"102792","MARKETED","2025-09-30","APPROVED","2023-06-30","02539284"
"102915","MARKETED","2025-10-01","APPROVED","2023-08-14","02540452"
"102916","MARKETED","2025-10-01","APPROVED","2023-08-14","02540460"
"102927","MARKETED","2025-09-29","APPROVED","2023-08-24","02540584"
"103395","MARKETED","2025-10-15","APPROVED","2024-02-08","02545160"
"103789","MARKETED","2025-10-01","APPROVED","2025-08-25","02549018"
"103790","MARKETED","2025-10-01","APPROVED","2025-08-25","02549026"
"103791","MARKETED","2025-10-01","APPROVED","2025-08-25","02549034"
"103904","MARKETED","2025-10-03","APPROVED","2024-07-31","02550202"
"103905","MARKETED","2025-10-03","APPROVED","2024-07-31","02550210"
"103906","MARKETED","2025-10-03","APPROVED","2024-07-31","02550229"
"103907","MARKETED","2025-10-03","APPROVED","2024-07-31","02550237"
"104162","MARKETED","2025-10-14","APPROVED","2024-10-28","02552655"
"104182","MARKETED","2025-09-30","APPROVED","2024-11-12","02552906"
"104183","MARKETED","2025-09-30","APPROVED","2024-11-12","02552892"
"104381","MARKETED","2025-10-20","APPROVED","2025-01-25","02555018"
"106026","MARKETED","2025-10-06","APPROVED","2025-04-10","02556871"
"106065","MARKETED","2025-10-03","APPROVED","2025-04-30","02557304"
"106074","MARKETED","2025-09-17","APPROVED","2025-05-02","02557428"
"106218","MARKETED","2025-09-30","APPROVED","2025-07-04","02558971"
"106297","MARKETED","2025-10-21","APPROVED","2025-07-31","02559862"
"106298","MARKETED","2025-10-21","APPROVED","2025-07-31","02559870"
"106299","MARKETED","2025-10-21","APPROVED","2025-07-31","02559889"
"106325","MARKETED","2025-10-07","APPROVED","2025-08-08","02560178"
"3039","CANCELLED POST MARKET","2025-10-30","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","00388246"
"3040","CANCELLED POST MARKET","2025-10-30","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","00388254"
"5544","CANCELLED POST MARKET","2025-10-30","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","00613436"
"5722","CANCELLED POST MARKET","2025-07-04","DORMANT","2017-08-25","00584339"
"6523","CANCELLED POST MARKET","2025-10-30","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","00679526"
"9941","CANCELLED POST MARKET","2025-04-17","DORMANT","2017-08-04","00790419"
"12946","CANCELLED POST MARKET","2025-10-06","MARKETED","2022-04-27","01934791"
"19268","CANCELLED POST MARKET","2025-07-10","DORMANT","2017-08-03","02181428"
"34215","CANCELLED POST MARKET","2025-10-30","CANCELLED (UNRETURNED ANNUAL)","2025-09-16","02160684"
"71867","CANCELLED POST MARKET","2025-03-26","DORMANT","2017-08-03","02247607"
"71868","CANCELLED POST MARKET","2025-03-26","DORMANT","2017-08-03","02247608"
"81924","CANCELLED POST MARKET","2024-02-29","MARKETED","2009-12-23","02333627"
"83778","CANCELLED POST MARKET","2025-10-14","DORMANT","2017-07-24","02352524"
"87440","CANCELLED POST MARKET","2025-10-15","MARKETED","2022-01-20","02388855"
"91045","CANCELLED POST MARKET","2025-09-29","MARKETED","2025-01-10","02425815"
"95845","CANCELLED POST MARKET","2025-07-11","MARKETED","2021-12-23","02469650"
"98154","CANCELLED POST MARKET","2025-08-26","MARKETED","2021-09-09","02491559"
"100425","CANCELLED POST MARKET","2021-07-31","APPROVED","2021-04-09","02514850"
"102468","CANCELLED PRE MARKET","2025-10-07","APPROVED","2023-05-15","02535866"
"102469","CANCELLED PRE MARKET","2025-10-07","APPROVED","2023-05-15","02535874"
"106076","CANCELLED PRE MARKET","2025-10-17","APPROVED","2025-05-07","02557444"
"106077","CANCELLED PRE MARKET","2025-10-17","APPROVED","2025-05-07","02557452"
"5156","DORMANT","2025-09-20","MARKETED","2021-05-28","00568627"
"5157","DORMANT","2025-09-30","MARKETED","2021-05-28","00568635"
"27528","DORMANT","2025-10-20","DORMANT","2025-06-06","02061597"
"41867","DORMANT","2025-10-07","DORMANT","2024-12-12","00884553"
"42066","DORMANT","2025-10-08","DORMANT","2024-10-07","00875996"
"72786","DORMANT","2025-09-26","DORMANT","2024-03-31","02248435"
"84661","DORMANT","2025-10-29","DORMANT","2017-08-07","02361531"
"84662","DORMANT","2025-10-29","DORMANT","2017-08-07","02361558"
"84663","DORMANT","2025-10-29","DORMANT","2017-08-07","02361566"
"87444","DORMANT","2025-09-29","MARKETED","2012-07-20","02388901"
"87445","DORMANT","2025-09-29","MARKETED","2012-07-20","02388928"
"87446","DORMANT","2025-09-29","MARKETED","2012-07-20","02388936"
"92019","DORMANT","2025-09-29","MARKETED","2015-01-12","02435845"
"97341","DORMANT","2025-10-10","MARKETED","2021-02-03","02483009"
"97796","DORMANT","2025-10-16","DORMANT","2022-07-06","02487802"
"97797","DORMANT","2025-10-16","DORMANT","2022-07-06","02487810"
"97798","DORMANT","2025-10-16","DORMANT","2022-07-06","02487829"
"97799","DORMANT","2025-10-16","DORMANT","2022-07-06","02487837"
"98827","DORMANT","2025-07-23","MARKETED","2022-07-22","02498502"
"98828","DORMANT","2025-07-24","MARKETED","2022-07-22","02498510"
"99119","DORMANT","2025-10-16","MARKETED","2020-07-31","02501589"
"101134","DORMANT","2025-09-11","MARKETED","2022-04-07","02522195"
"101386","DORMANT","2025-10-24","MARKETED","2022-07-08","02524856"
"101475","DORMANT","2025-08-20","MARKETED","2023-01-06","02525747"
"1705","APPROVED","2025-10-07","CANCELLED POST MARKET","2021-11-29","00270644"
"2426","APPROVED","2025-10-24","MARKETED","1976-12-31","00370991"
"2427","APPROVED","2025-10-24","MARKETED","1976-12-31","00371009"
"3141","APPROVED","2025-10-24","MARKETED","1978-12-31","00456349"
"102913","APPROVED","2025-10-27","APPROVED","2023-08-10","02540436"
"102914","APPROVED","2025-10-30","APPROVED","2023-08-11","02540444"
"104189","APPROVED","2025-09-26","APPROVED","2024-11-15","02552930"
