drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"103745","MARKETED","2024-12-17","APPROVED","2024-06-13","02548593"
"103746","MARKETED","2024-12-17","APPROVED","2024-06-13","02548607"
"103747","MARKETED","2024-12-17","APPROVED","2024-06-13","02548615"
"103801","MARKETED","2024-11-26","APPROVED","2024-06-24","02549131"
"103824","MARKETED","2024-12-03","APPROVED","2024-07-05","02549395"
"103882","MARKETED","2024-11-07","APPROVED","2024-07-19","02550040"
"103886","MARKETED","2024-11-07","APPROVED","2024-07-19","02550059"
"103887","MARKETED","2024-12-17","APPROVED","2024-08-06","02550067"
"103965","MARKETED","2024-12-06","APPROVED","2024-08-14","02550873"
"103992","MARKETED","2024-12-10","APPROVED","2024-08-23","02551187"
"103993","MARKETED","2024-12-10","APPROVED","2024-08-23","02551195"
"103994","MARKETED","2024-12-10","APPROVED","2024-08-23","02551209"
"104009","MARKETED","2024-12-17","APPROVED","2024-08-30","02551365"
"104019","MARKETED","2024-10-30","APPROVED","2024-09-10","02551454"
"104020","MARKETED","2024-10-30","APPROVED","2024-09-10","02551462"
"104029","MARKETED","2024-11-28","APPROVED","2024-09-11","02551551"
"104030","MARKETED","2024-11-28","APPROVED","2024-09-11","02551578"
"104048","MARKETED","2024-12-02","APPROVED","2024-09-18","02551764"
"104049","MARKETED","2024-12-02","APPROVED","2024-09-18","02551772"
"104050","MARKETED","2024-12-02","APPROVED","2024-09-18","02551780"
"104051","MARKETED","2024-12-02","APPROVED","2024-09-18","02551799"
"104061","MARKETED","2024-12-04","APPROVED","2024-09-19","02551918"
"104062","MARKETED","2024-12-04","APPROVED","2024-09-19","02551926"
"104109","MARKETED","2024-11-28","APPROVED","2024-10-11","02552434"
"60514","MARKETED","2024-12-05","DORMANT","2021-07-06","02237196"
"92001","MARKETED","2024-12-23","DORMANT","2021-11-30","02435675"
"98854","MARKETED","2024-12-04","APPROVED","2020-05-08","02498804"
"13583","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","01953834"
"2908","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","00410640"
"4915","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","00571237"
"4916","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","00571245"
"50155","CANCELLED POST MARKET","2024-07-21","DORMANT","2019-02-20","02230879"
"50157","CANCELLED POST MARKET","2024-07-21","DORMANT","2007-02-25","02230880"
"50824","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02231494"
"5893","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","00601845"
"60432","CANCELLED POST MARKET","2024-12-04","DORMANT","2017-08-03","02237118"
"67573","CANCELLED POST MARKET","2024-12-18","DORMANT","2017-08-25","02243645"
"67766","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02243827"
"69840","CANCELLED POST MARKET","2024-12-04","DORMANT","2017-07-26","02245733"
"72493","CANCELLED POST MARKET","2024-12-04","DORMANT","2017-07-26","02248161"
"8526","CANCELLED POST MARKET","2024-12-17","DORMANT","2023-07-28","00764647"
"85835","CANCELLED POST MARKET","2024-12-19","DORMANT","2017-08-03","02373173"
"85836","CANCELLED POST MARKET","2024-12-19","DORMANT","2017-08-03","02373181"
"86514","CANCELLED POST MARKET","2024-12-12","MARKETED","2014-08-15","02379260"
"88026","CANCELLED PRE MARKET","2024-12-18","APPROVED","2012-10-15","02395142"
"88049","CANCELLED PRE MARKET","2024-12-18","APPROVED","2012-11-01","02395398"
"88145","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02396424"
"88146","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02396432"
"88147","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02396440"
"88148","CANCELLED POST MARKET","2024-07-21","DORMANT","2017-08-04","02396459"
"88880","CANCELLED PRE MARKET","2024-12-17","APPROVED","2013-04-02","02404052"
"94224","CANCELLED POST MARKET","2024-12-09","MARKETED","2016-06-28","02455439"
"11880","DORMANT","2024-12-12","MARKETED","2007-03-27","00704423"
"41867","DORMANT","2024-12-12","DORMANT","2023-07-12","00884553"
"41869","DORMANT","2024-12-20","DORMANT","2024-07-18","00875988"
"87103","DORMANT","2024-10-05","MARKETED","2022-05-25","02385406"
"97053","DORMANT","2024-12-19","MARKETED","2018-11-07","02479974"
"96286","APPROVED","2023-10-18","MARKETED","2023-10-18","02473453"
"96287","APPROVED","2023-10-18","MARKETED","2023-10-18","02473461"
"100277","APPROVED","2024-12-31","APPROVED","2021-03-11","02513587"
"100733","APPROVED","2024-12-18","CANCELLED (UNRETURNED ANNUAL)","2023-01-09","02517981"
