ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02492148,ERTAPENEM FOR INJECTION (ertapenem (ertapenem sodium) 1 g per vial powder for solution for injection) AURO PHARMA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
9015191,meropenem 1 g powder for solution for injection with diluent solution per bag,NTP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
9012781,aztreonam 75 mg per vial powder for nebulizer solution with diluent solution,NTP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02285401,TYGACIL (tigecycline 50 mg per vial powder for solution for injection) PFIZER CANADA ULC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02378795,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 1 g per vial powder for solution for injection) SANDOZ CANADA INCORPORATED,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
8001489,linezolid,TM,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02446685,ZEVTERA (ceftobiprole (ceftobiprole medocaril sodium) 500 mg per vial powder for solution for injection) AVIR PHARMA INC.,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02244849,COLISTIMETHATE FOR INJECTION U.S.P. (colistin (colistimethate sodium) 150 mg per vial powder for solution for injection) STERIMAX INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02421526,TARO-MEROPENEM (meropenem (meropenem trihydrate) 1 g per vial powder for solution for injection) SUN PHARMA CANADA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
02536374,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 1 g per vial powder for solution for injection) JAMP PHARMA CORPORATION,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Active,20250901,ADDED
