drug_code,mp_code,mp_formal_name,mp_fr_description,changes
13990,02031116,LAMISIL (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,LAMISIL (terbinafine (chlorhydrate de terbinafine) 250 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20250314"""
14496,01994042,HENRY SCHEIN ANTIMICROBIAL SKIN CLEANSER (chlorhexidine gluconate 4 % cutaneous gel) ABJ CUSTOM PACKAGING,HENRY SCHEIN ANTIMICROBIAL SKIN CLEANSER (gluconate de chlorhexidine 4 % gel cutané) ABJ CUSTOM PACKAGING,"mp_status_effective_time: ""20210910"" -> ""20250730"""
14588,02048701,PMS-CLONAZEPAM (clonazepam 0.5 mg oral tablet) PHARMASCIENCE INC,"PMS-CLONAZEPAM (clonazépam 0,5 mg comprimé oral) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20250731"""
15104,02050048,APO-DOXEPIN (doxepin (doxepin hydrochloride) 100 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 100 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 100 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15105,02050056,APO-DOXEPIN (doxepin (doxepin hydrochloride) 150 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 150 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 150 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20190731"" -> ""20250828"""
15106,02050005,APO-DOXEPIN (doxepin (doxepin hydrochloride) 25 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 25 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 25 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15107,02050013,APO-DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 50 mg oral capsule) AA PHARMA INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15108,02050021,APO-DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 75 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
15118,02049996,APO-DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) APOTEX INC,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) APOTEX INC,"Health_Canada_product_name: ""DOXEPIN"" -> ""APO-DOXEPIN""
mp_formal_name: ""DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxepin (doxepin hydrochloride) 10 mg oral capsule) AP̲O̲T̲E̲X̲ INC""
mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AP̲O̲T̲E̲X̲ INC""
mp_status_effective_time: ""20200724"" -> ""20250827"""
19449,02091453,DEQUADIN ORAL PAINT (dequalinium chloride 0.5 % oromucosal solution) PHARMASCIENCE INC,"DEQUADIN ORAL PAINT (chlorure de déqualinium 0,5 % solution buccale) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19951231"" -> ""20250731"""
