drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
15104,02050048,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 100 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 100 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
15105,02050056,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 150 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 150 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
15106,02050005,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 25 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 25 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
15107,02050013,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC,doxépine (chlorhydrate de doxépine) 50 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA PHARMA INC"""
15108,02050021,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 75 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 75 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
15118,02049996,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 10 mg capsule orale,doxépine,"mp_fr_description: ""DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲DOXEPIN (doxépine (chlorhydrate de doxépine) 10 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
50105,02230844,"POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) KENVUE CANADA INC.","gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée",gramicidine et polymyxine B,"mp_fr_description: ""POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
51742,02232297,CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) HALEON CANADA ULC,ibuprofène 100 mg par 5 mL suspension orale,ibuprofène,"mp_fr_description: ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""CHILDREN'S ADVIL (ibuprofène 100 mg par 5 mL suspension orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
60545,02237226,"POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) KENVUE CANADA INC.","bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée",bacitracine et gramicidine et polymyxine B,"mp_fr_description: ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN TRIPLE ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
60546,02237227,POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) KENVUE CANADA INC.,bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée,bacitracine et polymyxine B,"mp_fr_description: ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN ANTIBIOTIC OINTMENT (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g pommade cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
62616,02239160,ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) KNIGHT THERAPEUTICS INC.,pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée,pétrolatum blanc et oxyde de zinc,"mp_fr_description: ""ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ZINCOFAX EXTRA STRENGTH (pétrolatum blanc 47 % et oxyde de zinc 40 % pommade cutanée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
