ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02551047,PRZ-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) PHARMARIS CANADA INC,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02537605,AG-LISDEXAMFETAMINE (lisdexamfetamine dimesylate 50 mg oral capsule) ANGITA PHARMA INC.,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02408015,FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) TEVA CANADA LIMITED"" -> FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY"
02551047,PRZ-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) PHARMARIS CANADA INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02495872,ODAN-METHADONE (methadone hydrochloride 10 mg per mL oral solution) ODAN LABORATORIESLTD,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""ODAN-METHADONE (methadone hydrochloride 10 mg per mL oral solution) ODAN LABORATORIES LTD"" -> ODAN-METHADONE (methadone hydrochloride 10 mg per mL oral solution) ODAN LABORATORIESLTD"
02561603,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag) STERINOVA INC.,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02408023,FENTORA (fentanyl (fentanyl citrate) 400 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY,MP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,"ccdd_formal_name: ""FENTORA (fentanyl (fentanyl citrate) 400 mcg buccal tablet) TEVA CANADA LIMITED"" -> FENTORA (fentanyl (fentanyl citrate) 400 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY"
02408007,FENTORA (fentanyl (fentanyl citrate) 100 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"ccdd_formal_name: ""FENTORA (fentanyl (fentanyl citrate) 100 mcg buccal tablet) TEVA CANADA LIMITED"" -> FENTORA (fentanyl (fentanyl citrate) 100 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY"
02408058,FENTORA (fentanyl (fentanyl citrate) 800 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,"ccdd_formal_name: ""FENTORA (fentanyl (fentanyl citrate) 800 mcg buccal tablet) TEVA CANADA LIMITED"" -> FENTORA (fentanyl (fentanyl citrate) 800 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY"
02561603,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag) STERINOVA INC.,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02408015,FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY,MP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,"ccdd_formal_name: ""FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) TEVA CANADA LIMITED"" -> FENTORA (fentanyl (fentanyl citrate) 200 mcg buccal tablet) PHOENIX LABS UNLIMITED COMPANY"
