ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02529645,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) JAMP PHARMA CORPORATION,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Inactive,20260901,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260901"
02311593,PRO-CLONAZEPAM (clonazepam 0.5 mg oral tablet) PRO DOC LIMITEE,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20260804"" -> 20170919"
02311607,PRO-CLONAZEPAM (clonazepam 1 mg oral tablet) PRO DOC LIMITEE,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20260804"" -> 20170919"
02041456,ATIVAN (lorazepam 0.5 mg sublingual tablet) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20260804"" -> 20170919"
9015458,hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag,NTP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Active,20170919,ADDED
02529645,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) JAMP PHARMA CORPORATION,MP,500008,https://www.tppalberta.ca/medication-lists,Inactive,20260901,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20240201"" -> 20260901"
9015458,hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag,NTP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,ADDED
02561603,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag) STERINOVA INC.,MP,500008,https://www.tppalberta.ca/medication-lists,Active,20240201,ADDED
02311615,PRO-CLONAZEPAM (clonazepam 2 mg oral tablet) PRO DOC LIMITEE,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20260804"" -> 20170919"
02529645,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule) JAMP PHARMA CORPORATION,MP,500001,http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php,Inactive,20260901,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20170919"" -> 20260901"
02041464,ATIVAN (lorazepam 1 mg sublingual tablet) PFIZER CANADA ULC,MP,500006,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,"special_groupings_status: ""INACTIVE"" -> ACTIVE
special_groupings_status_effective_time: ""20260804"" -> 20170919"
9015458,hydromorphone hydrochloride 20 mg per 100 mL solution for injection bag,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
