drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
51375,02231923,RHINOCORT AQUA (budésonide 64 mcg par actionnement vaporisation nasale) KENVUE CANADA INC.,budésonide 64 mcg par actionnement vaporisation nasale,budésonide,"mp_fr_description: ""RHINOCORT AQUA (budésonide 64 mcg par actionnement vaporisation nasale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""RHINOCORT AQUA (budésonide 64 mcg par actionnement vaporisation nasale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
59870,02236396,CLEAN & CLEAR PERSA-GEL 5 (peroxyde de benzoyle 5 % lotion) KENVUE CANADA INC.,peroxyde de benzoyle 5 % lotion,peroxyde de benzoyle,"mp_fr_description: ""CLEAN & CLEAR PERSA-GEL 5 (peroxyde de benzoyle 5 % lotion) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CLEAN & CLEAR PERSA-GEL 5 (peroxyde de benzoyle 5 % lotion) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
61744,02238337,REACTINE (chlorhydrate de cétirizine 5 mg par 5 mL sirop) KENVUE CANADA INC.,chlorhydrate de cétirizine 5 mg par 5 mL sirop,cétirizine,"mp_fr_description: ""REACTINE (chlorhydrate de cétirizine 5 mg par 5 mL sirop) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""REACTINE (chlorhydrate de cétirizine 5 mg par 5 mL sirop) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
63620,02240105,AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxine 1 % lotion) KENVUE CANADA INC.,calamine 3 % et chlorhydrate de pramoxine 1 % lotion,calamine et pramoxine,"mp_fr_description: ""AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxine 1 % lotion) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""AVEENO ANTI-ITCH LOTION (calamine 3 % et chlorhydrate de pramoxine 1 % lotion) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
64918,02241302,PRO-SERTRALINE (sertraline (chlorhydrate de sertraline) 25 mg capsule orale) PRO DOC LIMITEE,sertraline (chlorhydrate de sertraline) 25 mg capsule orale,sertraline,"mp_fr_description: ""SERTRALINE-̲2̲5̲ (sertraline (chlorhydrate de sertraline) 25 mg capsule orale) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SERTRALINE (sertraline (chlorhydrate de sertraline) 25 mg capsule orale) PRO DOC LIMITEE"""
64919,02241303,PRO-SERTRALINE (sertraline (chlorhydrate de sertraline) 50 mg capsule orale) PRO DOC LIMITEE,sertraline (chlorhydrate de sertraline) 50 mg capsule orale,sertraline,"mp_fr_description: ""SERTRALINE-̲5̲0̲ (sertraline (chlorhydrate de sertraline) 50 mg capsule orale) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SERTRALINE (sertraline (chlorhydrate de sertraline) 50 mg capsule orale) PRO DOC LIMITEE"""
64920,02241304,PRO-SERTRALINE (sertraline (chlorhydrate de sertraline) 100 mg capsule orale) PRO DOC LIMITEE,sertraline (chlorhydrate de sertraline) 100 mg capsule orale,sertraline,"mp_fr_description: ""SERTRALINE-̲1̲0̲0̲ (sertraline (chlorhydrate de sertraline) 100 mg capsule orale) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SERTRALINE (sertraline (chlorhydrate de sertraline) 100 mg capsule orale) PRO DOC LIMITEE"""
65010,02241377,METADOL (chlorhydrate de méthadone 10 mg par mL solution orale) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 10 mg par mL solution orale,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 10 mg par mL solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 10 mg par mL solution orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
66413,02242632,MOTRIN 300MG (ibuprofène 300 mg comprimé oral) KENVUE CANADA INC.,ibuprofène 300 mg comprimé oral,ibuprofène,"mp_fr_description: ""MOTRIN 300MG (ibuprofène 300 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""MOTRIN 300MG (ibuprofène 300 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
66438,02242658,MOTRIN 400MG (ibuprofène 400 mg comprimé oral) KENVUE CANADA INC.,ibuprofène 400 mg comprimé oral,ibuprofène,"mp_fr_description: ""MOTRIN 400MG (ibuprofène 400 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""MOTRIN 400MG (ibuprofène 400 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
67829,02243888,"STREPSILS ANAESTHETIC FORMULA (hexylrésorcinol 2,4 mg pastille) RECKITT BENCKISER (CANADA) INC","hexylrésorcinol 2,4 mg pastille",hexylrésorcinol,"mp_fr_description: ""STREPSILS ANAESTHETIC FORMULA (hexylrésorcinol 2,4 mg pastille) RB̲ ̲H̲E̲A̲L̲T̲H̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲.̲"" -> ""STREPSILS ANAESTHETIC FORMULA (hexylrésorcinol 2,4 mg pastille) RE̲C̲K̲I̲T̲T̲ ̲B̲E̲N̲C̲K̲I̲S̲E̲R̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲"""
67909,02243966,"MEDLINE REMEDY ESSENTIALS CLEANSE BAZA CLEANSE & PROTECT (diméthicone 2 % lotion) MEDLINE INDUSTRIES, LP",diméthicone 2 % lotion,diméthicone,"mp_fr_description: ""B̲A̲Z̲A̲ ̲C̲L̲E̲A̲N̲S̲E̲ ̲&̲ ̲P̲R̲O̲T̲E̲C̲T̲ ̲(̲d̲i̲m̲é̲t̲h̲i̲c̲o̲n̲e̲ ̲2̲ ̲%̲ ̲l̲o̲t̲i̲o̲n̲)̲ ̲C̲O̲L̲O̲P̲L̲A̲S̲T̲ ̲A̲/̲S̲"" -> ""M̲E̲D̲L̲I̲N̲E̲ ̲R̲E̲M̲E̲D̲Y̲ ̲E̲S̲S̲E̲N̲T̲I̲A̲L̲S̲ ̲C̲L̲E̲A̲N̲S̲E̲ ̲B̲A̲Z̲A̲ ̲C̲L̲E̲A̲N̲S̲E̲ ̲&̲ ̲P̲R̲O̲T̲E̲C̲T̲ ̲(̲d̲i̲m̲é̲t̲h̲i̲c̲o̲n̲e̲ ̲2̲ ̲%̲ ̲l̲o̲t̲i̲o̲n̲)̲ ̲M̲E̲D̲L̲I̲N̲E̲ ̲I̲N̲D̲U̲S̲T̲R̲I̲E̲S̲,̲ ̲L̲P̲"""
68257,02244290,METADOL-D (chlorhydrate de méthadone 10 mg par mL solution orale) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 10 mg par mL solution orale,méthadone,"mp_fr_description: ""METADOL-D (chlorhydrate de méthadone 10 mg par mL solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL-D (chlorhydrate de méthadone 10 mg par mL solution orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
70312,02246162,REACTINE COMPLETE (chlorhydrate de cétirizine 5 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération prolongée) KENVUE CANADA INC.,chlorhydrate de cétirizine 5 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération prolongée,cétirizine et pseudoéphédrine,"mp_fr_description: ""REACTINE COMPLETE (chlorhydrate de cétirizine 5 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération prolongée) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""REACTINE COMPLETE (chlorhydrate de cétirizine 5 mg et chlorhydrate de pseudoéphédrine 120 mg comprimé oral à libération prolongée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
71619,02247374,METADOL-D (chlorhydrate de méthadone 1 mg par mL solution orale) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 1 mg par mL solution orale,méthadone,"mp_fr_description: ""METADOL-D (chlorhydrate de méthadone 1 mg par mL solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL-D (chlorhydrate de méthadone 1 mg par mL solution orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
71958,02247694,METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 1 mg par mL solution orale,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 1 mg par mL solution orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
71959,02247698,METADOL (chlorhydrate de méthadone 1 mg comprimé oral) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 1 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 1 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 1 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
71963,02247699,METADOL (chlorhydrate de méthadone 5 mg comprimé oral) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 5 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 5 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 5 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
71964,02247700,METADOL (chlorhydrate de méthadone 10 mg comprimé oral) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 10 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 10 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 10 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
71965,02247701,METADOL (chlorhydrate de méthadone 25 mg comprimé oral) KNIGHT THERAPEUTICS INC.,chlorhydrate de méthadone 25 mg comprimé oral,méthadone,"mp_fr_description: ""METADOL (chlorhydrate de méthadone 25 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""METADOL (chlorhydrate de méthadone 25 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
74940,02263998,"STREPSILS EXTRA BLACK CHERRY (hexylrésorcinol 2,4 mg et lévomenthol 4 mg pastille) RECKITT BENCKISER (CANADA) INC","hexylrésorcinol 2,4 mg et lévomenthol 4 mg pastille",hexylrésorcinol et lévomenthol,"mp_fr_description: ""STREPSILS EXTRA BLACK CHERRY (hexylrésorcinol 2,4 mg et lévomenthol 4 mg pastille) RB̲ ̲H̲E̲A̲L̲T̲H̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲.̲"" -> ""STREPSILS EXTRA BLACK CHERRY (hexylrésorcinol 2,4 mg et lévomenthol 4 mg pastille) RE̲C̲K̲I̲T̲T̲ ̲B̲E̲N̲C̲K̲I̲S̲E̲R̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲"""
77716,02291800,IMODIUM CALMING LIQUID (chlorhydrate de lopéramide 2 mg par 15 mL solution orale) KENVUE CANADA INC.,chlorhydrate de lopéramide 2 mg par 15 mL solution orale,lopéramide,"mp_fr_description: ""IMODIUM CALMING LIQUID (chlorhydrate de lopéramide 2 mg par 15 mL solution orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""IMODIUM CALMING LIQUID (chlorhydrate de lopéramide 2 mg par 15 mL solution orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
78149,02296152,CTP 30 (citalopram (bromhydrate de citalopram) 30 mg comprimé oral) KNIGHT THERAPEUTICS INC.,citalopram (bromhydrate de citalopram) 30 mg comprimé oral,citalopram,"mp_fr_description: ""CTP 30 (citalopram (bromhydrate de citalopram) 30 mg comprimé oral) S̲U̲M̲I̲T̲O̲M̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲,̲ INC."" -> ""CTP 30 (citalopram (bromhydrate de citalopram) 30 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ INC."""
78172,02296381,TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) KNIGHT THERAPEUTICS INC.,chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
78173,02296403,TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) KNIGHT THERAPEUTICS INC.,chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
78174,02296411,TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) KNIGHT THERAPEUTICS INC.,chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
79663,02311038,PRO-BICALUTAMIDE (bicalutamide 50 mg comprimé oral) PRO DOC LIMITEE,bicalutamide 50 mg comprimé oral,bicalutamide,"mp_fr_description: ""PRO-BICALUTAMIDE ̲-̲ ̲5̲0̲ (bicalutamide 50 mg comprimé oral) PRO DOC LIMITEE"" -> ""PRO-BICALUTAMIDE (bicalutamide 50 mg comprimé oral) PRO DOC LIMITEE"""
84341,02358352,REACTINE FAST MELT JUNIOR (chlorhydrate de cétirizine 10 mg comprimé orodispersible) KENVUE CANADA INC.,chlorhydrate de cétirizine 10 mg comprimé orodispersible,cétirizine,"mp_fr_description: ""REACTINE FAST MELT JUNIOR (chlorhydrate de cétirizine 10 mg comprimé orodispersible) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""REACTINE FAST MELT JUNIOR (chlorhydrate de cétirizine 10 mg comprimé orodispersible) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
