drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
15107,02050013,APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) APOTEX INC,doxépine (chlorhydrate de doxépine) 50 mg capsule orale,doxépine,"mp_fr_description: ""APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""APO-DOXEPIN (doxépine (chlorhydrate de doxépine) 50 mg capsule orale) AP̲O̲T̲E̲X̲ INC"""
41869,00875988,TEMPRA INFANT DROPS (acétaminophène 80 mg par mL gouttes orales) KNIGHT THERAPEUTICS INC.,acétaminophène 80 mg par mL gouttes orales,acétaminophène,"mp_fr_description: ""TEMPRA INFANT DROPS (acétaminophène 80 mg par mL gouttes orales) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""TEMPRA INFANT DROPS (acétaminophène 80 mg par mL gouttes orales) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
69944,02245828,CLASTEON (clodronate disodique 400 mg capsule orale) KNIGHT THERAPEUTICS INC.,clodronate disodique 400 mg capsule orale,clodronate,"mp_fr_description: ""CLASTEON (clodronate disodique 400 mg capsule orale) S̲U̲M̲I̲T̲O̲M̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲,̲ INC."" -> ""CLASTEON (clodronate disodique 400 mg capsule orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ INC."""
71508,02247265,"PENNSAID (diclofénac sodique 1,5 % solution pour application cutanée) KNIGHT THERAPEUTICS INC.","diclofénac sodique 1,5 % solution pour application cutanée",diclofénac,"mp_fr_description: ""PENNSAID (diclofénac sodique 1,5 % solution pour application cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""PENNSAID (diclofénac sodique 1,5 % solution pour application cutanée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
75209,02266687,AA-METHYLPHENIDATE SR (chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée) AA PHARMA INC,chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée,méthylphénidate,"mp_fr_description: ""AP̲O̲-METHYLPHENIDATE SR (chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée) AP̲O̲T̲E̲X̲ INC"" -> ""AA̲-METHYLPHENIDATE SR (chlorhydrate de méthylphénidate 20 mg comprimé oral à libération prolongée) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
77893,02293579,SPC-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg par 5 mL suspension orale) SUN PHARMA CANADA INC,cefprozil 250 mg par 5 mL suspension orale,cefprozil,"mp_fr_description: ""T̲A̲R̲O̲-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg par 5 mL suspension orale) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg par 5 mL suspension orale) SUN PHARMA CANADA INC"""
79504,02309440,COLDASIDE COUGH & COLD (maléate de chlorphéniramine 4 mg et bromhydrate de dextrométhorphane 30 mg comprimé oral) SIGMA LIFE SCIENCES INC.,maléate de chlorphéniramine 4 mg et bromhydrate de dextrométhorphane 30 mg comprimé oral,chlorphéniramine et dextrométhorphane,"mp_fr_description: ""COLDASIDE COUGH & COLD (maléate de chlorphéniramine 4 mg et bromhydrate de dextrométhorphane 30 mg comprimé oral) T̲A̲N̲T̲A̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲"" -> ""COLDASIDE COUGH & COLD (maléate de chlorphéniramine 4 mg et bromhydrate de dextrométhorphane 30 mg comprimé oral) S̲I̲G̲M̲A̲ ̲L̲I̲F̲E̲ ̲S̲C̲I̲E̲N̲C̲E̲S̲ ̲I̲N̲C̲.̲"""
79623,02310600,PRO-AZITHROMYCINE (azithromycine (dihydrate d'azithromycine) 250 mg comprimé oral) PRO DOC LIMITEE,azithromycine 250 mg comprimé oral,azithromycine,"mp_fr_description: ""PRO-AZITHROMYCINE (azithromycine (h̲é̲m̲i̲é̲t̲h̲a̲n̲o̲l̲a̲t̲e̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲ d'azithromycine) 250 mg comprimé oral) PRO DOC LIMITEE"" -> ""PRO-AZITHROMYCINE (azithromycine (d̲i̲h̲y̲d̲r̲a̲t̲e̲ d'azithromycine) 250 mg comprimé oral) PRO DOC LIMITEE"""
81489,02329204,SPC-CEFPROZIL (cefprozil (monohydrate de cefprozil) 125 mg par 5 mL suspension orale) SUN PHARMA CANADA INC,cefprozil 125 mg par 5 mL suspension orale,cefprozil,"mp_fr_description: ""T̲A̲R̲O̲-CEFPROZIL (cefprozil (monohydrate de cefprozil) 125 mg par 5 mL suspension orale) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-CEFPROZIL (cefprozil (monohydrate de cefprozil) 125 mg par 5 mL suspension orale) SUN PHARMA CANADA INC"""
81810,02332450,ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) KNIGHT THERAPEUTICS INC.,acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral,acide acétylsalicylique et caféine,"mp_fr_description: ""ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""ANACIN (acide acétylsalicylique 325 mg et caféine 32 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
