drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
NA,77701207,LUNSUMIO (mosunétuzumab 1 mg par 1 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED,mosunétuzumab 1 mg par 1 mL solution injectable fiole,mosunétuzumab,ADDED
83160,02346176,SEASONIQUE (éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral) TEVA CANADA LIMITED,éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral,éthinylestradiol et lévonorgestrel,"mp_fr_description: ""SEASONIQUE (éthinylestradiol 3̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲15̲0 mcg comprimé oral avec éthinylestradiol 10 mcg comprimé oral) TEVA CANADA LIMITED"" -> ""SEASONIQUE (éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 3̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲15̲0 mcg comprimé oral) TEVA CANADA LIMITED""
ntp_fr_description: ""éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral ̲a̲v̲e̲c̲ ̲é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲"" -> ""é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral"""
12926,01944363,COMBANTRIN TAB 125MG (pyrantel (pamoate de pyrantel) 125 mg comprimé oral) KENVUE CANADA INC.,pyrantel (pamoate de pyrantel) 125 mg comprimé oral,pyrantel,"mp_fr_description: ""COMBANTRIN TAB 125MG (pyrantel (pamoate de pyrantel) 125 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""COMBANTRIN TAB 125MG (pyrantel (pamoate de pyrantel) 125 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
101416,02525143,AG-GUANFACINE XR (guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée) ANGITA PHARMA INC.,guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée,guanfacine,ADDED
NA,77700158,PHENYTOIN SODIUM INJECTION USP (phénytoïne sodique 250 mg par 5 mL solution injectable fiole) JUNO PHARMA CANADA INC.,phénytoïne sodique 250 mg par 5 mL solution injectable fiole,phénytoïne sodique,"mp_fr_description: ""PHENYTOIN SODIUM INJECTION USP (phénytoïne sodique 250 mg par 5 mL solution injectable fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""PHENYTOIN SODIUM INJECTION USP (phénytoïne sodique 250 mg par 5 mL solution injectable fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106180,02558564,NB-BISOPROLOL TABLETS (fumarate de bisoprolol 10 mg comprimé oral) NB PHARMA INC.,fumarate de bisoprolol 10 mg comprimé oral,bisoprolol,ADDED
90215,02417456,LOLO (éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 10 mcg et acétate de noréthindrone 1 mg comprimé oral avec lactose comprimé oral) ABBVIE CORPORATION,éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 10 mcg et acétate de noréthindrone 1 mg comprimé oral avec lactose comprimé oral,éthinylestradiol et noréthindrone,"mp_fr_description: ""LOLO (éthinylestradiol 10 mcg e̲t̲ ̲a̲c̲é̲t̲a̲t̲e̲ ̲d̲e̲ ̲n̲o̲r̲é̲t̲h̲i̲n̲d̲r̲o̲n̲e̲ ̲1̲ ̲m̲g̲ ̲comprimé oral avec éthinylestradiol 10 mcg comprimé oral avec lactose comprimé oral) ABBVIE CORPORATION"" -> ""LOLO (éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 10 mcg̲ ̲e̲t̲ ̲a̲c̲é̲t̲a̲t̲e̲ ̲d̲e̲ ̲n̲o̲r̲é̲t̲h̲i̲n̲d̲r̲o̲n̲e̲ ̲1̲ ̲m̲g comprimé oral avec lactose comprimé oral) ABBVIE CORPORATION""
ntp_fr_description: ""éthinylestradiol 10 mcg et acétate de noréthindrone 1 mg comprimé oral avec é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲lactose comprimé oral"" -> ""é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲éthinylestradiol 10 mcg et acétate de noréthindrone 1 mg comprimé oral avec lactose comprimé oral"""
106047,02557126,"MINT-CHLORTHALIDONE (chlorthalidone 12,5 mg comprimé oral) MINT PHARMACEUTICALS INC","chlorthalidone 12,5 mg comprimé oral",chlorthalidone,ADDED
62023,02238595,MUSE (alprostadil 1000 mcg bâton pour usage urétral) KNIGHT THERAPEUTICS INC.,alprostadil 1000 mcg bâton pour usage urétral,alprostadil,"mp_fr_description: ""MUSE (alprostadil 1000 mcg bâton pour usage urétral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""MUSE (alprostadil 1000 mcg bâton pour usage urétral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
106452,02561565,PMS-BILASTINE (bilastine 20 mg comprimé oral) PHARMASCIENCE INC,bilastine 20 mg comprimé oral,bilastine,ADDED
87098,02385341,METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,chlorhydrate de metformine 500 mg comprimé oral,metformine,"mp_fr_description: ""METFORMIN ̲F̲C̲ (chlorhydrate de metformine 500 mg comprimé oral) SIVEM PHARMACEUTICALS ULC"" -> ""METFORMIN (chlorhydrate de metformine 500 mg comprimé oral) SIVEM PHARMACEUTICALS ULC"""
106486,02561948,WAYMADE-MARAVIROC (maraviroc 300 mg comprimé oral) WAYMADE CANADA INC.,maraviroc 300 mg comprimé oral,maraviroc,ADDED
106654,02563797,JATENZO (undécanoate de testostérone 237 mg capsule orale) TOLMAR INTERNATIONAL LTD.,undécanoate de testostérone 237 mg capsule orale,testostérone,ADDED
65897,02242217,SUDAFED SINUS ADVANCE (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.,ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,ibuprofène et pseudoéphédrine,"mp_fr_description: ""SUDAFED SINUS ADVANCE (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""SUDAFED SINUS ADVANCE (ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106429,02561328,DAPAGLIFLOZIN (dapagliflozine 5 mg comprimé oral) SANIS HEALTH INC,dapagliflozine 5 mg comprimé oral,dapagliflozine,ADDED
96432,02474271,METOPROLOL TARTRATE INJECTION USP (tartrate de métoprolol 5 mg par 5 mL solution injectable fiole) JUNO PHARMA CANADA INC.,tartrate de métoprolol 5 mg par 5 mL solution injectable fiole,métoprolol,"mp_fr_description: ""METOPROLOL TARTRATE INJECTION USP (tartrate de métoprolol 5 mg par 5 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""METOPROLOL TARTRATE INJECTION USP (tartrate de métoprolol 5 mg par 5 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
106048,02557134,MINT-CHLORTHALIDONE (chlorthalidone 25 mg comprimé oral) MINT PHARMACEUTICALS INC,chlorthalidone 25 mg comprimé oral,chlorthalidone,ADDED
107018,02567806,"SEMAGLUTIDE INJECTION MULTI-DOSE PRE-FILLED PEN DISPENSES 0.25 MG OR 0.5 MG DOSES (sémaglutide 1,34 mg par mL solution injectable 1,5 mL stylo) DR REDDY'S LABORATORIES LTD","sémaglutide 1,34 mg par mL solution injectable 1,5 mL stylo",sémaglutide,ADDED
102389,02535009,M-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) MANTRA PHARMA INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
101414,02525127,AG-GUANFACINE XR (guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée) ANGITA PHARMA INC.,guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée,guanfacine,ADDED
94294,02456095,ACH-TACROLIMUS (tacrolimus 1 mg capsule orale) ACCORD HEALTHCARE INC,tacrolimus 1 mg capsule orale,tacrolimus,"mp_fr_description: ""ACH-TACROLIMUS (tacrolimus (̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲t̲a̲c̲r̲o̲l̲i̲m̲u̲s̲)̲ ̲1 mg capsule orale) ACCORD HEALTHCARE INC"" -> ""ACH-TACROLIMUS (tacrolimus 1 mg capsule orale) ACCORD HEALTHCARE INC"""
101423,02525224,PRO-GUANFACINE XR (guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée) PRO DOC LIMITEE,guanfacine (chlorhydrate de guanfacine) 1 mg comprimé oral à libération prolongée,guanfacine,ADDED
106718,02564483,TAKHZYRO (lanadélumab 300 mg par 2 mL solution injectable stylo) TAKEDA CANADA INC,lanadélumab 300 mg par 2 mL solution injectable stylo,lanadélumab,ADDED
102387,02534983,M-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) MANTRA PHARMA INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
106017,02556782,PMS-DOLUTEGRAVIR (dolutégravir (dolutégravir sodique) 50 mg comprimé oral) PHARMASCIENCE INC,dolutégravir (dolutégravir sodique) 50 mg comprimé oral,dolutégravir,ADDED
106724,02564556,APO-CANAGLIFLOZIN (canagliflozine 100 mg comprimé oral) APOTEX INC,canagliflozine 100 mg comprimé oral,canagliflozine,ADDED
102481,02535998,ACH-FESOTERODINE (fumarate de fésotérodine 4 mg comprimé oral à libération prolongée) ACCORD HEALTHCARE INC,fumarate de fésotérodine 4 mg comprimé oral à libération prolongée,fésotérodine,ADDED
99583,02506467,"NOROMBY (énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue) JUNO PHARMA CANADA INC.","énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue",énoxaparine,"mp_fr_description: ""NOROMBY (énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""NOROMBY (énoxaparine sodique 40 mg par 0,4 mL solution injectable seringue) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
106179,02558556,NB-BISOPROLOL TABLETS (fumarate de bisoprolol 5 mg comprimé oral) NB PHARMA INC.,fumarate de bisoprolol 5 mg comprimé oral,bisoprolol,ADDED
106772,02565080,RIVA-LACOSAMIDE (lacosamide 200 mg comprimé oral) LABORATOIRE RIVA INC.,lacosamide 200 mg comprimé oral,lacosamide,ADDED
NA,77701189,LIDOCAINE HYDROCHLORIDE INJECTION (chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable ampoule) JUNO PHARMA CANADA INC.,chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable ampoule,lidocaïne,"mp_fr_description: ""LIDOCAINE HYDROCHLORIDE INJECTION (chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable ampoule) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""LIDOCAINE HYDROCHLORIDE INJECTION (chlorhydrate de lidocaïne 100 mg par 5 mL solution injectable ampoule) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
107037,02568012,APO-SEMAGLUTIDE INJECTION STYLO PRÉREMPLI A DOSES MULTIPLES PERMETTANT D'INJECTER DES DOSES DE 1 MG (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) APOTEX INC,sémaglutide 1 mg par actionnement solution injectable stylo prérempli,sémaglutide,ADDED
106801,02565404,AMB-SOTALOL (chlorhydrate de sotalol 80 mg comprimé oral) AMBICARE PHARMACEUTICALS INC.,chlorhydrate de sotalol 80 mg comprimé oral,sotalol,ADDED
93393,02448262,JAMP BILASTINE ORAL SOLUTION (bilastine 10 mg par 4 mL solution orale) JAMP PHARMA CORPORATION,bilastine 10 mg par 4 mL solution orale,bilastine,ADDED
99757,02508184,ANTI-DANDRUFF ANTIPELLICULAIRE 2 IN 1 (pyrithione zincique 1 % shampoing) L'OREAL CANADA,pyrithione zincique 1 % shampoing,pyrithione zincique,"mp_fr_description: ""ANTI-DANDRUFF ANTIPELLICULAIRE 2 IN 1 (pyrithione zincique 1 % shampoing) L' ̲OREAL CANADA"" -> ""ANTI-DANDRUFF ANTIPELLICULAIRE 2 IN 1 (pyrithione zincique 1 % shampoing) L'OREAL CANADA"""
90967,02425009,"CONTINGENCY ONE (lévonorgestrel 1,5 mg comprimé oral) SENADOR LABORATORIES PRIVATE LIMITED","lévonorgestrel 1,5 mg comprimé oral",lévonorgestrel,"mp_fr_description: ""CONTINGENCY ONE (lévonorgestrel 1,5 mg comprimé oral) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲U̲L̲C̲"" -> ""CONTINGENCY ONE (lévonorgestrel 1,5 mg comprimé oral) S̲E̲N̲A̲D̲O̲R̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲P̲R̲I̲V̲A̲T̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲ ̲"""
94295,02456109,ACH-TACROLIMUS (tacrolimus 5 mg capsule orale) ACCORD HEALTHCARE INC,tacrolimus 5 mg capsule orale,tacrolimus,"mp_fr_description: ""ACH-TACROLIMUS (tacrolimus (̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲t̲a̲c̲r̲o̲l̲i̲m̲u̲s̲)̲ ̲5 mg capsule orale) ACCORD HEALTHCARE INC"" -> ""ACH-TACROLIMUS (tacrolimus 5 mg capsule orale) ACCORD HEALTHCARE INC"""
101425,02525240,PRO-GUANFACINE XR (guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée) PRO DOC LIMITEE,guanfacine (chlorhydrate de guanfacine) 3 mg comprimé oral à libération prolongée,guanfacine,ADDED
102467,02535858,"YESAFILI (aflibercept 2 mg par 0,05 mL solution injectable fiole) BIOCON BIOLOGICS CANADA INC","aflibercept 2 mg par 0,05 mL solution injectable fiole",aflibercept,"mp_fr_description: ""YESAFILI (aflibercept 2 mg par 0,05 mL solution injectable fiole) BIOS̲I̲M̲I̲L̲A̲R̲ ̲C̲O̲L̲L̲A̲B̲O̲R̲A̲T̲I̲O̲N̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""YESAFILI (aflibercept 2 mg par 0,05 mL solution injectable fiole) BIOC̲O̲N̲ ̲B̲I̲O̲L̲O̲G̲I̲C̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
99585,02506483,"NOROMBY (énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue) JUNO PHARMA CANADA INC.","énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue",énoxaparine,"mp_fr_description: ""NOROMBY (énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""NOROMBY (énoxaparine sodique 80 mg par 0,8 mL solution injectable seringue) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
107019,02567814,SEMAGLUTIDE INJECTION STYLO PRÉREMPLI A DOSES MULTIPLES PERMETTANT D'INJECTER DES DOSES DE 1 MG (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) DR REDDY'S LABORATORIES LTD,sémaglutide 1 mg par actionnement solution injectable stylo prérempli,sémaglutide,ADDED
106652,02563770,JATENZO (undécanoate de testostérone 158 mg capsule orale) TOLMAR INTERNATIONAL LTD.,undécanoate de testostérone 158 mg capsule orale,testostérone,ADDED
99587,02506505,"NOROMBY HP (énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue) JUNO PHARMA CANADA INC.","énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue",énoxaparine,"mp_fr_description: ""NOROMBY HP (énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""NOROMBY HP (énoxaparine sodique 120 mg par 0,8 mL solution injectable seringue) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
99586,02506491,NOROMBY (énoxaparine sodique 100 mg par 1 mL solution injectable seringue) JUNO PHARMA CANADA INC.,énoxaparine sodique 100 mg par 1 mL solution injectable seringue,énoxaparine,"mp_fr_description: ""NOROMBY (énoxaparine sodique 100 mg par 1 mL solution injectable seringue) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""NOROMBY (énoxaparine sodique 100 mg par 1 mL solution injectable seringue) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
106794,02565323,RECARBRIO (cilastatine (cilastatine sodique) 500 mg par fiole et imipénem 500 mg par fiole et rélébactam 250 mg par fiole poudre pour solution injectable) MERCK CANADA INC,cilastatine (cilastatine sodique) 500 mg par fiole et imipénem 500 mg par fiole et rélébactam 250 mg par fiole poudre pour solution injectable,cilastatine et imipénem et rélébactam,ADDED
