tm_code,tm_formal_name,tm_fr_description,changes
8002594,cilastatin and imipenem and relebactam,cilastatine et imipénem et rélébactam,ADDED
8001293,nadroparin,nadroparine,"tm_status_effective_time: ""20251008"" -> ""20260521"""
8002597,sevabertinib,sévabertinib,ADDED
8002596,mosunetuzumab,mosunétuzumab,ADDED
