drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100004","MARKETED","2021-04-01","AUTHORIZED BY INTERIM ORDER","2021-02-26","02510847"
"100023","MARKETED","2021-04-26","APPROVED","2021-01-15","02510987"
"100057","MARKETED","2021-04-08","APPROVED","2021-01-22","02511355"
"100063","MARKETED","2021-03-29","APPROVED","2021-01-22","02511436"
"100086","MARKETED","2021-04-07","APPROVED","2021-01-27","02511673"
"100087","MARKETED","2021-04-07","APPROVED","2021-01-27","02511681"
"100119","MARKETED","2021-04-20","APPROVED","2021-02-03","02512025"
"100170","MARKETED","2021-04-07","APPROVED","2021-02-10","02512416"
"100183","MARKETED","2021-04-01","APPROVED","2021-02-15","02512556"
"100216","MARKETED","2021-04-08","APPROVED","2021-03-01","02512912"
"100217","MARKETED","2021-04-09","APPROVED","2021-03-01","02512920"
"100221","MARKETED","2021-03-30","APPROVED","2021-03-01","02512963"
"100243","MARKETED","2021-03-05","APPROVED","2021-03-03","02513196"
"100245","MARKETED","2021-04-07","APPROVED","2021-03-03","02513234"
"100265","MARKETED","2021-04-21","APPROVED","2021-03-11","02513447"
"100334","MARKETED","2021-04-22","APPROVED","2021-03-22","02514176"
"76258","MARKETED","2021-03-29","DORMANT","2018-07-16","02276917"
"84231","MARKETED","2021-04-21","DORMANT","2019-08-05","02357186"
"84232","MARKETED","2021-03-25","DORMANT","2017-08-07","02357194"
"84233","MARKETED","2021-03-25","DORMANT","2018-08-28","02357208"
"92078","MARKETED","2021-04-07","APPROVED","2015-01-16","02436442"
"92496","MARKETED","2021-04-13","APPROVED","2020-04-27","02440598"
"93610","MARKETED","2021-04-26","APPROVED","2015-12-16","02450089"
"94560","MARKETED","2020-01-14","APPROVED","2016-10-20","02458470"
"96788","MARKETED","2021-03-26","APPROVED","2021-02-01","02477114"
"97155","MARKETED","2021-03-22","APPROVED","2018-09-19","02480891"
"97249","MARKETED","2019-12-23","APPROVED","2018-10-26","02482010"
"97543","MARKETED","2021-02-05","APPROVED","2019-01-28","02485184"
"98045","MARKETED","2021-04-14","APPROVED","2019-07-09","02490404"
"98094","MARKETED","2021-01-22","APPROVED","2019-07-29","02490900"
"98245","MARKETED","2021-01-22","APPROVED","2019-09-26","02492431"
"98278","MARKETED","2021-03-30","APPROVED","2019-09-30","02492784"
"98501","MARKETED","2021-04-27","APPROVED","2019-12-19","02495066"
"98502","MARKETED","2021-04-27","APPROVED","2019-12-19","02495074"
"98557","MARKETED","2021-01-29","APPROVED","2020-01-14","02495686"
"98608","MARKETED","2021-04-12","APPROVED","2020-05-15","02496216"
"98660","MARKETED","2020-07-27","APPROVED","2020-03-03","02496755"
"98764","MARKETED","2020-10-02","APPROVED","2020-04-03","02497840"
"98790","MARKETED","2021-03-12","APPROVED","2021-02-25","02498111"
"98796","MARKETED","2020-12-10","APPROVED","2020-04-23","02498189"
"98839","MARKETED","2021-03-24","APPROVED","2020-04-30","02498642"
"98866","MARKETED","2020-12-21","APPROVED","2020-05-07","02498944"
"98902","MARKETED","2021-03-04","APPROVED","2020-05-21","02499282"
"98904","MARKETED","2021-03-04","APPROVED","2020-05-21","02499304"
"98905","MARKETED","2021-03-04","APPROVED","2020-05-21","02499312"
"98906","MARKETED","2021-03-04","APPROVED","2020-05-21","02499320"
"98907","MARKETED","2021-03-04","APPROVED","2020-05-21","02499339"
"98908","MARKETED","2021-03-04","APPROVED","2020-05-21","02499347"
"98935","MARKETED","2021-03-25","APPROVED","2020-05-28","02499622"
"98936","MARKETED","2021-03-25","APPROVED","2020-05-28","02499630"
"98943","MARKETED","2021-03-18","APPROVED","2020-06-02","02499711"
"98944","MARKETED","2021-03-18","APPROVED","2020-06-02","02499738"
"99028","MARKETED","2021-03-11","APPROVED","2020-06-16","02500612"
"99101","MARKETED","2021-04-12","APPROVED","2020-07-02","02501384"
"99179","MARKETED","2021-04-05","APPROVED","2020-07-16","02502216"
"99180","MARKETED","2021-04-05","APPROVED","2020-07-16","02502224"
"99181","MARKETED","2021-04-05","APPROVED","2020-07-16","02502232"
"99182","MARKETED","2021-04-05","APPROVED","2020-07-16","02502240"
"99248","MARKETED","2021-04-14","APPROVED","2020-07-29","02502968"
"99249","MARKETED","2021-04-16","APPROVED","2020-07-29","02502976"
"99272","MARKETED","2021-02-25","APPROVED","2020-08-07","02503220"
"99273","MARKETED","2021-01-08","APPROVED","2020-08-07","02503239"
"99400","MARKETED","2021-04-07","APPROVED","2020-09-09","02504596"
"99401","MARKETED","2021-04-07","APPROVED","2020-09-09","02504618"
"99475","MARKETED","2021-04-08","APPROVED","2020-12-07","02505401"
"99528","MARKETED","2021-03-30","APPROVED","2020-10-05","02505924"
"99529","MARKETED","2021-03-16","APPROVED","2020-09-30","02505932"
"99530","MARKETED","2021-03-26","APPROVED","2020-09-30","02505940"
"99590","MARKETED","2021-03-08","APPROVED","2020-10-09","02506548"
"99592","MARKETED","2021-03-30","APPROVED","2020-10-15","02506564"
"99593","MARKETED","2021-03-30","APPROVED","2020-10-15","02506572"
"99672","MARKETED","2021-03-04","APPROVED","2020-11-05","02507315"
"99673","MARKETED","2021-03-04","APPROVED","2020-11-05","02507323"
"99674","MARKETED","2021-03-04","APPROVED","2020-11-05","02507331"
"99686","MARKETED","2021-03-29","APPROVED","2021-03-08","02507471"
"99687","MARKETED","2021-03-29","APPROVED","2021-03-08","02507498"
"99769","MARKETED","2021-03-12","APPROVED","2020-11-20","02508311"
"99839","MARKETED","2021-04-09","APPROVED","2020-12-07","02509075"
"99840","MARKETED","2021-04-09","APPROVED","2020-12-07","02509083"
"99841","MARKETED","2021-04-09","APPROVED","2020-12-07","02509091"
"99842","MARKETED","2021-04-09","APPROVED","2020-12-07","02509105"
"99843","MARKETED","2021-04-09","APPROVED","2020-12-07","02509113"
"99844","MARKETED","2021-04-09","APPROVED","2020-12-07","02509121"
"99845","MARKETED","2021-04-09","APPROVED","2020-12-07","02509148"
"99846","MARKETED","2021-04-09","APPROVED","2020-12-07","02509156"
"99876","MARKETED","2021-04-01","APPROVED","2020-12-15","02509474"
"99892","MARKETED","2021-04-15","APPROVED","2020-12-11","02509644"
"99943","MARKETED","2021-03-10","APPROVED","2021-01-05","02510197"
"99944","MARKETED","2021-03-10","APPROVED","2021-01-05","02510200"
"62265","CANCELLED PRE MARKET","2021-04-09","APPROVED","1998-10-06","02238827"
"13077","CANCELLED POST MARKET","2021-04-21","DORMANT","2017-08-03","01980696"
"13078","CANCELLED POST MARKET","2021-04-21","DORMANT","2017-08-03","01964437"
"13079","CANCELLED POST MARKET","2021-04-21","DORMANT","2017-08-03","01964429"
"15491","CANCELLED POST MARKET","2021-04-26","DORMANT","2019-07-08","01963953"
"431","CANCELLED POST MARKET","2021-03-31","MARKETED","2006-07-10","00030708"
"49797","CANCELLED POST MARKET","2019-01-10","MARKETED","1997-08-07","02230621"
"52141","CANCELLED PRE MARKET","2021-04-09","APPROVED","1997-08-19","02232605"
"52142","CANCELLED PRE MARKET","2021-04-09","APPROVED","1997-08-19","02232611"
"52143","CANCELLED PRE MARKET","2021-04-09","APPROVED","1997-08-19","02232613"
"52144","CANCELLED PRE MARKET","2021-04-09","APPROVED","1997-08-19","02232633"
"52145","CANCELLED PRE MARKET","2021-04-09","APPROVED","1997-08-19","02232642"
