drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100037","MARKETED","2021-02-10","APPROVED","2021-01-14","02511142"
"100111","MARKETED","2021-03-19","APPROVED","2021-01-29","02511940"
"100219","MARKETED","2021-03-03","AUTHORIZED BY INTERIM ORDER","2021-02-26","02512947"
"77028","MARKETED","2021-03-03","APPROVED","2020-08-26","02284723"
"77029","MARKETED","2021-03-03","APPROVED","2020-08-26","02284731"
"77030","MARKETED","2021-03-03","APPROVED","2020-08-26","02284758"
"77031","MARKETED","2021-03-03","APPROVED","2020-08-26","02284766"
"77032","MARKETED","2021-03-03","APPROVED","2020-08-26","02284774"
"85416","MARKETED","2021-02-03","DORMANT","2020-07-27","02369222"
"85961","MARKETED","2021-02-03","DORMANT","2020-07-27","02374404"
"86987","MARKETED","2021-01-19","DORMANT","2020-05-14","02384124"
"87788","MARKETED","2021-03-18","APPROVED","2018-07-29","02392623"
"91194","MARKETED","2020-08-07","APPROVED","2020-01-28","02427419"
"94276","MARKETED","2021-03-01","DORMANT","2019-04-06","02455897"
"94649","MARKETED","2021-02-19","APPROVED","2020-11-04","02459299"
"94650","MARKETED","2021-02-19","APPROVED","2020-11-04","02459302"
"94651","MARKETED","2021-02-19","APPROVED","2020-11-04","02459310"
"96216","MARKETED","2021-03-19","APPROVED","2019-09-25","02472821"
"96217","MARKETED","2021-03-19","APPROVED","2019-09-25","02472848"
"96243","MARKETED","2021-02-19","APPROVED","2018-05-08","02473097"
"96244","MARKETED","2021-02-19","APPROVED","2018-05-08","02473100"
"96666","MARKETED","2021-02-15","DORMANT","2020-07-27","02476592"
"96849","MARKETED","2020-04-25","DORMANT","2019-07-23","02477475"
"97121","MARKETED","2021-02-15","DORMANT","2020-07-27","02480719"
"97341","MARKETED","2021-02-03","APPROVED","2018-11-23","02483009"
"97506","MARKETED","2021-02-03","DORMANT","2020-07-27","02484773"
"97508","MARKETED","2021-02-03","DORMANT","2020-07-27","02484781"
"97536","MARKETED","2021-02-03","DORMANT","2020-07-27","02485109"
"97537","MARKETED","2021-02-03","DORMANT","2020-07-27","02485117"
"97606","MARKETED","2020-05-05","APPROVED","2019-02-14","02485842"
"97607","MARKETED","2020-05-05","APPROVED","2019-02-14","02485850"
"97775","MARKETED","2021-02-03","DORMANT","2020-07-27","02487608"
"97776","MARKETED","2021-02-03","DORMANT","2020-07-27","02487616"
"97778","MARKETED","2021-02-03","DORMANT","2020-07-27","02487632"
"98336","MARKETED","2021-02-22","APPROVED","2019-10-23","02493349"
"98349","MARKETED","2021-02-26","APPROVED","2019-12-09","02493489"
"98350","MARKETED","2021-02-26","APPROVED","2019-12-09","02493497"
"98375","MARKETED","2021-03-26","APPROVED","2019-11-05","02493764"
"98438","MARKETED","2021-03-22","APPROVED","2019-11-22","02494353"
"98463","MARKETED","2021-01-26","APPROVED","2019-12-03","02494639"
"98670","MARKETED","2021-03-02","APPROVED","2021-02-25","02496852"
"98671","MARKETED","2021-03-02","APPROVED","2021-02-25","02496860"
"98673","MARKETED","2021-02-25","APPROVED","2021-02-25","02496887"
"98674","MARKETED","2021-02-25","APPROVED","2021-02-25","02496895"
"98788","MARKETED","2021-03-09","APPROVED","2020-04-15","02498081"
"98807","MARKETED","2021-03-08","APPROVED","2020-04-23","02498294"
"98808","MARKETED","2021-03-08","APPROVED","2020-04-23","02498308"
"98810","MARKETED","2021-03-08","APPROVED","2020-04-23","02498324"
"99085","MARKETED","2021-02-23","APPROVED","2020-06-30","02501228"
