drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"82558","MARKETED","2020-05-15","APPROVED","2009-12-18","02340003"
"86900","MARKETED","2020-05-20","APPROVED","2014-07-09","02383233"
"91077","MARKETED","2020-05-26","DORMANT","2019-06-24","02426161"
"94314","MARKETED","2020-04-20","APPROVED","2016-07-12","02456257"
"94319","MARKETED","2020-05-06","APPROVED","2017-05-01","02456311"
"94320","MARKETED","2020-05-06","APPROVED","2017-05-01","02456338"
"95635","MARKETED","2020-04-30","APPROVED","2017-08-29","02467984"
"95636","MARKETED","2020-04-30","APPROVED","2017-08-29","02467992"
"95697","MARKETED","2020-04-27","APPROVED","2019-01-15","02468549"
"96549","MARKETED","2020-04-24","APPROVED","2018-04-25","02475189"
"96902","MARKETED","2020-04-09","APPROVED","2020-03-02","02478269"
"96949","MARKETED","2020-04-09","APPROVED","2020-03-05","02478749"
"97006","MARKETED","2020-04-20","APPROVED","2018-07-26","02479419"
"97007","MARKETED","2020-04-20","APPROVED","2018-07-26","02479427"
"97288","MARKETED","2020-04-06","APPROVED","2018-11-07","02482436"
"97359","MARKETED","2020-05-07","APPROVED","2018-11-23","02483130"
"97392","MARKETED","2020-05-04","APPROVED","2018-12-03","02483556"
"97393","MARKETED","2020-04-14","APPROVED","2018-12-03","02483564"
"97394","MARKETED","2020-04-14","APPROVED","2018-12-03","02483572"
"97395","MARKETED","2020-04-14","APPROVED","2018-12-03","02483580"
"97396","MARKETED","2020-04-14","APPROVED","2018-12-03","02483599"
"97397","MARKETED","2020-04-14","APPROVED","2018-12-03","02483602"
"97581","MARKETED","2020-05-11","APPROVED","2020-04-16","02485575"
"97582","MARKETED","2020-05-11","APPROVED","2020-04-16","02485583"
"97591","MARKETED","2020-05-04","APPROVED","2019-02-08","02485680"
"97805","MARKETED","2020-04-09","APPROVED","2020-03-02","02487934"
"97807","MARKETED","2020-04-09","APPROVED","2020-03-02","02487950"
"97808","MARKETED","2020-04-09","APPROVED","2020-03-02","02487969"
"97823","MARKETED","2020-04-09","APPROVED","2020-03-02","02488124"
"97868","MARKETED","2020-02-17","APPROVED","2019-05-15","02488590"
"97927","MARKETED","2020-03-27","APPROVED","2019-06-11","02489171"
"97929","MARKETED","2020-03-27","APPROVED","2019-06-11","02489201"
"97971","MARKETED","2020-05-01","APPROVED","2019-07-11","02489635"
"98001","MARKETED","2020-05-06","APPROVED","2019-07-10","02489937"
"98002","MARKETED","2020-05-06","APPROVED","2019-07-10","02489945"
"98046","MARKETED","2020-05-07","APPROVED","2019-07-11","02490420"
"98047","MARKETED","2020-05-07","APPROVED","2019-07-11","02490412"
"98049","MARKETED","2020-05-01","APPROVED","2019-07-11","02490447"
"98300","MARKETED","2020-05-19","APPROVED","2019-10-09","02493020"
"98328","MARKETED","2020-05-19","APPROVED","2019-12-31","02493306"
"98401","MARKETED","2020-04-30","APPROVED","2019-11-07","02494000"
"98450","MARKETED","2020-05-05","APPROVED","2019-11-27","02494493"
"98466","MARKETED","2020-05-15","APPROVED","2019-12-05","02494663"
"98482","MARKETED","2020-05-07","APPROVED","2019-12-17","02494841"
"98483","MARKETED","2020-05-07","APPROVED","2019-12-17","02494868"
"98484","MARKETED","2020-05-07","APPROVED","2019-12-17","02494876"
"98485","MARKETED","2020-05-07","APPROVED","2019-12-17","02494884"
"98486","MARKETED","2020-05-07","APPROVED","2019-12-17","02494892"
"98487","MARKETED","2020-05-07","APPROVED","2019-12-17","02494906"
"98503","MARKETED","2020-04-06","APPROVED","2019-12-19","02495082"
"98504","MARKETED","2020-04-06","APPROVED","2019-12-19","02495090"
"98537","MARKETED","2020-05-27","APPROVED","2020-01-06","02495457"
"98546","MARKETED","2020-05-26","APPROVED","2020-01-14","02495562"
"98547","MARKETED","2020-05-26","APPROVED","2020-01-14","02495570"
"98599","MARKETED","2020-05-12","APPROVED","2020-02-06","02496119"
"98684","MARKETED","2020-05-15","APPROVED","2020-03-12","02496976"
"98731","MARKETED","2020-05-07","APPROVED","2020-03-24","02497506"
"98733","MARKETED","2020-05-07","APPROVED","2020-03-24","02497514"
"98746","MARKETED","2020-04-27","APPROVED","2020-03-31","02497662"
"98769","MARKETED","2020-04-07","APPROVED","2020-04-07","02497891"
"13062","CANCELLED (UNRETURNED ANNUAL)","2020-05-19","DORMANT","2017-06-15","00892777"
"13868","CANCELLED (UNRETURNED ANNUAL)","2020-05-19","DORMANT","2017-06-15","02015552"
"18549","CANCELLED POST MARKET","2018-11-29","CANCELLED POST MARKET","2018-12-29","02080028"
"18552","CANCELLED POST MARKET","2020-04-02","MARKETED","2009-02-03","02132699"
"37356","CANCELLED POST MARKET","2020-05-07","MARKETED","2007-11-24","02224550"
"37357","CANCELLED POST MARKET","2020-05-07","MARKETED","2007-06-08","02224569"
"44058","CANCELLED POST MARKET","2020-04-28","MARKETED","1996-10-10","02155966"
"64718","CANCELLED POST MARKET","2019-05-08","MARKETED","2002-05-23","02241114"
"6666","CANCELLED (UNRETURNED ANNUAL)","2020-05-19","MARKETED","1999-06-29","00679615"
"6667","CANCELLED (UNRETURNED ANNUAL)","2020-05-19","MARKETED","1999-06-29","00679607"
"6871","CANCELLED POST MARKET","2020-05-04","MARKETED","2017-10-31","00636908"
"75039","CANCELLED POST MARKET","2020-02-28","MARKETED","2012-10-17","02264889"
"77381","CANCELLED POST MARKET","2020-04-21","MARKETED","2006-12-14","02288389"
"78356","CANCELLED PRE MARKET","2020-05-21","APPROVED","2018-03-07","02298260"
"82626","CANCELLED (UNRETURNED ANNUAL)","2020-05-19","APPROVED","2010-01-08","02340674"
"85457","CANCELLED POST MARKET","2020-05-11","DORMANT","2018-07-24","02369656"
"86000","CANCELLED POST MARKET","2020-04-30","MARKETED","2015-08-12","02374684"
"86533","CANCELLED POST MARKET","2020-05-26","DORMANT","2019-06-10","02379430"
"87419","CANCELLED PRE MARKET","2020-04-27","APPROVED","2012-06-28","02388685"
