ntp_code,ntp_formal_name,ntp_fr_description,changes
9015097,lebrikizumab 250 mg per 2 mL solution for injection pen,lébrikizumab 250 mg par 2 mL solution injectable stylo,ADDED
9013539,coal tar 2 % cutaneous solution,goudron de houille 2 % solution pour application cutanée,"ntp_status_effective_time: ""20240923"" -> ""20220203"""
9013797,amphetamine mixed salts 25 mg prolonged-release oral capsule,sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée,"ntp_fr_description: ""sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée"""
9014936,"SARSCoV2 S-protein mRNA, 5'(m7G-5'-ppp-5'-Gm), 3'polyA 0.1 mg per mL dispersion for injection 2.5 mL vial","ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3' 0,1 mg par mL dispersion injectable 2,5 mL fiole","ntp_formal_name: ""SARSCO̲V2 S-protein mRNA, 5'(m7G-5'-ppp-5'-Gm), 3'polyA 0.1 mg per mL dispersion for injection 2.5 mL vial"" -> ""SARSCo̲V2 S-protein mRNA, 5'(m7G-5'-ppp-5'-Gm), 3'polyA 0.1 mg per mL dispersion for injection 2.5 mL vial"""
9013794,amphetamine mixed salts 10 mg prolonged-release oral capsule,sels mixtes d'amphétamine 10 mg capsule orale à libération prolongée,"ntp_fr_description: ""sels mixtes d’̲amphétamine 10 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 10 mg capsule orale à libération prolongée"""
9015086,alirocumab 300 mg per 2 mL solution for injection pen,alirocumab 300 mg par 2 mL solution injectable stylo,ADDED
9004995,indacaterol (indacaterol maleate) 75 mcg inhalation powder capsule,indacatérol (maléate d'Indacatérol) 75 mcg poudre pour inhalation en capsule,"ntp_status_effective_time: ""20170314"" -> ""20230512"""
9005560,darunavir 100 mg per mL oral suspension,darunavir 100 mg par mL suspension orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20140806"" -> ""20240301"""
9002038,acetaminophen 160 mg per 5 mL syrup,acétaminophène 160 mg par 5 mL sirop,"ntp_status_effective_time: ""20230712"" -> ""20241007"""
9014985,"SARSCoV2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 30 mcg per 0.3 mL suspension for injection 0.3 mL vial","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 30 mcg par 0,3 mL suspension injectable 0,3 mL fiole","ntp_formal_name: ""SARSCO̲V2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 30 mcg per 0.3 mL suspension for injection 0.3 mL vial"" -> ""SARSCo̲V2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 30 mcg per 0.3 mL suspension for injection 0.3 mL vial"""
9013799,amphetamine mixed salts 5 mg prolonged-release oral capsule,sels mixtes d'amphétamine 5 mg capsule orale à libération prolongée,"ntp_fr_description: ""sels mixtes d’̲amphétamine 5 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 5 mg capsule orale à libération prolongée"""
9015085,adapalene 0.15 % and benzoyl peroxide 3.1 % and clindamycin phosphate 1.2 % cutaneous gel,"adapalène 0,15 % et peroxyde de benzoyle 3,1 % et phosphate de clindamycine 1,2 % gel cutané",ADDED
9014983,"SARSCoV2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 10 mcg per 0.3 mL suspension for injection 0.3 mL vial","ARNm de SRASCOV2 S-protéine, 5'[m27,3'-oGppp(m12'-O)ApG], polyA 3'+liaison 10 mcg par 0,3 mL suspension injectable 0,3 mL fiole","ntp_formal_name: ""SARSCO̲V2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 10 mcg per 0.3 mL suspension for injection 0.3 mL vial"" -> ""SARSCo̲V2 S-protein mRNA, 5'[m27,3'-oGppp(m12'-O)ApG], 3'polyA+linker 10 mcg per 0.3 mL suspension for injection 0.3 mL vial"""
9015100,naloxone hydrochloride 0.4 mg per 1 mL solution for injection syringe,"chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable seringue",ADDED
9013798,amphetamine mixed salts 30 mg prolonged-release oral capsule,sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée,"ntp_fr_description: ""sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée"""
9015096,inebilizumab 100 mg per 10 mL solution for injection vial,inébilizumab 100 mg par 10 mL solution injectable fiole,ADDED
9014010,benzoyl peroxide 5 % cutaneous cream with benzoyl peroxide 2.5 % lotion,"peroxyde de benzoyle 5 % crème cutanée avec peroxyde de benzoyle 2,5 % lotion",ADDED
9015105,sildenafil (sildenafil citrate) 50 mg orodispersible film,sildénafil (citrate de sildénafil) 50 mg film orodispersible,ADDED
