drug_code,mp_code,mp_formal_name,mp_fr_description,changes
874,00030570,DALACIN C 150 MG (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) PFIZER CANADA ULC,DALACIN C 150 MG (clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale) PFIZER CANADA ULC,"mp_status_effective_time: ""20220801"" -> ""20241024"""
11254,00779806,NIODAN 500 MG TIME RELEASE TABLETS (nicotinic acid 500 mg prolonged-release oral tablet) ODAN LABORATORIES LTD,NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIES LTD,"mp_status_effective_time: ""20180711"" -> ""20180712"""
12743,01946986,UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) ENDO OPERATIONS LTD.,UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) ENDO OPERATIONS LTD.,"mp_formal_name: ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""UNISOM (diphenhydramine hydrochloride 50 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""UNISOM (chlorhydrate de diphenhydramine 50 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
15483,02046733,PULMOZYME (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED,"PULMOZYME (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED","Health_Canada_product_name: ""PULMOZYME 1MG/ML"" -> ""PULMOZYME""
mp_formal_name: ""PULMOZYME ̲1̲M̲G̲/̲M̲L̲ (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED"" -> ""PULMOZYME (dornase alfa 2.5 mg per 2.5 mL nebulizer solution unit dose vial) HOFFMANN-LA ROCHE LIMITED""
mp_fr_description: ""PULMOZYME ̲1̲M̲G̲/̲M̲L̲ (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED"" -> ""PULMOZYME (dornase alfa 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) HOFFMANN-LA ROCHE LIMITED"""
19064,02177587,PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC,PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-FLUOXETINE - CAP 20MG"" -> ""PMS-FLUOXETINE""
mp_formal_name: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲2̲0̲M̲G̲ (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC""
mp_fr_description: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲2̲0̲M̲G̲ (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 20 mg capsule orale) PHARMASCIENCE INC"""
19074,02177579,PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC,PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS-FLUOXETINE - CAP 10MG"" -> ""PMS-FLUOXETINE""
mp_formal_name: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲1̲0̲M̲G̲ (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) PHARMASCIENCE INC""
mp_fr_description: ""PMS-FLUOXETINE ̲-̲ ̲C̲A̲P̲ ̲1̲0̲M̲G̲ (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC"" -> ""PMS-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) PHARMASCIENCE INC"""
42066,00875996,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) ENDO OPERATIONS LTD.,TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) ENDO OPERATIONS LTD.,"mp_formal_name: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acetaminophen 160 mg per 5 mL syrup) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_fr_description: ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TEMPRA DOUBLE STRENGTH CHILDREN'S SYRUP (acétaminophène 160 mg par 5 mL sirop) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲.""
mp_status_effective_time: ""20230712"" -> ""20241007"""
46803,01900978,REACTINE 20 MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,REACTINE 20 MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,"Health_Canada_product_name: ""REACTINE 20MG TABLET"" -> ""REACTINE 20 MG TABLET""
mp_formal_name: ""REACTINE 20MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""REACTINE 20 ̲MG TABLET (cetirizine hydrochloride 20 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC""
mp_fr_description: ""REACTINE 20MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"" -> ""REACTINE 20 ̲MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"""
50227,02230949,ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) HALEON CANADA ULC,ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) HALEON CANADA ULC,"mp_formal_name: ""ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBAXISAL EXTRA STRENGTH (acetylsalicylic acid 500 mg and methocarbamol 400 mg oral tablet) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC""
mp_fr_description: ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBAXISAL EXTRA STRENGTH (acide acétylsalicylique 500 mg et méthocarbamol 400 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
60014,02236728,CHILDREN'S ACETAMINOPHEN SUSPENSION (acetaminophen 160 mg per 5 mL oral suspension) PERRIGO INTERNATIONAL,CHILDREN'S ACETAMINOPHEN SUSPENSION (acétaminophène 160 mg par 5 mL suspension orale) PERRIGO INTERNATIONAL,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19981031"" -> ""20221221"""
63424,02239924,GLUCONORM 0.5MG (repaglinide 0.5 mg oral tablet) NOVO NORDISK CANADA INC,"GLUCONORM 0.5MG (répaglinide 0,5 mg comprimé oral) NOVO NORDISK CANADA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19990621"" -> ""20240228"""
63425,02239925,GLUCONORM 1.0MG (repaglinide 1 mg oral tablet) NOVO NORDISK CANADA INC,GLUCONORM 1.0MG (répaglinide 1 mg comprimé oral) NOVO NORDISK CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19990621"" -> ""20240228"""
72786,02248435,CHILDREN'S ADVIL COLD (ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,CHILDREN'S ADVIL COLD (ibuprofène 100 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20040809"" -> ""20240331"""
73177,02248808,ADDERALL XR (amphetamine mixed salts 5 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 5 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73178,02248809,ADDERALL XR (amphetamine mixed salts 10 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 10 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73179,02248810,ADDERALL XR (amphetamine mixed salts 15 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 15 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73180,02248811,ADDERALL XR (amphetamine mixed salts 20 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73181,02248812,ADDERALL XR (amphetamine mixed salts 25 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
73182,02248813,ADDERALL XR (amphetamine mixed salts 30 mg prolonged-release oral capsule) TAKEDA CANADA INC,ADDERALL XR (sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC,"mp_fr_description: ""ADDERALL XR (sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC"" -> ""ADDERALL XR (sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée) TAKEDA CANADA INC"""
74817,02262819,STRATTERA (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) ELI LILLY CANADA INC,STRATTERA (atomoxétine (chlorhydrate d'atomoxétine) 18 mg capsule orale) ELI LILLY CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20050224"" -> ""20240423"""
74839,02262983,SUPEUDOL 20 (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED,SUPEUDOL 20 (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED,"Health_Canada_product_name: ""SUPEUDOL"" -> ""SUPEUDOL 20""
mp_formal_name: ""SUPEUDOL (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED"" -> ""SUPEUDOL ̲2̲0̲ (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""SUPEUDOL (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED"" -> ""SUPEUDOL ̲2̲0̲ (chlorhydrate d'oxycodone 20 mg comprimé oral) SANDOZ CANADA INCORPORATED"""
76495,02279347,STRATTERA (atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule) ELI LILLY CANADA INC,STRATTERA (atomoxétine (chlorhydrate d'atomoxétine) 80 mg capsule orale) ELI LILLY CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20091216"" -> ""20240321"""
83598,02350777,NAPROXEN (naproxen 500 mg oral tablet) SANIS HEALTH INC,NAPROXEN (naproxène 500 mg comprimé oral) SANIS HEALTH INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100615"" -> ""20230704"""
83631,02351102,FAMOTIDINE (famotidine 20 mg oral tablet) SANIS HEALTH INC,FAMOTIDINE (famotidine 20 mg comprimé oral) SANIS HEALTH INC,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20230419"" -> ""20100615"""
83632,02351110,FAMOTIDINE (famotidine 40 mg oral tablet) SANIS HEALTH INC,FAMOTIDINE (famotidine 40 mg comprimé oral) SANIS HEALTH INC,"mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20230419"" -> ""20100615"""
83851,02353318,CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) SANIS HEALTH INC,CIPROFLOXACIN (ciprofloxacine (chlorhydrate de ciprofloxacine) 250 mg comprimé oral) SANIS HEALTH INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20100726"" -> ""20241024"""
