drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100156","MARKETED","2021-09-27","APPROVED","2021-02-08","02512262"
"100157","MARKETED","2021-09-27","APPROVED","2021-02-08","02512270"
"100158","MARKETED","2021-09-27","APPROVED","2021-02-08","02512289"
"100159","MARKETED","2021-09-27","APPROVED","2021-02-08","02512297"
"100171","MARKETED","2021-10-02","APPROVED","2021-02-11","02512424"
"100227","MARKETED","2021-10-01","APPROVED","2021-03-02","02513161"
"100269","MARKETED","2021-10-13","APPROVED","2021-03-12","02513579"
"100305","MARKETED","2021-10-19","APPROVED","2021-03-16","02513854"
"100327","MARKETED","2021-10-07","APPROVED","2021-03-22","02514095"
"100357","MARKETED","2021-10-01","APPROVED","2021-03-26","02514427"
"100410","MARKETED","2021-10-08","APPROVED","2021-05-18","02514702"
"100411","MARKETED","2021-10-07","APPROVED","2021-05-18","02514710"
"100438","MARKETED","2021-10-22","APPROVED","2021-04-14","02514982"
"100439","MARKETED","2021-10-22","APPROVED","2021-04-14","02514990"
"100478","MARKETED","2021-10-04","APPROVED","2021-04-28","02515385"
"100493","MARKETED","2021-10-25","APPROVED","2021-05-05","02515520"
"100494","MARKETED","2021-10-25","APPROVED","2021-05-05","02515539"
"100515","MARKETED","2021-09-13","APPROVED","2021-05-11","02515776"
"100545","MARKETED","2021-10-15","APPROVED","2021-05-20","02516101"
"100546","MARKETED","2021-10-15","APPROVED","2021-05-20","02516128"
"100547","MARKETED","2021-10-15","APPROVED","2021-05-20","02516136"
"100548","MARKETED","2021-10-15","APPROVED","2021-05-20","02516144"
"100549","MARKETED","2021-10-15","APPROVED","2021-05-20","02516152"
"100568","MARKETED","2021-10-07","APPROVED","2021-05-27","02516322"
"100585","MARKETED","2021-09-16","APPROVED","2021-06-01","02516500"
"100610","MARKETED","2021-10-04","APPROVED","2021-06-10","02516772"
"100704","MARKETED","2021-10-14","APPROVED","2021-07-02","02517663"
"100713","MARKETED","2021-10-21","APPROVED","2021-07-06","02517779"
"100714","MARKETED","2021-10-21","APPROVED","2021-07-06","02517787"
"100755","MARKETED","2021-10-07","APPROVED","2021-08-04","02518244"
"100768","MARKETED","2021-10-08","AUTHORIZED BY INTERIM ORDER","2021-07-30","02518341"
"100891","MARKETED","2021-10-01","APPROVED","2021-08-27","02519674"
"100920","MARKETED","2021-10-01","APPROVED","2021-09-03","02519976"
"100924","MARKETED","2021-09-29","APPROVED","2021-09-08","02520028"
"100931","MARKETED","2021-10-22","APPROVED","2021-09-10","02520095"
"100956","MARKETED","2021-09-21","APPROVED","2021-09-14","02520362"
"77316","MARKETED","2021-09-28","DORMANT","2019-08-30","02287765"
"77317","MARKETED","2021-09-28","DORMANT","2019-08-30","02287773"
"77318","MARKETED","2021-09-28","DORMANT","2019-08-30","02287781"
"77965","MARKETED","2021-10-01","DORMANT","2019-06-04","02294303"
"78145","MARKETED","2021-09-30","DORMANT","2018-08-02","02296101"
"78146","MARKETED","2021-09-30","DORMANT","2018-08-02","02296128"
"78147","MARKETED","2021-09-30","DORMANT","2018-08-02","02296136"
"78666","MARKETED","2021-10-20","DORMANT","2020-07-24","02301334"
"88766","MARKETED","2021-09-07","DORMANT","2021-01-18","02402823"
"88992","MARKETED","2021-10-27","APPROVED","2014-03-21","02405091"
"94573","MARKETED","2021-10-14","APPROVED","2016-11-03","02458586"
"94574","MARKETED","2021-10-14","APPROVED","2016-11-03","02458594"
"94903","MARKETED","2021-10-07","APPROVED","2017-02-07","02461420"
"95902","MARKETED","2021-10-01","APPROVED","2017-11-23","02470071"
"96176","MARKETED","2021-09-28","APPROVED","2018-01-26","02472449"
"96178","MARKETED","2021-09-28","APPROVED","2018-01-26","02472465"
"97447","MARKETED","2021-07-30","APPROVED","2018-12-20","02484145"
"97875","MARKETED","2021-09-10","APPROVED","2019-09-11","02488655"
"98138","MARKETED","2021-10-07","APPROVED","2019-08-14","02491524"
"98213","MARKETED","2021-10-08","APPROVED","2019-09-11","02492148"
"98404","MARKETED","2021-09-27","APPROVED","2019-11-08","02494027"
"98816","MARKETED","2021-10-01","APPROVED","2020-04-29","02498413"
"98835","MARKETED","2021-08-27","APPROVED","2021-01-15","02498596"
"99020","MARKETED","2021-09-17","APPROVED","2020-06-16","02500523"
"99075","MARKETED","2021-09-28","APPROVED","2020-06-30","02501104"
"99076","MARKETED","2021-09-23","APPROVED","2020-06-30","02501112"
"99077","MARKETED","2021-09-23","APPROVED","2020-06-30","02501120"
"99078","MARKETED","2021-09-23","APPROVED","2020-06-30","02501139"
"99079","MARKETED","2021-09-23","APPROVED","2020-06-30","02501147"
"99080","MARKETED","2021-09-23","APPROVED","2020-06-30","02501155"
"99081","MARKETED","2021-09-23","APPROVED","2020-06-30","02501163"
"99082","MARKETED","2021-09-23","APPROVED","2020-06-30","02501171"
"99320","MARKETED","2021-08-09","APPROVED","2020-08-19","02503751"
"99321","MARKETED","2021-08-09","APPROVED","2020-08-19","02503778"
"99322","MARKETED","2021-08-09","APPROVED","2020-08-19","02503786"
"99335","MARKETED","2021-10-07","APPROVED","2020-08-21","02503913"
"99431","MARKETED","2021-01-01","APPROVED","2020-09-08","02504944"
"99494","MARKETED","2021-10-12","APPROVED","2020-09-25","02505576"
"99495","MARKETED","2021-10-12","APPROVED","2020-09-25","02505584"
"99496","MARKETED","2021-10-12","APPROVED","2020-09-25","02505592"
"99497","MARKETED","2021-10-12","APPROVED","2020-09-25","02505606"
"99665","MARKETED","2021-10-01","APPROVED","2020-10-29","02507269"
"99738","MARKETED","2021-10-05","APPROVED","2020-11-17","02508028"
"99811","MARKETED","2021-09-20","APPROVED","2020-11-27","02508761"
"99838","MARKETED","2021-10-21","APPROVED","2020-12-01","02509067"
"99923","MARKETED","2021-09-21","APPROVED","2020-12-22","02509970"
"99924","MARKETED","2021-09-21","APPROVED","2020-12-21","02509989"
"99927","MARKETED","2021-09-30","APPROVED","2021-09-16","02510014"
"10976","CANCELLED POST MARKET","2021-10-20","DORMANT","2019-10-05","00792659"
"19089","CANCELLED POST MARKET","2021-09-21","MARKETED","1995-12-31","02179709"
"43612","CANCELLED PRE MARKET","2021-09-29","APPROVED","2020-04-29","00878901"
"5091","CANCELLED POST MARKET","2021-10-21","MARKETED","1998-08-19","00534560"
"6311","CANCELLED POST MARKET","2021-10-21","MARKETED","1998-08-19","00658855"
"66276","CANCELLED POST MARKET","2021-10-07","MARKETED","2021-09-20","02242528"
"66695","CANCELLED PRE MARKET","2021-06-28","APPROVED","2015-10-06","02242864"
"71924","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2003-05-21","02247661"
"73099","CANCELLED PRE MARKET","2021-06-28","APPROVED","2015-06-09","02248731"
"73279","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-10-20","02248905"
"73280","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-01-13","02248906"
"73281","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-10-20","02248907"
"73282","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-01-13","02248908"
"73314","CANCELLED POST MARKET","2021-10-07","DORMANT","2015-07-03","02248939"
"73315","CANCELLED POST MARKET","2021-10-07","DORMANT","2015-07-03","02248940"
"73316","CANCELLED POST MARKET","2021-10-07","DORMANT","2015-07-03","02248941"
"74347","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-09-02","02258250"
"74349","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-09-02","02258277"
"74352","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2004-09-02","02258307"
"77931","CANCELLED (UNRETURNED ANNUAL)","2021-10-22","APPROVED","2007-04-13","02293935"
"82316","CANCELLED POST MARKET","2021-10-07","DORMANT","2017-08-03","02337584"
"83631","CANCELLED POST MARKET","2021-10-14","MARKETED","2014-07-12","02351102"
"83632","CANCELLED POST MARKET","2021-10-14","MARKETED","2014-07-12","02351110"
"88683","CANCELLED PRE MARKET","2021-09-01","APPROVED","2013-02-13","02401959"
"90932","CANCELLED PRE MARKET","2021-10-04","APPROVED","2014-05-08","02424649"
"90933","CANCELLED PRE MARKET","2021-10-04","APPROVED","2014-05-08","02424657"
"91912","CANCELLED PRE MARKET","2021-10-04","APPROVED","2014-11-27","02434822"
"91913","CANCELLED PRE MARKET","2021-10-04","APPROVED","2014-11-27","02434830"
"92802","CANCELLED POST MARKET","2021-10-19","MARKETED","2016-02-26","02443368"
"94769","CANCELLED PRE MARKET","2021-06-28","APPROVED","2017-01-09","02460378"
"94770","CANCELLED PRE MARKET","2021-06-28","APPROVED","2017-01-09","02460386"
"97650","CANCELLED POST MARKET","2021-07-13","MARKETED","2019-07-08","02486288"
"98791","CANCELLED POST MARKET","2021-10-25","MARKETED","2020-05-13","02498138"
"16522","DORMANT","2021-08-28","DORMANT","2021-08-27","02047535"
"43438","DORMANT","2021-10-21","DORMANT","2021-08-11","02225964"
"43439","DORMANT","2021-10-21","DORMANT","2021-08-11","02225972"
"74833","DORMANT","2019-10-30","MARKETED","2005-02-10","02262924"
"85155","DORMANT","2021-10-19","MARKETED","2011-09-29","02366711"
"86145","DORMANT","2021-04-24","MARKETED","2017-10-31","02375990"
"87165","DORMANT","2021-09-02","MARKETED","2019-12-24","02386062"
"90222","DORMANT","2021-10-19","DORMANT","2017-08-04","02417626"
"90699","DORMANT","2021-10-22","MARKETED","2015-03-24","02422298"
"90701","DORMANT","2021-10-22","MARKETED","2015-05-04","02422328"
"94341","DORMANT","2021-09-05","MARKETED","2018-09-24","02456524"
"88271","APPROVED","2021-10-18","CANCELLED POST MARKET","2019-11-20","02397781"
"88272","APPROVED","2021-10-18","CANCELLED POST MARKET","2019-11-20","02397803"
"88274","APPROVED","2021-10-18","CANCELLED POST MARKET","2019-11-20","02397838"
"93997","APPROVED","2021-10-19","APPROVED","2016-03-24","02453428"
"99948","APPROVED","2021-10-08","APPROVED","2021-01-08","02510243"
"87523","APPROVED","2021-10-22","APPROVED","2012-07-19","02389754"
"88273","APPROVED","2021-10-18","CANCELLED POST MARKET","2019-11-20","02397811"
