drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"101023","MARKETED","2024-01-24","APPROVED","2021-10-08","02520990"
"101024","MARKETED","2024-01-24","APPROVED","2021-10-08","02521008"
"101155","MARKETED","2024-01-02","APPROVED","2021-11-12","02522438"
"101242","MARKETED","2024-01-29","APPROVED","2021-12-20","02523310"
"101349","MARKETED","2022-09-27","APPROVED","2022-01-17","02524457"
"101656","MARKETED","2024-01-23","APPROVED","2022-05-20","02527502"
"102095","MARKETED","2023-01-12","APPROVED","2022-10-11","02531860"
"102111","MARKETED","2023-12-22","APPROVED","2022-10-14","02532042"
"102112","MARKETED","2023-12-22","APPROVED","2022-10-14","02532050"
"102141","MARKETED","2024-01-18","APPROVED","2022-10-31","02532379"
"102173","MARKETED","2023-12-15","APPROVED","2022-11-16","02532719"
"102374","MARKETED","2023-04-24","APPROVED","2023-02-02","02534843"
"102432","MARKETED","2023-12-27","APPROVED","2023-02-16","02535475"
"102517","MARKETED","2024-01-23","APPROVED","2023-03-21","02536390"
"102518","MARKETED","2024-01-23","APPROVED","2023-03-21","02536404"
"102558","MARKETED","2024-01-18","APPROVED","2023-03-31","02536854"
"102695","MARKETED","2024-01-17","APPROVED","2023-05-26","02538202"
"102696","MARKETED","2024-01-17","APPROVED","2023-05-26","02538210"
"102778","MARKETED","2024-01-08","APPROVED","2023-06-27","02539136"
"102820","MARKETED","2024-01-05","APPROVED","2023-07-11","02539454"
"102963","MARKETED","2023-10-04","APPROVED","2023-08-30","02540924"
"102964","MARKETED","2023-10-04","APPROVED","2023-08-30","02540932"
"102965","MARKETED","2023-10-04","APPROVED","2023-08-30","02540940"
"102966","MARKETED","2023-10-05","APPROVED","2023-08-30","02540959"
"103020","MARKETED","2024-01-05","APPROVED","2023-09-18","02541564"
"103073","MARKETED","2023-12-06","APPROVED","2023-10-10","02542137"
"103100","MARKETED","2023-12-15","APPROVED","2023-10-18","02542420"
"103124","MARKETED","2024-01-22","APPROVED","2023-11-03","02542706"
"103143","MARKETED","2024-01-19","APPROVED","2023-11-06","02542900"
"103210","MARKETED","2023-12-08","APPROVED","2023-12-05","02543656"
"44187","MARKETED","2023-12-29","APPROVED","2023-12-29","02172755"
"95080","MARKETED","2024-01-01","APPROVED","2018-03-21","02462915"
"96772","MARKETED","2024-01-11","APPROVED","2018-06-05","02476932"
"97020","MARKETED","2023-12-28","APPROVED","2022-11-08","02479532"
"100016","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2022-08-26","02510898"
"100140","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-02-05","02512181"
"100182","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-02-12","02512548"
"100186","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-02-12","02512580"
"100226","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","2021-08-01","02513021"
"100240","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-03-02","02513188"
"100350","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-03-25","02514354"
"100448","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-04-14","02515083"
"100449","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-04-14","02515091"
"100502","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-05-04","02515636"
"100506","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-05-05","02515679"
"100742","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-07-14","02518090"
"100987","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-09-21","02520672"
"101094","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-10-25","02521741"
"101129","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2021-11-04","02522144"
"101446","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-02-17","02525445"
"101513","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-03-16","02526042"
"101570","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-04-12","02526638"
"101601","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-10-28","02526964"
"101617","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-05-03","02527111"
"101673","CANCELLED POST MARKET","2024-01-19","MARKETED","2023-10-04","02527685"
"101692","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-06-01","02527758"
"101700","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-06-02","02527820"
"101943","CANCELLED POST MARKET","2024-01-19","MARKETED","2023-10-04","02530252"
"101946","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-08-26","02530279"
"102083","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-10-05","02531720"
"102094","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","APPROVED","2022-10-11","02531852"
"102139","CANCELLED POST MARKET","2024-01-19","MARKETED","2023-10-04","02532352"
"102259","CANCELLED PRE MARKET","2024-01-11","APPROVED","2022-12-15","02533634"
"17184","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2018-01-04","02094681"
"17186","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2018-04-18","02094703"
"3297","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1979-12-31","00455458"
"3312","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1979-12-31","00455431"
"3724","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1978-12-31","00455423"
"41955","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2018-08-01","01933949"
"41956","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2018-08-01","01933957"
"41957","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2018-08-01","01933965"
"42042","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2017-07-24","01942379"
"42043","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2017-07-24","01931245"
"42099","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2017-07-24","01931237"
"42528","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2017-07-25","01974386"
"48884","CANCELLED POST MARKET","2024-01-09","DORMANT","2021-12-24","02230191"
"48885","CANCELLED POST MARKET","2024-01-09","DORMANT","2021-12-03","02230192"
"50944","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1997-10-30","02231578"
"62056","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1999-11-13","02238628"
"62057","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1999-11-13","02238629"
"62060","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1999-11-13","02238632"
"6249","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","MARKETED","1985-12-31","00651591"
"62971","CANCELLED (UNRETURNED ANNUAL)","2024-01-08","DORMANT","2017-07-25","02239497"
