drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
2317,00358495,ODANS LIQUOR CARBONIS DETERGENS (goudron de houille 20 % solution pour application cutanée) ODAN LABORATORIESLTD,goudron de houille 20 % solution pour application cutanée,goudron de houille,"mp_fr_description: ""ODANS LIQUOR CARBONIS DETERGENS (goudron de houille 20 % solution pour application cutanée) ODAN LABORATORIES ̲LTD"" -> ""ODANS LIQUOR CARBONIS DETERGENS (goudron de houille 20 % solution pour application cutanée) ODAN LABORATORIESLTD"""
106366,02560615,JAMP OXCARBAZEPINE (oxcarbazépine 600 mg comprimé oral) JAMP PHARMA CORPORATION,oxcarbazépine 600 mg comprimé oral,oxcarbazépine,ADDED
79923,02313723,SPC-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) SUN PHARMA CANADA INC,atorvastatine (atorvastatine calcique) 40 mg comprimé oral,atorvastatine,"mp_fr_description: ""T̲A̲R̲O̲-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) T̲A̲R̲O̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"" -> ""S̲P̲C̲-ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) S̲U̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
85106,02366207,BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF (acétaminophène 500 mg par 15 mL et bromhydrate de dextrométhorphane 15 mg par 15 mL et guaïfénésine 100 mg par 15 mL et chlorhydrate de pseudoéphédrine 30 mg par 15 mL sirop) KENVUE CANADA INC.,acétaminophène 500 mg par 15 mL et bromhydrate de dextrométhorphane 15 mg par 15 mL et guaïfénésine 100 mg par 15 mL et chlorhydrate de pseudoéphédrine 30 mg par 15 mL sirop,acétaminophène et dextrométhorphane et guaïfénésine et pseudoéphédrine,"mp_fr_description: ""BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF (acétaminophène 500 mg par 15 mL et bromhydrate de dextrométhorphane 15 mg par 15 mL et guaïfénésine 100 mg par 15 mL et chlorhydrate de pseudoéphédrine 30 mg par 15 mL sirop) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN EXTRA STRENGTH MUCUS & PHLEGM PLUS COLD RELIEF (acétaminophène 500 mg par 15 mL et bromhydrate de dextrométhorphane 15 mg par 15 mL et guaïfénésine 100 mg par 15 mL et chlorhydrate de pseudoéphédrine 30 mg par 15 mL sirop) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
6258,00514888,SELAX CAP 100MG (docusate sodique 100 mg capsule orale) ODAN LABORATORIESLTD,docusate sodique 100 mg capsule orale,docusate,"mp_fr_description: ""SELAX CAP 100MG (docusate sodique 100 mg capsule orale) ODAN LABORATORIES ̲LTD"" -> ""SELAX CAP 100MG (docusate sodique 100 mg capsule orale) ODAN LABORATORIESLTD"""
106453,02561573,DORZOLAMIDE (dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques) STERI-MED PHARMA INC.,dorzolamide (chlorhydrate de dorzolamide) 2 % gouttes ophtalmiques,dorzolamide,ADDED
79267,02306999,PRO-BISOPROLOL (fumarate de bisoprolol 5 mg comprimé oral) PRO DOC LIMITEE,fumarate de bisoprolol 5 mg comprimé oral,bisoprolol,"mp_fr_description: ""PRO-BISOPROLOL ̲-̲ ̲5̲ (fumarate de bisoprolol 5 mg comprimé oral) PRO DOC LIMITEE"" -> ""PRO-BISOPROLOL (fumarate de bisoprolol 5 mg comprimé oral) PRO DOC LIMITEE"""
103806,02549190,ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIESLTD,acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale,acide valproïque (valproate),"mp_fr_description: ""ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIES ̲LTD"" -> ""ODAN-VALPROIC ACID (acide valproïque (valproate de sodium) 250 mg par 5 mL solution orale) ODAN LABORATORIESLTD"""
106572,02562871,ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) 10445517 CANADA INC / NORTH PHARMACEUTICALS / DAC PHARMACEUTICALS,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,ADDED
88378,02398869,INDAYO (éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral avec lactose comprimé oral) SENADOR LABORATORIES PRIVATE LIMITED,éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral avec lactose comprimé oral,éthinylestradiol et lévonorgestrel,"mp_fr_description: ""INDAYO (éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral avec lactose comprimé oral) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲U̲L̲C̲"" -> ""INDAYO (éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral avec lactose comprimé oral) S̲E̲N̲A̲D̲O̲R̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲P̲R̲I̲V̲A̲T̲E̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
106703,02564327,"REDEMPLO (plozasiran (plozasiran sodique) 25 mg par 0,5 mL solution injectable seringue) ARROWHEAD PHARMACEUTICALS, INC.","plozasiran (plozasiran sodique) 25 mg par 0,5 mL solution injectable seringue",plozasiran,ADDED
11254,00779806,NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIESLTD,acide nicotinique 500 mg comprimé oral à libération prolongée,acide nicotinique,"mp_fr_description: ""NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIES ̲LTD"" -> ""NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIESLTD"""
37037,02215241,EXTRA STRENGTH SINUTAB SINUS NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et diphenhydramine et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH SINUTAB SINUS NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH SINUTAB SINUS NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106817,02565587,TARO-SODIUM FUSIDATE (fusidate sodique 2 % pommade cutanée) TARO PHARMACEUTICALS INC,fusidate sodique 2 % pommade cutanée,acide fusidique,ADDED
50758,02231441,"NITROLINGUAL PUMPSPRAY (nitroglycérine 0,4 mg par actionnement vaporisation sublinguale) G POHL-BOSKAMP GMBH & CO KG","nitroglycérine 0,4 mg par actionnement vaporisation sublinguale",nitroglycérine,"mp_fr_description: ""NITROLINGUAL PUMPSPRAY (nitroglycérine 0,4 mg par actionnement vaporisation sublinguale) S̲A̲N̲O̲F̲I̲-̲A̲V̲E̲N̲T̲I̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""NITROLINGUAL PUMPSPRAY (nitroglycérine 0,4 mg par actionnement vaporisation sublinguale) G̲ ̲P̲O̲H̲L̲-̲B̲O̲S̲K̲A̲M̲P̲ ̲G̲M̲B̲H̲ ̲&̲ ̲C̲O̲ ̲K̲G̲"""
104324,02554380,NYQUIL HOT REMEDY (acétaminophène 650 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet poudre pour solution orale) PROCTER & GAMBLE INC,acétaminophène 650 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet poudre pour solution orale,acétaminophène et diphenhydramine,ADDED
106522,02562332,RIVA-FAMOTIDINE (famotidine 20 mg comprimé oral) LABORATOIRE RIVA INC.,famotidine 20 mg comprimé oral,famotidine,ADDED
102630,02537591,AG-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 40 mg capsule orale) ANGITA PHARMA INC.,dimésylate de lisdexamfétamine 40 mg capsule orale,lisdexamfétamine,ADDED
91613,02431645,"CALCITRIOL-ODAN (calcitriol 0,5 mcg capsule orale) ODAN LABORATORIESLTD","calcitriol 0,5 mcg capsule orale",calcitriol,"mp_fr_description: ""CALCITRIOL-ODAN (calcitriol 0,5 mcg capsule orale) ODAN LABORATORIES ̲LTD"" -> ""CALCITRIOL-ODAN (calcitriol 0,5 mcg capsule orale) ODAN LABORATORIESLTD"""
31563,02143879,LIDODAN JELLY 2% (chlorhydrate de lidocaïne 2 % gel cutané) ODAN LABORATORIESLTD,chlorhydrate de lidocaïne 2 % gel cutané,lidocaïne,"mp_fr_description: ""LIDODAN JELLY 2% (chlorhydrate de lidocaïne 2 % gel cutané) ODAN LABORATORIES ̲LTD"" -> ""LIDODAN JELLY 2% (chlorhydrate de lidocaïne 2 % gel cutané) ODAN LABORATORIESLTD"""
85004,02365197,PRO-IRBESARTAN (irbésartan 75 mg comprimé oral) PRO DOC LIMITEE,irbésartan 75 mg comprimé oral,irbésartan,"mp_fr_description: ""IRBESARTAN (irbésartan 75 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲IRBESARTAN (irbésartan 75 mg comprimé oral) PRO DOC LIMITEE"""
106523,02562340,RIVA-FAMOTIDINE (famotidine 40 mg comprimé oral) LABORATOIRE RIVA INC.,famotidine 40 mg comprimé oral,famotidine,ADDED
102731,02538601,ODAN-AMANTADINE SYRUP (chlorhydrate d'amantadine 50 mg par 5 mL sirop) ODAN LABORATORIESLTD,chlorhydrate d'amantadine 50 mg par 5 mL sirop,amantadine,"mp_fr_description: ""ODAN-AMANTADINE SYRUP (chlorhydrate d'amantadine 50 mg par 5 mL sirop) ODAN LABORATORIES ̲LTD"" -> ""ODAN-AMANTADINE SYRUP (chlorhydrate d'amantadine 50 mg par 5 mL sirop) ODAN LABORATORIESLTD"""
13120,01938371,EXTRA STRENGTH SINUTAB SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH SINUTAB SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH SINUTAB SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
104209,02553139,DIARRHEA RELIEF LIQUID GELS (chlorhydrate de lopéramide 2 mg capsule orale) ANGITA PHARMA INC.,chlorhydrate de lopéramide 2 mg capsule orale,lopéramide,ADDED
90413,02419505,LIDODAN 4% TOPICAL SOLUTION (chlorhydrate de lidocaïne 4 % solution pour application cutanée) ODAN LABORATORIESLTD,chlorhydrate de lidocaïne 4 % solution pour application cutanée,lidocaïne,"mp_fr_description: ""LIDODAN 4% TOPICAL SOLUTION (chlorhydrate de lidocaïne 4 % solution pour application cutanée) ODAN LABORATORIES ̲LTD"" -> ""LIDODAN 4% TOPICAL SOLUTION (chlorhydrate de lidocaïne 4 % solution pour application cutanée) ODAN LABORATORIESLTD"""
106926,02566788,ODAN-ARIPIPRAZOLE SOLUTION (aripiprazole 1 mg par mL solution orale) ODAN LABORATORIESLTD,aripiprazole 1 mg par mL solution orale,aripiprazole,ADDED
98578,02495880,"ODAN-METHADONE DYE FREE, SUGAR FREE, UNFLAVORED (chlorhydrate de méthadone 10 mg par mL solution orale) ODAN LABORATORIESLTD",chlorhydrate de méthadone 10 mg par mL solution orale,méthadone,"mp_fr_description: ""ODAN-METHADONE DYE FREE, SUGAR FREE, UNFLAVORED (chlorhydrate de méthadone 10 mg par mL solution orale) ODAN LABORATORIES ̲LTD"" -> ""ODAN-METHADONE DYE FREE, SUGAR FREE, UNFLAVORED (chlorhydrate de méthadone 10 mg par mL solution orale) ODAN LABORATORIESLTD"""
104099,02552310,PRZ-SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) PHARMARIS CANADA INC,chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
82774,02342235,VTRS-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) MYLAN PHARMACEUTICALS ULC,élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral,élétriptan,"mp_fr_description: ""M̲Y̲L̲A̲N̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) MYLAN PHARMACEUTICALS ULC"" -> ""V̲T̲R̲S̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) MYLAN PHARMACEUTICALS ULC"""
NA,77701210,"FUROSEMIDE INJECTION, USP (furosémide 40 mg par 4 mL solution injectable fiole) EUGIA PHARMA INC.",furosémide 40 mg par 4 mL solution injectable fiole,furosémide,ADDED
106682,02564092,SHEAMOISTURE SINCE 1912 DANDRUFF & ITCH RELIEF (pyrithione zincique 1 % shampoing) UNILEVER CANADA,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
64442,02240851,PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIESLTD,acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire,hydrocortisone et pramoxine et sulfate de zinc,"mp_fr_description: ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIES ̲LTD"" -> ""PROCTODAN-HC SUPPOSITORIES (acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire) ODAN LABORATORIESLTD"""
106662,02563886,"TRYNGOLZA (olezarsen (olezarsen sodique) 80 mg par 0,8 mL solution injectable seringue) CELYSTRA PHARMA INC.","olezarsen (olezarsen sodique) 80 mg par 0,8 mL solution injectable seringue",olezarsen,"mp_fr_description: ""TRYNGOLZA (olezarsen (olezarsen sodique) 80 mg par 0,8 mL solution injectable seringue) T̲H̲E̲R̲A̲T̲E̲C̲H̲N̲O̲L̲O̲G̲I̲E̲S̲ ̲I̲N̲C̲"" -> ""TRYNGOLZA (olezarsen (olezarsen sodique) 80 mg par 0,8 mL solution injectable seringue) C̲E̲L̲Y̲S̲T̲R̲A̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲.̲"""
79195,02306409,BENYLIN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de phényléphrine 5 mg comprimé oral,acétaminophène et chlorphéniramine et phényléphrine,"mp_fr_description: ""BENYLIN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN EXTRA STRENGTH COLD & SINUS NIGHT (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
76584,02280167,ASATAB 80 MG CHEWABLE TABLETS (acide acétylsalicylique 80 mg comprimé à croquer) ODAN LABORATORIESLTD,acide acétylsalicylique 80 mg comprimé à croquer,acide acétylsalicylique,"mp_fr_description: ""ASATAB 80 MG CHEWABLE TABLETS (acide acétylsalicylique 80 mg comprimé à croquer) ODAN LABORATORIES ̲LTD"" -> ""ASATAB 80 MG CHEWABLE TABLETS (acide acétylsalicylique 80 mg comprimé à croquer) ODAN LABORATORIESLTD"""
6054,00622885,ODAN-TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) ODAN LABORATORIESLTD,tropicamide 1 % gouttes ophtalmiques,tropicamide,"mp_fr_description: ""ODAN-TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) ODAN LABORATORIES ̲LTD"" -> ""ODAN-TROPICAMIDE (tropicamide 1 % gouttes ophtalmiques) ODAN LABORATORIESLTD"""
63139,02239665,"ALERTEC (modafinil 100 mg comprimé oral) NEURAXPHARM PHARMACEUTICALS, S.L.",modafinil 100 mg comprimé oral,modafinil,"mp_fr_description: ""ALERTEC (modafinil 100 mg comprimé oral) T̲E̲V̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""ALERTEC (modafinil 100 mg comprimé oral) N̲E̲U̲R̲A̲X̲P̲H̲A̲R̲M̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲,̲ ̲S̲.̲L̲.̲"""
