drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"99536","MARKETED","2020-11-12","APPROVED","2020-10-02","02506009"
"99566","MARKETED","2020-12-01","APPROVED","2020-10-09","02506343"
"99569","MARKETED","2020-12-07","APPROVED","2020-10-06","02506335"
"99636","MARKETED","2020-11-02","APPROVED","2020-10-21","02506947"
"99637","MARKETED","2020-11-24","APPROVED","2020-10-21","02506955"
"99669","MARKETED","2020-12-22","APPROVED","2020-10-27","02507293"
"99741","MARKETED","2020-12-10","APPROVED","2020-11-19","02508052"
"99742","MARKETED","2020-12-10","APPROVED","2020-11-19","02508060"
"99754","MARKETED","2020-12-24","AUTHORIZED BY INTERIM ORDER","2020-11-20","02508176"
"11030","CANCELLED POST MARKET","2020-11-27","MARKETED","2004-06-04","00893757"
"42841","CANCELLED POST MARKET","2020-11-27","MARKETED","2019-07-12","02182742"
"43329","CANCELLED POST MARKET","2020-11-24","MARKETED","2004-05-12","02222051"
"64717","CANCELLED POST MARKET","2020-12-01","MARKETED","2002-04-25","02241113"
"67343","CANCELLED POST MARKET","2019-11-12","MARKETED","2001-05-25","02243433"
"73526","CANCELLED POST MARKET","2020-11-16","MARKETED","2004-03-17","02250462"
"74810","CANCELLED POST MARKET","2020-10-21","MARKETED","2015-03-03","02262746"
"74811","CANCELLED POST MARKET","2020-10-21","MARKETED","2015-03-03","02262754"
"74812","CANCELLED POST MARKET","2020-10-21","MARKETED","2015-03-03","02262762"
"75416","CANCELLED PRE MARKET","2020-11-23","APPROVED","2006-05-01","02268760"
"75417","CANCELLED PRE MARKET","2020-11-23","APPROVED","2006-05-01","02268779"
"76854","CANCELLED POST MARKET","2020-12-02","MARKETED","2008-02-01","02282917"
"80420","CANCELLED POST MARKET","2020-12-01","MARKETED","2013-12-12","02318725"
"81628","CANCELLED POST MARKET","2020-12-10","MARKETED","2009-09-30","02330555"
"83602","CANCELLED POST MARKET","2020-12-23","MARKETED","2014-10-17","02350815"
"83682","CANCELLED POST MARKET","2020-01-20","MARKETED","2010-07-20","02351552"
"91136","CANCELLED POST MARKET","2020-12-16","MARKETED","2014-07-25","02426803"
"93295","CANCELLED PRE MARKET","2020-12-17","APPROVED","2015-10-14","02447363"
"97081","CANCELLED POST MARKET","2020-09-25","MARKETED","2020-06-09","02480271"
"97882","CANCELLED PRE MARKET","2020-11-30","APPROVED","2019-05-21","02488736"
"98012","CANCELLED PRE MARKET","2020-11-30","APPROVED","2019-07-02","02490056"
"13450","DORMANT","2020-12-10","DORMANT","2020-07-30","01966219"
"2142","DORMANT","2020-12-03","MARKETED","2007-12-06","00328219"
"2396","DORMANT","2020-12-09","DORMANT","2017-07-27","00236799"
"2400","DORMANT","2020-12-07","DORMANT","2017-07-27","00261270"
"2401","DORMANT","2020-12-07","DORMANT","2017-07-27","00272655"
"2553","DORMANT","2020-12-07","DORMANT","2017-07-27","00261289"
"2865","DORMANT","2020-12-07","DORMANT","2017-07-27","00265500"
"615","DORMANT","2020-12-22","DORMANT","2020-07-30","00268313"
"72930","DORMANT","2020-12-24","MARKETED","2003-12-01","02248575"
"89210","DORMANT","2020-11-14","MARKETED","2015-03-19","02407418"
"90620","DORMANT","2020-12-01","MARKETED","2017-09-28","02421550"
"18760","APPROVED","2020-12-16","CANCELLED POST MARKET","2012-09-04","02171848"
"18849","APPROVED","2020-12-15","CANCELLED POST MARKET","2012-09-04","02173344"
"18850","APPROVED","2020-12-15","CANCELLED POST MARKET","2012-09-04","02173352"
"19730","APPROVED","2020-12-16","CANCELLED POST MARKET","2012-09-04","02185415"
"19731","APPROVED","2020-12-16","CANCELLED POST MARKET","2012-09-04","02185423"
"19799","APPROVED","2020-12-18","CANCELLED POST MARKET","2012-09-04","02207672"
"43372","APPROVED","2020-12-08","CANCELLED POST MARKET","2012-09-04","02223570"
"43373","APPROVED","2020-12-08","CANCELLED POST MARKET","2012-09-04","02223589"
"75388","APPROVED","2020-12-22","APPROVED","2011-02-11","02268507"
"93685","APPROVED","2020-12-16","APPROVED","2016-01-05","02450704"
"98884","APPROVED","2020-12-22","APPROVED","2020-05-19","02499088"
"98885","APPROVED","2020-12-22","APPROVED","2020-05-19","02499096"
