drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"80541","MARKETED","2020-03-27","DORMANT","2017-06-13","02319969"
"85025","MARKETED","2020-02-19","DORMANT","2018-08-05","02365340"
"85026","MARKETED","2020-02-19","DORMANT","2019-07-13","02365359"
"85027","MARKETED","2020-02-19","DORMANT","2019-02-27","02365367"
"85961","MARKETED","2020-01-20","APPROVED","2019-08-06","02374404"
"86792","MARKETED","2020-03-26","DORMANT","2017-04-04","02382059"
"86793","MARKETED","2020-03-26","DORMANT","2017-04-04","02382067"
"88401","MARKETED","2020-02-19","DORMANT","2019-02-27","02399105"
"89856","MARKETED","2020-02-10","APPROVED","2013-10-04","02413914"
"91854","MARKETED","2020-03-16","APPROVED","2015-03-24","02434180"
"92502","MARKETED","2020-02-24","APPROVED","2015-04-29","02440652"
"92503","MARKETED","2020-02-24","APPROVED","2015-04-29","02440660"
"92732","MARKETED","2020-03-05","DORMANT","2019-07-29","02442868"
"96264","MARKETED","2020-03-23","APPROVED","2018-02-22","02473240"
"96265","MARKETED","2020-03-23","APPROVED","2018-02-22","02473259"
"96266","MARKETED","2020-03-23","APPROVED","2018-02-22","02473267"
"96580","MARKETED","2020-02-07","APPROVED","2019-06-17","02475413"
"96666","MARKETED","2020-01-20","APPROVED","2018-05-31","02476592"
"96780","MARKETED","2020-02-21","APPROVED","2018-06-06","02477106"
"96901","MARKETED","2020-03-05","APPROVED","2018-06-28","02478250"
"96903","MARKETED","2020-02-07","APPROVED","2018-06-28","02478277"
"96904","MARKETED","2020-02-05","APPROVED","2018-06-28","02478285"
"96937","MARKETED","2020-02-10","APPROVED","2018-07-13","02478595"
"96948","MARKETED","2020-02-07","APPROVED","2018-07-11","02478730"
"97035","MARKETED","2020-02-07","APPROVED","2018-08-01","02479702"
"97047","MARKETED","2020-03-11","APPROVED","2018-08-16","02479907"
"97140","MARKETED","2020-02-21","APPROVED","2018-09-20","02481057"
"97141","MARKETED","2020-02-21","APPROVED","2018-09-20","02481065"
"97237","MARKETED","2020-03-05","APPROVED","2018-10-30","02482037"
"97282","MARKETED","2020-01-20","APPROVED","2018-11-07","02482525"
"97449","MARKETED","2020-02-07","APPROVED","2018-12-21","02484153"
"97506","MARKETED","2020-01-27","APPROVED","2019-01-17","02484773"
"97508","MARKETED","2020-01-27","APPROVED","2019-01-17","02484781"
"97515","MARKETED","2019-11-07","APPROVED","2019-01-22","02484870"
"97536","MARKETED","2020-02-27","APPROVED","2019-01-24","02485109"
"97537","MARKETED","2020-01-27","APPROVED","2019-01-24","02485117"
"97561","MARKETED","2020-02-10","APPROVED","2019-02-01","02485362"
"97562","MARKETED","2020-02-10","APPROVED","2019-02-01","02485370"
"97563","MARKETED","2020-02-10","APPROVED","2019-02-01","02485389"
"97564","MARKETED","2020-02-10","APPROVED","2019-02-01","02485397"
"97566","MARKETED","2020-02-28","APPROVED","2019-02-04","02485419"
"97658","MARKETED","2020-03-18","APPROVED","2019-03-06","02486377"
"97671","MARKETED","2020-03-19","APPROVED","2019-03-12","02486512"
"97672","MARKETED","2020-02-25","APPROVED","2019-03-12","02486520"
"97673","MARKETED","2020-02-25","APPROVED","2019-03-12","02486539"
"97710","MARKETED","2020-02-06","APPROVED","2019-04-05","02486954"
"97770","MARKETED","2019-11-28","APPROVED","2019-04-17","02487543"
"97773","MARKETED","2020-03-01","APPROVED","2019-04-17","02487586"
"97774","MARKETED","2020-03-01","APPROVED","2019-04-17","02487594"
"97775","MARKETED","2020-01-21","APPROVED","2019-04-18","02487608"
"97776","MARKETED","2020-01-21","APPROVED","2019-04-18","02487616"
"97778","MARKETED","2020-01-21","APPROVED","2019-04-18","02487632"
"97785","MARKETED","2020-03-02","APPROVED","2019-04-18","02487705"
"97795","MARKETED","2020-02-07","APPROVED","2019-04-24","02487799"
"97819","MARKETED","2020-02-12","APPROVED","2019-05-01","02488086"
"97844","MARKETED","2020-03-26","APPROVED","2019-05-08","02488345"
"97848","MARKETED","2020-03-06","APPROVED","2019-05-10","02488388"
"97849","MARKETED","2020-03-06","APPROVED","2019-05-10","02488396"
