drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
102848,02539748,LINEZOLID INJECTION (linézolide 600 mg par 300 mL solution injectable sac) EUGIA PHARMA INC.,linézolide 600 mg par 300 mL solution injectable sac,linézolide,ADDED
103866,02549840,JAMP DEFERASIROX (TYPE J) (déférasirox 180 mg comprimé oral) JAMP PHARMA CORPORATION,déférasirox 180 mg comprimé oral,déférasirox,ADDED
102919,02540495,EXTRA STRENGTH ALLERGY RELIEF (chlorhydrate de cétirizine 10 mg comprimé oral) VITA HEALTH PRODUCTS INC,chlorhydrate de cétirizine 10 mg comprimé oral,cétirizine,ADDED
106137,02558084,JAMP PRAVASTATIN TABLETS (pravastatine sodique 10 mg comprimé oral) JAMP PHARMA CORPORATION,pravastatine sodique 10 mg comprimé oral,pravastatine,ADDED
106249,02559323,LUPIN-LETERMOVIR (létermovir 240 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,létermovir 240 mg comprimé oral,létermovir,ADDED
13440,02003317,BENYLIN EXTRA STRENGTH COUGH & CHEST CONGESTION WITH WARMING SENSATION (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) KENVUE CANADA INC.,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop,dextrométhorphane et guaïfénésine et pseudoéphédrine,"mp_fr_description: ""BENYLIN EXTRA STRENGTH COUGH & CHEST CONGESTION WITH WARMING SENSATION (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN EXTRA STRENGTH COUGH & CHEST CONGESTION WITH WARMING SENSATION (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL et chlorhydrate de pseudoéphédrine 30 mg par 5 mL sirop) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106517,02562286,AG-PRAVASTATIN TABLETS (pravastatine sodique 10 mg comprimé oral) ANGITA PHARMA INC.,pravastatine sodique 10 mg comprimé oral,pravastatine,ADDED
12504,01944746,"BENYLIN FOR CHILDREN COUGH & COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) KENVUE CANADA INC.","bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop",dextrométhorphane et pseudoéphédrine,"mp_fr_description: ""BENYLIN FOR CHILDREN COUGH & COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN FOR CHILDREN COUGH & COLD (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
99197,02502399,"HULIO (adalimumab 40 mg par 0,8 mL solution injectable seringue) BIOCON BIOLOGICS CANADA INC","adalimumab 40 mg par 0,8 mL solution injectable seringue",adalimumab,"mp_fr_description: ""HULIO (adalimumab 40 mg par 0,8 mL solution injectable seringue) BIOS̲I̲M̲I̲L̲A̲R̲ ̲C̲O̲L̲L̲A̲B̲O̲R̲A̲T̲I̲O̲N̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""HULIO (adalimumab 40 mg par 0,8 mL solution injectable seringue) BIOC̲O̲N̲ ̲B̲I̲O̲L̲O̲G̲I̲C̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
106855,02566001,"TUZEMTY (dénosumab 120 mg par 1,7 mL solution injectable fiole) SHANGHAI HENLIUS BIOTECH, INC.","dénosumab 120 mg par 1,7 mL solution injectable fiole",dénosumab,ADDED
66636,02242811,"SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,6 mg par 1 mL solution injectable fiole) JUNO PHARMA CANADA INC.","bromhydrate de scopolamine 0,6 mg par 1 mL solution injectable fiole",bromhydrate de scopolamine,"mp_fr_description: ""SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,6 mg par 1 mL solution injectable fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,6 mg par 1 mL solution injectable fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
102950,02540827,EPTIFIBATIDE INJECTION (eptifibatide 20 mg par 10 mL solution injectable fiole) JUNO PHARMA CANADA INC.,eptifibatide 20 mg par 10 mL solution injectable fiole,eptifibatide,"mp_fr_description: ""EPTIFIBATIDE INJECTION (eptifibatide 20 mg par 10 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""EPTIFIBATIDE INJECTION (eptifibatide 20 mg par 10 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
76185,02276186,EXTRA STRENGTH TYLENOL COLD DAYTIME (acétaminophène 500 mg et bromhydrate de dextrométhorphane 10 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et bromhydrate de dextrométhorphane 10 mg et chlorhydrate de phényléphrine 5 mg comprimé oral,acétaminophène et dextrométhorphane et phényléphrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL COLD DAYTIME (acétaminophène 500 mg et bromhydrate de dextrométhorphane 10 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COLD DAYTIME (acétaminophène 500 mg et bromhydrate de dextrométhorphane 10 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
83192,02346494,PRO-ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE,atorvastatine (atorvastatine calcique) 20 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE"""
97213,02481952,ALTA-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) ALTAMED PHARMA,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,duloxétine,"mp_fr_description: ""DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) ALTAMED PHARMA"" -> ""A̲L̲T̲A̲-̲DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) ALTAMED PHARMA"""
106138,02558092,JAMP PRAVASTATIN TABLETS (pravastatine sodique 20 mg comprimé oral) JAMP PHARMA CORPORATION,pravastatine sodique 20 mg comprimé oral,pravastatine,ADDED
85064,02365766,"EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.",acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et diphenhydramine et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
98379,02493799,ACARBOSE TABLETS (acarbose 100 mg comprimé oral) STRIDES PHARMA CANADA INC,acarbose 100 mg comprimé oral,acarbose,"mp_fr_description: ""M̲I̲N̲T̲-̲A̲C̲A̲R̲B̲O̲S̲E̲ ̲(̲a̲c̲a̲r̲b̲o̲s̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲M̲I̲N̲T̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ INC"" -> ""A̲C̲A̲R̲B̲O̲S̲E̲ ̲T̲A̲B̲L̲E̲T̲S̲ ̲(̲a̲c̲a̲r̲b̲o̲s̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲S̲T̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ INC"""
106400,02560992,ICY HOT WITH LIDOCAINE NO MESS ROLL ON PAIN RELIEF (chlorhydrate de lidocaïne 4 % gel cutané) OPELLA CANADA INC.,chlorhydrate de lidocaïne 4 % gel cutané,lidocaïne,"mp_fr_description: ""ICY HOT WITH LIDOCAINE NO MESS ROLL ON PAIN RELIEF (chlorhydrate de lidocaïne 4 % gel cutané) S̲A̲N̲O̲F̲I̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲ ̲I̲N̲C̲"" -> ""ICY HOT WITH LIDOCAINE NO MESS ROLL ON PAIN RELIEF (chlorhydrate de lidocaïne 4 % gel cutané) O̲P̲E̲L̲L̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
41684,00653330,"OTRIVIN CONGESTION RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) HALEON CANADA ULC","chlorhydrate de xylométazoline 0,1 % vaporisation nasale",xylométazoline,"mp_fr_description: ""OTRIVIN M̲E̲D̲I̲C̲A̲T̲E̲D̲ ̲C̲O̲L̲D̲ ̲&̲ ̲A̲L̲L̲E̲R̲G̲Y̲ RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) HALEON CANADA ULC"" -> ""OTRIVIN C̲O̲N̲G̲E̲S̲T̲I̲O̲N̲ RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) HALEON CANADA ULC"""
83193,02346508,PRO-ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE,atorvastatine (atorvastatine calcique) 40 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ATORVASTATIN (atorvastatine (solvate de propylène glycol d'atorvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE"""
103867,02549859,JAMP DEFERASIROX (TYPE J) (déférasirox 360 mg comprimé oral) JAMP PHARMA CORPORATION,déférasirox 360 mg comprimé oral,déférasirox,ADDED
62615,02239159,EXTRA STRENGTH SUDAFED HEAD COLD & SINUS (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral,acétaminophène et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH SUDAFED HEAD COLD & SINUS (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH SUDAFED HEAD COLD & SINUS (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106139,02558106,JAMP PRAVASTATIN TABLETS (pravastatine sodique 40 mg comprimé oral) JAMP PHARMA CORPORATION,pravastatine sodique 40 mg comprimé oral,pravastatine,ADDED
106717,02564475,TARO-DICLOFENAC POTASSIUM POWDER FOR ORAL SOLUTION (diclofénac potassique 50 mg par sachet poudre pour solution orale) TARO PHARMACEUTICALS INC,diclofénac potassique 50 mg par sachet poudre pour solution orale,diclofénac,ADDED
104395,02555166,BARE MINIMAL INGREDIENTS SHAMPOO SENSITIVE SCALP CARE (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
106978,02567369,"LUNSUMIO SC (mosunétuzumab 5 mg par 0,5 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED","mosunétuzumab 5 mg par 0,5 mL solution injectable fiole",mosunétuzumab,ADDED
83343,02348071,EXTRA STRENGTH TYLENOL COLD & SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL COLD & SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COLD & SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
66635,02242810,"SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,4 mg par 1 mL solution injectable fiole) JUNO PHARMA CANADA INC.","bromhydrate de scopolamine 0,4 mg par 1 mL solution injectable fiole",bromhydrate de scopolamine,"mp_fr_description: ""SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,4 mg par 1 mL solution injectable fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""SCOPOLAMINE HYDROBROMIDE INJECTION (bromhydrate de scopolamine 0,4 mg par 1 mL solution injectable fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
73231,02248859,"BENYLIN SLEEP TIME (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) KENVUE CANADA INC.","chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale",diphenhydramine,"mp_fr_description: ""BENYLIN SLEEP TIME (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN SLEEP TIME (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
102949,02540819,EPTIFIBATIDE INJECTION (eptifibatide 75 mg par 100 mL solution injectable fiole) JUNO PHARMA CANADA INC.,eptifibatide 75 mg par 100 mL solution injectable fiole,eptifibatide,"mp_fr_description: ""EPTIFIBATIDE INJECTION (eptifibatide 75 mg par 100 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""EPTIFIBATIDE INJECTION (eptifibatide 75 mg par 100 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
107070,02568373,THYCONVI (lévothyroxine sodique 20 mcg par mL solution orale) BIOSYENT PHARMA INC,lévothyroxine sodique 20 mcg par mL solution orale,lévothyroxine,ADDED
98083,02490773,ERTAPENEM FOR INJECTION (ertapénem (ertapénem sodique) 1 g par fiole poudre pour solution injectable) JUNO PHARMA CANADA INC.,ertapénem (ertapénem sodique) 1 g par fiole poudre pour solution injectable,ertapénem,"mp_fr_description: ""ERTAPENEM FOR INJECTION (ertapénem (ertapénem sodique) 1 g par fiole poudre pour solution injectable) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""ERTAPENEM FOR INJECTION (ertapénem (ertapénem sodique) 1 g par fiole poudre pour solution injectable) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
99196,02502380,"HULIO (adalimumab 20 mg par 0,4 mL solution injectable seringue) BIOCON BIOLOGICS CANADA INC","adalimumab 20 mg par 0,4 mL solution injectable seringue",adalimumab,"mp_fr_description: ""HULIO (adalimumab 20 mg par 0,4 mL solution injectable seringue) BIOS̲I̲M̲I̲L̲A̲R̲ ̲C̲O̲L̲L̲A̲B̲O̲R̲A̲T̲I̲O̲N̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""HULIO (adalimumab 20 mg par 0,4 mL solution injectable seringue) BIOC̲O̲N̲ ̲B̲I̲O̲L̲O̲G̲I̲C̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"""
106060,02557266,"BARE MINIMAL INGREDIENTS ITCH CONTROL SERUM (pyrithione zincique 0,1 % shampoing) PROCTER & GAMBLE INC","pyrithione zincique 0,1 % shampoing",pyrithione zincique,ADDED
106250,02559331,LUPIN-LETERMOVIR (létermovir 480 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,létermovir 480 mg comprimé oral,létermovir,ADDED
