drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
78172,02296381,TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) ENDO OPERATIONS LTD.,chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TRIDURAL (chlorhydrate de tramadol 100 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
78173,02296403,TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) ENDO OPERATIONS LTD.,chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TRIDURAL (chlorhydrate de tramadol 200 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
78174,02296411,TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) ENDO OPERATIONS LTD.,chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée,tramadol,"mp_fr_description: ""TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TRIDURAL (chlorhydrate de tramadol 300 mg comprimé oral à libération prolongée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
79955,02314037,"TARO-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC.","ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral",ropinirole,"mp_fr_description: ""R̲A̲N̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""T̲A̲R̲O̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 0,25 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."""
79957,02314053,TARO-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC.,ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral,ropinirole,"mp_fr_description: ""R̲A̲N̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""T̲A̲R̲O̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 1 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."""
79958,02314061,TARO-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC.,ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral,ropinirole,"mp_fr_description: ""R̲A̲N̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""T̲A̲R̲O̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 2 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."""
79959,02314088,TARO-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC.,ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral,ropinirole,"mp_fr_description: ""R̲A̲N̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."" -> ""T̲A̲R̲O̲-ROPINIROLE (ropinirole (chlorhydrate de ropinirole) 5 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC."""
82423,02338580,"VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofénac diéthylamine 1,16 % gel cutané) HALEON CANADA ULC","diclofénac diéthylamine 1,16 % gel cutané",diclofénac,"mp_fr_description: ""VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofénac diéthylamine 1,16 % gel cutané) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofénac diéthylamine 1,16 % gel cutané) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
82979,02344319,"ADVANCED RELIEF EYE DROPS (dextran 70 0,1 % et polyethylene glycol 400 1 % et povidone 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) JUNO OTC INC","dextran 70 0,1 % et polyethylene glycol 400 1 % et povidone 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques",dextran 70 et polyethylene glycol 400 et povidone et tétrahydrozoline,"mp_fr_description: ""ADVANCED RELIEF EYE DROPS (dextran 70 0,1 % et polyethylene glycol 400 1 % et povidone 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) T̲E̲V̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""ADVANCED RELIEF EYE DROPS (dextran 70 0,1 % et polyethylene glycol 400 1 % et povidone 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) J̲U̲N̲O̲ ̲O̲T̲C̲ ̲I̲N̲C̲"""
83970,02354535,"ARTIFICIAL TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) JUNO OTC INC","glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques",glycérine et hypromellose,"mp_fr_description: ""ARTIFICIAL TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) T̲E̲V̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""ARTIFICIAL TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) J̲U̲N̲O̲ ̲O̲T̲C̲ ̲I̲N̲C̲"""
87535,02389886,"DRY EYE TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) JUNO OTC INC","glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques",glycérine et hypromellose,"mp_fr_description: ""DRY EYE TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) T̲E̲V̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""DRY EYE TEARS (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) J̲U̲N̲O̲ ̲O̲T̲C̲ ̲I̲N̲C̲"""
88319,02398257,SILENOR (doxépine (chlorhydrate de doxépine) 3 mg comprimé oral) ENDO OPERATIONS LTD.,doxépine (chlorhydrate de doxépine) 3 mg comprimé oral,doxépine,"mp_fr_description: ""SILENOR (doxépine (chlorhydrate de doxépine) 3 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""SILENOR (doxépine (chlorhydrate de doxépine) 3 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
88320,02398265,SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) ENDO OPERATIONS LTD.,doxépine (chlorhydrate de doxépine) 6 mg comprimé oral,doxépine,"mp_fr_description: ""SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
91139,02426846,DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de donépézil 5 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲5 mg comprimé oral) SANIS HEALTH INC"" -> ""DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SANIS HEALTH INC"""
91140,02426854,DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de donépézil 10 mg comprimé oral,donépézil,"mp_fr_description: ""DONEPEZIL (chlorhydrate de donépézil (̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲o̲n̲é̲p̲é̲z̲i̲l̲ ̲m̲o̲n̲o̲h̲y̲d̲r̲a̲t̲é̲)̲ ̲10 mg comprimé oral) SANIS HEALTH INC"" -> ""DONEPEZIL (chlorhydrate de donépézil 10 mg comprimé oral) SANIS HEALTH INC"""
93478,02448955,"8-SYMPTOM RELIEF (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) JUNO OTC INC","chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques",tétrahydrozoline et sulfate de zinc,"mp_fr_description: ""8-SYMPTOM RELIEF (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) T̲E̲V̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""8-SYMPTOM RELIEF (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) J̲U̲N̲O̲ ̲O̲T̲C̲ ̲I̲N̲C̲"""
95324,02465035,"VOLTAREN EMULGEL BACK & MUSCLE PAIN (diclofénac diéthylamine 1,16 % gel cutané) HALEON CANADA ULC","diclofénac diéthylamine 1,16 % gel cutané",diclofénac,"mp_fr_description: ""VOLTAREN EMULGEL BACK & MUSCLE PAIN (diclofénac diéthylamine 1,16 % gel cutané) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""VOLTAREN EMULGEL BACK & MUSCLE PAIN (diclofénac diéthylamine 1,16 % gel cutané) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
97374,02483300,AG-GLICLAZIDE MR (gliclazide 30 mg comprimé oral à libération prolongée) ANGITA PHARMA INC.,gliclazide 30 mg comprimé oral à libération prolongée,gliclazide,ADDED
97375,02483319,AG-GLICLAZIDE MR (gliclazide 60 mg comprimé oral à libération prolongée) ANGITA PHARMA INC.,gliclazide 60 mg comprimé oral à libération prolongée,gliclazide,ADDED
100605,02516713,FLEXACRÈME PAIN RELIEF RUB (salicylate de trolamine 15 % crème cutanée) CRLS,salicylate de trolamine 15 % crème cutanée,salicylate de trolamine,ADDED
100635,02517019,MAR-AFATINIB (afatinib (dimaléate d'afatinib) 20 mg comprimé oral) MARCAN PHARMACEUTICALS INC,afatinib (dimaléate d'afatinib) 20 mg comprimé oral,afatinib,ADDED
100636,02517027,MAR-AFATINIB (afatinib (dimaléate d'afatinib) 30 mg comprimé oral) MARCAN PHARMACEUTICALS INC,afatinib (dimaléate d'afatinib) 30 mg comprimé oral,afatinib,ADDED
100637,02517035,MAR-AFATINIB (afatinib (dimaléate d'afatinib) 40 mg comprimé oral) MARCAN PHARMACEUTICALS INC,afatinib (dimaléate d'afatinib) 40 mg comprimé oral,afatinib,ADDED
100969,02520494,TEVA-SITAGLIPTIN MALATE / METFORMIN (chlorhydrate de metformine 500 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral) TEVA CANADA LIMITED,chlorhydrate de metformine 500 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
100970,02520508,TEVA-SITAGLIPTIN MALATE / METFORMIN (chlorhydrate de metformine 850 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral) TEVA CANADA LIMITED,chlorhydrate de metformine 850 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
100971,02520516,TEVA-SITAGLIPTIN MALATE / METFORMIN (chlorhydrate de metformine 1000 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral) TEVA CANADA LIMITED,chlorhydrate de metformine 1000 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
102097,02531887,MINT-MEMANTINE (chlorhydrate de mémantine 10 mg comprimé oral) MINT PHARMACEUTICALS INC,chlorhydrate de mémantine 10 mg comprimé oral,mémantine,ADDED
102365,02534762,MUCUS & PHLEGM RELIEF EXTRA STRENGTH (guaïfénésine 200 mg par 5 mL sirop) CRLS,guaïfénésine 200 mg par 5 mL sirop,guaïfénésine,ADDED
102431,02535467,RIVA-PYRANTEL PAMOATE (pyrantel (pamoate de pyrantel) 125 mg comprimé oral) LABORATOIRE RIVA INC.,pyrantel (pamoate de pyrantel) 125 mg comprimé oral,pyrantel,ADDED
102453,02535696,CALQUENCE (acalabrutinib (maléate d'acalabrutinib) 100 mg comprimé oral) ASTRAZENECA CANADA INC,acalabrutinib (maléate d'acalabrutinib) 100 mg comprimé oral,acalabrutinib,ADDED
102698,02538237,"XYWAV (oxybate de calcium 0,234 g par mL et oxybate de magnésium 0,096 g par mL et oxybate de potassium 0,13 g par mL et oxybate de sodium 0,04 g par mL solution orale) JAZZ PHARMACEUTICALS IRELAND LIMITED","oxybate de calcium 0,234 g par mL et oxybate de magnésium 0,096 g par mL et oxybate de potassium 0,13 g par mL et oxybate de sodium 0,04 g par mL solution orale",oxybate,ADDED
102957,02540908,MUCUS & PHLEGM RELIEF WITH COUGH CONTROL EXTRA STRENGTH (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) CRLS,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop,dextrométhorphane et guaïfénésine,ADDED
