drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100366","MARKETED","2022-02-04","APPROVED","2021-03-31","02514486"
"100367","MARKETED","2022-02-04","APPROVED","2021-03-31","02514494"
"100550","MARKETED","2023-07-26","APPROVED","2021-05-27","02516160"
"100695","MARKETED","2022-11-22","APPROVED","2021-06-28","02517574"
"100730","MARKETED","2023-07-01","APPROVED","2021-07-08","02517957"
"100816","MARKETED","2022-10-17","APPROVED","2021-08-05","02518872"
"100877","MARKETED","2023-01-01","APPROVED","2021-08-25","02519526"
"100888","MARKETED","2022-09-08","APPROVED","2021-08-27","02519631"
"100961","MARKETED","2023-07-31","APPROVED","2021-09-16","02520419"
"100972","MARKETED","2023-01-16","APPROVED","2022-10-14","02520524"
"100994","MARKETED","2022-06-17","APPROVED","2021-09-22","02520745"
"101203","MARKETED","2023-08-01","APPROVED","2021-12-02","02522950"
"101204","MARKETED","2023-08-01","APPROVED","2021-12-02","02522969"
"101219","MARKETED","2022-05-27","APPROVED","2021-12-07","02523124"
"101522","MARKETED","2023-04-11","APPROVED","2022-03-18","02526107"
"101575","MARKETED","2023-08-02","APPROVED","2022-04-21","02526689"
"101893","MARKETED","2023-08-18","APPROVED","2022-08-08","02529696"
"101894","MARKETED","2023-08-18","APPROVED","2022-08-08","02529718"
"102039","MARKETED","2023-07-20","APPROVED","2022-09-23","02531240"
"102040","MARKETED","2023-07-20","APPROVED","2022-09-23","02531259"
"102041","MARKETED","2023-07-20","APPROVED","2022-09-23","02531267"
"102049","MARKETED","2023-06-15","APPROVED","2022-09-23","02531356"
"102127","MARKETED","2023-07-21","APPROVED","2022-11-18","02532204"
"102129","MARKETED","2023-07-21","APPROVED","2022-11-18","02532220"
"102153","MARKETED","2023-04-24","APPROVED","2022-10-31","02532506"
"102160","MARKETED","2023-08-08","APPROVED","2022-11-08","02532573"
"102227","MARKETED","2023-08-16","APPROVED","2022-12-05","02533278"
"102306","MARKETED","2023-07-20","APPROVED","2022-12-29","02534126"
"102326","MARKETED","2023-07-20","APPROVED","2023-01-13","02534320"
"102327","MARKETED","2023-07-20","APPROVED","2023-01-13","02534339"
"102328","MARKETED","2023-07-20","APPROVED","2023-01-13","02534347"
"102329","MARKETED","2023-07-20","APPROVED","2023-01-13","02534355"
"102330","MARKETED","2023-07-20","APPROVED","2023-01-13","02534363"
"102331","MARKETED","2023-07-20","APPROVED","2023-01-13","02534371"
"102381","MARKETED","2023-07-27","APPROVED","2023-02-02","02534924"
"102382","MARKETED","2023-07-27","APPROVED","2023-02-02","02534932"
"102383","MARKETED","2023-07-27","APPROVED","2023-02-02","02534940"
"102521","MARKETED","2023-08-03","APPROVED","2023-03-22","02536439"
"102522","MARKETED","2023-08-03","APPROVED","2023-03-22","02536447"
"102582","MARKETED","2023-08-15","APPROVED","2023-04-05","02537117"
"102636","MARKETED","2023-05-29","APPROVED","2023-05-16","02537656"
"102637","MARKETED","2023-05-29","APPROVED","2023-05-16","02537664"
"102679","MARKETED","2023-07-21","APPROVED","2023-05-16","02538032"
"102681","MARKETED","2023-08-01","APPROVED","2023-05-18","02538059"
"102682","MARKETED","2023-08-01","APPROVED","2023-05-18","02538075"
"102683","MARKETED","2023-08-01","APPROVED","2023-05-18","02538083"
"102684","MARKETED","2023-08-01","APPROVED","2023-05-18","02538091"
"102706","MARKETED","2023-08-01","APPROVED","2023-05-24","02538334"
"102707","MARKETED","2023-08-01","APPROVED","2023-05-24","02538342"
"102726","MARKETED","2023-08-14","APPROVED","2023-06-12","02538555"
"102728","MARKETED","2023-08-14","APPROVED","2023-06-12","02538563"
"102861","MARKETED","2023-08-11","APPROVED","2023-07-21","02539888"
"66458","MARKETED","2023-02-22","APPROVED","2000-07-28","02242669"
"83447","MARKETED","2023-07-02","APPROVED","2010-04-19","02349159"
"84517","MARKETED","2023-07-02","APPROVED","2010-11-29","02360217"
"84518","MARKETED","2023-07-02","APPROVED","2010-11-29","02360225"
"88631","MARKETED","2022-10-06","APPROVED","2013-01-31","02401401"
"88654","MARKETED","2023-07-28","DORMANT","2019-09-06","02401657"
"91649","MARKETED","2023-08-21","DORMANT","2021-03-30","02432048"
"91650","MARKETED","2023-08-21","DORMANT","2021-03-30","02432056"
"91651","MARKETED","2023-08-21","DORMANT","2021-03-30","02432064"
"94483","MARKETED","2023-06-15","APPROVED","2016-09-16","02457806"
"94485","MARKETED","2023-06-15","APPROVED","2016-09-16","02457822"
"94486","MARKETED","2023-06-15","APPROVED","2016-09-16","02457830"
"94487","MARKETED","2023-06-15","APPROVED","2016-09-16","02457849"
"94885","MARKETED","2023-06-15","APPROVED","2022-09-09","02461358"
"94999","MARKETED","2023-06-15","APPROVED","2017-03-08","02462249"
"96588","MARKETED","2022-10-06","APPROVED","2018-05-08","02475502"
"97856","MARKETED","2020-10-07","APPROVED","2019-05-09","02488477"
"98423","MARKETED","2023-05-03","APPROVED","2019-11-18","02494191"
"98439","MARKETED","2023-08-03","APPROVED","2019-11-22","02494361"
"99157","MARKETED","2021-10-01","APPROVED","2020-07-10","02501961"
"99232","MARKETED","2023-06-15","APPROVED","2020-07-24","02502771"
"99696","MARKETED","2023-06-15","APPROVED","2020-11-05","02507595"
"100172","CANCELLED POST MARKET","2023-08-10","MARKETED","2021-03-29","02512432"
"100228","CANCELLED POST MARKET","2022-08-15","APPROVED","2021-02-26","02513048"
"100423","CANCELLED PRE MARKET","2023-08-11","APPROVED","2021-04-09","02514842"
"100512","CANCELLED PRE MARKET","2023-08-10","APPROVED","2021-05-07","02515733"
"100575","CANCELLED PRE MARKET","2023-07-28","APPROVED","2021-05-28","02516381"
"100751","CANCELLED PRE MARKET","2023-08-10","APPROVED","2021-07-15","02518198"
"100843","CANCELLED PRE MARKET","2023-07-28","APPROVED","2021-08-17","02519151"
"101091","CANCELLED POST MARKET","2023-08-03","MARKETED","2022-01-05","02521717"
"101251","CANCELLED PRE MARKET","2023-08-04","APPROVED","2022-12-16","02523426"
"101530","CANCELLED PRE MARKET","2023-08-15","APPROVED","2022-03-25","02526190"
"17121","CANCELLED POST MARKET","2023-07-05","DORMANT","2022-06-07","02122014"
"17818","CANCELLED POST MARKET","2023-07-05","APPROVED","2022-03-02","02122022"
"18329","CANCELLED POST MARKET","2021-04-12","MARKETED","1995-12-31","02164035"
"20265","CANCELLED POST MARKET","2023-08-01","DORMANT","2021-07-26","02213117"
"36843","CANCELLED POST MARKET","2023-07-05","DORMANT","2022-06-07","02211211"
