drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"2426","MARKETED","2025-10-24","APPROVED","2025-10-24","00370991"
"2427","MARKETED","2025-10-24","APPROVED","2025-10-24","00371009"
"3141","MARKETED","2025-10-24","APPROVED","2025-10-24","00456349"
"15104","MARKETED","2025-11-13","DORMANT","2025-08-27","02050048"
"15106","MARKETED","2025-11-13","DORMANT","2025-08-27","02050005"
"15107","MARKETED","2025-11-13","DORMANT","2025-08-27","02050013"
"15108","MARKETED","2025-11-13","DORMANT","2025-08-27","02050021"
"88433","MARKETED","2025-10-27","DORMANT","2018-08-01","02399458"
"92870","MARKETED","2025-10-31","DORMANT","2025-07-31","02443929"
"94477","MARKETED","2025-10-15","DORMANT","2025-09-15","02457733"
"97796","MARKETED","2025-11-17","DORMANT","2025-10-16","02487802"
"97797","MARKETED","2025-11-17","DORMANT","2025-10-16","02487810"
"97798","MARKETED","2025-11-17","DORMANT","2025-10-16","02487829"
"97799","MARKETED","2025-11-17","DORMANT","2025-10-16","02487837"
"98567","MARKETED","2025-10-30","APPROVED","2020-01-20","02495775"
"99017","MARKETED","2025-10-20","APPROVED","2020-06-15","02500493"
"103141","MARKETED","2025-10-28","APPROVED","2025-10-28","02542897"
"103600","MARKETED","2025-10-15","APPROVED","2024-04-26","02547384"
"103975","MARKETED","2025-04-01","APPROVED","2024-08-19","02550997"
"104199","MARKETED","2025-11-06","APPROVED","2025-01-30","02553023"
"104200","MARKETED","2025-11-06","APPROVED","2025-01-30","02553031"
"104201","MARKETED","2025-11-06","APPROVED","2025-01-30","02553058"
"104202","MARKETED","2025-11-06","APPROVED","2025-01-30","02553066"
"104203","MARKETED","2025-11-06","APPROVED","2025-01-30","02553074"
"104212","MARKETED","2025-11-27","APPROVED","2024-11-20","02553163"
"104213","MARKETED","2025-11-27","APPROVED","2024-11-20","02553171"
"104214","MARKETED","2025-11-27","APPROVED","2024-11-20","02553198"
"104215","MARKETED","2025-11-27","APPROVED","2024-11-20","02553201"
"104216","MARKETED","2025-11-27","APPROVED","2024-11-20","02553228"
"104217","MARKETED","2025-11-27","APPROVED","2024-11-20","02553236"
"104399","MARKETED","2025-08-14","APPROVED","2025-02-06","02555239"
"104492","MARKETED","2025-11-10","APPROVED","2025-06-04","02558262"
"106010","MARKETED","2025-10-29","APPROVED","2025-04-02","02556707"
"106161","MARKETED","2025-10-30","APPROVED","2025-06-09","02558351"
"106220","MARKETED","2025-11-19","APPROVED","2025-07-03","02559005"
"106221","MARKETED","2025-11-19","APPROVED","2025-07-03","02559013"
"106238","MARKETED","2025-10-22","APPROVED","2025-07-08","02559218"
"106239","MARKETED","2025-10-22","APPROVED","2025-07-08","02559226"
"106240","MARKETED","2025-10-22","APPROVED","2025-07-08","02559234"
"106241","MARKETED","2025-10-22","APPROVED","2025-07-08","02559242"
"106296","MARKETED","2025-11-13","APPROVED","2025-07-31","02559854"
"106320","MARKETED","2025-11-05","APPROVED","2025-08-08","02560119"
"106363","MARKETED","2025-11-26","APPROVED","2025-09-29","02560585"
"106432","MARKETED","2025-11-07","APPROVED","2025-09-26","02561352"
"106441","MARKETED","2025-11-24","APPROVED","2025-10-28","02561441"
"1398","CANCELLED POST MARKET","2025-07-18","MARKETED","2009-02-03","00030783"
"16118","CANCELLED POST MARKET","2025-11-05","MARKETED","2012-09-12","02041464"
"16586","CANCELLED POST MARKET","2024-12-29","MARKETED","2012-03-20","02041472"
"16587","CANCELLED POST MARKET","2025-11-05","MARKETED","2012-05-09","02041448"
"16588","CANCELLED POST MARKET","2025-11-05","MARKETED","2012-03-09","02041421"
"16589","CANCELLED POST MARKET","2025-11-05","MARKETED","2012-01-13","02041413"
"16754","CANCELLED POST MARKET","2025-11-24","DORMANT","2017-07-11","02100495"
"16755","CANCELLED POST MARKET","2025-11-24","DORMANT","2017-07-11","02100487"
"16756","CANCELLED POST MARKET","2025-11-24","DORMANT","2017-07-11","02100479"
"17817","CANCELLED POST MARKET","2025-11-05","MARKETED","2012-10-22","02041456"
"80969","CANCELLED POST MARKET","2025-10-28","MARKETED","2009-07-16","02324210"
"85506","CANCELLED POST MARKET","2025-10-28","MARKETED","2011-08-31","02370034"
"86284","CANCELLED POST MARKET","2025-10-31","MARKETED","2013-07-31","02377225"
"87626","CANCELLED POST MARKET","2025-11-21","DORMANT","2017-06-15","02390876"
"87632","CANCELLED PRE MARKET","2025-10-31","APPROVED","2012-07-31","02390930"
"87770","CANCELLED POST MARKET","2025-11-07","MARKETED","2013-02-11","02392429"
"90411","CANCELLED POST MARKET","2025-10-28","DORMANT","2024-06-28","02419483"
"92050","CANCELLED POST MARKET","2025-10-28","DORMANT","2019-07-25","02436167"
"92417","CANCELLED POST MARKET","2025-03-28","MARKETED","2024-03-27","02439867"
"92426","CANCELLED POST MARKET","2025-03-28","MARKETED","2024-03-28","02439875"
"94576","CANCELLED POST MARKET","2025-10-31","MARKETED","2017-01-13","02458616"
"94577","CANCELLED POST MARKET","2025-10-31","MARKETED","2017-01-13","02458624"
"94578","CANCELLED POST MARKET","2025-10-31","MARKETED","2016-12-19","02458632"
"95837","CANCELLED POST MARKET","2025-10-27","MARKETED","2019-11-01","02469561"
"98459","CANCELLED POST MARKET","2025-10-28","MARKETED","2020-10-29","02494590"
"98527","CANCELLED POST MARKET","2025-10-28","MARKETED","2021-10-06","02495341"
"98528","CANCELLED POST MARKET","2025-10-28","MARKETED","2021-10-06","02495368"
"102315","CANCELLED PRE MARKET","2025-11-25","APPROVED","2023-01-06","02534207"
"102658","CANCELLED PRE MARKET","2025-10-23","APPROVED","2023-05-11","02537834"
"102659","CANCELLED PRE MARKET","2025-10-23","APPROVED","2023-05-11","02537842"
"2214","DORMANT","2025-10-25","MARKETED","2010-09-21","00335061"
"10907","DORMANT","2025-10-16","MARKETED","1990-12-31","00893609"
"20011","DORMANT","2025-10-02","MARKETED","2022-06-03","02211076"
"41869","DORMANT","2025-11-06","DORMANT","2024-12-20","00875988"
"78824","DORMANT","2025-10-01","MARKETED","2007-12-05","02302942"
"81810","DORMANT","2025-11-03","DORMANT","2024-11-04","02332450"
"83835","DORMANT","2025-09-29","MARKETED","2010-07-26","02353121"
"84661","DORMANT","2025-10-31","DORMANT","2025-10-29","02361531"
"84662","DORMANT","2025-10-31","DORMANT","2025-10-29","02361558"
"84663","DORMANT","2025-10-31","DORMANT","2025-10-29","02361566"
"87940","DORMANT","2025-10-09","MARKETED","2020-03-03","02394243"
"87943","DORMANT","2025-11-01","MARKETED","2020-03-03","02394286"
"88760","DORMANT","2025-10-01","MARKETED","2013-04-23","02402769"
"88762","DORMANT","2025-09-28","MARKETED","2013-04-23","02402785"
"91137","DORMANT","2025-11-06","MARKETED","2014-07-25","02426811"
"92134","DORMANT","2025-10-29","MARKETED","2015-02-27","02437031"
"94016","DORMANT","2025-10-31","MARKETED","2020-07-10","02453606"
"94017","DORMANT","2025-10-18","MARKETED","2020-07-10","02453614"
"94018","DORMANT","2025-10-26","MARKETED","2020-07-10","02453622"
"99127","DORMANT","2025-10-25","MARKETED","2021-07-28","02501651"
"95599","APPROVED","2025-11-20","APPROVED","2020-07-16","02467623"
"95600","APPROVED","2025-11-20","APPROVED","2020-07-16","02467631"
"95601","APPROVED","2025-11-20","APPROVED","2020-07-16","02467658"
"98286","APPROVED","2025-11-28","APPROVED","2019-10-01","02492865"
"101861","APPROVED","2025-11-18","APPROVED","2022-07-22","02529408"
"102387","APPROVED","2025-11-04","APPROVED","2023-02-06","02534983"
"102388","APPROVED","2025-11-04","APPROVED","2023-02-06","02534991"
"102389","APPROVED","2025-11-04","APPROVED","2023-02-06","02535009"
