drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
62054,02238626,INFANTS' MOTRIN (ibuprofène 40 mg par mL gouttes orales) KENVUE CANADA INC.,ibuprofène 40 mg par mL gouttes orales,ibuprofène,"mp_fr_description: ""INFANTS' MOTRIN (ibuprofène 40 mg par mL gouttes orales) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""INFANTS' MOTRIN (ibuprofène 40 mg par mL gouttes orales) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
66076,02242365,CHILDREN'S MOTRIN (ibuprofène 100 mg par 5 mL suspension orale) KENVUE CANADA INC.,ibuprofène 100 mg par 5 mL suspension orale,ibuprofène,"mp_fr_description: ""CHILDREN'S MOTRIN (ibuprofène 100 mg par 5 mL suspension orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S MOTRIN (ibuprofène 100 mg par 5 mL suspension orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
71586,02247343,CHILDREN'S MOTRIN CHEWABLE TABLETS (ibuprofène 50 mg comprimé à croquer) KENVUE CANADA INC.,ibuprofène 50 mg comprimé à croquer,ibuprofène,"mp_fr_description: ""CHILDREN'S MOTRIN CHEWABLE TABLETS (ibuprofène 50 mg comprimé à croquer) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S MOTRIN CHEWABLE TABLETS (ibuprofène 50 mg comprimé à croquer) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
71587,02247344,JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS (ibuprofène 100 mg comprimé à croquer) KENVUE CANADA INC.,ibuprofène 100 mg comprimé à croquer,ibuprofène,"mp_fr_description: ""JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS (ibuprofène 100 mg comprimé à croquer) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS (ibuprofène 100 mg comprimé à croquer) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
73230,02248858,"BENYLIN FOR CHILDREN COUGH NIGHT (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) KENVUE CANADA INC.","chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop",diphenhydramine,"mp_fr_description: ""BENYLIN FOR CHILDREN COUGH NIGHT (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN FOR CHILDREN COUGH NIGHT (chlorhydrate de diphenhydramine 6,25 mg par 5 mL sirop) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
77558,02290308,CYESTRA-35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) KNIGHT THERAPEUTICS INC.,acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral,cyprotérone et éthinylestradiol,"mp_fr_description: ""CYESTRA-35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""CYESTRA-35 (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
78292,02297582,MOTRIN LIQUID GELS 200MG (ibuprofène 200 mg capsule orale) KENVUE CANADA INC.,ibuprofène 200 mg capsule orale,ibuprofène,"mp_fr_description: ""MOTRIN LIQUID GELS 200MG (ibuprofène 200 mg capsule orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""MOTRIN LIQUID GELS 200MG (ibuprofène 200 mg capsule orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
86413,02378310,MOTRIN LIQUID GELS 400 MG (ibuprofène 400 mg capsule orale) KENVUE CANADA INC.,ibuprofène 400 mg capsule orale,ibuprofène,"mp_fr_description: ""MOTRIN LIQUID GELS 400 MG (ibuprofène 400 mg capsule orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""MOTRIN LIQUID GELS 400 MG (ibuprofène 400 mg capsule orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
87122,02385619,EXTRA STRENGTH TYLENOL NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg comprimé oral,acétaminophène et diphenhydramine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL NIGHTTIME (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
90046,02415879,PRO-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) PRO DOC LIMITEE,lévofloxacine 500 mg comprimé oral,lévofloxacine,"mp_fr_description: ""LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) PRO DOC LIMITEE"""
90351,02418967,MOTRIN PLATINUM MUSCLE & BODY (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) KENVUE CANADA INC.,ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral,ibuprofène et méthocarbamol,"mp_fr_description: ""MOTRIN PLATINUM MUSCLE & BODY (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""MOTRIN PLATINUM MUSCLE & BODY (ibuprofène 200 mg et méthocarbamol 500 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
92012,02435772,APO-SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) APOTEX INC,chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
92013,02435780,APO-SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) APOTEX INC,chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
92014,02435799,APO-SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) APOTEX INC,chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
95633,02467976,"DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole) JUNO PHARMA CANADA INC.",dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole,dexmédétomidine,"mp_fr_description: ""DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION, USP (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
96975,02479044,DANDRUFF SHAMPOO-CLASSIC CLEAN (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE,pyrithione zincique 1 % shampoing,pyrithione zincique,"mp_fr_description: ""O̲R̲I̲G̲I̲N̲A̲L̲ ̲/̲ ̲O̲R̲I̲G̲I̲N̲A̲L̲E̲ ̲D̲A̲N̲D̲R̲U̲F̲F̲ ̲P̲Y̲R̲I̲T̲H̲I̲O̲N̲E̲ ̲Z̲I̲N̲C̲ ̲S̲H̲A̲M̲P̲O̲O̲ ̲&̲ ̲C̲O̲N̲D̲I̲T̲I̲O̲N̲E̲R̲ (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE"" -> ""D̲A̲N̲D̲R̲U̲F̲F̲ ̲S̲H̲A̲M̲P̲O̲O̲-̲C̲L̲A̲S̲S̲I̲C̲ ̲C̲L̲E̲A̲N̲ (pyrithione zincique 1 % shampoing) APOLLO HEALTH AND BEAUTY CARE"""
97754,02487365,DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 50 mL solution injectable fiole) JUNO PHARMA CANADA INC.,dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 50 mL solution injectable fiole,dexmédétomidine,"mp_fr_description: ""DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 50 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 50 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
97755,02487373,DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 400 mcg par 100 mL solution injectable fiole) JUNO PHARMA CANADA INC.,dexmédétomidine (chlorhydrate de dexmédétomidine) 400 mcg par 100 mL solution injectable fiole,dexmédétomidine,"mp_fr_description: ""DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 400 mcg par 100 mL solution injectable fiole) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""DEXMEDETOMIDINE HYDROCHLORIDE INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 400 mcg par 100 mL solution injectable fiole) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
98625,02496372,XOFLUZA (baloxavir marboxil 40 mg comprimé oral) HOFFMANN-LA ROCHE LIMITED,baloxavir marboxil 40 mg comprimé oral,baloxavir,ADDED
99377,02504340,"CREST PRO-HEALTH GERM GUARD (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC","chlorure de cétylpyridinium 0,07 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""CREST PRO-HEALTH B̲A̲C̲T̲E̲R̲I̲A̲ GUARD (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"" -> ""CREST PRO-HEALTH G̲E̲R̲M̲ GUARD (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"""
103423,02545470,ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) TEVA CANADA LIMITED,atorvastatine (atorvastatine calcique) 20 mg comprimé oral,atorvastatine,ADDED
103457,02545837,PRZ-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) PHARMARIS CANADA INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
103458,02545845,PRZ-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) PHARMARIS CANADA INC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
103459,02545853,PRZ-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) PHARMARIS CANADA INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
103717,02548283,"SEAFORD NIFEDIPINE AND LIDOCAINE HYDROCHLORIDE CREAM (chlorhydrate de lidocaïne 1,5 % et nifédipine 0,3 % crème rectale) SEAFORD PHARMACEUTICALS INC","chlorhydrate de lidocaïne 1,5 % et nifédipine 0,3 % crème rectale",lidocaïne et nifédipine,ADDED
103802,02549158,ACH-PROGESTERONE (progestérone 100 mg capsule orale) ACCORD HEALTHCARE INC,progestérone 100 mg capsule orale,progestérone,ADDED
103972,02550962,"LORAZEPAM INJECTION, USP (lorazépam 4 mg par 1 mL solution injectable fiole) FRESENIUS KABI CANADA LTD",lorazépam 4 mg par 1 mL solution injectable fiole,lorazépam,ADDED
104015,02551446,MEN'S HAIR REGROWTH TREATMENT (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC,minoxidil 5 % mousse cutanée,minoxidil,"mp_fr_description: ""MEN'S M̲I̲N̲O̲X̲I̲D̲I̲L̲ ̲F̲O̲A̲M̲ (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC"" -> ""MEN'S H̲A̲I̲R̲ ̲R̲E̲G̲R̲O̲W̲T̲H̲ ̲T̲R̲E̲A̲T̲M̲E̲N̲T̲ (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC"""
104038,02551659,WOMEN'S HAIR REGROWTH TREATMENT (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC,minoxidil 5 % mousse cutanée,minoxidil,"mp_fr_description: ""WOMEN'S M̲I̲N̲O̲X̲I̲D̲I̲L̲ ̲F̲O̲A̲M̲ (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC"" -> ""WOMEN'S H̲A̲I̲R̲ ̲R̲E̲G̲R̲O̲W̲T̲H̲ ̲T̲R̲E̲A̲T̲M̲E̲N̲T̲ (minoxidil 5 % mousse cutanée) TARO PHARMACEUTICALS INC"""
104328,02554429,BAXDELA (délafloxacine (délafloxacine méglumine) 450 mg comprimé oral) XEDITON PHARMACEUTICALS INC,délafloxacine (délafloxacine méglumine) 450 mg comprimé oral,délafloxacine,ADDED
104329,02554437,BAXDELA (délafloxacine (délafloxacine méglumine) 300 mg par fiole poudre pour solution injectable) XEDITON PHARMACEUTICALS INC,délafloxacine (délafloxacine méglumine) 300 mg par fiole poudre pour solution injectable,délafloxacine,ADDED
106043,02557061,TEPEZZA (téprotumumab 500 mg par fiole poudre pour solution injectable) AMGEN CANADA INC,téprotumumab 500 mg par fiole poudre pour solution injectable,téprotumumab,ADDED
106052,02557177,LUPIN-TOLVAPTAN (tolvaptan 15 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,tolvaptan 15 mg comprimé oral,tolvaptan,ADDED
106053,02557185,LUPIN-TOLVAPTAN (tolvaptan 15 mg comprimé oral avec tolvaptan 30 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,tolvaptan 15 mg comprimé oral avec tolvaptan 30 mg comprimé oral,tolvaptan,ADDED
106054,02557193,LUPIN-TOLVAPTAN (tolvaptan 15 mg comprimé oral avec tolvaptan 45 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,tolvaptan 15 mg comprimé oral avec tolvaptan 45 mg comprimé oral,tolvaptan,ADDED
106055,02557207,LUPIN-TOLVAPTAN (tolvaptan 30 mg comprimé oral avec tolvaptan 60 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,tolvaptan 30 mg comprimé oral avec tolvaptan 60 mg comprimé oral,tolvaptan,ADDED
106056,02557215,LUPIN-TOLVAPTAN (tolvaptan 30 mg comprimé oral avec tolvaptan 90 mg comprimé oral) LUPIN PHARMA CANADA LIMITED,tolvaptan 30 mg comprimé oral avec tolvaptan 90 mg comprimé oral,tolvaptan,ADDED
106082,02557509,"ZEPBOUND (tirzépatide 2,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC","tirzépatide 2,5 mg par actionnement solution injectable stylo prérempli",tirzépatide,"mp_fr_description: ""ZEPBOUND ̲K̲W̲I̲K̲P̲E̲N̲ (tirzépatide 2,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"" -> ""ZEPBOUND (tirzépatide 2,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"""
106083,02557517,ZEPBOUND (tirzépatide 5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC,tirzépatide 5 mg par actionnement solution injectable stylo prérempli,tirzépatide,"mp_fr_description: ""ZEPBOUND ̲K̲W̲I̲K̲P̲E̲N̲ (tirzépatide 5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"" -> ""ZEPBOUND (tirzépatide 5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"""
106084,02557525,"ZEPBOUND (tirzépatide 7,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC","tirzépatide 7,5 mg par actionnement solution injectable stylo prérempli",tirzépatide,"mp_fr_description: ""ZEPBOUND ̲K̲W̲I̲K̲P̲E̲N̲ (tirzépatide 7,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"" -> ""ZEPBOUND (tirzépatide 7,5 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"""
106085,02557533,ZEPBOUND (tirzépatide 10 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC,tirzépatide 10 mg par actionnement solution injectable stylo prérempli,tirzépatide,"mp_fr_description: ""ZEPBOUND ̲K̲W̲I̲K̲P̲E̲N̲ (tirzépatide 10 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"" -> ""ZEPBOUND (tirzépatide 10 mg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC"""
