drug_code,drug_identification_number,current_brand_name,previous_brand_name
"71343","02247104","PMS-DOXYCYCLINE","PERIOSTAT"
"79955","02314037","TARO-ROPINIROLE","RAN-ROPINIROLE"
"79957","02314053","TARO-ROPINIROLE","RAN-ROPINIROLE"
"1396","00036129","MEDROL","MEDROL 16 MG"
"1397","00030988","MEDROL","MEDROL 4 MG"
"79958","02314061","TARO-ROPINIROLE","RAN-ROPINIROLE"
"79959","02314088","TARO-ROPINIROLE","RAN-ROPINIROLE"
"79956","02314045","TARO-ROPINIROLE","RAN-ROPINIROLE"
