drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100098","MARKETED","2023-03-08","APPROVED","2021-02-01","02511797"
"100099","MARKETED","2023-03-13","APPROVED","2021-02-01","02511800"
"100100","MARKETED","2023-03-13","APPROVED","2021-02-01","02511819"
"100101","MARKETED","2023-03-08","APPROVED","2021-02-01","02511827"
"100102","MARKETED","2023-03-13","APPROVED","2021-02-01","02511835"
"100534","MARKETED","2023-03-30","APPROVED","2021-05-14","02515989"
"100535","MARKETED","2023-03-30","APPROVED","2021-05-14","02515997"
"100536","MARKETED","2023-03-30","APPROVED","2021-05-14","02516004"
"101388","MARKETED","2023-03-10","APPROVED","2022-01-28","02524872"
"101486","MARKETED","2023-04-18","APPROVED","2022-03-21","02525879"
"101635","MARKETED","2023-02-20","APPROVED","2022-05-12","02527294"
"101655","MARKETED","2023-04-04","APPROVED","2022-05-20","02527499"
"101857","MARKETED","2023-03-24","APPROVED","2022-07-21","02529351"
"101881","MARKETED","2023-04-10","APPROVED","2022-07-28","02529572"
"101883","MARKETED","2023-04-17","APPROVED","2022-07-29","02529599"
"101904","MARKETED","2023-03-15","APPROVED","2022-08-15","02529807"
"101921","MARKETED","2023-03-29","APPROVED","2022-08-19","02529998"
"101926","MARKETED","2023-03-15","APPROVED","2022-08-19","02530058"
"101927","MARKETED","2023-04-13","APPROVED","2022-08-23","02530066"
"101928","MARKETED","2023-04-13","APPROVED","2022-08-23","02530074"
"101930","MARKETED","2023-04-05","APPROVED","2022-08-29","02530090"
"101931","MARKETED","2023-04-05","APPROVED","2022-08-29","02530104"
"101933","MARKETED","2023-04-05","APPROVED","2022-08-29","02530120"
"101940","MARKETED","2023-04-06","APPROVED","2022-08-24","02530201"
"101942","MARKETED","2023-04-13","APPROVED","2022-08-30","02530236"
"102033","MARKETED","2023-03-17","APPROVED","2022-09-21","02531186"
"102048","MARKETED","2023-03-15","APPROVED","2022-09-23","02531348"
"102064","MARKETED","2023-04-26","APPROVED","2022-10-07","02531526"
"102065","MARKETED","2023-04-26","APPROVED","2022-10-07","02531534"
"102093","MARKETED","2023-04-12","APPROVED","2022-10-18","02531844"
"102149","MARKETED","2023-03-15","APPROVED","2022-11-02","02532468"
"102150","MARKETED","2023-03-15","APPROVED","2022-11-02","02532476"
"102161","MARKETED","2023-04-04","APPROVED","2022-11-10","02532581"
"102231","MARKETED","2023-04-24","APPROVED","2022-12-09","02533316"
"102232","MARKETED","2023-04-24","APPROVED","2022-12-09","02533324"
"102243","MARKETED","2023-04-19","APPROVED","2022-12-13","02533448"
"102244","MARKETED","2023-04-19","APPROVED","2022-12-13","02533456"
"102336","MARKETED","2023-03-06","APPROVED","2023-01-11","02534436"
"102462","MARKETED","2023-04-17","APPROVED","2023-03-02","02535793"
"102464","MARKETED","2023-04-18","APPROVED","2023-03-10","02535815"
"1620","MARKETED","2006-07-11","DORMANT","2022-11-25","00260436"
"89366","MARKETED","2023-03-29","APPROVED","2022-03-24","02408910"
"93504","MARKETED","2023-04-11","APPROVED","2016-06-20","02449226"
"93792","MARKETED","2023-04-06","APPROVED","2016-07-12","02451689"
"93870","MARKETED","2023-03-31","DORMANT","2020-04-14","02452324"
"96769","MARKETED","2023-04-14","APPROVED","2018-06-05","02476908"
"96905","MARKETED","2023-04-07","APPROVED","2022-05-16","02478587"
"97166","MARKETED","2023-04-01","APPROVED","2018-09-20","02481111"
"98535","MARKETED","2023-04-17","APPROVED","2022-09-20","02495430"
"14262","CANCELLED POST MARKET","2023-03-31","MARKETED","2011-01-08","02024314"
"14270","CANCELLED POST MARKET","2023-03-31","MARKETED","2011-01-08","02024322"
"14758","CANCELLED POST MARKET","2023-03-31","MARKETED","2010-06-17","02046113"
"18991","CANCELLED POST MARKET","2023-03-19","DORMANT","2017-07-14","01931547"
"21752","CANCELLED POST MARKET","2023-03-19","DORMANT","2017-07-14","01931571"
"21755","CANCELLED POST MARKET","2023-03-19","DORMANT","2017-07-14","01931644"
"43116","CANCELLED POST MARKET","2017-03-14","MARKETED","2016-05-24","02213567"
"43117","CANCELLED POST MARKET","2017-03-14","MARKETED","2016-02-04","02213575"
"43137","CANCELLED POST MARKET","2017-03-14","MARKETED","2017-01-20","02213745"
"47565","CANCELLED POST MARKET","2017-03-14","MARKETED","2016-03-01","02229639"
"60456","CANCELLED POST MARKET","2023-03-16","DORMANT","2018-07-30","02237141"
"84506","CANCELLED PRE MARKET","2023-03-10","APPROVED","2015-06-17","02360098"
"86778","CANCELLED PRE MARKET","2023-03-10","APPROVED","2015-06-09","02381958"
"91628","CANCELLED POST MARKET","2023-04-11","DORMANT","2022-08-08","02431807"
"91629","CANCELLED POST MARKET","2023-04-11","DORMANT","2022-08-08","02431815"
"91630","CANCELLED POST MARKET","2023-04-11","DORMANT","2022-08-08","02431823"
"92672","CANCELLED POST MARKET","2023-04-20","MARKETED","2018-11-09","02442353"
"92673","CANCELLED POST MARKET","2023-04-20","MARKETED","2018-11-09","02442361"
"98331","CANCELLED PRE MARKET","2023-04-04","APPROVED","2019-10-21","02493314"
"99881","CANCELLED POST MARKET","2023-04-04","MARKETED","2021-06-24","02509512"
"3534","DORMANT","2023-03-25","MARKETED","2020-07-17","00466670"
"3536","DORMANT","2023-04-01","MARKETED","2020-07-10","00466697"
"89353","DORMANT","2023-03-17","MARKETED","2021-06-11","02408775"
"90597","DORMANT","2023-04-05","MARKETED","2014-03-17","02421348"
"95758","DORMANT","2023-04-13","MARKETED","2018-11-20","02468921"
"61552","APPROVED","2023-04-06","APPROVED","2022-10-26","02238161"
"99798","APPROVED","2023-04-21","APPROVED","2021-07-08","02508621"
"101578","APPROVED","2023-04-06","APPROVED","2023-01-05","02526719"
"101579","APPROVED","2023-04-06","APPROVED","2023-01-05","02526727"
"101580","APPROVED","2023-04-06","APPROVED","2023-01-05","02526735"
