drug_code,mp_code,mp_formal_name,changes
106638,02563614,SINEX CONGESTION ULTRA FINE MIST (oxymetazoline hydrochloride 0.05 % nasal spray) PROCTER & GAMBLE INC,ADDED
107142,02569159,RYBREVANT SC (amivantamab 2240 mg per 14 mL solution for injection vial) JANSSEN INC,ADDED
96331,02473801,JAMP FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) JAMP PHARMA CORPORATION,"mp_formal_name: ""JAMP-̲FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) JAMP PHARMA CORPORATION"" -> ""JAMP ̲FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) JAMP PHARMA CORPORATION"""
107143,02569167,RYBREVANT SC (amivantamab 2400 mg per 15 mL solution for injection vial) JANSSEN INC,ADDED
106343,02560364,AURO-RIVAROXABAN (rivaroxaban 15 mg oral tablet) AURO PHARMA INC,ADDED
103989,02551152,JAMP DIVALPROEX (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) JAMP PHARMA CORPORATION,ADDED
92469,02440334,JAMP RAMIPRIL (ramipril 15 mg oral capsule) JAMP PHARMA CORPORATION,"mp_formal_name: ""JAMP-̲RAMIPRIL (ramipril 15 mg oral capsule) JAMP PHARMA CORPORATION"" -> ""JAMP ̲RAMIPRIL (ramipril 15 mg oral capsule) JAMP PHARMA CORPORATION"""
106508,02562189,MUCINEX CONGESTION & FEVER (acetaminophen 325 mg and guaifenesin 200 mg oral tablet) RECKITT BENCKISER (CANADA) INC,ADDED
106116,02557878,JAMP CLINDAMYCIN CAPSULES (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) JAMP PHARMA CORPORATION,ADDED
88454,02399687,PYRITHIONE ZINC DANDRUFF SHAMPOO ITCH RELIEF 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC,"mp_formal_name: ""PYRITHIONE ZINC DANDRUFF SHAMPOO ITCHY̲ ̲S̲C̲A̲L̲P̲ ̲C̲A̲R̲E̲ 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC"" -> ""PYRITHIONE ZINC DANDRUFF SHAMPOO ITCH ̲R̲E̲L̲I̲E̲F̲ 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC"""
65460,02241795,PROCYTOX (cyclophosphamide 25 mg oral tablet) BAXTER CORPORATION,"mp_formal_name: ""PROCYTOX ̲T̲A̲B̲ ̲2̲5̲M̲G̲ (cyclophosphamide 25 mg oral tablet) BAXTER CORPORATION"" -> ""PROCYTOX (cyclophosphamide 25 mg oral tablet) BAXTER CORPORATION"""
106867,02566133,M-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) MANTRA PHARMA INC,ADDED
106342,02560356,AURO-RIVAROXABAN (rivaroxaban 10 mg oral tablet) AURO PHARMA INC,ADDED
92667,02442302,QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL nebulizer solution unit dose vial) CHIESI FARMACEUTICI S.P.A.,"mp_formal_name: ""QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL nebulizer solution unit dose vial) H̲O̲R̲I̲Z̲O̲N̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲D̲A̲C̲"" -> ""QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL nebulizer solution unit dose vial) C̲H̲I̲E̲S̲I̲ ̲F̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲I̲ ̲S̲.̲P̲.̲A̲.̲"""
81683,02331101,JAMP RAMIPRIL (ramipril 1.25 mg oral capsule) JAMP PHARMA CORPORATION,"mp_formal_name: ""JAMP-̲RAMIPRIL (ramipril 1.25 mg oral capsule) JAMP PHARMA CORPORATION"" -> ""JAMP ̲RAMIPRIL (ramipril 1.25 mg oral capsule) JAMP PHARMA CORPORATION"""
107131,02569035,"PIMJETMI (pimicotinib (pimicotinib hydrochloride) 25 mg oral capsule) EMD SERONO, A DIVISION OF EMD INC., CANADA",ADDED
107144,02569175,RYBREVANT SC (amivantamab 3520 mg per 22 mL solution for injection vial) JANSSEN INC,ADDED
104154,02552590,"ALOCANE PLUS (benzalkonium chloride 0.13 % and lidocaine hydrochloride 4 % cutaneous gel) QUEST PRODUCTS, LLC",ADDED
107044,02568098,ZDS-IVERMECTIN CREAM (ivermectin 1 % cutaneous cream) ZYDUS LIFESCIENCES LIMITED,ADDED
106544,02562561,PRZ-ISMN (isosorbide mononitrate 60 mg prolonged-release oral tablet) PHARMARIS CANADA INC,ADDED
102142,02532387,"SUMATRIPTAN INJECTION, USP (sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection syringe) DR REDDY'S LABORATORIES LTD",ADDED
85088,02366010,HALOPERIDOL INJECTION (haloperidol 5 mg per 1 mL solution for injection vial) JUNO PHARMA CANADA INC.,"mp_formal_name: ""HALOPERIDOL INJECTION (haloperidol 5 mg per 1 mL solution for injection vial) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""HALOPERIDOL INJECTION (haloperidol 5 mg per 1 mL solution for injection vial) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
83344,02348098,EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) KENVUE CANADA INC.,"mp_formal_name: ""EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and pseudoephedrine hydrochloride 30 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106422,02561239,NB-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) NB PHARMA INC.,ADDED
106536,02562480,APO-DASATINIB TABLETS (dasatinib (dasatinib monohydrate) 70 mg oral tablet) APOTEX INC,ADDED
106537,02562499,APO-DASATINIB TABLETS (dasatinib (dasatinib monohydrate) 80 mg oral tablet) APOTEX INC,ADDED
