ntp_code,ntp_formal_name,ntp_fr_description,changes
9004550,dimethicone 1 % and zinc oxide 12 % cutaneous cream,diméthicone 1 % et oxyde de zinc 12 % crème cutanée,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20260729"" -> ""20090520"""
9015469,acetaminophen 500 mg per sachet and dextromethorphan hydrobromide 20 mg per sachet powder for oral solution,acétaminophène 500 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale,ADDED
9015478,emicizumab 12 mg per 0.4 mL solution for injection vial,"émicizumab 12 mg par 0,4 mL solution injectable fiole",ADDED
9015330,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",DELETED
9000736,azithromycin 600 mg oral tablet,azithromycine 600 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20051102"" -> ""20260731"""
9015470,amivantamab 1600 mg per 10 mL solution for injection vial,amivantamab 1600 mg par 10 mL solution injectable fiole,ADDED
9015468,acetaminophen 325 mg and guaifenesin 200 mg oral tablet,acétaminophène 325 mg et guaïfénésine 200 mg comprimé oral,ADDED
9015483,roflumilast 0.05 % cutaneous cream,"roflumilast 0,05 % crème cutanée",ADDED
9015482,pimicotinib (pimicotinib hydrochloride) 25 mg oral capsule,pimicotinib (chlorhydrate de pimicotinib) 25 mg capsule orale,ADDED
9014791,dequalinium chloride 0.5 % oromucosal spray,"chlorure de déqualinium 0,5 % vaporisation buccale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20220928"" -> ""20260731"""
9015240,thiotepa 400 mg powder for solution for injection with diluent solution per bag,thiotépa 400 mg poudre pour solution injectable avec solution diluante par sac,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20250625"" -> ""20260731"""
9013435,dinoprostone 2 mg per 3 g vaginal gel syringe,dinoprostone 2 mg par 3 g gel vaginal seringue,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19911231"" -> ""20260729"""
9015467,acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg oral tablet,acétaminophène 325 mg et bromhydrate de dextrométhorphane 10 mg comprimé oral,ADDED
9015484,selpercatinib 80 mg oral tablet,selpercatinib 80 mg comprimé oral,ADDED
9015329,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée",DELETED
9012806,fluconazole 150 mg oral capsule with miconazole nitrate 2 % cutaneous cream,fluconazole 150 mg capsule orale avec nitrate de miconazole 2 % crème cutanée,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20121025"" -> ""20260811"""
9015479,emicizumab 300 mg per 2 mL solution for injection vial,émicizumab 300 mg par 2 mL solution injectable fiole,ADDED
9015475,benzalkonium chloride 0.13 % and lidocaine hydrochloride 4 % cutaneous gel,"chlorure de benzalkonium 0,13 % et chlorhydrate de lidocaïne 4 % gel cutané",ADDED
