drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"72435","CANCELLED PRE MARKET","2022-03-30","APPROVED","2003-08-27","02248109"
"72966","CANCELLED POST MARKET","2022-04-28","MARKETED","2004-01-09","02248610"
"73652","CANCELLED POST MARKET","2017-08-09","MARKETED","2004-04-29","02251604"
"74101","CANCELLED PRE MARKET","2022-02-22","APPROVED","2015-05-12","02255820"
"76652","CANCELLED POST MARKET","2016-09-26","MARKETED","2006-07-14","02280841"
"78573","CANCELLED POST MARKET","2022-02-01","DORMANT","2019-12-29","02300435"
"78595","CANCELLED POST MARKET","2022-02-01","DORMANT","2019-08-09","02300648"
"80442","CANCELLED POST MARKET","2021-02-01","MARKETED","2009-03-12","02318946"
"80540","CANCELLED POST MARKET","2022-04-12","MARKETED","2017-04-25","02319942"
"81204","CANCELLED POST MARKET","2022-04-12","MARKETED","2017-04-27","02326698"
"81831","CANCELLED POST MARKET","2022-04-12","MARKETED","2017-04-27","02332647"
"84265","CANCELLED PRE MARKET","2022-04-27","APPROVED","2012-11-01","02357542"
"85695","CANCELLED POST MARKET","2022-03-30","DORMANT","2019-07-18","02371820"
"88810","CANCELLED PRE MARKET","2022-04-29","APPROVED","2017-08-08","02403285"
"91489","CANCELLED POST MARKET","2021-10-21","MARKETED","2015-02-02","02430436"
"91567","CANCELLED PRE MARKET","2022-03-17","APPROVED","2014-09-05","02431254"
"9280","CANCELLED POST MARKET","2022-04-18","DORMANT","2017-08-03","00716987"
"95369","CANCELLED POST MARKET","2022-03-28","MARKETED","2018-02-01","02465515"
"95589","CANCELLED POST MARKET","2022-03-30","MARKETED","2019-12-16","02467534"
"9858","CANCELLED POST MARKET","2022-04-05","MARKETED","1999-11-29","00584223"
"2787","DORMANT","2021-06-23","MARKETED","2020-06-22","00319724"
"6645","DORMANT","2021-06-23","MARKETED","2020-06-22","00319716"
"6687","DORMANT","2022-02-19","MARKETED","2011-09-20","00682020"
"73941","DORMANT","2022-04-17","MARKETED","2013-11-02","02254514"
"87164","DORMANT","2022-02-06","MARKETED","2019-12-24","02386054"
"9167","DORMANT","2022-03-19","MARKETED","1988-12-31","00755877"
"92412","DORMANT","2022-03-16","MARKETED","2016-02-26","02439727"
"93126","DORMANT","2022-04-20","MARKETED","2015-10-06","02445999"
"93127","DORMANT","2022-04-06","MARKETED","2015-10-06","02446006"
"93128","DORMANT","2022-03-30","MARKETED","2015-10-06","02446014"
"93129","DORMANT","2022-03-02","MARKETED","2019-05-22","02446022"
"83768","APPROVED","2022-04-14","APPROVED","2022-03-25","02352419"
"95368","APPROVED","2022-04-20","APPROVED","2021-05-03","02465507"
"101489","APPROVED","2022-04-14","APPROVED","2022-03-11","02525909"
"100794","APPROVED","2022-04-04","APPROVED","2021-07-29","02518635"
"92389","APPROVED","2015-03-31","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","02439506"
