drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100077","MARKETED","2021-06-04","APPROVED","2021-01-28","02511584"
"100164","MARKETED","2021-06-02","APPROVED","2021-02-11","02512343"
"100193","MARKETED","2021-06-25","APPROVED","2021-02-19","02512653"
"100241","MARKETED","2021-06-15","APPROVED","2021-03-05","02513218"
"100279","MARKETED","2021-06-01","APPROVED","2021-03-11","02513609"
"100322","MARKETED","2021-06-08","APPROVED","2021-03-17","02514044"
"100434","MARKETED","2021-05-19","APPROVED","2021-04-14","02514931"
"100454","MARKETED","2021-06-14","APPROVED","2021-04-28","02515156"
"100513","MARKETED","2021-05-08","APPROVED","2021-05-08","02515768"
"100528","MARKETED","2021-06-15","APPROVED","2021-05-13","02515911"
"88693","MARKETED","2021-06-09","APPROVED","2013-03-06","02402068"
"88694","MARKETED","2021-06-09","APPROVED","2013-03-06","02402076"
"88695","MARKETED","2021-06-09","APPROVED","2013-03-06","02402084"
"90612","MARKETED","2021-06-11","APPROVED","2020-12-22","02421518"
"90613","MARKETED","2021-06-11","APPROVED","2020-12-22","02421526"
"93281","MARKETED","2016-01-15","DORMANT","2020-08-17","02447266"
"93569","MARKETED","2021-05-27","APPROVED","2016-07-15","02449838"
"93570","MARKETED","2021-05-27","APPROVED","2016-07-15","02449846"
"93571","MARKETED","2021-05-27","APPROVED","2016-07-15","02449854"
"93573","MARKETED","2021-05-31","APPROVED","2016-07-15","02449870"
"93575","MARKETED","2021-05-27","APPROVED","2016-07-15","02449897"
"93576","MARKETED","2021-05-27","APPROVED","2016-07-15","02449900"
"95020","MARKETED","2021-06-09","APPROVED","2017-03-13","02462443"
"95021","MARKETED","2021-06-09","APPROVED","2017-03-13","02462451"
"95428","MARKETED","2021-06-09","APPROVED","2017-07-07","02466015"
"96299","MARKETED","2021-01-01","APPROVED","2018-03-01","02473593"
"96360","MARKETED","2021-05-26","APPROVED","2018-03-12","02473879"
"96361","MARKETED","2021-05-26","APPROVED","2018-03-12","02473895"
"96362","MARKETED","2021-05-26","APPROVED","2018-03-12","02473887"
"96551","MARKETED","2020-09-09","APPROVED","2018-04-27","02475197"
"96841","MARKETED","2021-06-09","APPROVED","2018-08-20","02477432"
"96842","MARKETED","2021-06-09","APPROVED","2018-08-20","02477440"
"97700","MARKETED","2021-05-23","APPROVED","2019-03-21","02486830"
"98285","MARKETED","2021-05-19","APPROVED","2019-10-01","02492857"
"98308","MARKETED","2021-04-16","APPROVED","2019-10-08","02493101"
"98422","MARKETED","2021-03-02","APPROVED","2019-11-18","02494183"
"98600","MARKETED","2021-06-07","APPROVED","2020-02-07","02496127"
"98789","MARKETED","2021-05-28","APPROVED","2021-02-25","02498103"
"98806","MARKETED","2021-06-02","APPROVED","2020-04-22","02498286"
"98954","MARKETED","2020-10-20","APPROVED","2020-06-02","02499843"
"98973","MARKETED","2021-06-14","APPROVED","2020-06-05","02500019"
"99043","MARKETED","2020-06-28","APPROVED","2020-06-18","02500787"
"99142","MARKETED","2021-05-05","APPROVED","2020-07-09","02501813"
"99190","MARKETED","2021-06-17","APPROVED","2020-07-17","02502321"
"99202","MARKETED","2021-05-20","APPROVED","2020-07-27","02502445"
"99334","MARKETED","2021-05-10","APPROVED","2020-08-21","02503905"
"99396","MARKETED","2021-06-02","APPROVED","2020-09-01","02504545"
"99402","MARKETED","2021-06-22","APPROVED","2020-09-08","02504626"
"99639","MARKETED","2021-06-01","APPROVED","2020-10-21","02506971"
"99670","MARKETED","2021-05-04","APPROVED","2020-10-28","02507307"
"99688","MARKETED","2021-06-21","APPROVED","2020-11-05","02507501"
"99689","MARKETED","2021-05-04","APPROVED","2020-11-05","02507528"
"99690","MARKETED","2021-05-04","APPROVED","2020-11-05","02507536"
"99691","MARKETED","2021-05-04","APPROVED","2020-11-05","02507544"
"99692","MARKETED","2021-05-04","APPROVED","2020-11-05","02507552"
"99693","MARKETED","2021-05-04","APPROVED","2020-11-05","02507560"
"99694","MARKETED","2021-05-04","APPROVED","2020-11-05","02507579"
"99695","MARKETED","2021-06-18","APPROVED","2020-11-10","02507587"
"99721","MARKETED","2021-06-15","APPROVED","2020-11-19","02507838"
"99722","MARKETED","2021-06-15","APPROVED","2020-11-19","02507846"
"99758","MARKETED","2021-05-11","APPROVED","2020-11-18","02508206"
"99777","MARKETED","2021-05-07","APPROVED","2021-11-20","02508400"
"99803","MARKETED","2021-06-16","APPROVED","2020-11-25","02508680"
"99889","MARKETED","2021-06-14","APPROVED","2020-12-11","02509601"
"99890","MARKETED","2021-06-14","APPROVED","2020-12-11","02509628"
"99891","MARKETED","2021-06-14","APPROVED","2020-12-11","02509636"
"99919","MARKETED","2021-06-04","APPROVED","2021-05-18","02509938"
"99930","MARKETED","2021-05-27","APPROVED","2020-12-23","02510049"
"99940","MARKETED","2021-06-11","APPROVED","2021-01-12","02510162"
"99941","MARKETED","2021-06-11","APPROVED","2021-01-12","02510170"
"100151","CANCELLED PRE MARKET","2021-06-02","APPROVED","2021-02-04","02512203"
"100181","CANCELLED PRE MARKET","2021-06-02","APPROVED","2021-02-11","02512521"
"100187","CANCELLED PRE MARKET","2021-06-02","APPROVED","2021-02-12","02512599"
"100194","CANCELLED PRE MARKET","2021-06-02","APPROVED","2021-02-17","02512661"
"100510","CANCELLED PRE MARKET","2021-06-14","APPROVED","2021-05-06","02515717"
"16475","CANCELLED POST MARKET","2021-06-25","MARKETED","2015-10-14","02009889"
"21969","CANCELLED POST MARKET","2021-06-15","MARKETED","2002-06-12","01935070"
"3537","CANCELLED POST MARKET","2021-06-10","MARKETED","2018-11-29","00472077"
"41734","CANCELLED POST MARKET","2021-06-02","DORMANT","2017-08-01","00738964"
"41738","CANCELLED POST MARKET","2021-06-02","DORMANT","2020-07-30","00738972"
