drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"19125","MARKETED","2019-12-23","DORMANT","2019-10-03","02162814"
"560","MARKETED","2020-01-06","APPROVED","2018-07-06","00090565"
"79695","MARKETED","2020-02-11","DORMANT","2017-07-14","02311372"
"85176","MARKETED","2020-02-10","DORMANT","2019-07-12","02366940"
"85177","MARKETED","2020-02-10","DORMANT","2019-07-12","02366959"
"85178","MARKETED","2020-02-10","DORMANT","2019-07-12","02366967"
"85179","MARKETED","2020-02-10","DORMANT","2019-07-12","02366975"
"85256","MARKETED","2020-01-31","DORMANT","2019-07-18","02367726"
"85257","MARKETED","2020-01-31","DORMANT","2019-07-18","02367734"
"85258","MARKETED","2020-01-31","DORMANT","2019-07-18","02367742"
"85259","MARKETED","2020-01-31","DORMANT","2019-07-18","02367750"
"87164","MARKETED","2019-12-24","DORMANT","2017-08-04","02386054"
"87165","MARKETED","2019-12-24","DORMANT","2017-08-04","02386062"
"91113","MARKETED","2019-10-31","DORMANT","2019-04-12","02426552"
"92375","MARKETED","2019-09-13","APPROVED","2015-03-31","02439387"
"92407","MARKETED","2020-01-20","APPROVED","2018-12-17","02439670"
"93988","MARKETED","2020-02-07","APPROVED","2019-01-10","02453355"
"94031","MARKETED","2020-02-07","APPROVED","2019-01-23","02453770"
"94859","MARKETED","2020-01-02","APPROVED","2017-01-31","02461099"
"95083","MARKETED","2020-02-04","APPROVED","2020-01-23","02462958"
"97227","MARKETED","2020-01-27","APPROVED","2018-10-18","02481790"
"97268","MARKETED","2019-12-05","APPROVED","2019-03-14","02482207"
"97269","MARKETED","2019-12-05","APPROVED","2019-03-14","02482215"
"97348","MARKETED","2020-02-03","APPROVED","2018-11-21","02483084"
"97349","MARKETED","2020-02-03","APPROVED","2018-11-21","02483092"
"97408","MARKETED","2019-09-27","APPROVED","2018-12-10","02483734"
"97409","MARKETED","2019-09-27","APPROVED","2018-12-10","02483742"
"97511","MARKETED","2020-01-13","APPROVED","2019-01-17","02484838"
"97662","MARKETED","2020-01-20","APPROVED","2019-03-06","02486407"
"97665","MARKETED","2020-01-20","APPROVED","2019-03-06","02486458"
"97667","MARKETED","2020-01-20","APPROVED","2019-03-07","02486474"
"97699","MARKETED","2019-12-03","APPROVED","2019-03-21","02486822"
"97715","MARKETED","2020-01-14","APPROVED","2019-04-01","02487004"
"97739","MARKETED","2020-01-14","APPROVED","2019-04-08","02487233"
"97741","MARKETED","2020-02-14","APPROVED","2020-01-02","02487241"
"97742","MARKETED","2020-02-14","APPROVED","2020-01-02","02487268"
"97743","MARKETED","2020-01-14","APPROVED","2019-04-09","02487276"
"97753","MARKETED","2020-01-31","APPROVED","2019-05-31","02487357"
"97789","MARKETED","2020-01-30","APPROVED","2019-04-24","02487756"
"97790","MARKETED","2020-01-20","APPROVED","2019-04-24","02487764"
"97794","MARKETED","2020-01-20","APPROVED","2019-04-24","02487780"
"97800","MARKETED","2020-01-20","APPROVED","2019-04-25","02487845"
"97806","MARKETED","2020-01-20","APPROVED","2019-04-29","02487942"
"97825","MARKETED","2020-02-06","APPROVED","2019-05-03","02488140"
"97826","MARKETED","2020-02-06","APPROVED","2019-05-03","02488159"
"97865","MARKETED","2020-02-01","APPROVED","2019-05-14","02488566"
"97925","MARKETED","2020-02-01","APPROVED","2019-06-03","02489155"
"98083","MARKETED","2020-02-10","APPROVED","2019-07-24","02490773"
"98100","MARKETED","2020-02-10","APPROVED","2019-07-25","02490978"
"98118","MARKETED","2020-02-13","APPROVED","2019-09-30","02491176"
"98119","MARKETED","2020-02-13","APPROVED","2019-09-30","02491184"
"98120","MARKETED","2020-02-13","APPROVED","2019-09-30","02491192"
"98121","MARKETED","2020-02-13","APPROVED","2019-09-30","02491206"
"98122","MARKETED","2020-02-13","APPROVED","2019-09-30","02491214"
"98123","MARKETED","2020-02-13","APPROVED","2019-09-30","02491222"
"98124","MARKETED","2020-02-13","APPROVED","2019-09-30","02491230"
"98125","MARKETED","2020-02-13","APPROVED","2019-09-30","02491249"
"98143","MARKETED","2020-02-06","APPROVED","2019-08-09","02491427"
"98339","MARKETED","2020-02-04","APPROVED","2019-10-28","02493373"
"98410","MARKETED","2020-02-05","APPROVED","2019-11-14","02494078"
"98411","MARKETED","2020-02-05","APPROVED","2019-11-14","02494086"
"98500","MARKETED","2020-02-03","APPROVED","2019-12-23","02495058"
"98517","MARKETED","2020-02-07","APPROVED","2019-12-30","02495244"
"98586","MARKETED","2020-01-30","APPROVED","2020-01-28","02495961"
"12216","CANCELLED POST MARKET","2020-01-29","MARKETED","2007-12-19","01916971"
"15493","CANCELLED POST MARKET","2018-05-21","DORMANT","2017-07-14","02029464"
"15518","CANCELLED (SAFETY ISSUE)","2020-02-26","DORMANT","2018-08-01","02010593"
"37185","CANCELLED POST MARKET","2020-02-19","MARKETED","2013-11-13","02218887"
"42237","CANCELLED POST MARKET","2020-02-03","MARKETED","2006-03-02","02019868"
"51050","CANCELLED POST MARKET","2020-01-08","MARKETED","2010-11-02","02231675"
