drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100046","MARKETED","2022-01-05","APPROVED","2021-01-22","02511231"
"100097","MARKETED","2022-06-02","APPROVED","2021-01-27","02511789"
"100184","MARKETED","2021-08-25","APPROVED","2021-02-17","02512564"
"100191","MARKETED","2022-07-07","APPROVED","2021-02-15","02512637"
"100315","MARKETED","2021-08-24","APPROVED","2021-03-17","02513951"
"100335","MARKETED","2022-07-06","APPROVED","2021-03-22","02514184"
"100504","MARKETED","2022-06-07","APPROVED","2021-05-04","02515652"
"100558","MARKETED","2021-12-16","APPROVED","2021-05-20","02516209"
"100625","MARKETED","2022-01-21","APPROVED","2021-06-15","02516918"
"100626","MARKETED","2022-01-21","APPROVED","2021-06-15","02516926"
"100627","MARKETED","2022-07-14","APPROVED","2021-06-14","02516934"
"100669","MARKETED","2022-06-30","APPROVED","2021-06-22","02517299"
"100706","MARKETED","2022-07-05","APPROVED","2022-05-19","02517698"
"100776","MARKETED","2022-06-15","APPROVED","2021-07-26","02518430"
"100778","MARKETED","2021-09-29","APPROVED","2021-07-27","02518465"
"101374","MARKETED","2022-07-15","APPROVED","2022-01-25","02524724"
"100812","MARKETED","2022-07-14","APPROVED","2021-08-05","02518821"
"100813","MARKETED","2022-07-14","APPROVED","2021-08-05","02518848"
"100881","MARKETED","2022-03-01","APPROVED","2021-08-26","02519569"
"100882","MARKETED","2022-03-01","APPROVED","2021-08-26","02519577"
"100892","MARKETED","2022-07-27","APPROVED","2021-08-30","02519682"
"100893","MARKETED","2022-07-25","APPROVED","2021-08-30","02519690"
"100894","MARKETED","2022-07-25","APPROVED","2021-08-30","02519704"
"100989","MARKETED","2022-06-27","APPROVED","2021-09-23","02520699"
"100990","MARKETED","2022-06-28","APPROVED","2021-09-23","02520702"
"101039","MARKETED","2022-07-13","APPROVED","2021-10-15","02521172"
"101187","MARKETED","2022-06-27","APPROVED","2021-11-30","02522829"
"101189","MARKETED","2022-06-27","APPROVED","2021-11-30","02522837"
"101209","MARKETED","2022-07-21","APPROVED","2021-12-02","02523019"
"101221","MARKETED","2022-06-17","APPROVED","2021-12-08","02523140"
"101329","MARKETED","2022-07-18","APPROVED","2022-01-13","02524244"
"101333","MARKETED","2022-07-15","APPROVED","2022-01-11","02524295"
"101354","MARKETED","2022-07-25","APPROVED","2022-01-20","02524511"
"101355","MARKETED","2022-07-25","APPROVED","2022-01-20","02524538"
"101356","MARKETED","2022-07-28","APPROVED","2022-01-20","02524546"
"101372","MARKETED","2022-07-15","APPROVED","2022-01-25","02524708"
"101373","MARKETED","2022-07-15","APPROVED","2022-01-25","02524716"
"101383","MARKETED","2022-07-25","APPROVED","2022-01-28","02524813"
"101384","MARKETED","2022-07-25","APPROVED","2022-01-28","02524821"
"101385","MARKETED","2022-07-25","APPROVED","2022-01-28","02524848"
"101386","MARKETED","2022-07-08","APPROVED","2022-01-28","02524856"
"101387","MARKETED","2022-07-08","APPROVED","2022-01-28","02524864"
"101403","MARKETED","2022-04-11","APPROVED","2022-02-16","02525003"
"101440","MARKETED","2022-07-12","APPROVED","2022-02-17","02525380"
"101488","MARKETED","2022-07-01","APPROVED","2022-03-10","02525895"
"101542","MARKETED","2022-07-11","APPROVED","2022-04-01","02526328"
"101543","MARKETED","2022-07-11","APPROVED","2022-04-01","02526336"
"101568","MARKETED","2022-07-01","APPROVED","2022-04-11","02526603"
"101610","MARKETED","2022-07-08","APPROVED","2022-05-09","02527049"
"101622","MARKETED","2022-06-01","APPROVED","2022-05-04","02527170"
"101666","MARKETED","2022-07-18","APPROVED","2022-05-27","02527618"
"101672","MARKETED","2022-07-07","APPROVED","2022-05-31","02527677"
"101772","MARKETED","2022-06-30","APPROVED","2022-06-29","02528495"
"2787","MARKETED","2022-07-19","DORMANT","2021-06-23","00319724"
"6645","MARKETED","2022-07-19","DORMANT","2021-06-23","00319716"
"7203","MARKETED","2022-07-01","APPROVED","2022-06-02","00674354"
"76456","MARKETED","2021-12-20","DORMANT","2021-11-09","02279002"
"87583","MARKETED","2022-06-29","APPROVED","2022-06-29","02390396"
"96598","MARKETED","2019-10-11","APPROVED","2019-04-10","02475634"
"96967","MARKETED","2022-07-06","APPROVED","2018-07-23","02479281"
"97423","MARKETED","2022-07-20","DORMANT","2021-06-15","02483874"
"97538","MARKETED","2022-07-27","APPROVED","2021-11-18","02485125"
"98609","MARKETED","2021-12-01","APPROVED","2020-02-10","02496224"
"98747","MARKETED","2021-07-13","APPROVED","2020-04-01","02497670"
"98800","MARKETED","2021-12-01","APPROVED","2020-04-21","02498227"
"98827","MARKETED","2022-07-22","APPROVED","2020-05-04","02498502"
"98828","MARKETED","2022-07-22","APPROVED","2020-05-04","02498510"
"98962","MARKETED","2022-06-10","APPROVED","2020-06-10","02499916"
"98963","MARKETED","2022-06-10","APPROVED","2020-06-10","02499924"
"98988","MARKETED","2022-07-22","APPROVED","2020-06-11","02500175"
"99508","MARKETED","2021-12-01","APPROVED","2020-09-25","02505703"
"99602","MARKETED","2021-08-20","APPROVED","2020-10-16","02506653"
"100282","CANCELLED PRE MARKET","2022-07-04","APPROVED","2021-03-12","02513633"
"100412","CANCELLED POST MARKET","2022-07-27","MARKETED","2021-08-30","02514729"
"100451","CANCELLED PRE MARKET","2022-07-11","APPROVED","2021-04-14","02515113"
"100767","CANCELLED PRE MARKET","2022-07-11","APPROVED","2021-07-23","02518333"
"100889","CANCELLED PRE MARKET","2022-07-25","APPROVED","2021-09-01","02519658"
"100890","CANCELLED PRE MARKET","2022-07-25","APPROVED","2021-09-01","02519666"
"101577","CANCELLED PRE MARKET","2022-07-26","APPROVED","2022-04-14","02526700"
"10705","CANCELLED POST MARKET","2022-06-20","DORMANT","2017-08-04","00614262"
"11795","CANCELLED POST MARKET","2022-05-18","DORMANT","2020-06-12","01905864"
"11796","CANCELLED POST MARKET","2022-07-18","DORMANT","2017-07-05","01905848"
"12412","CANCELLED POST MARKET","2021-05-03","MARKETED","1992-12-31","01958836"
"14255","CANCELLED POST MARKET","2022-07-04","MARKETED","1993-12-31","02034689"
"1436","CANCELLED POST MARKET","2022-07-13","DORMANT","2018-07-20","00245097"
"14571","CANCELLED POST MARKET","2022-07-13","DORMANT","2019-07-25","02038307"
"14573","CANCELLED POST MARKET","2022-07-13","DORMANT","2019-07-19","02038285"
"14574","CANCELLED POST MARKET","2022-07-13","DORMANT","2019-07-19","02038277"
"15003","CANCELLED POST MARKET","2022-07-13","DORMANT","2021-07-19","02038323"
"15006","CANCELLED POST MARKET","2022-07-13","DORMANT","2021-07-19","02038358"
"15007","CANCELLED POST MARKET","2022-07-13","DORMANT","2021-07-19","02038331"
"15008","CANCELLED POST MARKET","2022-07-13","DORMANT","2021-07-19","02038315"
"17953","CANCELLED POST MARKET","2021-06-22","MARKETED","1994-12-31","02143968"
"19939","CANCELLED POST MARKET","2022-07-14","MARKETED","1996-12-31","02164396"
"19940","CANCELLED POST MARKET","2022-07-14","MARKETED","1996-12-31","02164418"
"19941","CANCELLED POST MARKET","2022-07-14","MARKETED","1996-12-31","02164426"
"2374","CANCELLED POST MARKET","2022-07-18","MARKETED","2018-07-25","00000884"
"26561","CANCELLED POST MARKET","2022-07-04","MARKETED","1998-04-16","02029529"
"33482","CANCELLED POST MARKET","2021-08-31","MARKETED","1998-04-11","02226871"
"33483","CANCELLED POST MARKET","2021-11-30","DORMANT","2019-06-19","02226898"
"3470","CANCELLED POST MARKET","2021-10-29","MARKETED","1979-12-31","00482528"
"43100","CANCELLED POST MARKET","2022-07-05","MARKETED","2003-07-23","02213419"
"43101","CANCELLED POST MARKET","2022-07-05","MARKETED","2004-04-26","02213427"
"43379","CANCELLED PRE MARKET","2022-07-08","APPROVED","2012-02-02","02223643"
"53869","CANCELLED PRE MARKET","2022-07-27","APPROVED","1997-09-22","02233853"
"53870","CANCELLED PRE MARKET","2022-07-27","APPROVED","1997-09-22","02233854"
"53871","CANCELLED PRE MARKET","2022-07-27","APPROVED","1997-09-22","02233855"
"5569","CANCELLED POST MARKET","2022-06-20","DORMANT","2020-08-14","00566810"
"6067","CANCELLED POST MARKET","2022-07-11","MARKETED","2000-08-11","00632775"
"60917","CANCELLED POST MARKET","2022-07-18","DORMANT","2019-02-02","02237578"
"62843","CANCELLED PRE MARKET","2022-07-05","APPROVED","1998-12-17","02239374"
"62871","CANCELLED PRE MARKET","2022-07-05","APPROVED","1998-12-21","02239399"
"62914","CANCELLED PRE MARKET","2022-07-05","APPROVED","1998-12-29","02239441"
"62916","CANCELLED PRE MARKET","2022-07-05","APPROVED","1998-12-29","02239443"
"62917","CANCELLED PRE MARKET","2022-07-05","APPROVED","1998-12-29","02239444"
"62935","CANCELLED PRE MARKET","2022-07-05","APPROVED","1999-01-04","02239461"
"64124","CANCELLED PRE MARKET","2022-07-05","APPROVED","1999-07-08","02240554"
"65812","CANCELLED POST MARKET","2021-12-31","MARKETED","2017-04-21","02242134"
"71408","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247166"
"71409","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247167"
"71411","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247168"
"71412","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247170"
"71413","CANCELLED POST MARKET","2022-07-19","DORMANT","2018-07-25","02247171"
"71414","CANCELLED PRE MARKET","2022-07-19","APPROVED","2003-02-03","02247172"
"71416","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247173"
"71417","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247174"
"71418","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247176"
"71419","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247177"
"71420","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247178"
"71421","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247179"
"71616","CANCELLED POST MARKET","2022-07-19","DORMANT","2019-06-26","02247371"
"71617","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02247372"
"72092","CANCELLED PRE MARKET","2022-07-25","APPROVED","2014-08-28","02247798"
"72100","CANCELLED PRE MARKET","2022-07-25","APPROVED","2014-08-28","02247805"
"72453","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02248126"
"72454","CANCELLED POST MARKET","2022-07-19","DORMANT","2017-08-04","02248127"
"73019","CANCELLED POST MARKET","2022-05-01","MARKETED","2015-10-13","02248657"
"74833","CANCELLED POST MARKET","2022-07-19","DORMANT","2019-10-30","02262924"
"75568","CANCELLED PRE MARKET","2022-07-27","APPROVED","2005-08-09","02270293"
"75770","CANCELLED POST MARKET","2022-03-04","MARKETED","2016-07-15","02272172"
"76197","CANCELLED PRE MARKET","2022-07-27","APPROVED","2006-01-31","02276291"
"76228","CANCELLED PRE MARKET","2022-07-27","APPROVED","2006-02-08","02276615"
"76246","CANCELLED PRE MARKET","2022-07-27","APPROVED","2006-02-09","02276798"
"76297","CANCELLED PRE MARKET","2022-07-27","APPROVED","2006-02-17","02277336"
"76306","CANCELLED PRE MARKET","2022-07-27","APPROVED","2006-02-20","02277425"
"76452","CANCELLED POST MARKET","2022-07-04","MARKETED","2006-03-28","02278960"
"76458","CANCELLED POST MARKET","2022-07-04","MARKETED","2006-03-28","02279029"
"77862","CANCELLED PRE MARKET","2022-07-27","APPROVED","2007-03-15","02293250"
"77874","CANCELLED POST MARKET","2022-07-28","DORMANT","2018-06-21","02293374"
"77902","CANCELLED PRE MARKET","2022-07-28","APPROVED","2007-04-04","02293633"
"78162","CANCELLED POST MARKET","2022-07-04","DORMANT","2018-07-12","02296292"
"79757","CANCELLED POST MARKET","2022-07-14","MARKETED","2017-11-29","02312050"
"79758","CANCELLED POST MARKET","2022-07-14","MARKETED","2017-11-29","02312069"
"79759","CANCELLED POST MARKET","2022-07-14","MARKETED","2017-11-30","02312077"
"79942","CANCELLED PRE MARKET","2022-07-04","APPROVED","2008-07-14","02313898"
"800","CANCELLED POST MARKET","2022-07-11","MARKETED","1997-12-15","00005606"
"8054","CANCELLED POST MARKET","2022-06-30","MARKETED","2006-12-13","00717282"
"80549","CANCELLED POST MARKET","2022-06-29","MARKETED","2009-01-26","02320029"
"83568","CANCELLED POST MARKET","2022-07-18","DORMANT","2021-12-01","02350475"
"83569","CANCELLED POST MARKET","2022-07-18","DORMANT","2021-12-01","02350483"
"83570","CANCELLED POST MARKET","2022-07-18","DORMANT","2021-12-01","02350491"
"83571","CANCELLED POST MARKET","2022-07-18","DORMANT","2021-12-01","02350505"
"83694","CANCELLED POST MARKET","2022-07-18","DORMANT","2020-11-12","02351684"
"83946","CANCELLED POST MARKET","2020-08-01","DORMANT","2018-07-24","02354276"
"8468","CANCELLED POST MARKET","2022-06-20","DORMANT","2017-08-04","00765252"
"84685","CANCELLED POST MARKET","2022-01-06","MARKETED","2014-07-01","02361809"
"84821","CANCELLED POST MARKET","2022-07-12","DORMANT","2017-07-18","02363208"
"84822","CANCELLED POST MARKET","2022-07-12","DORMANT","2017-07-18","02363216"
"84823","CANCELLED POST MARKET","2022-07-12","DORMANT","2017-07-18","02363224"
"85155","CANCELLED POST MARKET","2022-07-25","DORMANT","2021-10-19","02366711"
"85451","CANCELLED POST MARKET","2022-07-04","DORMANT","2018-07-12","02369583"
"85485","CANCELLED PRE MARKET","2022-07-04","APPROVED","2011-06-27","02369877"
"85906","CANCELLED PRE MARKET","2022-07-13","APPROVED","2011-09-28","02373858"
"85907","CANCELLED PRE MARKET","2022-07-13","APPROVED","2011-09-28","02373866"
"85908","CANCELLED PRE MARKET","2022-07-13","APPROVED","2011-09-28","02373874"
