drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100054","MARKETED","2021-08-03","APPROVED","2021-01-19","02511320"
"100116","MARKETED","2021-07-16","APPROVED","2021-01-29","02511991"
"100162","MARKETED","2021-08-20","APPROVED","2021-02-10","02512327"
"100163","MARKETED","2021-08-19","APPROVED","2021-02-12","02512335"
"100166","MARKETED","2021-04-05","APPROVED","2021-02-10","02512378"
"100175","MARKETED","2021-08-16","APPROVED","2021-02-16","02512467"
"100224","MARKETED","2021-04-22","APPROVED","2021-02-25","02513005"
"100226","MARKETED","2021-08-01","APPROVED","2021-02-26","02513021"
"100302","MARKETED","2021-08-01","APPROVED","2021-03-22","02513811"
"100346","MARKETED","2021-04-20","APPROVED","2021-03-23","02514303"
"100474","MARKETED","2021-07-20","APPROVED","2021-04-22","02515350"
"100521","MARKETED","2021-08-03","APPROVED","2021-05-13","02515814"
"100522","MARKETED","2021-08-03","APPROVED","2021-05-13","02515822"
"100530","MARKETED","2021-08-27","APPROVED","2021-05-13","02515946"
"100544","MARKETED","2021-08-04","APPROVED","2021-05-19","02516098"
"100603","MARKETED","2021-07-29","AUTHORIZED BY INTERIM ORDER","2021-06-09","02516705"
"100675","MARKETED","2021-07-26","APPROVED","2021-06-25","02517426"
"100715","MARKETED","2021-07-29","APPROVED","2021-07-09","02517795"
"6054","MARKETED","2021-08-05","DORMANT","2017-06-22","00622885"
"87024","MARKETED","2021-07-30","DORMANT","2019-07-18","02384523"
"87025","MARKETED","2021-07-30","DORMANT","2019-07-19","02384531"
"87026","MARKETED","2021-07-30","DORMANT","2019-07-18","02384558"
"87027","MARKETED","2021-07-30","DORMANT","2019-07-18","02384566"
"88989","MARKETED","2021-01-09","APPROVED","2021-01-08","02405059"
"89554","MARKETED","2018-03-21","APPROVED","2013-08-14","02410907"
"89802","MARKETED","2021-07-15","DORMANT","2021-05-05","02413345"
"90925","MARKETED","2021-02-23","APPROVED","2014-05-02","02424576"
"92482","MARKETED","2021-07-13","DORMANT","2018-06-21","02440466"
"92597","MARKETED","2021-05-15","APPROVED","2015-06-17","02441594"
"93889","MARKETED","2021-07-28","APPROVED","2016-08-23","02452529"
"93890","MARKETED","2021-07-28","APPROVED","2016-08-23","02452510"
"94745","MARKETED","2021-06-23","APPROVED","2016-12-21","02460157"
"94798","MARKETED","2021-06-08","APPROVED","2017-01-10","02460556"
"95444","MARKETED","2021-07-28","APPROVED","2021-03-22","02466139"
"96579","MARKETED","2019-10-03","APPROVED","2018-05-03","02475405"
"96858","MARKETED","2019-10-03","APPROVED","2018-06-20","02477521"
"96859","MARKETED","2019-10-11","APPROVED","2018-06-20","02477548"
"96860","MARKETED","2019-10-15","APPROVED","2018-06-20","02477556"
"97165","MARKETED","2020-04-06","APPROVED","2018-09-20","02481103"
"97232","MARKETED","2020-03-30","APPROVED","2018-10-24","02481839"
"97465","MARKETED","2019-06-27","APPROVED","2019-01-03","02484323"
"97551","MARKETED","2020-07-30","APPROVED","2019-01-29","02485249"
"97574","MARKETED","2021-07-20","APPROVED","2019-02-05","02485508"
"97575","MARKETED","2021-07-20","APPROVED","2019-02-05","02485516"
"98003","MARKETED","2020-05-06","APPROVED","2019-07-10","02489953"
"98115","MARKETED","2021-07-12","APPROVED","2021-01-19","02491133"
"98152","MARKETED","2021-07-29","APPROVED","2019-08-14","02491532"
"98249","MARKETED","2021-08-06","APPROVED","2019-09-23","02492482"
"98476","MARKETED","2020-06-01","APPROVED","2019-12-11","02494787"
"98477","MARKETED","2020-08-26","APPROVED","2019-12-11","02494795"
"98489","MARKETED","2020-12-30","APPROVED","2019-12-11","02494914"
"98495","MARKETED","2020-02-27","APPROVED","2019-12-17","02494981"
"98505","MARKETED","2020-12-30","APPROVED","2019-12-19","02495104"
"98511","MARKETED","2020-02-27","APPROVED","2019-12-20","02495163"
"98512","MARKETED","2020-02-27","APPROVED","2019-12-20","02495171"
"98514","MARKETED","2020-02-27","APPROVED","2019-12-20","02495201"
"98515","MARKETED","2020-02-27","APPROVED","2019-12-20","02495228"
"98621","MARKETED","2020-08-24","APPROVED","2020-02-17","02496321"
"98656","MARKETED","2020-05-07","APPROVED","2020-02-27","02496712"
"98659","MARKETED","2021-05-04","APPROVED","2020-02-28","02496747"
"98737","MARKETED","2020-09-28","APPROVED","2020-03-24","02497565"
"98739","MARKETED","2020-08-02","APPROVED","2020-03-27","02497573"
"98743","MARKETED","2020-08-02","APPROVED","2020-03-27","02497638"
"98762","MARKETED","2020-11-30","APPROVED","2020-04-03","02497824"
"98773","MARKETED","2020-05-11","APPROVED","2020-04-08","02497921"
"98779","MARKETED","2020-05-18","APPROVED","2020-04-08","02497999"
"98793","MARKETED","2021-06-03","APPROVED","2020-04-17","02498154"
"98830","MARKETED","2021-07-16","APPROVED","2021-01-15","02498537"
"98831","MARKETED","2021-08-13","APPROVED","2021-01-15","02498545"
"98834","MARKETED","2021-08-13","APPROVED","2021-01-15","02498588"
"98953","MARKETED","2021-01-12","APPROVED","2020-06-03","02499819"
"98964","MARKETED","2020-09-30","APPROVED","2020-06-03","02499932"
"98996","MARKETED","2020-09-30","APPROVED","2020-06-11","02500256"
"99013","MARKETED","2021-07-15","APPROVED","2020-06-12","02500450"
"99098","MARKETED","2021-01-08","APPROVED","2020-07-02","02501368"
"99102","MARKETED","2021-03-29","APPROVED","2020-07-02","02501392"
"99104","MARKETED","2021-03-19","APPROVED","2020-07-02","02501414"
"99106","MARKETED","2021-07-20","APPROVED","2020-07-02","02501430"
"99107","MARKETED","2021-07-20","APPROVED","2020-07-02","02501449"
"99125","MARKETED","2021-07-28","APPROVED","2020-07-31","02501635"
"99126","MARKETED","2021-07-28","APPROVED","2020-07-31","02501643"
"99127","MARKETED","2021-07-28","APPROVED","2020-07-31","02501651"
"99128","MARKETED","2021-07-28","APPROVED","2020-07-31","02501678"
"99138","MARKETED","2021-07-09","APPROVED","2020-07-09","02501775"
"99229","MARKETED","2021-03-10","APPROVED","2020-07-23","02502747"
"99239","MARKETED","2021-04-01","APPROVED","2020-07-24","02502860"
"99240","MARKETED","2021-02-10","APPROVED","2020-07-29","02502879"
"99254","MARKETED","2021-06-25","APPROVED","2021-06-24","02503034"
"99282","MARKETED","2021-07-30","APPROVED","2020-08-14","02503344"
"99380","MARKETED","2021-09-21","APPROVED","2020-08-27","02504367"
"99415","MARKETED","2021-09-21","APPROVED","2020-09-03","02504766"
"99434","MARKETED","2021-08-23","APPROVED","2020-09-11","02504979"
"99507","MARKETED","2020-11-13","APPROVED","2020-09-25","02505681"
"99560","MARKETED","2021-08-06","APPROVED","2021-04-13","02506262"
"99601","MARKETED","2021-06-07","APPROVED","2020-10-16","02506645"
"99658","MARKETED","2020-11-05","APPROVED","2020-10-26","02507188"
"99771","MARKETED","2021-01-12","APPROVED","2020-11-20","02508346"
"99807","MARKETED","2021-07-28","APPROVED","2020-11-30","02508729"
"99821","MARKETED","2021-07-16","APPROVED","2020-11-26","02508885"
"99832","MARKETED","2021-05-23","APPROVED","2020-11-30","02509008"
"99928","MARKETED","2021-01-08","APPROVED","2020-12-18","02510022"
"99976","MARKETED","2021-02-04","APPROVED","2021-01-04","02510545"
"99980","MARKETED","2021-07-16","APPROVED","2021-01-04","02510596"
"10054","CANCELLED POST MARKET","2021-08-12","DORMANT","2018-07-24","00800813"
"12620","CANCELLED POST MARKET","2021-08-12","DORMANT","2018-07-24","01952129"
"15173","CANCELLED POST MARKET","2021-08-12","MARKETED","2018-11-21","02063662"
"15972","CANCELLED POST MARKET","2021-06-01","DORMANT","2020-10-15","02089718"
"16238","CANCELLED POST MARKET","2019-04-16","MARKETED","1994-12-31","02081415"
"18892","CANCELLED POST MARKET","2021-04-01","DORMANT","2020-06-02","00783455"
"33448","CANCELLED POST MARKET","2019-01-04","DORMANT","2019-08-01","02220709"
"37869","CANCELLED POST MARKET","2021-07-28","MARKETED","1999-09-30","02219433"
"51057","CANCELLED PRE MARKET","2021-08-11","APPROVED","1997-07-02","02231681"
"51059","CANCELLED PRE MARKET","2021-08-11","APPROVED","1997-07-02","02231682"
"60362","CANCELLED PRE MARKET","2006-11-30","APPROVED","1997-12-12","02237059"
"63657","CANCELLED POST MARKET","2021-07-19","MARKETED","2000-03-24","02240142"
"65308","CANCELLED POST MARKET","2021-07-19","MARKETED","2000-08-18","02241648"
"66275","CANCELLED POST MARKET","2021-08-11","MARKETED","2021-06-17","02242527"
"66276","CANCELLED POST MARKET","2021-07-27","MARKETED","2021-06-17","02242528"
"66286","CANCELLED POST MARKET","2019-01-04","DORMANT","2019-08-01","02242537"
"66931","CANCELLED POST MARKET","2021-06-01","DORMANT","2020-10-15","02243065"
"69063","CANCELLED PRE MARKET","2021-07-28","APPROVED","2006-01-04","02245059"
"69527","CANCELLED POST MARKET","2021-07-28","MARKETED","2004-03-24","02245467"
"70264","CANCELLED POST MARKET","2021-07-19","MARKETED","2002-09-09","02246121"
"73359","CANCELLED POST MARKET","2021-08-12","DORMANT","2017-09-01","02248977"
"73604","CANCELLED POST MARKET","2021-07-09","MARKETED","2004-11-14","02251094"
"74753","CANCELLED POST MARKET","2021-06-01","DORMANT","2018-06-15","02262150"
"74968","CANCELLED POST MARKET","2021-08-10","DORMANT","2018-08-10","02264250"
"75040","CANCELLED POST MARKET","2021-07-19","MARKETED","2005-08-15","02264897"
"75505","CANCELLED POST MARKET","2021-07-19","MARKETED","2005-10-01","02269694"
"75542","CANCELLED POST MARKET","2021-07-09","MARKETED","2006-03-01","02270021"
"75901","CANCELLED POST MARKET","2021-07-19","MARKETED","2006-03-01","02273527"
"76372","CANCELLED POST MARKET","2021-07-19","DORMANT","2018-06-28","02278138"
"76373","CANCELLED POST MARKET","2021-07-19","MARKETED","2007-02-15","02278146"
"76374","CANCELLED POST MARKET","2021-07-19","MARKETED","2007-01-08","02278154"
"77213","CANCELLED POST MARKET","2021-07-19","MARKETED","2007-02-15","02286688"
"77277","CANCELLED POST MARKET","2021-07-19","DORMANT","2018-06-28","02287366"
