drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100179","MARKETED","2023-11-17","APPROVED","2021-02-17","02512505"
"100180","MARKETED","2023-11-17","APPROVED","2021-02-17","02512513"
"100317","MARKETED","2023-10-30","APPROVED","2022-11-15","02513986"
"100318","MARKETED","2023-10-30","APPROVED","2022-11-15","02513994"
"100319","MARKETED","2023-10-30","APPROVED","2022-11-15","02514001"
"100320","MARKETED","2023-10-30","APPROVED","2022-11-15","02514028"
"100321","MARKETED","2023-10-30","APPROVED","2022-11-15","02514036"
"101245","MARKETED","2023-11-17","APPROVED","2021-12-21","02523345"
"101888","MARKETED","2023-10-31","APPROVED","2022-08-03","02529637"
"102077","MARKETED","2023-11-08","APPROVED","2022-10-11","02531674"
"102119","MARKETED","2023-11-13","APPROVED","2022-10-20","02532123"
"102241","MARKETED","2023-11-01","APPROVED","2022-12-08","02533413"
"102246","MARKETED","2023-10-25","APPROVED","2022-12-14","02533480"
"102247","MARKETED","2023-10-25","APPROVED","2022-12-14","02533472"
"102277","MARKETED","2023-11-09","APPROVED","2022-12-21","02533804"
"102288","MARKETED","2023-11-09","APPROVED","2022-12-21","02533928"
"102289","MARKETED","2023-11-09","APPROVED","2022-12-21","02533936"
"102290","MARKETED","2023-11-09","APPROVED","2022-12-21","02533944"
"102291","MARKETED","2023-11-09","APPROVED","2022-12-21","02533952"
"102292","MARKETED","2023-11-09","APPROVED","2022-12-21","02533960"
"102377","MARKETED","2023-10-24","APPROVED","2023-02-02","02534886"
"102378","MARKETED","2023-10-24","APPROVED","2023-02-02","02534894"
"102449","MARKETED","2023-11-14","APPROVED","2023-02-21","02535645"
"102454","MARKETED","2023-11-03","APPROVED","2023-02-22","02535718"
"102526","MARKETED","2023-07-10","APPROVED","2023-03-22","02536498"
"102527","MARKETED","2023-07-10","APPROVED","2023-03-22","02536501"
"102567","MARKETED","2023-10-30","APPROVED","2023-04-14","02536943"
"102568","MARKETED","2023-10-30","APPROVED","2023-04-14","02536951"
"102569","MARKETED","2023-10-30","APPROVED","2023-04-14","02536978"
"102570","MARKETED","2023-10-30","APPROVED","2023-04-14","02536986"
"102571","MARKETED","2023-10-30","APPROVED","2023-04-14","02536994"
"102572","MARKETED","2023-10-30","APPROVED","2023-04-14","02537001"
"102573","MARKETED","2023-10-30","APPROVED","2023-04-14","02537028"
"102574","MARKETED","2023-10-30","APPROVED","2023-04-14","02537036"
"102578","MARKETED","2023-10-23","APPROVED","2023-04-05","02537079"
"102656","MARKETED","2023-11-13","APPROVED","2023-05-09","02537796"
"102889","MARKETED","2023-11-01","APPROVED","2023-08-02","02540185"
"102892","MARKETED","2023-11-13","APPROVED","2023-08-04","02540215"
"102955","MARKETED","2023-10-31","APPROVED","2023-09-01","02540886"
"102958","MARKETED","2023-11-01","APPROVED","2023-08-25","02540916"
"102972","MARKETED","2023-10-23","APPROVED","2023-08-31","02541041"
"102973","MARKETED","2023-10-23","APPROVED","2023-08-31","02541068"
"102974","MARKETED","2023-10-23","APPROVED","2023-08-31","02541076"
"102975","MARKETED","2023-10-23","APPROVED","2023-08-31","02541084"
"102976","MARKETED","2023-10-23","APPROVED","2023-08-31","02541092"
"102977","MARKETED","2023-10-23","APPROVED","2023-08-31","02541106"
"103023","MARKETED","2023-11-06","APPROVED","2023-09-19","02541599"
"103038","MARKETED","2023-11-21","APPROVED","2023-09-22","02541769"
"103044","MARKETED","2023-10-10","APPROVED","2023-09-28","02541823"
"103046","MARKETED","2023-10-23","APPROVED","2023-09-28","02541858"
"103047","MARKETED","2023-10-24","APPROVED","2023-09-28","02541866"
"44161","MARKETED","2018-10-04","DORMANT","2022-05-29","02170698"
"87428","MARKETED","2023-11-16","APPROVED","2022-11-14","02388766"
"87429","MARKETED","2023-11-16","APPROVED","2022-11-14","02388774"
"93727","MARKETED","2023-10-30","APPROVED","2016-01-14","02451026"
"95509","MARKETED","2023-11-03","APPROVED","2017-07-20","02466732"
"95617","MARKETED","2023-11-13","APPROVED","2022-10-20","02467836"
"95618","MARKETED","2023-11-13","APPROVED","2022-10-20","02467844"
"98727","MARKETED","2023-10-18","DORMANT","2022-10-14","02497441"
"98729","MARKETED","2023-10-18","DORMANT","2022-11-18","02497476"
"99313","MARKETED","2023-11-14","APPROVED","2020-08-17","02503689"
"99314","MARKETED","2023-11-14","APPROVED","2020-08-17","02503697"
"99603","MARKETED","2023-11-21","APPROVED","2020-10-19","02506661"
"100718","CANCELLED PRE MARKET","2023-10-30","APPROVED","2021-07-07","02517825"
"100719","CANCELLED PRE MARKET","2023-10-30","APPROVED","2021-07-07","02517833"
"2744","CANCELLED POST MARKET","2023-11-09","MARKETED","1977-12-31","00393711"
"69977","CANCELLED POST MARKET","2023-11-17","DORMANT","2017-07-14","02245860"
"73582","CANCELLED PRE MARKET","2023-11-08","APPROVED","2004-07-28","02250888"
"73584","CANCELLED PRE MARKET","2023-11-08","APPROVED","2004-07-28","02250918"
"73585","CANCELLED PRE MARKET","2023-11-08","APPROVED","2004-07-28","02250926"
"74691","CANCELLED POST MARKET","2022-10-01","MARKETED","2004-12-02","02261537"
"76420","CANCELLED POST MARKET","2023-11-02","DORMANT","2023-07-26","02278634"
"76421","CANCELLED POST MARKET","2023-11-02","DORMANT","2023-07-26","02278642"
"76422","CANCELLED POST MARKET","2023-11-02","DORMANT","2023-07-26","02278650"
"88498","CANCELLED PRE MARKET","2023-11-17","APPROVED","2013-02-20","02400162"
"89525","CANCELLED POST MARKET","2023-11-07","MARKETED","2021-06-21","02410583"
"89846","CANCELLED PRE MARKET","2023-10-30","APPROVED","2014-12-01","02413817"
"93164","CANCELLED PRE MARKET","2023-11-16","APPROVED","2015-09-18","02446324"
"93166","CANCELLED PRE MARKET","2023-11-16","APPROVED","2015-09-18","02446332"
"97220","CANCELLED POST MARKET","2023-10-04","MARKETED","2019-05-17","02481715"
"97570","CANCELLED POST MARKET","2023-03-02","MARKETED","2019-11-20","02485451"
"101951","DORMANT","2023-11-07","MARKETED","2022-09-15","02530325"
"16648","DORMANT","2023-11-15","DORMANT","2019-10-21","02023849"
"16650","DORMANT","2023-11-08","DORMANT","2019-08-07","02023792"
"3538","DORMANT","2023-10-30","MARKETED","2020-08-12","00472085"
"50926","DORMANT","2023-11-23","MARKETED","2018-12-04","02231590"
"6228","DORMANT","2023-10-24","MARKETED","2020-03-17","00603244"
"83798","DORMANT","2023-11-08","MARKETED","2013-10-03","02352729"
"94449","DORMANT","2023-05-13","MARKETED","2022-10-19","02457431"
"97585","DORMANT","2023-09-07","MARKETED","2022-02-18","02485613"
