drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"75453","MARKETED","2025-08-07","DORMANT","2025-07-31","02269139"
"75715","MARKETED","2021-09-09","DORMANT","2025-07-30","02271605"
"75716","MARKETED","2021-09-09","DORMANT","2025-07-30","02271613"
"75717","MARKETED","2021-09-09","DORMANT","2025-07-30","02271621"
"75718","MARKETED","2021-09-09","DORMANT","2025-07-30","02271648"
"75719","MARKETED","2021-09-09","DORMANT","2025-07-30","02271656"
"76877","MARKETED","2025-08-01","DORMANT","2024-07-17","02283158"
"78952","MARKETED","2025-08-20","APPROVED","2025-02-05","02304236"
"79893","MARKETED","2025-08-15","DORMANT","2017-08-07","02313405"
"79894","MARKETED","2025-08-12","DORMANT","2017-08-07","02313413"
"95749","MARKETED","2018-03-08","APPROVED","2017-10-05","02468875"
"97590","MARKETED","2025-08-19","APPROVED","2024-05-24","02485672"
"100286","MARKETED","2025-08-19","APPROVED","2021-03-15","02513684"
"100287","MARKETED","2025-07-22","APPROVED","2021-03-15","02513692"
"100708","MARKETED","2025-08-07","DORMANT","2025-07-31","02517728"
"101484","MARKETED","2025-06-27","APPROVED","2022-03-07","02525844"
"101891","MARKETED","2025-08-21","APPROVED","2022-08-10","02529661"
"102025","MARKETED","2024-09-01","APPROVED","2022-09-15","02531097"
"102268","MARKETED","2024-11-06","APPROVED","2022-12-19","02533715"
"102321","MARKETED","2024-11-29","APPROVED","2023-01-09","02534274"
"102375","MARKETED","2025-05-12","APPROVED","2023-01-31","02534851"
"102713","MARKETED","2025-05-12","APPROVED","2023-05-26","02538407"
"102751","MARKETED","2024-11-06","APPROVED","2023-06-08","02538822"
"103078","MARKETED","2024-10-21","APPROVED","2023-10-06","02542196"
"103079","MARKETED","2024-10-21","APPROVED","2023-10-06","02542218"
"103548","MARKETED","2025-06-25","APPROVED","2024-03-27","02546809"
"103649","MARKETED","2025-06-03","APPROVED","2024-05-07","02547554"
"103816","MARKETED","2025-08-08","APPROVED","2024-06-28","02549298"
"103818","MARKETED","2025-01-14","APPROVED","2024-07-03","02549328"
"103819","MARKETED","2025-01-14","APPROVED","2024-07-03","02549336"
"103820","MARKETED","2025-01-14","APPROVED","2024-07-03","02549344"
"103821","MARKETED","2025-01-14","APPROVED","2024-07-03","02549352"
"103822","MARKETED","2025-08-07","APPROVED","2024-07-11","02549379"
"103927","MARKETED","2025-08-01","APPROVED","2024-08-01","02550466"
"103929","MARKETED","2025-06-12","APPROVED","2024-08-01","02550482"
"103968","MARKETED","2025-03-06","APPROVED","2024-08-14","02550911"
