drug_code,mp_code,mp_formal_name,changes
2211,00312797,APO-IMIPRAMINE TABLETS (imipramine hydrochloride 25 mg oral tablet) APOTEX INC,"mp_formal_name: ""IMIPRAMINE (imipramine hydrochloride 25 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲IMIPRAMINE ̲T̲A̲B̲L̲E̲T̲S̲ (imipramine hydrochloride 25 mg oral tablet) AP̲O̲T̲E̲X̲ INC"""
2212,00326852,APO-IMIPRAMINE TABLETS (imipramine hydrochloride 50 mg oral tablet) APOTEX INC,"mp_formal_name: ""IMIPRAMINE (imipramine hydrochloride 50 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲IMIPRAMINE ̲T̲A̲B̲L̲E̲T̲S̲ (imipramine hydrochloride 50 mg oral tablet) AP̲O̲T̲E̲X̲ INC"""
2444,00360201,APO-IMIPRAMINE TABLETS (imipramine hydrochloride 10 mg oral tablet) APOTEX INC,"mp_formal_name: ""IMIPRAMINE (imipramine hydrochloride 10 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲IMIPRAMINE ̲T̲A̲B̲L̲E̲T̲S̲ (imipramine hydrochloride 10 mg oral tablet) AP̲O̲T̲E̲X̲ INC"""
6512,00648019,PRO-METOPROLOL-L (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""PRO-METOPROLOL (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"" -> ""PRO-METOPROLOL̲-̲L (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"""
10008,00644579,APO-IMIPRAMINE TABLETS (imipramine hydrochloride 75 mg oral tablet) APOTEX INC,"mp_formal_name: ""IMIPRAMINE (imipramine hydrochloride 75 mg oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲IMIPRAMINE ̲T̲A̲B̲L̲E̲T̲S̲ (imipramine hydrochloride 75 mg oral tablet) AP̲O̲T̲E̲X̲ INC"""
18314,02130181,PROLEUKIN (aldesleukin 22000000 unit per vial powder for solution for injection) IOVANCE BIOTHERAPEUTICS MANUFACTURING LLC,"mp_formal_name: ""PROLEUKIN (aldesleukin 22000000 unit per vial powder for solution for injection) S̲T̲E̲R̲I̲M̲A̲X̲ ̲I̲N̲C"" -> ""PROLEUKIN (aldesleukin 22000000 unit per vial powder for solution for injection) I̲O̲V̲A̲N̲C̲E̲ ̲B̲I̲O̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲M̲A̲N̲U̲F̲A̲C̲T̲U̲R̲I̲N̲G̲ ̲L̲L̲C"""
49241,02230402,CLOPIXOL (zuclopenthixol (zuclopenthixol hydrochloride) 10 mg oral tablet) LUNDBECK CANADA INC,"mp_formal_name: ""CLOPIXOL ̲T̲A̲B̲L̲E̲T̲S̲ ̲1̲0̲M̲G̲ (zuclopenthixol (zuclopenthixol hydrochloride) 10 mg oral tablet) LUNDBECK CANADA INC"" -> ""CLOPIXOL (zuclopenthixol (zuclopenthixol hydrochloride) 10 mg oral tablet) LUNDBECK CANADA INC"""
49242,02230403,CLOPIXOL (zuclopenthixol (zuclopenthixol hydrochloride) 25 mg oral tablet) LUNDBECK CANADA INC,"mp_formal_name: ""CLOPIXOL ̲T̲A̲B̲L̲E̲T̲S̲ ̲2̲5̲M̲G̲ (zuclopenthixol (zuclopenthixol hydrochloride) 25 mg oral tablet) LUNDBECK CANADA INC"" -> ""CLOPIXOL (zuclopenthixol (zuclopenthixol hydrochloride) 25 mg oral tablet) LUNDBECK CANADA INC"""
72943,02248588,INFACOL (simethicone 40 mg per mL oral drops) PHOENIX LABS UNLIMITED COMPANY,"mp_formal_name: ""INFACOL (simethicone 40 mg per mL oral drops) L̲E̲D̲A̲ ̲H̲E̲A̲L̲T̲H̲ ̲I̲N̲N̲O̲V̲A̲T̲I̲O̲N̲S̲ ̲I̲N̲C̲.̲"" -> ""INFACOL (simethicone 40 mg per mL oral drops) P̲H̲O̲E̲N̲I̲X̲ ̲L̲A̲B̲S̲ ̲U̲N̲L̲I̲M̲I̲T̲E̲D̲ ̲C̲O̲M̲P̲A̲N̲Y̲"""
73935,02254468,TYLENOL ULTRA RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) KENVUE CANADA INC.,"mp_formal_name: ""TYLENOL ULTRA RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""TYLENOL ULTRA RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
