ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
9014326,esketamine (esketamine hydrochloride) 28 mg per 2 actuation nasal spray,NTP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535157,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 40 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535173,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 60 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
8002333,esketamine,TM,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535130,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 20 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535149,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 30 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535165,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 50 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02499290,SPRAVATO (esketamine (esketamine hydrochloride) 28 mg per 2 actuation nasal spray) JANSSEN INC,MP,500002,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535122,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 10 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
02535181,JAMP LISDEXAMFETAMINE (lisdexamfetamine dimesylate 70 mg oral capsule) JAMP PHARMA CORPORATION,MP,500003,http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html,Active,20170919,ADDED
