drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"101043","MARKETED","2024-04-29","APPROVED","2023-12-05","02521202"
"101045","MARKETED","2024-04-29","APPROVED","2023-12-05","02521210"
"101572","MARKETED","2023-05-10","APPROVED","2022-04-19","02526654"
"101611","MARKETED","2024-04-17","APPROVED","2022-05-02","02527057"
"10165","MARKETED","2024-04-09","DORMANT","2019-07-19","00813559"
"10166","MARKETED","2024-05-02","DORMANT","2019-07-19","00813648"
"101735","MARKETED","2024-05-22","APPROVED","2022-06-17","02528096"
"101777","MARKETED","2024-05-03","APPROVED","2022-06-30","02528568"
"101814","MARKETED","2024-05-03","APPROVED","2022-07-12","02528940"
"102057","MARKETED","2024-03-20","APPROVED","2022-09-27","02531437"
"102212","MARKETED","2024-05-16","APPROVED","2022-11-30","02533103"
"102253","MARKETED","2024-04-29","APPROVED","2024-04-03","02533545"
"102255","MARKETED","2024-04-29","APPROVED","2024-04-03","02533561"
"102256","MARKETED","2024-04-29","APPROVED","2024-04-03","02533588"
"102257","MARKETED","2024-04-29","APPROVED","2024-04-03","02533618"
"102258","MARKETED","2024-04-29","APPROVED","2024-04-03","02533596"
"102343","MARKETED","2024-01-25","APPROVED","2023-01-13","02534517"
"102351","MARKETED","2023-12-22","APPROVED","2023-06-20","02534606"
"102368","MARKETED","2024-05-06","APPROVED","2023-01-26","02534789"
"102369","MARKETED","2024-05-06","APPROVED","2023-01-27","02534797"
"102459","MARKETED","2024-03-06","APPROVED","2023-03-08","02535769"
"102599","MARKETED","2024-04-09","APPROVED","2023-04-20","02537249"
"102600","MARKETED","2023-12-21","APPROVED","2023-04-20","02537265"
"102602","MARKETED","2023-12-13","APPROVED","2023-04-20","02537281"
"102614","MARKETED","2024-05-15","APPROVED","2023-04-26","02537427"
"102635","MARKETED","2024-01-10","APPROVED","2023-05-01","02537648"
"102652","MARKETED","2024-03-12","APPROVED","2023-05-03","02537737"
"102703","MARKETED","2024-05-09","APPROVED","2023-05-19","02538296"
"102720","MARKETED","2024-05-01","APPROVED","2023-05-30","02538482"
"102732","MARKETED","2024-04-30","APPROVED","2023-06-23","02538628"
"102733","MARKETED","2024-04-30","APPROVED","2023-06-23","02538636"
"102777","MARKETED","2024-04-19","APPROVED","2023-06-22","02539128"
"102795","MARKETED","2024-03-13","APPROVED","2023-07-05","02539314"
"102827","MARKETED","2024-05-22","APPROVED","2023-07-14","02539519"
"102828","MARKETED","2024-05-22","APPROVED","2023-07-14","02539527"
"102881","MARKETED","2024-04-11","APPROVED","2023-07-31","02540096"
"102932","MARKETED","2024-04-30","APPROVED","2023-08-17","02540630"
"102949","MARKETED","2024-05-16","APPROVED","2023-08-28","02540819"
"102950","MARKETED","2024-05-16","APPROVED","2023-08-28","02540827"
"102993","MARKETED","2024-05-21","APPROVED","2023-09-11","02541289"
"102994","MARKETED","2024-05-21","APPROVED","2023-09-11","02541297"
"102995","MARKETED","2024-05-21","APPROVED","2023-09-11","02541300"
"102996","MARKETED","2024-05-21","APPROVED","2023-09-11","02541319"
"102997","MARKETED","2024-05-17","APPROVED","2023-09-14","02541343"
"103000","MARKETED","2024-05-10","APPROVED","2023-09-13","02541351"
"103001","MARKETED","2024-05-10","APPROVED","2023-09-13","02541378"
"103010","MARKETED","2024-05-01","APPROVED","2023-09-12","02541459"
"103015","MARKETED","2024-05-24","APPROVED","2023-09-22","02541505"
"103051","MARKETED","2024-05-08","APPROVED","2023-09-28","02541904"
"103092","MARKETED","2024-05-15","APPROVED","2023-10-13","02542358"
"103097","MARKETED","2024-04-30","APPROVED","2023-10-16","02542404"
"103189","MARKETED","2024-03-25","APPROVED","2023-11-28","02543427"
"103244","MARKETED","2024-05-22","APPROVED","2023-12-21","02544040"
"103416","MARKETED","2024-04-18","APPROVED","2024-02-15","02545381"
"103476","MARKETED","2024-04-29","APPROVED","2024-03-08","02546035"
"103477","MARKETED","2024-04-29","APPROVED","2024-03-08","02546043"
