drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100316","MARKETED","2024-06-05","APPROVED","2021-03-19","02513978"
"100967","MARKETED","2024-06-03","APPROVED","2021-09-16","02520478"
"101748","MARKETED","2023-11-02","APPROVED","2022-06-16","02528231"
"102085","MARKETED","2024-06-04","APPROVED","2022-10-07","02531747"
"102407","MARKETED","2024-05-26","APPROVED","2023-02-06","02535203"
"102408","MARKETED","2024-05-26","APPROVED","2023-02-06","02535211"
"102495","MARKETED","2024-06-25","APPROVED","2023-03-15","02536145"
"102660","MARKETED","2024-05-15","APPROVED","2023-05-08","02537826"
"102697","MARKETED","2024-06-19","APPROVED","2023-05-18","02538229"
"102714","MARKETED","2024-05-30","APPROVED","2023-05-29","02538415"
"102715","MARKETED","2024-05-30","APPROVED","2023-05-29","02538423"
"102725","MARKETED","2024-05-27","APPROVED","2023-06-16","02538539"
"102783","MARKETED","2024-06-12","APPROVED","2023-06-27","02539187"
"102890","MARKETED","2024-06-03","APPROVED","2023-08-04","02540193"
"102941","MARKETED","2024-06-07","APPROVED","2023-08-28","02540746"
"102942","MARKETED","2024-06-07","APPROVED","2023-08-28","02540754"
"103127","MARKETED","2024-06-21","APPROVED","2023-10-30","02542730"
"103128","MARKETED","2024-06-21","APPROVED","2023-10-30","02542749"
"103129","MARKETED","2024-06-21","APPROVED","2023-10-30","02542757"
"103135","MARKETED","2024-06-17","APPROVED","2023-10-31","02542838"
"103147","MARKETED","2024-06-19","APPROVED","2023-11-08","02542951"
"103148","MARKETED","2024-06-19","APPROVED","2023-11-08","02542978"
"103149","MARKETED","2024-06-19","APPROVED","2023-11-08","02542986"
"103185","MARKETED","2024-06-18","APPROVED","2023-11-30","02543389"
"103186","MARKETED","2024-06-18","APPROVED","2023-11-30","02543397"
"103193","MARKETED","2024-06-05","APPROVED","2023-11-28","02543478"
"103203","MARKETED","2024-06-03","APPROVED","2023-11-30","02543575"
"103204","MARKETED","2024-06-03","APPROVED","2023-11-30","02543583"
"103212","MARKETED","2024-06-20","APPROVED","2023-12-05","02543699"
"103216","MARKETED","2024-06-26","APPROVED","2023-12-07","02543710"
"103217","MARKETED","2024-06-26","APPROVED","2023-12-07","02543729"
"103218","MARKETED","2024-06-26","APPROVED","2023-12-07","02543737"
"103278","MARKETED","2024-06-11","APPROVED","2024-01-04","02544245"
"103279","MARKETED","2024-06-11","APPROVED","2024-01-04","02544253"
"103323","MARKETED","2024-05-31","APPROVED","2024-01-19","02544660"
"103324","MARKETED","2024-05-31","APPROVED","2024-01-19","02544679"
"103325","MARKETED","2024-06-07","APPROVED","2024-01-17","02544687"
"103326","MARKETED","2024-05-31","APPROVED","2024-01-18","02544695"
"103354","MARKETED","2024-06-05","APPROVED","2024-02-01","02544911"
"103355","MARKETED","2024-06-05","APPROVED","2024-02-01","02544938"
"103356","MARKETED","2024-06-05","APPROVED","2024-02-01","02544946"
"103450","MARKETED","2024-06-26","APPROVED","2024-03-01","02545764"
"103451","MARKETED","2024-06-19","APPROVED","2024-02-29","02545772"
"103492","MARKETED","2024-06-13","APPROVED","2024-03-12","02546205"
"103493","MARKETED","2024-06-13","APPROVED","2024-03-12","02546213"
"103494","MARKETED","2024-06-13","APPROVED","2024-03-12","02546221"
"103531","MARKETED","2024-06-10","APPROVED","2024-03-25","02546639"
"103642","MARKETED","2024-06-19","APPROVED","2024-05-10","02547465"
"103643","MARKETED","2024-06-19","APPROVED","2024-05-10","02547473"
"85094","MARKETED","2024-02-07","DORMANT","2023-12-10","02366061"
"87515","MARKETED","2024-06-14","DORMANT","2021-10-21","02389657"
"87516","MARKETED","2024-06-14","DORMANT","2021-10-21","02389665"
"87517","MARKETED","2024-06-14","DORMANT","2021-10-21","02389673"
"89123","MARKETED","2024-06-10","APPROVED","2023-06-15","02406535"
"89124","MARKETED","2024-06-10","APPROVED","2023-06-15","02406543"
"90525","MARKETED","2019-02-01","APPROVED","2014-02-04","02420694"
"93254","MARKETED","2024-06-03","APPROVED","2023-08-30","02446979"
"94824","MARKETED","2024-06-17","DORMANT","2022-11-01","02460750"
"99778","MARKETED","2024-06-04","APPROVED","2020-11-23","02508419"
"100490","CANCELLED PRE MARKET","2024-06-13","APPROVED","2021-04-30","02515504"
"100161","CANCELLED POST MARKET","2024-02-14","MARKETED","2021-05-05","02512319"
"100692","CANCELLED POST MARKET","2024-06-03","MARKETED","2022-02-02","02517531"
"101333","CANCELLED POST MARKET","2023-11-03","MARKETED","2022-07-15","02524295"
"101380","CANCELLED PRE MARKET","2024-06-10","APPROVED","2022-01-24","02524783"
"101491","CANCELLED PRE MARKET","2024-06-18","APPROVED","2022-03-11","02525925"
