drug_code,drug_identification_number,current_brand_name,previous_brand_name
"75626","02270889","RIVA-ALENDRONATE","RIVA-ALENDRONATE FC"
"78818","02302861","TEVA-PIOGLITAZONE","ACT PIOGLITAZONE"
"78819","02302888","TEVA-PIOGLITAZONE","ACT PIOGLITAZONE"
"78820","02302896","TEVA-PIOGLITAZONE","ACT PIOGLITAZONE"
"80993","02324482","PRO-CLARITHROMYCIN","CLARITHROMYCIN"
"80994","02324490","PRO-CLARITHROMYCIN","CLARITHROMYCIN"
"101483","02525852","MELVIZO","BYOOVIZ"
"43076","02212153","IMITREX DF","IMITREX DF - TAB 50MG"
