drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"16118","MARKETED","2025-12-01","CANCELLED POST MARKET","2025-11-05","02041464"
"17817","MARKETED","2025-12-01","CANCELLED POST MARKET","2025-11-05","02041456"
"71189","MARKETED","2025-12-11","APPROVED","2023-02-01","02246962"
"85748","MARKETED","2025-11-25","DORMANT","2025-06-18","02372347"
"93366","MARKETED","2025-12-11","APPROVED","2025-03-26","02447967"
"93369","MARKETED","2025-12-16","APPROVED","2025-03-31","02447991"
"93370","MARKETED","2025-12-16","APPROVED","2025-03-31","02448009"
"93371","MARKETED","2025-12-16","APPROVED","2025-03-31","02448017"
"93381","MARKETED","2025-12-09","APPROVED","2025-03-26","02448122"
"93382","MARKETED","2025-12-09","APPROVED","2025-03-26","02448130"
"93384","MARKETED","2025-12-09","APPROVED","2025-03-26","02448157"
"93386","MARKETED","2025-11-28","APPROVED","2025-03-28","02448173"
"93387","MARKETED","2025-11-28","APPROVED","2025-03-28","02448181"
"93388","MARKETED","2025-11-28","APPROVED","2025-03-28","02448203"
"93389","MARKETED","2025-11-28","APPROVED","2025-03-28","02448211"
"93390","MARKETED","2025-11-28","APPROVED","2025-03-28","02448238"
"93391","MARKETED","2025-11-28","APPROVED","2025-03-28","02448246"
"93886","MARKETED","2025-12-04","DORMANT","2024-07-19","02452480"
"95446","MARKETED","2025-12-15","DORMANT","2025-07-31","02466171"
"101619","MARKETED","2022-06-17","APPROVED","2022-05-04","02527146"
"101781","MARKETED","2025-11-25","APPROVED","2022-07-06","02528606"
"101783","MARKETED","2025-11-25","APPROVED","2022-07-06","02528622"
"101784","MARKETED","2025-11-25","APPROVED","2022-07-06","02528630"
"101897","MARKETED","2022-09-01","APPROVED","2022-08-10","02529734"
"102944","MARKETED","2025-12-22","APPROVED","2023-09-06","02540762"
"102948","MARKETED","2025-11-18","APPROVED","2023-08-22","02540800"
"103004","MARKETED","2025-11-25","APPROVED","2023-09-13","02541394"
"103006","MARKETED","2025-11-25","APPROVED","2023-09-13","02541408"
"103322","MARKETED","2025-12-10","APPROVED","2024-01-18","02544652"
"103596","MARKETED","2025-12-16","APPROVED","2024-04-25","02547325"
"103776","MARKETED","2025-12-16","APPROVED","2025-06-24","02548933"
"103925","MARKETED","2025-12-03","APPROVED","2024-08-08","02550431"
"103926","MARKETED","2025-12-03","APPROVED","2024-08-08","02550458"
"104206","MARKETED","2025-12-04","APPROVED","2024-11-12","02553104"
"104223","MARKETED","2025-12-22","APPROVED","2025-11-20","02553295"
"104281","MARKETED","2025-12-10","APPROVED","2024-12-13","02553910"
"104282","MARKETED","2025-12-10","APPROVED","2024-12-13","02553929"
"104283","MARKETED","2025-12-10","APPROVED","2024-12-13","02553937"
"104290","MARKETED","2025-04-16","APPROVED","2024-12-13","02554046"
"104299","MARKETED","2025-12-16","APPROVED","2024-12-17","02554119"
"104300","MARKETED","2025-12-16","APPROVED","2024-12-17","02554127"
"104301","MARKETED","2025-12-16","APPROVED","2024-12-17","02554135"
"104440","MARKETED","2025-11-14","APPROVED","2025-02-24","02555662"
"106020","MARKETED","2025-12-05","APPROVED","2025-04-10","02556812"
"106027","MARKETED","2025-12-05","APPROVED","2025-04-14","02556898"
"106098","MARKETED","2025-12-16","APPROVED","2025-05-16","02557673"
"106099","MARKETED","2025-11-28","APPROVED","2025-05-16","02557681"
"106175","MARKETED","2025-12-12","APPROVED","2025-06-18","02558505"
"106206","MARKETED","2025-12-10","APPROVED","2025-06-19","02558858"
"106288","MARKETED","2025-12-01","APPROVED","2025-07-25","02559757"
"106310","MARKETED","2025-12-08","APPROVED","2025-07-30","02560003"
"106314","MARKETED","2025-12-09","APPROVED","2025-07-31","02560054"
"106378","MARKETED","2025-11-27","APPROVED","2025-08-28","02560747"
"106391","MARKETED","2025-10-30","APPROVED","2025-09-17","02560895"
"106393","MARKETED","2025-10-30","APPROVED","2025-09-17","02560917"
"106445","MARKETED","2025-11-25","APPROVED","2025-10-16","02561492"
"106475","MARKETED","2025-12-01","APPROVED","2025-10-07","02561824"
"106476","MARKETED","2025-12-01","APPROVED","2025-10-07","02561832"
"106487","MARKETED","2025-11-28","APPROVED","2025-10-14","02561956"
"106492","MARKETED","2025-11-28","APPROVED","2025-10-17","02562006"
"106493","MARKETED","2025-11-28","APPROVED","2025-10-17","02562014"
"106527","MARKETED","2025-12-16","APPROVED","2025-10-24","02562383"
"197","CANCELLED POST MARKET","2025-06-11","MARKETED","2004-09-14","00013579"
"430","CANCELLED POST MARKET","2025-11-14","MARKETED","2009-02-03","00030937"
"613","CANCELLED POST MARKET","2025-12-09","MARKETED","2023-08-02","00023450"
