drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"48977","MARKETED","2025-04-21","DORMANT","2020-07-24","02230245"
"70495","MARKETED","2025-05-09","DORMANT","2017-08-03","02246331"
"77957","MARKETED","2025-03-20","APPROVED","2025-03-25","02294222"
"90106","MARKETED","2025-04-17","APPROVED","2024-12-23","02416468"
"97054","MARKETED","2025-04-29","APPROVED","2018-08-08","02479982"
"98204","MARKETED","2025-05-16","APPROVED","2019-09-06","02492032"
"99491","MARKETED","2025-04-01","APPROVED","2020-09-23","02505533"
"99657","MARKETED","2025-04-01","APPROVED","2020-10-29","02507161"
"101113","MARKETED","2025-04-22","APPROVED","2025-04-22","02521962"
"101125","MARKETED","2025-05-06","APPROVED","2021-11-02","02522098"
"101967","MARKETED","2025-05-08","APPROVED","2022-09-06","02530538"
"102048","MARKETED","2025-04-24","APPROVED","2025-04-24","02531348"
"102335","MARKETED","2025-05-23","APPROVED","2024-06-03","02534444"
"102337","MARKETED","2025-05-23","APPROVED","2024-06-03","02534452"
"102338","MARKETED","2025-05-23","APPROVED","2024-06-03","02534460"
"102339","MARKETED","2025-05-23","APPROVED","2024-06-03","02534479"
"102340","MARKETED","2025-05-23","APPROVED","2024-06-03","02534487"
"102341","MARKETED","2025-05-23","APPROVED","2024-06-03","02534495"
"102669","MARKETED","2025-05-06","APPROVED","2025-02-13","02537931"
"102670","MARKETED","2025-05-06","APPROVED","2025-02-13","02537958"
"102671","MARKETED","2025-05-06","APPROVED","2025-02-13","02537966"
"102672","MARKETED","2025-05-06","APPROVED","2025-02-13","02537974"
"102746","MARKETED","2025-05-23","APPROVED","2023-06-12","02538776"
"102747","MARKETED","2025-05-23","APPROVED","2023-06-12","02538784"
"103103","MARKETED","2025-04-03","APPROVED","2023-10-25","02542463"
"103343","MARKETED","2025-05-15","APPROVED","2025-01-22","02544806"
"103389","MARKETED","2025-05-09","APPROVED","2024-02-07","02545098"
"103563","MARKETED","2025-05-15","APPROVED","2024-04-10","02546965"
"103698","MARKETED","2025-05-20","APPROVED","2024-05-27","02548089"
"103759","MARKETED","2025-04-30","APPROVED","2024-06-14","02548747"
"103760","MARKETED","2025-04-29","APPROVED","2024-06-14","02548755"
"103766","MARKETED","2025-05-01","APPROVED","2024-06-14","02548836"
"103827","MARKETED","2025-04-25","APPROVED","2024-07-05","02549425"
"103901","MARKETED","2025-05-05","APPROVED","2024-07-31","02550172"
"103945","MARKETED","2025-04-28","APPROVED","2024-08-08","02550660"
"103959","MARKETED","2025-04-30","APPROVED","2024-08-12","02550814"
"103960","MARKETED","2025-04-30","APPROVED","2024-08-12","02550822"
"103961","MARKETED","2025-04-30","APPROVED","2024-08-12","02550830"
"104075","MARKETED","2025-01-03","APPROVED","2024-09-25","02552051"
"104077","MARKETED","2025-01-03","APPROVED","2024-09-25","02552086"
"104078","MARKETED","2025-01-03","APPROVED","2024-09-25","02552094"
"104079","MARKETED","2025-01-03","APPROVED","2024-09-25","02552108"
"104080","MARKETED","2025-04-09","APPROVED","2024-09-20","02552116"
"104092","MARKETED","2025-05-20","APPROVED","2024-10-04","02552248"
"104107","MARKETED","2025-04-09","APPROVED","2024-10-04","02552418"
"104147","MARKETED","2025-02-14","APPROVED","2024-10-10","02552507"
"104166","MARKETED","2025-04-30","APPROVED","2024-10-28","02552701"
"104177","MARKETED","2025-04-30","APPROVED","2024-11-01","02552809"
"104188","MARKETED","2025-04-28","APPROVED","2024-11-06","02552922"
"104221","MARKETED","2025-05-12","APPROVED","2024-11-15","02553279"
"104243","MARKETED","2025-04-30","APPROVED","2024-11-24","02553503"
"104294","MARKETED","2025-04-30","APPROVED","2024-12-19","02554062"
"104298","MARKETED","2025-05-01","APPROVED","2024-12-16","02554100"
"104313","MARKETED","2025-05-21","APPROVED","2024-12-27","02554267"
"104345","MARKETED","2025-05-08","APPROVED","2025-01-15","02554615"
"104346","MARKETED","2025-05-08","APPROVED","2025-01-15","02554623"
"104353","MARKETED","2025-05-08","APPROVED","2025-01-15","02554690"
"104354","MARKETED","2025-05-29","APPROVED","2025-01-16","02554712"
"104377","MARKETED","2025-05-13","APPROVED","2025-01-23","02554968"
"104378","MARKETED","2025-05-13","APPROVED","2025-01-23","02554976"
"104385","MARKETED","2025-05-16","APPROVED","2025-01-30","02555050"
"104447","MARKETED","2025-05-14","APPROVED","2025-02-28","02555735"
