drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
88320,02398265,SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) KNIGHT THERAPEUTICS INC.,doxépine (chlorhydrate de doxépine) 6 mg comprimé oral,doxépine,"mp_fr_description: ""SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""SILENOR (doxépine (chlorhydrate de doxépine) 6 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
90104,02416433,"PMS-CIPROFLOXACIN XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée) PHARMASCIENCE INC","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",ciprofloxacine,"ntp_code: ""9015330"" -> ""9001049"""
91274,02428261,APO-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) APOTEX INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
91275,02428288,APO-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) APOTEX INC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
91276,02428296,APO-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) APOTEX INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
91765,02433257,MUCINEX CONGESTION & COUGH (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) RB HEALTH (CANADA) INC.,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop,dextrométhorphane et guaïfénésine,"mp_fr_description: ""MUCINEX M̲U̲L̲T̲I̲-̲A̲C̲T̲I̲O̲N̲ ̲W̲E̲T̲ ̲&̲ ̲D̲R̲Y̲ ̲C̲O̲U̲G̲H̲ ̲L̲I̲Q̲U̲I̲D̲ (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) RB HEALTH (CANADA) INC."" -> ""MUCINEX C̲O̲N̲G̲E̲S̲T̲I̲O̲N̲ ̲&̲ ̲C̲O̲U̲G̲H̲ (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) RB HEALTH (CANADA) INC."""
93375,02448068,"HELLO CLEAN MINT (chlorure de cétylpyridinium 0,075 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC","chlorure de cétylpyridinium 0,075 % solution pour bain de bouche",cétylpyridinium,ADDED
93383,02448149,ALTUVIIIO (efanesoctocog alfa 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue) SANOFI-AVENTIS CANADA INC,efanesoctocog alfa 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue,efanesoctocog alfa,ADDED
93504,02449226,"JAMP BRIMONIDINE (tartrate de brimonidine 0,2 % gouttes ophtalmiques) JAMP PHARMA CORPORATION","tartrate de brimonidine 0,2 % gouttes ophtalmiques",brimonidine,"mp_fr_description: ""JAMP-̲BRIMONIDINE (tartrate de brimonidine 0,2 % gouttes ophtalmiques) JAMP PHARMA CORPORATION"" -> ""JAMP ̲BRIMONIDINE (tartrate de brimonidine 0,2 % gouttes ophtalmiques) JAMP PHARMA CORPORATION"""
93975,02453215,LUNESTA (eszopiclone 2 mg comprimé oral) KNIGHT THERAPEUTICS INC.,eszopiclone 2 mg comprimé oral,eszopiclone,"mp_fr_description: ""LUNESTA (eszopiclone 2 mg comprimé oral) S̲U̲M̲I̲T̲O̲M̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲,̲ INC."" -> ""LUNESTA (eszopiclone 2 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ INC."""
93976,02453223,LUNESTA (eszopiclone 3 mg comprimé oral) KNIGHT THERAPEUTICS INC.,eszopiclone 3 mg comprimé oral,eszopiclone,"mp_fr_description: ""LUNESTA (eszopiclone 3 mg comprimé oral) S̲U̲M̲I̲T̲O̲M̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲,̲ INC."" -> ""LUNESTA (eszopiclone 3 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ INC."""
94427,02457199,TARO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) TARO PHARMACEUTICALS INC,duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante,duloxétine,ADDED
94428,02457202,TARO-DULOXETINE (duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante) TARO PHARMACEUTICALS INC,duloxétine (chlorhydrate de duloxétine) 60 mg capsule gastrorésistante,duloxétine,ADDED
96884,02478110,EXTRA STRENGTH TYLENOL COLD & SINUS PLUS (acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de pseudoéphédrine 60 mg comprimé oral,acétaminophène et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL S̲I̲N̲U̲S̲ ̲P̲R̲E̲S̲S̲U̲R̲E̲ ̲&̲ ̲P̲A̲I̲N̲ ̲(̲a̲c̲é̲t̲a̲m̲i̲n̲o̲p̲h̲è̲n̲e̲ ̲5̲0̲0̲ ̲m̲g̲ ̲e̲t̲ ̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲p̲s̲e̲u̲d̲o̲é̲p̲h̲é̲d̲r̲i̲n̲e̲ ̲6̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL C̲O̲L̲D̲ ̲&̲ ̲S̲I̲N̲U̲S̲ ̲P̲L̲U̲S̲ ̲(̲a̲c̲é̲t̲a̲m̲i̲n̲o̲p̲h̲è̲n̲e̲ ̲5̲0̲0̲ ̲m̲g̲ ̲e̲t̲ ̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲p̲s̲e̲u̲d̲o̲é̲p̲h̲é̲d̲r̲i̲n̲e̲ ̲6̲0̲ ̲m̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲)̲ ̲K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
98513,02495198,"CREST PRO-HEALTH NIGHTLY BACTERIA GUARD (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC","chlorure de cétylpyridinium 0,07 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""CREST G̲U̲M̲ ̲C̲A̲R̲E̲ (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"" -> ""CREST P̲R̲O̲-̲H̲E̲A̲L̲T̲H̲ ̲N̲I̲G̲H̲T̲L̲Y̲ ̲B̲A̲C̲T̲E̲R̲I̲A̲ ̲G̲U̲A̲R̲D̲ (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"""
99959,02510367,AURO-CANAGLIFLOZIN (canagliflozine 100 mg comprimé oral) AURO PHARMA INC,canagliflozine 100 mg comprimé oral,canagliflozine,ADDED
99960,02510375,AURO-CANAGLIFLOZIN (canagliflozine 300 mg comprimé oral) AURO PHARMA INC,canagliflozine 300 mg comprimé oral,canagliflozine,ADDED
100015,02510871,"CREST PRO-HEALTH GUM DETOXIFY (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC","chlorure de cétylpyridinium 0,07 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""O̲R̲A̲L̲-̲B̲ ̲G̲U̲M̲ ̲T̲H̲E̲R̲A̲P̲Y (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"" -> ""C̲R̲E̲S̲T̲ ̲P̲R̲O̲-̲H̲E̲A̲L̲T̲H̲ ̲G̲U̲M̲ ̲D̲E̲T̲O̲X̲I̲F̲Y (chlorure de cétylpyridinium 0,07 % solution pour bain de bouche) PROCTER & GAMBLE INC"""
100470,02515318,PHARMA-LEVETIRACETAM (lévétiracétam 100 mg par mL solution orale) PHARMASCIENCE INC,lévétiracétam 100 mg par mL solution orale,lévétiracétam,ADDED
102746,02538776,"XCOPRI TITRATION PACK 1 (cénobamate 12,5 mg comprimé oral avec cénobamate 25 mg comprimé oral) KNIGHT THERAPEUTICS INC.","cénobamate 12,5 mg comprimé oral avec cénobamate 25 mg comprimé oral",cénobamate,"mp_fr_description: ""XCOPRI (cénobamate 12,5 mg comprimé oral avec cénobamate 25 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""XCOPRI ̲T̲I̲T̲R̲A̲T̲I̲O̲N̲ ̲P̲A̲C̲K̲ ̲1̲ (cénobamate 12,5 mg comprimé oral avec cénobamate 25 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
102747,02538784,XCOPRI TITRATION PACK 2 (cénobamate 50 mg comprimé oral avec cénobamate 100 mg comprimé oral) KNIGHT THERAPEUTICS INC.,cénobamate 50 mg comprimé oral avec cénobamate 100 mg comprimé oral,cénobamate,"mp_fr_description: ""XCOPRI (cénobamate 50 mg comprimé oral avec cénobamate 100 mg comprimé oral) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""XCOPRI ̲T̲I̲T̲R̲A̲T̲I̲O̲N̲ ̲P̲A̲C̲K̲ ̲2̲ (cénobamate 50 mg comprimé oral avec cénobamate 100 mg comprimé oral) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
103167,02543184,ACCEL-DAPAGLIFLOZIN (dapagliflozine 5 mg comprimé oral) ACCEL PHARMA INC,dapagliflozine 5 mg comprimé oral,dapagliflozine,ADDED
103168,02543192,ACCEL-DAPAGLIFLOZIN (dapagliflozine 10 mg comprimé oral) ACCEL PHARMA INC,dapagliflozine 10 mg comprimé oral,dapagliflozine,ADDED
103187,02543400,NAT-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) NATCO PHARMA (CANADA) INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
103194,02543486,JAMP CANAGLIFLOZIN (canagliflozine 100 mg comprimé oral) JAMP PHARMA CORPORATION,canagliflozine 100 mg comprimé oral,canagliflozine,ADDED
103195,02543494,JAMP CANAGLIFLOZIN (canagliflozine 300 mg comprimé oral) JAMP PHARMA CORPORATION,canagliflozine 300 mg comprimé oral,canagliflozine,ADDED
103755,02548704,"PRZ-NEBIVOLOL (nébivolol (chlorhydrate de nébivolol) 2,5 mg comprimé oral) PHARMARIS CANADA INC","nébivolol (chlorhydrate de nébivolol) 2,5 mg comprimé oral",nébivolol,ADDED
103756,02548712,PRZ-NEBIVOLOL (nébivolol (chlorhydrate de nébivolol) 5 mg comprimé oral) PHARMARIS CANADA INC,nébivolol (chlorhydrate de nébivolol) 5 mg comprimé oral,nébivolol,ADDED
103757,02548720,PRZ-NEBIVOLOL (nébivolol (chlorhydrate de nébivolol) 10 mg comprimé oral) PHARMARIS CANADA INC,nébivolol (chlorhydrate de nébivolol) 10 mg comprimé oral,nébivolol,ADDED
103758,02548739,PRZ-NEBIVOLOL (nébivolol (chlorhydrate de nébivolol) 20 mg comprimé oral) PHARMARIS CANADA INC,nébivolol (chlorhydrate de nébivolol) 20 mg comprimé oral,nébivolol,ADDED
104072,02552027,TARO-METFORMIN XR (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) TARO PHARMACEUTICALS INC,chlorhydrate de metformine 500 mg comprimé oral à libération prolongée,metformine,ADDED
104148,02552515,NEOCITRAN EXTRA STRENGTH COLD & COUGH (acétaminophène 650 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale) HALEON CANADA ULC,acétaminophène 650 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale,acétaminophène et dextrométhorphane,ADDED
104150,02552531,NEOCITRAN EXTRA STRENGTH COLD & COUGH NIGHT (acétaminophène 650 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet poudre pour solution orale) HALEON CANADA ULC,acétaminophène 650 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet poudre pour solution orale,acétaminophène et diphenhydramine,ADDED
104192,02552957,AURO-PAZOPANIB (pazopanib (chlorhydrate de pazopanib) 200 mg comprimé oral) AURO PHARMA INC,pazopanib (chlorhydrate de pazopanib) 200 mg comprimé oral,pazopanib,"mp_fr_description: ""E̲U̲G̲I̲A̲-PAZOPANIB (pazopanib (chlorhydrate de pazopanib) 200 mg comprimé oral) E̲U̲G̲I̲A̲ PHARMA INC.̲"" -> ""A̲U̲R̲O̲-PAZOPANIB (pazopanib (chlorhydrate de pazopanib) 200 mg comprimé oral) A̲U̲R̲O̲ PHARMA INC"""
104229,02553341,BACLOFEN INJECTION USP (baclofène 10 mg par 5 mL solution injectable ampoule) JAMP PHARMA CORPORATION,baclofène 10 mg par 5 mL solution injectable ampoule,baclofène,ADDED
104244,02553511,VALACYCLOVIR (valaciclovir (chlorhydrate de valaciclovir) 1000 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,valaciclovir (chlorhydrate de valaciclovir) 1000 mg comprimé oral,valaciclovir,ADDED
104264,02553724,JAMP IBUPROFEN SUSPENSION (ibuprofène 100 mg par 5 mL suspension orale) JAMP PHARMA CORPORATION,ibuprofène 100 mg par 5 mL suspension orale,ibuprofène,ADDED
104278,02553880,TOPIRAMATE (topiramate 200 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,topiramate 200 mg comprimé oral,topiramate,ADDED
104330,02554445,"AURO-VARENICLINE (varénicline (tartrate de varénicline) 0,5 mg comprimé oral) AURO PHARMA INC","varénicline (tartrate de varénicline) 0,5 mg comprimé oral",varénicline,ADDED
104331,02554453,AURO-VARENICLINE (varénicline (tartrate de varénicline) 1 mg comprimé oral) AURO PHARMA INC,varénicline (tartrate de varénicline) 1 mg comprimé oral,varénicline,ADDED
104333,02554488,LISINOPRIL TABLETS (lisinopril (dihydrate de lisinopril) 5 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,lisinopril 5 mg comprimé oral,lisinopril,ADDED
104334,02554496,LISINOPRIL TABLETS (lisinopril (dihydrate de lisinopril) 10 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,lisinopril 10 mg comprimé oral,lisinopril,ADDED
104335,02554518,LISINOPRIL TABLETS (lisinopril (dihydrate de lisinopril) 20 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,lisinopril 20 mg comprimé oral,lisinopril,ADDED
104343,02554593,NEOCITRAN ULTRA STRENGTH FLU & COLD NIGHT (acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet poudre pour solution orale) HALEON CANADA ULC,acétaminophène 1000 mg par sachet et maléate de chlorphéniramine 4 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet poudre pour solution orale,acétaminophène et chlorphéniramine et dextrométhorphane,ADDED
104344,02554607,NEOCITRAN ULTRA STRENGTH FLU & COLD (acétaminophène 1000 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet poudre pour solution orale) HALEON CANADA ULC,acétaminophène 1000 mg par sachet et bromhydrate de dextrométhorphane 30 mg par sachet poudre pour solution orale,acétaminophène et dextrométhorphane,ADDED
106066,02557320,OPDIVO SC (nivolumab 600 mg par 5 mL solution injectable fiole) BRISTOL-MYERS SQUIBB CANADA,nivolumab 600 mg par 5 mL solution injectable fiole,nivolumab,ADDED
106144,02558157,NAT-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) NATCO PHARMA (CANADA) INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
106145,02558165,NAT-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) NATCO PHARMA (CANADA) INC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
106200,02558785,METFORMIN ER (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) SANIS HEALTH INC,chlorhydrate de metformine 500 mg comprimé oral à libération prolongée,metformine,ADDED
106201,02558793,METFORMIN ER (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) SANIS HEALTH INC,chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée,metformine,ADDED
106211,02558904,ILUMYA (tildrakizumab 100 mg par 1 mL solution injectable stylo) SUN PHARMACEUTICAL INDUSTRIES LIMITED,tildrakizumab 100 mg par 1 mL solution injectable stylo,tildrakizumab,ADDED
106212,02558912,ISTURISA (osilodrostat (phosphate d’osilodrostat) 1 mg comprimé oral) RECORDATI RARE DISEASES CANADA INC,osilodrostat (phosphate d’osilodrostat) 1 mg comprimé oral,osilodrostat,ADDED
106213,02558920,ISTURISA (osilodrostat (phosphate d’osilodrostat) 5 mg comprimé oral) RECORDATI RARE DISEASES CANADA INC,osilodrostat (phosphate d’osilodrostat) 5 mg comprimé oral,osilodrostat,ADDED
106332,02560240,OCTREOTIDE INJECTION (octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable fiole) STERIMAX INC,octréotide (acétate d'octréotide) 100 mcg par 1 mL solution injectable fiole,octréotide,ADDED
106336,02560283,OCTREOTIDE INJECTION (octréotide (acétate d'octréotide) 1000 mcg par 5 mL solution injectable fiole) STERIMAX INC,octréotide (acétate d'octréotide) 1000 mcg par 5 mL solution injectable fiole,octréotide,ADDED
106337,02560291,OCTREOTIDE INJECTION (octréotide (acétate d'octréotide) 500 mcg par 1 mL solution injectable fiole) STERIMAX INC,octréotide (acétate d'octréotide) 500 mcg par 1 mL solution injectable fiole,octréotide,ADDED
106427,02561298,ZDS-LIOTHYRONINE (liothyronine (liothyronine sodique) 5 mcg comprimé oral) ZYDUS LIFESCIENCES LIMITED,liothyronine (liothyronine sodique) 5 mcg comprimé oral,liothyronine,ADDED
106428,02561301,ZDS-LIOTHYRONINE (liothyronine (liothyronine sodique) 25 mcg comprimé oral) ZYDUS LIFESCIENCES LIMITED,liothyronine (liothyronine sodique) 25 mcg comprimé oral,liothyronine,ADDED
106501,02562103,YESINTEK (ustékinumab 90 mg par 1 mL solution injectable seringue) BIOSIMILAR COLLABORATIONS IRELAND LIMITED,ustékinumab 90 mg par 1 mL solution injectable seringue,ustékinumab,ADDED
106502,02562111,YESINTEK I.V. (ustékinumab 130 mg par 26 mL solution injectable fiole) BIOSIMILAR COLLABORATIONS IRELAND LIMITED,ustékinumab 130 mg par 26 mL solution injectable fiole,ustékinumab,ADDED
106606,02563266,CISATRACURIUM BESYLATE INJECTION USP MULTI-DOSE (cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole) STERIMAX INC,cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole,cisatracurium,ADDED
NA,77701199,"YESINTEK (ustékinumab 45 mg par 0,5 mL solution injectable seringue) BIOSIMILAR COLLABORATIONS IRELAND LIMITED","ustékinumab 45 mg par 0,5 mL solution injectable seringue",ustékinumab,ADDED
NA,77701200,"YESINTEK (ustékinumab 45 mg par 0,5 mL solution injectable fiole) BIOSIMILAR COLLABORATIONS IRELAND LIMITED","ustékinumab 45 mg par 0,5 mL solution injectable fiole",ustékinumab,ADDED
