ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
02493330,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 500 mg per vial powder for solution for injection) STERIMAX INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02243685,ZYVOXAM (linezolid 600 mg per 300 mL solution for injection bag) PFIZER CANADA ULC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02329840,CAYSTON (aztreonam 75 mg per vial powder for nebulizer solution with diluent solution) GILEAD SCIENCES CANADA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
8001184,daptomycin,TM,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
00717282,PRIMAXIN 500 (cilastatin (cilastatin sodium) 500 mg per vial and imipenem 500 mg per vial powder for solution for injection) MERCK CANADA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02492148,ERTAPENEM FOR INJECTION (ertapenem (ertapenem sodium) 1 g per vial powder for solution for injection) AURO PHARMA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02243686,ZYVOXAM (linezolid 100 mg per 5 mL oral suspension) PFIZER CANADA ULC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02218496,MERREM (meropenem 1 g per vial powder for solution for injection) PFIZER CANADA ULC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02528819,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 500 mg per vial powder for solution for injection) EUGIA PHARMA INC.,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02536374,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 1 g per vial powder for solution for injection) JAMP PHARMA CORPORATION,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02409356,TIGECYCLINE (tigecycline 50 mg per vial powder for solution for injection) APOTEX INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
02462893,MEROPENEM FOR INJECTION (meropenem (meropenem trihydrate) 1 g per vial powder for solution for injection) AURO PHARMA INC,MP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
9012785,ceftobiprole (ceftobiprole medocaril sodium) 500 mg per vial powder for solution for injection,NTP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
9015191,meropenem 1 g powder for solution for injection with diluent solution per bag,NTP,500009,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/reserve-list-antimicrobial.html,Inactive,20251001,"special_groupings_status: ""ACTIVE"" -> INACTIVE
special_groupings_status_effective_time: ""20250901"" -> 20251001"
