drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"101313","MARKETED","2024-09-11","APPROVED","2022-01-10","02524090"
"101345","MARKETED","2022-10-25","APPROVED","2022-01-13","02524422"
"101807","MARKETED","2024-08-26","APPROVED","2022-07-08","02528894"
"101980","MARKETED","2024-09-12","APPROVED","2022-09-15","02530635"
"102144","MARKETED","2024-08-27","APPROVED","2022-11-01","02532409"
"102145","MARKETED","2024-08-27","APPROVED","2022-11-01","02532417"
"102147","MARKETED","2024-08-27","APPROVED","2022-11-01","02532433"
"102529","MARKETED","2024-08-27","APPROVED","2023-03-22","02536536"
"102542","MARKETED","2024-08-29","APPROVED","2023-03-30","02536676"
"102543","MARKETED","2024-08-29","APPROVED","2023-03-30","02536684"
"102544","MARKETED","2024-08-29","APPROVED","2023-03-30","02536692"
"102545","MARKETED","2024-08-29","APPROVED","2023-03-30","02536706"
"102690","MARKETED","2024-08-28","APPROVED","2024-01-09","02538164"
"102761","MARKETED","2024-09-15","APPROVED","2023-06-16","02538954"
"102833","MARKETED","2024-09-10","APPROVED","2023-07-14","02539586"
"103021","MARKETED","2024-09-03","APPROVED","2023-09-18","02541572"
"103022","MARKETED","2024-09-03","APPROVED","2023-09-18","02541580"
"103158","MARKETED","2024-09-20","APPROVED","2023-11-16","02543087"
"103181","MARKETED","2024-08-01","APPROVED","2023-11-17","02543346"
"103196","MARKETED","2024-09-16","APPROVED","2023-12-08","02543508"
"103236","MARKETED","2024-06-18","APPROVED","2023-12-15","02543931"
"103362","MARKETED","2024-09-03","APPROVED","2024-02-02","02545004"
"103391","MARKETED","2024-09-10","APPROVED","2024-02-07","02545128"
"103421","MARKETED","2024-08-13","APPROVED","2024-02-27","02545454"
"103497","MARKETED","2024-09-23","APPROVED","2024-06-03","02546264"
"103800","MARKETED","2024-09-19","APPROVED","2024-06-24","02549123"
"103828","MARKETED","2024-09-03","APPROVED","2024-07-04","02549433"
"103829","MARKETED","2024-09-03","APPROVED","2024-07-04","02549441"
"103830","MARKETED","2024-09-03","APPROVED","2024-07-04","02549468"
"103871","MARKETED","2024-08-29","APPROVED","2024-07-15","02549891"
"103908","MARKETED","2024-08-29","APPROVED","2024-07-30","02550245"
"103909","MARKETED","2024-08-29","APPROVED","2024-07-30","02550253"
"103910","MARKETED","2024-08-29","APPROVED","2024-07-30","02550261"
"77503","MARKETED","2024-08-15","APPROVED","2015-04-07","02289695"
"77504","MARKETED","2024-08-15","APPROVED","2015-04-07","02289709"
"99445","MARKETED","2020-09-23","APPROVED","2020-09-11","02505096"
"99900","MARKETED","2024-07-29","APPROVED","2020-12-14","02509717"
"100639","CANCELLED PRE MARKET","2024-09-09","APPROVED","2023-02-22","02517051"
"100641","CANCELLED PRE MARKET","2024-09-09","APPROVED","2023-02-22","02517078"
"100642","CANCELLED PRE MARKET","2024-09-09","APPROVED","2023-02-22","02517086"
"100643","CANCELLED PRE MARKET","2024-09-09","APPROVED","2023-02-22","02517094"
"101675","CANCELLED POST MARKET","2024-09-23","MARKETED","2022-07-29","02527707"
"102266","CANCELLED POST MARKET","2024-08-29","MARKETED","2023-07-11","02533693"
"102361","CANCELLED POST MARKET","2024-08-30","MARKETED","2023-03-08","02534711"
"103045","CANCELLED PRE MARKET","2024-09-24","APPROVED","2023-09-28","02541831"
"103047","CANCELLED POST MARKET","2024-09-24","MARKETED","2023-10-24","02541866"
"13373","CANCELLED POST MARKET","2024-09-18","MARKETED","2019-07-04","02004496"
"18602","CANCELLED POST MARKET","2020-06-04","DORMANT","2020-06-03","02103052"
"18964","CANCELLED POST MARKET","2024-08-28","DORMANT","2022-05-27","02139286"
"2197","CANCELLED POST MARKET","2023-01-31","DORMANT","2022-07-08","00344508"
"4037","CANCELLED POST MARKET","2024-04-30","DORMANT","2023-06-08","00510335"
"70748","CANCELLED POST MARKET","2024-08-29","DORMANT","2018-10-14","02246565"
"74235","CANCELLED POST MARKET","2024-09-16","MARKETED","2004-09-16","02257130"
"74236","CANCELLED POST MARKET","2024-09-16","MARKETED","2004-09-16","02257149"
"74237","CANCELLED POST MARKET","2024-09-16","MARKETED","2004-09-16","02257157"
"83699","CANCELLED PRE MARKET","2024-08-28","APPROVED","2015-06-04","02351730"
"89220","CANCELLED POST MARKET","2024-09-04","DORMANT","2019-10-24","02407515"
"92529","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-05-07","02440938"
"92876","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-07-24","02443961"
"92877","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-07-24","02443988"
"92878","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-07-24","02443996"
"92879","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-07-24","02444003"
"92880","CANCELLED PRE MARKET","2024-09-18","APPROVED","2015-07-24","02444011"
"93552","CANCELLED POST MARKET","2024-09-18","MARKETED","2017-02-15","02449692"
"93830","CANCELLED POST MARKET","2024-08-28","DORMANT","2019-03-08","02452162"
"94159","CANCELLED PRE MARKET","2024-09-13","APPROVED","2022-10-28","02454815"
"94601","CANCELLED POST MARKET","2024-09-23","DORMANT","2022-02-02","02458837"
"95406","CANCELLED PRE MARKET","2024-08-29","APPROVED","2017-07-07","02465825"
"95409","CANCELLED PRE MARKET","2024-08-29","APPROVED","2017-07-07","02465892"
"95410","CANCELLED PRE MARKET","2024-08-29","APPROVED","2017-07-07","02465906"
"95411","CANCELLED PRE MARKET","2024-08-29","APPROVED","2017-07-07","02465914"
"95412","CANCELLED PRE MARKET","2024-08-29","APPROVED","2017-07-07","02465922"
"97314","CANCELLED PRE MARKET","2024-08-28","APPROVED","2018-11-13","02482738"
"4293","DORMANT","2024-09-25","MARKETED","2017-10-16","00497398"
"43312","DORMANT","2024-08-03","MARKETED","2020-06-01","02221861"
"76584","DORMANT","2024-08-11","MARKETED","2006-05-23","02280167"
"99055","DORMANT","2024-08-30","MARKETED","2020-07-10","02500892"
"99243","DORMANT","2024-08-30","MARKETED","2020-08-05","02502909"
"99346","DORMANT","2024-09-09","DORMANT","2022-05-01","02504006"
"99347","DORMANT","2024-09-09","DORMANT","2022-05-01","02504014"
"99348","DORMANT","2024-09-09","DORMANT","2022-05-01","02504022"
"89368","APPROVED","2024-09-25","APPROVED","2013-11-26","02408937"
"93506","APPROVED","2024-09-18","APPROVED","2015-11-18","02449242"
"102397","APPROVED","2024-09-16","APPROVED","2023-02-03","02535092"
