drug_code,mp_code,mp_formal_name,changes
2317,00358495,ODANS LIQUOR CARBONIS DETERGENS (coal tar 20 % cutaneous solution) ODAN LABORATORIES LTD,DELETED
12887,01947923,DUVOID (bethanechol chloride 50 mg oral tablet) ENDO OPERATIONS LTD.,DELETED
17277,02131048,LIORESAL INTRATHECAL 0.05MG/ML (baclofen 0.05 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
24750,01991086,SLEEP AID EXTRA STRENGTH TAB 50MG (diphenhydramine hydrochloride 50 mg oral tablet) TANTA PHARMACEUTICALS INC,DELETED
27528,02061597,UNISOM SLEEPGELS EXTRA STRENGTH (diphenhydramine hydrochloride 50 mg oral capsule) ENDO OPERATIONS LTD.,DELETED
42341,02046059,INFANTS' TYLENOL (acetaminophen 80 mg per mL oral drops) KENVUE CANADA INC.,"mp_formal_name: ""INFANTS' TYLENOL (acetaminophen 80 mg per mL oral drops) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""INFANTS' TYLENOL (acetaminophen 80 mg per mL oral drops) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
43575,02027887,PAXIL TAB 10MG (paroxetine (paroxetine hydrochloride) 10 mg oral tablet) GLAXOSMITHKLINE INC,DELETED
48622,02230090,APO-PENTOXIFYLLINE SR (pentoxifylline 400 mg prolonged-release oral tablet) APOTEX INC,"mp_formal_name: ""PENTOXIFYLLINE SR (pentoxifylline 400 mg prolonged-release oral tablet) AA̲ ̲P̲H̲A̲R̲M̲A̲ INC"" -> ""A̲P̲O̲-̲PENTOXIFYLLINE SR (pentoxifylline 400 mg prolonged-release oral tablet) AP̲O̲T̲E̲X̲ INC"""
62267,02238829,CLAVULIN 875 (amoxicillin (amoxicillin trihydrate) 875 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet) GLAXOSMITHKLINE INC,DELETED
64993,02241361,CHILDREN'S TYLENOL CHEWABLES (acetaminophen 160 mg chewable tablet) KENVUE CANADA INC.,"mp_formal_name: ""CHILDREN'S TYLENOL CHEWABLES (acetaminophen 160 mg chewable tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S TYLENOL CHEWABLES (acetaminophen 160 mg chewable tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
71463,02247221,PRO-SIMVASTATIN (simvastatin 10 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SIMVASTATIN-̲1̲0̲ (simvastatin 10 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SIMVASTATIN (simvastatin 10 mg oral tablet) PRO DOC LIMITEE"""
71464,02247222,PRO-SIMVASTATIN (simvastatin 20 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SIMVASTATIN-̲2̲0̲ (simvastatin 20 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SIMVASTATIN (simvastatin 20 mg oral tablet) PRO DOC LIMITEE"""
71465,02247223,PRO-SIMVASTATIN (simvastatin 40 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SIMVASTATIN-̲4̲0̲ (simvastatin 40 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SIMVASTATIN (simvastatin 40 mg oral tablet) PRO DOC LIMITEE"""
71466,02247224,PRO-SIMVASTATIN (simvastatin 80 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""SIMVASTATIN-̲8̲0̲ (simvastatin 80 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲SIMVASTATIN (simvastatin 80 mg oral tablet) PRO DOC LIMITEE"""
71508,02247265,PENNSAID (diclofenac sodium 1.5 % cutaneous solution) ENDO OPERATIONS LTD.,"mp_formal_name: ""PENNSAID (diclofenac sodium 1.5 % cutaneous solution) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""PENNSAID (diclofenac sodium 1.5 % cutaneous solution) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
72790,02248439,PMS-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) PHARMASCIENCE INC,DELETED
74237,02257157,SENSIPAR (cinacalcet (cinacalcet hydrochloride) 90 mg oral tablet) AMGEN CANADA INC,DELETED
74820,02262827,STRATTERA (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) ELI LILLY CANADA INC,DELETED
77887,02293528,SPC-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg oral tablet) SUN PHARMA CANADA INC,"mp_formal_name: ""T̲A̲R̲O̲-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg oral tablet) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-CEFPROZIL (cefprozil (cefprozil monohydrate) 250 mg oral tablet) SUN PHARMA CANADA INC"""
77888,02293536,SPC-CEFPROZIL (cefprozil (cefprozil monohydrate) 500 mg oral tablet) SUN PHARMA CANADA INC,"mp_formal_name: ""T̲A̲R̲O̲-CEFPROZIL (cefprozil (cefprozil monohydrate) 500 mg oral tablet) SUN PHARMA CANADA INC"" -> ""S̲P̲C̲-CEFPROZIL (cefprozil (cefprozil monohydrate) 500 mg oral tablet) SUN PHARMA CANADA INC"""
80832,02322854,NPLATE (romiplostim 375 mcg per vial powder for solution for injection) AMGEN CANADA INC,"mp_formal_name: ""NPLATE (romiplostim 2̲5̲0̲ mcg per vial powder for solution for injection) AMGEN CANADA INC"" -> ""NPLATE (romiplostim 3̲7̲5̲ mcg per vial powder for solution for injection) AMGEN CANADA INC""
ntp_code: ""9013934"" -> ""962c8305216862016f39a5fe24200bcf""
ntp_formal_name: ""romiplostim 2̲5̲0̲ mcg per vial powder for solution for injection"" -> ""romiplostim 3̲7̲5̲ mcg per vial powder for solution for injection"""
