drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100071","MARKETED","2022-01-31","APPROVED","2021-01-27","02511517"
"100126","MARKETED","2022-02-01","APPROVED","2021-02-01","02512033"
"100173","MARKETED","2022-01-10","APPROVED","2021-02-11","02512440"
"100306","MARKETED","2022-02-03","APPROVED","2021-03-16","02513862"
"100518","MARKETED","2022-02-02","APPROVED","2021-05-13","02515784"
"100519","MARKETED","2022-02-02","APPROVED","2021-05-13","02515792"
"100559","MARKETED","2022-02-02","APPROVED","2021-05-21","02516217"
"100638","MARKETED","2022-01-26","APPROVED","2021-06-21","02517205"
"100707","MARKETED","2022-02-21","APPROVED","2021-07-08","02517701"
"100708","MARKETED","2022-02-21","APPROVED","2021-07-08","02517728"
"100726","MARKETED","2021-12-30","APPROVED","2021-07-08","02517914"
"100748","MARKETED","2022-01-11","APPROVED","2021-07-16","02518147"
"100754","MARKETED","2022-02-24","APPROVED","2021-07-21","02518236"
"100779","MARKETED","2022-02-01","APPROVED","2021-07-27","02518473"
"100830","MARKETED","2022-02-10","APPROVED","2021-08-11","02519011"
"100831","MARKETED","2022-02-10","APPROVED","2021-08-11","02519038"
"100907","MARKETED","2022-02-24","APPROVED","2021-09-02","02519844"
"100915","MARKETED","2022-01-27","APPROVED","2021-09-02","02519917"
"100951","MARKETED","2022-02-04","APPROVED","2021-09-16","02520303"
"100952","MARKETED","2022-02-04","APPROVED","2021-09-16","02520311"
"101138","MARKETED","2022-02-03","APPROVED","2021-11-05","02522233"
"101139","MARKETED","2022-02-04","APPROVED","2021-11-10","02522284"
"101143","MARKETED","2022-02-04","APPROVED","2021-11-10","02522292"
"101150","MARKETED","2022-02-09","APPROVED","2021-11-12","02522365"
"101263","MARKETED","2022-01-27","APPROVED","2022-01-06","02523558"
"101264","MARKETED","2022-01-26","APPROVED","2022-01-06","02523566"
"101265","MARKETED","2022-01-27","APPROVED","2022-01-06","02523574"
"101266","MARKETED","2022-01-27","APPROVED","2022-01-06","02523582"
"101278","MARKETED","2022-01-31","APPROVED","2022-01-06","02523728"
"101279","MARKETED","2022-01-31","APPROVED","2022-01-06","02523736"
"101280","MARKETED","2022-01-31","APPROVED","2022-01-06","02523744"
"101281","MARKETED","2022-01-31","APPROVED","2022-01-06","02523752"
"76987","MARKETED","2022-02-08","DORMANT","2021-02-12","02284294"
"88275","MARKETED","2021-11-18","APPROVED","2013-12-23","02397846"
"88532","MARKETED","2022-02-11","APPROVED","2021-08-17","02400529"
"88533","MARKETED","2022-02-11","APPROVED","2021-08-17","02400537"
"96929","MARKETED","2022-02-16","APPROVED","2021-06-15","02478501"
"96930","MARKETED","2022-02-16","APPROVED","2021-06-15","02478528"
"97360","MARKETED","2020-05-07","APPROVED","2018-11-23","02483149"
"98430","MARKETED","2021-06-04","APPROVED","2019-11-20","02494272"
"98431","MARKETED","2021-06-04","APPROVED","2019-11-20","02494280"
"98570","MARKETED","2022-02-03","APPROVED","2020-01-27","02495805"
"98571","MARKETED","2022-02-03","APPROVED","2020-01-27","02495813"
"98572","MARKETED","2022-02-03","APPROVED","2020-01-27","02495821"
"98745","MARKETED","2022-02-22","APPROVED","2020-03-31","02497654"
"99185","MARKETED","2020-10-28","CANCELLED (UNRETURNED ANNUAL)","2021-12-20","02502275"
"99269","MARKETED","2022-02-08","APPROVED","2020-08-06","02503190"
"99283","MARKETED","2022-01-31","APPROVED","2020-08-13","02503352"
"99284","MARKETED","2021-06-19","APPROVED","2020-08-18","02503360"
"99403","MARKETED","2022-01-21","APPROVED","2020-09-02","02504634"
"99462","MARKETED","2021-03-01","APPROVED","2020-09-15","02505266"
"99542","MARKETED","2022-02-01","APPROVED","2020-10-08","02506076"
"99543","MARKETED","2022-02-01","APPROVED","2020-10-08","02506084"
"99544","MARKETED","2022-02-01","APPROVED","2020-10-08","02506092"
"99545","MARKETED","2022-02-01","APPROVED","2020-10-08","02506106"
"99548","MARKETED","2022-02-02","APPROVED","2021-12-14","02506130"
"99549","MARKETED","2022-02-02","APPROVED","2021-12-14","02506149"
"99550","MARKETED","2022-02-02","APPROVED","2021-12-14","02506157"
"99551","MARKETED","2022-02-02","APPROVED","2021-12-14","02506165"
"99552","MARKETED","2022-02-02","APPROVED","2021-12-14","02506173"
"99553","MARKETED","2022-02-02","APPROVED","2021-12-14","02506181"
"99809","MARKETED","2022-02-01","APPROVED","2020-11-25","02508745"
"99914","MARKETED","2022-01-03","APPROVED","2020-12-16","02509865"
"99993","MARKETED","2022-02-17","APPROVED","2021-01-06","02510731"
"99994","MARKETED","2022-02-17","APPROVED","2021-01-06","02510758"
"11879","CANCELLED POST MARKET","2022-02-04","DORMANT","2017-08-03","00716928"
"13005","CANCELLED POST MARKET","2022-02-03","DORMANT","2017-08-03","01944444"
"1394","CANCELLED POST MARKET","2022-02-23","MARKETED","2009-02-03","00195057"
"16909","CANCELLED POST MARKET","2022-02-03","DORMANT","2017-08-03","02052717"
"17895","CANCELLED POST MARKET","2022-02-04","DORMANT","2017-08-03","02094754"
"49044","CANCELLED POST MARKET","2022-02-18","DORMANT","2020-10-19","02230287"
"50843","CANCELLED POST MARKET","2022-02-14","DORMANT","2017-08-03","02231503"
"50844","CANCELLED POST MARKET","2022-02-14","MARKETED","1997-11-28","02231504"
"50845","CANCELLED POST MARKET","2022-02-14","MARKETED","1997-11-28","02231505"
"50847","CANCELLED POST MARKET","2022-02-14","MARKETED","1998-08-07","02231506"
