drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
75576,02270382,"GONAL-F PEN (follitropine alfa 900 unité par 1,44 mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA","follitropine alfa 900 unité par 1,44 mL solution injectable stylo",follitropine alfa,"mp_fr_description: ""GONAL-F PEN (follitropine alfa 900 unité par 1,5̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA"" -> ""GONAL-F PEN (follitropine alfa 900 unité par 1,4̲4̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA""
ntp_code: ""9013134"" -> ""9015395""
ntp_fr_description: ""follitropine alfa 900 unité par 1,5̲ mL solution injectable stylo"" -> ""follitropine alfa 900 unité par 1,4̲4̲ mL solution injectable stylo"""
75577,02270390,"GONAL-F PEN (follitropine alfa 450 unité par 0,72 mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA","follitropine alfa 450 unité par 0,72 mL solution injectable stylo",follitropine alfa,"mp_fr_description: ""GONAL-F PEN (follitropine alfa 450 unité par 0,75̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA"" -> ""GONAL-F PEN (follitropine alfa 450 unité par 0,72̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA""
ntp_code: ""9013131"" -> ""9015394""
ntp_fr_description: ""follitropine alfa 450 unité par 0,75̲ mL solution injectable stylo"" -> ""follitropine alfa 450 unité par 0,72̲ mL solution injectable stylo"""
75578,02270404,"GONAL-F PEN (follitropine alfa 300 unité par 0,48 mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA","follitropine alfa 300 unité par 0,48 mL solution injectable stylo",follitropine alfa,"mp_fr_description: ""GONAL-F PEN (follitropine alfa 300 unité par 0,5̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA"" -> ""GONAL-F PEN (follitropine alfa 300 unité par 0,4̲8̲ mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA""
ntp_code: ""9013130"" -> ""9015393""
ntp_fr_description: ""follitropine alfa 300 unité par 0,5̲ mL solution injectable stylo"" -> ""follitropine alfa 300 unité par 0,4̲8̲ mL solution injectable stylo"""
77584,02290510,EXTRA STRENGTH TYLENOL BACK PAIN (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral,acétaminophène et méthocarbamol,"mp_fr_description: ""EXTRA STRENGTH TYLENOL BACK PAIN (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL BACK PAIN (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
79517,02309556,TEVA-CYPROTERONE / ETHINYL ESTRADIOL (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) TEVA CANADA LIMITED,acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral,cyprotérone et éthinylestradiol,"mp_fr_description: ""TEVA-CYPROTERONE/ETHINYL ESTRADIOL (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) TEVA CANADA LIMITED"" -> ""TEVA-CYPROTERONE ̲/ ̲ETHINYL ESTRADIOL (acétate de cyprotérone 2 mg et éthinylestradiol 35 mcg comprimé oral) TEVA CANADA LIMITED"""
82425,02338602,"VISINE MULTI-SYMPTOM (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) KENVUE CANADA INC.","chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques",tétrahydrozoline et sulfate de zinc,"mp_fr_description: ""VISINE MULTI-SYMPTOM (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""VISINE MULTI-SYMPTOM (chlorhydrate de tétrahydrozoline 0,05 % et sulfate de zinc 0,25 % gouttes ophtalmiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
84247,02357356,EXTRA STRENGTH TYLENOL BODY PAIN NIGHT (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral,acétaminophène et méthocarbamol,"mp_fr_description: ""EXTRA STRENGTH TYLENOL BODY PAIN NIGHT (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL BODY PAIN NIGHT (acétaminophène 500 mg et méthocarbamol 400 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
88713,02402289,JAMP GABAPENTIN TABLETS (gabapentine 600 mg comprimé oral) JAMP PHARMA CORPORATION,gabapentine 600 mg comprimé oral,gabapentine,"mp_fr_description: ""JAMP-̲GABAPENTIN TABLETS (gabapentine 600 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ̲GABAPENTIN TABLETS (gabapentine 600 mg comprimé oral) JAMP PHARMA CORPORATION"""
88714,02402297,JAMP GABAPENTIN TABLETS (gabapentine 800 mg comprimé oral) JAMP PHARMA CORPORATION,gabapentine 800 mg comprimé oral,gabapentine,"mp_fr_description: ""JAMP-̲GABAPENTIN TABLETS (gabapentine 800 mg comprimé oral) JAMP PHARMA CORPORATION"" -> ""JAMP ̲GABAPENTIN TABLETS (gabapentine 800 mg comprimé oral) JAMP PHARMA CORPORATION"""
88981,02404982,"CEPACOL CHILDREN'S FRUITY STRAWBERRY (amylmétacrésol 0,6 mg et alcool dichlorobenzylique 1,2 mg pastille) RECKITT BENCKISER (CANADA) INC","amylmétacrésol 0,6 mg et alcool dichlorobenzylique 1,2 mg pastille",amylmétacrésol et alcool dichlorobenzylique,"mp_fr_description: ""CEPACOL CHILDREN'S FRUITY STRAWBERRY (amylmétacrésol 0,6 mg et alcool dichlorobenzylique 1,2 mg pastille) RB̲ ̲H̲E̲A̲L̲T̲H̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲.̲"" -> ""CEPACOL CHILDREN'S FRUITY STRAWBERRY (amylmétacrésol 0,6 mg et alcool dichlorobenzylique 1,2 mg pastille) RE̲C̲K̲I̲T̲T̲ ̲B̲E̲N̲C̲K̲I̲S̲E̲R̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲I̲N̲C̲"""
89643,02411849,VEREGEN (sinécatéchines 10 % pommade cutanée) KNIGHT THERAPEUTICS INC.,sinécatéchines 10 % pommade cutanée,sinécatéchines,"mp_fr_description: ""VEREGEN (sinécatéchines 10 % pommade cutanée) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""VEREGEN (sinécatéchines 10 % pommade cutanée) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
90104,02416433,"PMS-CIPROFLOXACIN XL (ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée) PHARMASCIENCE INC","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",ciprofloxacine,"ntp_code: ""9015330"" -> ""9001049"""
90977,02425114,PRO-OLANZAPINE ODT (olanzapine 20 mg comprimé orodispersible) PRO DOC LIMITEE,olanzapine 20 mg comprimé orodispersible,olanzapine,"mp_fr_description: ""OLANZAPINE ODT (olanzapine 20 mg comprimé orodispersible) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲OLANZAPINE ODT (olanzapine 20 mg comprimé orodispersible) PRO DOC LIMITEE"""
92296,02438585,"VISINE FOR DRY EYE TIRED EYE RELIEF (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) KENVUE CANADA INC.","glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques",glycérine et hypromellose,"mp_fr_description: ""VISINE FOR DRY EYE TIRED EYE RELIEF (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""VISINE FOR DRY EYE TIRED EYE RELIEF (glycérine 0,2 % et hypromellose 0,2 % gouttes ophtalmiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
94265,02455838,"CAVILON DURABLE BARRIER CREAM (diméthicone 1,3 % crème cutanée) SOLVENTUM CANADA LIMITED","diméthicone 1,3 % crème cutanée",diméthicone,"mp_fr_description: ""CAVILON DURABLE BARRIER CREAM (diméthicone 1,3 % crème cutanée) 3̲M̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲M̲P̲A̲N̲Y̲ LIMITED"" -> ""CAVILON DURABLE BARRIER CREAM (diméthicone 1,3 % crème cutanée) S̲O̲L̲V̲E̲N̲T̲U̲M̲ ̲C̲A̲N̲A̲D̲A̲ LIMITED"""
94846,02460947,CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable) JUNO PHARMA CANADA INC.,caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable,caspofungine,"mp_fr_description: ""CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 50 mg par fiole poudre pour solution injectable) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
94847,02460955,CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable) JUNO PHARMA CANADA INC.,caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable,caspofungine,"mp_fr_description: ""CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""CASPOFUNGIN FOR INJECTION (caspofungine (acétate de caspofungine) 70 mg par fiole poudre pour solution injectable) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
95910,02470144,EXTRA STRENGTH BENADRYL ALLERGY (chlorhydrate de diphenhydramine 50 mg comprimé oral) KENVUE CANADA INC.,chlorhydrate de diphenhydramine 50 mg comprimé oral,diphenhydramine,"mp_fr_description: ""EXTRA STRENGTH BENADRYL ALLERGY (chlorhydrate de diphenhydramine 50 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH BENADRYL ALLERGY (chlorhydrate de diphenhydramine 50 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
98471,02494736,AURO-ENZALUTAMIDE (enzalutamide 40 mg capsule orale) AURO PHARMA INC,enzalutamide 40 mg capsule orale,enzalutamide,ADDED
101046,02521237,EXTRA STRENGTH TYLENOL LIQUID GELS (acétaminophène 500 mg capsule orale) KENVUE CANADA INC.,acétaminophène 500 mg capsule orale,acétaminophène,ADDED
101780,02528592,"SANDOZ TACROLIMUS XR (tacrolimus 0,5 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED","tacrolimus 0,5 mg capsule orale à libération prolongée",tacrolimus,ADDED
102447,02535637,NRA-FINASTERIDE (finastéride 5 mg comprimé oral) NORA PHARMA INC,finastéride 5 mg comprimé oral,finastéride,ADDED
102523,02536455,"SPEVIGO (spésolimab 450 mg par 7,5 mL solution injectable fiole) LEO PHARMA INC","spésolimab 450 mg par 7,5 mL solution injectable fiole",spésolimab,"mp_fr_description: ""SPEVIGO (spésolimab 450 mg par 7,5 mL solution injectable fiole) B̲O̲E̲H̲R̲I̲N̲G̲E̲R̲ ̲I̲N̲G̲E̲L̲H̲E̲I̲M̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲L̲T̲D̲ ̲L̲T̲E̲E̲"" -> ""SPEVIGO (spésolimab 450 mg par 7,5 mL solution injectable fiole) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
103210,02543656,"NUVAXOVID (protéine de spicule du SRAS-CoV-2 recombinante 5 mcg par 0,5 mL suspension injectable 5 mL fiole) SANOFI VACCINES CANADA LTD.","protéine de spicule du SRAS-CoV-2 recombinante 5 mcg par 0,5 mL suspension injectable 5 mL fiole",protéine de spicule du SRAS-CoV-2 recombinante,"mp_fr_description: ""NUVAXOVID (protéine de spicule du SRAS-CoV-2 recombinante 5 mcg par 0,5 mL suspension injectable 5 mL fiole) N̲O̲V̲A̲V̲A̲X̲ ̲I̲N̲C̲."" -> ""NUVAXOVID (protéine de spicule du SRAS-CoV-2 recombinante 5 mcg par 0,5 mL suspension injectable 5 mL fiole) S̲A̲N̲O̲F̲I̲ ̲V̲A̲C̲C̲I̲N̲E̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲T̲D̲."""
103690,02547996,PRECISE COOLING PAIN RELIEF CREAM (lidocaïne 4 % et menthol 1 % crème cutanée) KENVUE CANADA INC.,lidocaïne 4 % et menthol 1 % crème cutanée,lidocaïne et menthol,"mp_fr_description: ""PRECISE COOLING PAIN RELIEF CREAM (lidocaïne 4 % et menthol 1 % crème cutanée) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""PRECISE COOLING PAIN RELIEF CREAM (lidocaïne 4 % et menthol 1 % crème cutanée) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
103912,02550296,SPEVIGO (spésolimab 150 mg par 1 mL solution injectable seringue) LEO PHARMA INC,spésolimab 150 mg par 1 mL solution injectable seringue,spésolimab,"mp_fr_description: ""SPEVIGO (spésolimab 150 mg par 1 mL solution injectable seringue) B̲O̲E̲H̲R̲I̲N̲G̲E̲R̲ ̲I̲N̲G̲E̲L̲H̲E̲I̲M̲ ̲(̲C̲A̲N̲A̲D̲A̲)̲ ̲L̲T̲D̲ ̲L̲T̲E̲E̲"" -> ""SPEVIGO (spésolimab 150 mg par 1 mL solution injectable seringue) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
104178,02552817,PRO-SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) PRO DOC LIMITEE,chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
104191,02553007,"SENNOSIDES 8.6 MG AND DOCUSATE SODIUM 50 MG TABLETS (docusate sodique 50 mg et sennosides 8,6 mg comprimé oral) TIME-CAP LABORATORIES, INC","docusate sodique 50 mg et sennosides 8,6 mg comprimé oral",docusate et sennosides,ADDED
