drug_code,mp_code,mp_formal_name,mp_fr_description,changes
415,00027243,DIHYDROERGOTAMINE (DHE) (dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule) STERIMAX INC,DIHYDROERGOTAMINE (DHE) (mésylate de dihydroergotamine 1 mg par 1 mL solution injectable ampoule) STERIMAX INC,"Health_Canada_product_name: ""DIHYDROERGOTAMINE (DHE), 1MG/ML"" -> ""DIHYDROERGOTAMINE (DHE)""
mp_formal_name: ""DIHYDROERGOTAMINE (DHE),̲ ̲1̲M̲G̲/̲M̲L̲ (dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule) STERIMAX INC"" -> ""DIHYDROERGOTAMINE (DHE) (dihydroergotamine mesylate 1 mg per 1 mL solution for injection ampoule) STERIMAX INC""
mp_fr_description: ""DIHYDROERGOTAMINE (DHE),̲ ̲1̲M̲G̲/̲M̲L̲ (mésylate de dihydroergotamine 1 mg par 1 mL solution injectable ampoule) STERIMAX INC"" -> ""DIHYDROERGOTAMINE (DHE) (mésylate de dihydroergotamine 1 mg par 1 mL solution injectable ampoule) STERIMAX INC"""
8959,00755834,APO-TIMOP (timolol (timolol maleate) 0.5 % ophthalmic drops) APOTEX INC,"APO-TIMOP (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19881231"" -> ""20260123"""
16656,02125250,APO-SUCRALFATE - TAB 1G (sucralfate 1 g oral tablet) APOTEX INC,APO-SUCRALFATE - TAB 1G (sucralfate 1 g comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19941231"" -> ""20260201"""
27547,02061287,CHILDREN'S BENADRYL ALLERGY CHEWABLES (diphenhydramine hydrochloride 12.5 mg chewable tablet) KENVUE CANADA INC.,"CHILDREN'S BENADRYL ALLERGY CHEWABLES (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) KENVUE CANADA INC.","mp_formal_name: ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (diphenhydramine hydrochloride 12.5 mg chewable tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (diphenhydramine hydrochloride 12.5 mg chewable tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""CHILDREN'S BENADRYL ALLERGY CHEWABLES (chlorhydrate de diphenhydramine 12,5 mg comprimé à croquer) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_status_effective_time: ""20250729"" -> ""20260428"""
43221,02217481,APO-LISINOPRIL (lisinopril 5 mg oral tablet) APOTEX INC,APO-LISINOPRIL (lisinopril 5 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19961030"" -> ""20260204"""
46803,01900978,REACTINE 20 MG TABLET (cetirizine hydrochloride 20 mg oral tablet) KENVUE CANADA INC.,REACTINE 20 MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) KENVUE CANADA INC.,"mp_formal_name: ""REACTINE 20 MG TABLET (cetirizine hydrochloride 20 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""REACTINE 20 MG TABLET (cetirizine hydrochloride 20 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""REACTINE 20 MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""REACTINE 20 MG TABLET (chlorhydrate de cétirizine 20 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
62594,02239138,EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (diphenhydramine hydrochloride 50 mg oral tablet) KENVUE CANADA INC.,EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (chlorhydrate de diphenhydramine 50 mg comprimé oral) KENVUE CANADA INC.,"mp_formal_name: ""EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (diphenhydramine hydrochloride 50 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (diphenhydramine hydrochloride 50 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (chlorhydrate de diphenhydramine 50 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH BENADRYL ALLERGY NIGHTTIME (chlorhydrate de diphenhydramine 50 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
62611,02239155,POLYSPORIN PLUS PAIN RELIEF EAR DROPS (lidocaine hydrochloride 50 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL otic drops) KENVUE CANADA INC.,POLYSPORIN PLUS PAIN RELIEF EAR DROPS (chlorhydrate de lidocaïne 50 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques) KENVUE CANADA INC.,"mp_formal_name: ""POLYSPORIN PLUS PAIN RELIEF EAR DROPS (lidocaine hydrochloride 50 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL otic drops) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN PLUS PAIN RELIEF EAR DROPS (lidocaine hydrochloride 50 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL otic drops) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN PLUS PAIN RELIEF EAR DROPS (chlorhydrate de lidocaïne 50 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN PLUS PAIN RELIEF EAR DROPS (chlorhydrate de lidocaïne 50 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
62612,02239156,POLYSPORIN EYE AND EAR DROPS STERILE (gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic/otic drops) KENVUE CANADA INC.,"POLYSPORIN EYE AND EAR DROPS STERILE (gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques/ophtalmiques) KENVUE CANADA INC.","mp_formal_name: ""POLYSPORIN EYE AND EAR DROPS STERILE (gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic/otic drops) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN EYE AND EAR DROPS STERILE (gramicidin 0.025 mg per mL and polymyxin B (polymyxin B sulfate) 10000 unit per mL ophthalmic/otic drops) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""POLYSPORIN EYE AND EAR DROPS STERILE (gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques/ophtalmiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""POLYSPORIN EYE AND EAR DROPS STERILE (gramicidine 0,025 mg par mL et polymyxine B (sulfate de polymyxine B) 10000 unité par mL gouttes otiques/ophtalmiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
63874,02240335,MONUROL (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) KNIGHT THERAPEUTICS INC.,MONUROL (fosfomycine (trométhamine de fosfomycine) 3 g par sachet poudre pour solution orale) KNIGHT THERAPEUTICS INC.,"mp_formal_name: ""MONUROL (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""MONUROL (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲.""
mp_fr_description: ""MONUROL (fosfomycine (trométhamine de fosfomycine) 3 g par sachet poudre pour solution orale) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."" -> ""MONUROL (fosfomycine (trométhamine de fosfomycine) 3 g par sachet poudre pour solution orale) K̲N̲I̲G̲H̲T̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲N̲C̲."""
