drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
83405,02348705,ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) SANIS HEALTH INC,atorvastatine (atorvastatine calcique) 10 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (s̲o̲l̲v̲a̲t̲e̲ ̲d̲e̲ ̲p̲r̲o̲p̲y̲l̲è̲n̲e̲ ̲g̲l̲y̲c̲o̲l̲ ̲d̲'̲atorvastatine calcique) 10 mg comprimé oral) SANIS HEALTH INC"" -> ""ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) SANIS HEALTH INC"""
83406,02348713,ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) SANIS HEALTH INC,atorvastatine (atorvastatine calcique) 20 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (s̲o̲l̲v̲a̲t̲e̲ ̲d̲e̲ ̲p̲r̲o̲p̲y̲l̲è̲n̲e̲ ̲g̲l̲y̲c̲o̲l̲ ̲d̲'̲atorvastatine calcique) 20 mg comprimé oral) SANIS HEALTH INC"" -> ""ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) SANIS HEALTH INC"""
83407,02348721,ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) SANIS HEALTH INC,atorvastatine (atorvastatine calcique) 40 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (s̲o̲l̲v̲a̲t̲e̲ ̲d̲e̲ ̲p̲r̲o̲p̲y̲l̲è̲n̲e̲ ̲g̲l̲y̲c̲o̲l̲ ̲d̲'̲atorvastatine calcique) 40 mg comprimé oral) SANIS HEALTH INC"" -> ""ATORVASTATIN (atorvastatine (atorvastatine calcique) 40 mg comprimé oral) SANIS HEALTH INC"""
83408,02348748,ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) SANIS HEALTH INC,atorvastatine (atorvastatine calcique) 80 mg comprimé oral,atorvastatine,"mp_fr_description: ""ATORVASTATIN (atorvastatine (s̲o̲l̲v̲a̲t̲e̲ ̲d̲e̲ ̲p̲r̲o̲p̲y̲l̲è̲n̲e̲ ̲g̲l̲y̲c̲o̲l̲ ̲d̲'̲atorvastatine calcique) 80 mg comprimé oral) SANIS HEALTH INC"" -> ""ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) SANIS HEALTH INC"""
88833,02403544,"COLISTIMETHATE FOR INJECTION, USP (colistine (colistiméthate sodique) 150 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD",colistine (colistiméthate sodique) 150 mg par fiole poudre pour solution injectable,colistine,"mp_fr_description: ""COLISTIMETHATE FOR INJECTION (colistine (colistiméthate sodique) 150 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD"" -> ""COLISTIMETHATE FOR INJECTION,̲ ̲U̲S̲P̲ (colistine (colistiméthate sodique) 150 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD"""
90204,02417413,BISACODYL TABLETS (bisacodyl 5 mg comprimé oral) SIGMA LIFE SCIENCES INC.,bisacodyl 5 mg comprimé oral,bisacodyl,"mp_fr_description: ""BISACODYL TABLETS (bisacodyl 5 mg comprimé oral) T̲A̲N̲T̲A̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲"" -> ""BISACODYL TABLETS (bisacodyl 5 mg comprimé oral) S̲I̲G̲M̲A̲ ̲L̲I̲F̲E̲ ̲S̲C̲I̲E̲N̲C̲E̲S̲ ̲I̲N̲C̲.̲"""
93629,02450232,LAXATIVE FOR WOMEN (bisacodyl 5 mg comprimé oral) SIGMA LIFE SCIENCES INC.,bisacodyl 5 mg comprimé oral,bisacodyl,"mp_fr_description: ""LAXATIVE FOR WOMEN (bisacodyl 5 mg comprimé oral) T̲A̲N̲T̲A̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲"" -> ""LAXATIVE FOR WOMEN (bisacodyl 5 mg comprimé oral) S̲I̲G̲M̲A̲ ̲L̲I̲F̲E̲ ̲S̲C̲I̲E̲N̲C̲E̲S̲ ̲I̲N̲C̲.̲"""
96058,02471469,OZEMPIC MULTIDOSE PREFILLED PEN DISPENSES 1MG DOSE (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) NOVO NORDISK CANADA INC,sémaglutide 1 mg par actionnement solution injectable stylo prérempli,sémaglutide,"mp_fr_description: ""OZEMPIC MULTIDOSE PREFILLED PEN DISPENSES 1MG DOSE (sémaglutide 1,̲3̲4̲ ̲m̲g̲ ̲p̲a̲r̲ ̲m̲L̲ ̲s̲o̲l̲u̲t̲i̲o̲n̲ ̲i̲n̲j̲e̲c̲t̲a̲b̲l̲e̲ ̲1̲,̲5̲ ̲m̲L̲ ̲s̲t̲y̲l̲o̲) NOVO NORDISK CANADA INC"" -> ""OZEMPIC MULTIDOSE PREFILLED PEN DISPENSES 1MG DOSE (sémaglutide 1 ̲m̲g̲ ̲p̲a̲r̲ ̲a̲c̲t̲i̲o̲n̲n̲e̲m̲e̲n̲t̲ ̲s̲o̲l̲u̲t̲i̲o̲n̲ ̲i̲n̲j̲e̲c̲t̲a̲b̲l̲e̲ ̲s̲t̲y̲l̲o̲ ̲p̲r̲é̲r̲e̲m̲p̲l̲i̲) NOVO NORDISK CANADA INC""
ntp_code: ""9013021"" -> ""9013605""
ntp_fr_description: ""sémaglutide 1,̲3̲4̲ ̲m̲g̲ ̲p̲a̲r̲ ̲m̲L̲ ̲s̲o̲l̲u̲t̲i̲o̲n̲ ̲i̲n̲j̲e̲c̲t̲a̲b̲l̲e̲ ̲1̲,̲5̲ ̲m̲L̲ ̲s̲t̲y̲l̲o̲"" -> ""sémaglutide 1 ̲m̲g̲ ̲p̲a̲r̲ ̲a̲c̲t̲i̲o̲n̲n̲e̲m̲e̲n̲t̲ ̲s̲o̲l̲u̲t̲i̲o̲n̲ ̲i̲n̲j̲e̲c̲t̲a̲b̲l̲e̲ ̲s̲t̲y̲l̲o̲ ̲p̲r̲é̲r̲e̲m̲p̲l̲i̲"""
97036,02479710,ALLERGY FORMULA CAPLETS (chlorhydrate de diphenhydramine 25 mg comprimé oral) SIGMA LIFE SCIENCES INC.,chlorhydrate de diphenhydramine 25 mg comprimé oral,diphenhydramine,"mp_fr_description: ""ALLERGY FORMULA CAPLETS (chlorhydrate de diphenhydramine 25 mg comprimé oral) T̲A̲N̲T̲A̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲"" -> ""ALLERGY FORMULA CAPLETS (chlorhydrate de diphenhydramine 25 mg comprimé oral) S̲I̲G̲M̲A̲ ̲L̲I̲F̲E̲ ̲S̲C̲I̲E̲N̲C̲E̲S̲ ̲I̲N̲C̲.̲"""
98854,02498804,APO-TERIPARATIDE INJECTION (tériparatide 20 mcg par actionnement solution injectable stylo prérempli) APOTEX INC,tériparatide 20 mcg par actionnement solution injectable stylo prérempli,tériparatide,ADDED
102224,02533235,"JAMP GATIFLOXACIN (gatifloxacine 0,3 % gouttes ophtalmiques) JAMP PHARMA CORPORATION","gatifloxacine 0,3 % gouttes ophtalmiques",gatifloxacine,ADDED
102877,02540045,AXBERI (énoxaparine sodique 100 mg par 1 mL solution injectable seringue) BAXTER CORPORATION,énoxaparine sodique 100 mg par 1 mL solution injectable seringue,énoxaparine,ADDED
103233,02543907,NOYADA (captopril 5 mg par 5 mL solution orale) ETHYPHARM INC,captopril 5 mg par 5 mL solution orale,captopril,ADDED
103234,02543915,NOYADA (captopril 25 mg par 5 mL solution orale) ETHYPHARM INC,captopril 25 mg par 5 mL solution orale,captopril,ADDED
103474,02546019,DESLORATADINE (desloratadine 5 mg comprimé oral) JAMP PHARMA CORPORATION,desloratadine 5 mg comprimé oral,desloratadine,ADDED
103504,02546337,JAMP IMIPRAMINE (chlorhydrate d'imipramine 10 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate d'imipramine 10 mg comprimé oral,imipramine,ADDED
103505,02546345,JAMP IMIPRAMINE (chlorhydrate d'imipramine 25 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate d'imipramine 25 mg comprimé oral,imipramine,ADDED
103506,02546353,JAMP IMIPRAMINE (chlorhydrate d'imipramine 50 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate d'imipramine 50 mg comprimé oral,imipramine,ADDED
103507,02546361,JAMP IMIPRAMINE (chlorhydrate d'imipramine 75 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate d'imipramine 75 mg comprimé oral,imipramine,ADDED
103509,02546396,JAMP LEVOCARB (carbidopa 10 mg et lévodopa 100 mg comprimé oral) JAMP PHARMA CORPORATION,carbidopa 10 mg et lévodopa 100 mg comprimé oral,carbidopa et lévodopa,ADDED
103510,02546418,JAMP LEVOCARB (carbidopa 25 mg et lévodopa 100 mg comprimé oral) JAMP PHARMA CORPORATION,carbidopa 25 mg et lévodopa 100 mg comprimé oral,carbidopa et lévodopa,ADDED
103511,02546426,JAMP LEVOCARB (carbidopa 25 mg et lévodopa 250 mg comprimé oral) JAMP PHARMA CORPORATION,carbidopa 25 mg et lévodopa 250 mg comprimé oral,carbidopa et lévodopa,ADDED
103577,02547120,M-MIDODRINE (chlorhydrate de midodrine 5 mg comprimé oral) MANTRA PHARMA INC,chlorhydrate de midodrine 5 mg comprimé oral,midodrine,ADDED
103681,02547899,"RIVAROXABAN (rivaroxaban 2,5 mg comprimé oral) SANIS HEALTH INC","rivaroxaban 2,5 mg comprimé oral",rivaroxaban,ADDED
103682,02547902,RIVAROXABAN (rivaroxaban 10 mg comprimé oral) SANIS HEALTH INC,rivaroxaban 10 mg comprimé oral,rivaroxaban,ADDED
103683,02547910,RIVAROXABAN (rivaroxaban 15 mg comprimé oral) SANIS HEALTH INC,rivaroxaban 15 mg comprimé oral,rivaroxaban,ADDED
103684,02547929,RIVAROXABAN (rivaroxaban 20 mg comprimé oral) SANIS HEALTH INC,rivaroxaban 20 mg comprimé oral,rivaroxaban,ADDED
103741,02548550,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) SANIS HEALTH INC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
103742,02548569,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) SANIS HEALTH INC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
103743,02548577,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) SANIS HEALTH INC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
103744,02548585,LURASIDONE (chlorhydrate de lurasidone 20 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de lurasidone 20 mg comprimé oral,lurasidone,ADDED
103745,02548593,LURASIDONE (chlorhydrate de lurasidone 40 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de lurasidone 40 mg comprimé oral,lurasidone,ADDED
103746,02548607,LURASIDONE (chlorhydrate de lurasidone 60 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de lurasidone 60 mg comprimé oral,lurasidone,ADDED
103747,02548615,LURASIDONE (chlorhydrate de lurasidone 80 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de lurasidone 80 mg comprimé oral,lurasidone,ADDED
103801,02549131,EBGLYSS (lébrikizumab 250 mg par 2 mL solution injectable seringue) ELI LILLY CANADA INC,lébrikizumab 250 mg par 2 mL solution injectable seringue,lébrikizumab,ADDED
103824,02549395,M-TRANEXAMIC ACID (acide tranexamique 500 mg comprimé oral) MANTRA PHARMA INC,acide tranexamique 500 mg comprimé oral,acide tranexamique,ADDED
103992,02551187,M-ESZOPICLONE (eszopiclone 1 mg comprimé oral) MANTRA PHARMA INC,eszopiclone 1 mg comprimé oral,eszopiclone,ADDED
103993,02551195,M-ESZOPICLONE (eszopiclone 2 mg comprimé oral) MANTRA PHARMA INC,eszopiclone 2 mg comprimé oral,eszopiclone,ADDED
103994,02551209,M-ESZOPICLONE (eszopiclone 3 mg comprimé oral) MANTRA PHARMA INC,eszopiclone 3 mg comprimé oral,eszopiclone,ADDED
104009,02551365,AG-LEVOCARB (carbidopa 25 mg et lévodopa 100 mg comprimé oral) ANGITA PHARMA INC.,carbidopa 25 mg et lévodopa 100 mg comprimé oral,carbidopa et lévodopa,ADDED
104019,02551454,FRUZAQLA (fruquintinib 1 mg capsule orale) TAKEDA CANADA INC,fruquintinib 1 mg capsule orale,fruquintinib,ADDED
104020,02551462,FRUZAQLA (fruquintinib 5 mg capsule orale) TAKEDA CANADA INC,fruquintinib 5 mg capsule orale,fruquintinib,ADDED
104048,02551764,AYVAKYT (avapritinib 25 mg comprimé oral) BLUEPRINT MEDICINES CORPORATION,avapritinib 25 mg comprimé oral,avapritinib,ADDED
104049,02551772,AYVAKYT (avapritinib 50 mg comprimé oral) BLUEPRINT MEDICINES CORPORATION,avapritinib 50 mg comprimé oral,avapritinib,ADDED
104050,02551780,AYVAKYT (avapritinib 100 mg comprimé oral) BLUEPRINT MEDICINES CORPORATION,avapritinib 100 mg comprimé oral,avapritinib,ADDED
104051,02551799,AYVAKYT (avapritinib 200 mg comprimé oral) BLUEPRINT MEDICINES CORPORATION,avapritinib 200 mg comprimé oral,avapritinib,ADDED
104061,02551918,MAR-LEFLUNOMIDE (léflunomide 10 mg comprimé oral) MARCAN PHARMACEUTICALS INC,léflunomide 10 mg comprimé oral,léflunomide,ADDED
104062,02551926,MAR-LEFLUNOMIDE (léflunomide 20 mg comprimé oral) MARCAN PHARMACEUTICALS INC,léflunomide 20 mg comprimé oral,léflunomide,ADDED
104109,02552434,"OPZELURA (ruxolitinib (phosphate de ruxolitinib) 1,5 % crème cutanée) INCYTE CORPORATION","ruxolitinib (phosphate de ruxolitinib) 1,5 % crème cutanée",ruxolitinib,ADDED
NA,77701168,MAGNESIUM SULFATE IN WATER FOR INJECTION (sulfate de magnésium 2000 mg par 50 mL solution injectable sac) BAXTER CORPORATION,sulfate de magnésium 2000 mg par 50 mL solution injectable sac,sulfate de magnésium,ADDED
NA,77701169,MAGNESIUM SULFATE IN WATER FOR INJECTION (sulfate de magnésium 4000 mg par 100 mL solution injectable sac) BAXTER CORPORATION,sulfate de magnésium 4000 mg par 100 mL solution injectable sac,sulfate de magnésium,ADDED
