drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"100060","MARKETED","2021-09-06","APPROVED","2021-01-21","02511398"
"100105","MARKETED","2021-09-14","APPROVED","2021-02-03","02511886"
"100133","MARKETED","2021-09-27","APPROVED","2021-02-05","02512114"
"100134","MARKETED","2021-09-27","APPROVED","2021-02-05","02512122"
"100135","MARKETED","2021-09-27","APPROVED","2021-02-05","02512130"
"100192","MARKETED","2021-09-01","APPROVED","2021-04-09","02512645"
"100212","MARKETED","2021-09-27","APPROVED","2021-02-25","02512874"
"100213","MARKETED","2021-09-27","APPROVED","2021-02-25","02512882"
"100214","MARKETED","2021-09-27","APPROVED","2021-02-25","02512890"
"100215","MARKETED","2021-09-27","APPROVED","2021-02-25","02512904"
"100218","MARKETED","2021-09-07","APPROVED","2021-02-25","02512939"
"100232","MARKETED","2021-07-05","APPROVED","2021-03-02","02513080"
"100233","MARKETED","2021-07-05","APPROVED","2021-03-02","02513099"
"100412","MARKETED","2021-08-30","APPROVED","2021-04-08","02514729"
"100414","MARKETED","2021-09-16","APPROVED","2021-04-09","02514737"
"100415","MARKETED","2021-09-16","APPROVED","2021-04-09","02514745"
"100416","MARKETED","2021-09-16","APPROVED","2021-04-09","02514753"
"100417","MARKETED","2021-09-16","APPROVED","2021-04-09","02514761"
"100418","MARKETED","2021-09-16","APPROVED","2021-04-09","02514788"
"100419","MARKETED","2021-09-16","APPROVED","2021-04-09","02514796"
"100532","MARKETED","2021-09-14","APPROVED","2021-05-13","02515962"
"100602","MARKETED","2021-09-09","APPROVED","2021-06-04","02516683"
"100679","MARKETED","2021-08-31","APPROVED","2021-06-25","02517388"
"100720","MARKETED","2021-09-15","APPROVED","2021-07-09","02517841"
"100721","MARKETED","2021-09-16","APPROVED","2021-07-08","02517868"
"100801","MARKETED","2021-08-25","APPROVED","2021-08-11","02518716"
"100863","MARKETED","2021-09-01","APPROVED","2021-08-25","02519364"
"100865","MARKETED","2021-09-13","APPROVED","2021-08-23","02519380"
"36396","MARKETED","2021-01-06","APPROVED","2018-01-16","02203294"
"36398","MARKETED","2021-01-06","APPROVED","2018-01-16","02203316"
"66276","MARKETED","2021-09-20","CANCELLED POST MARKET","2021-07-27","02242528"
"78498","MARKETED","2021-08-16","DORMANT","2018-07-24","02299607"
"80321","MARKETED","2008-12-10","DORMANT","2021-07-29","02317680"
"88543","MARKETED","2021-09-27","DORMANT","2020-07-16","02400650"
"88544","MARKETED","2021-09-27","DORMANT","2020-07-16","02400669"
"88682","MARKETED","2021-08-17","APPROVED","2013-02-28","02401940"
