drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
81205,02326701,PRO-ATENOLOL (aténolol 25 mg comprimé oral) PRO DOC LIMITEE,aténolol 25 mg comprimé oral,aténolol,"mp_fr_description: ""ATENOLOL (aténolol 25 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ATENOLOL (aténolol 25 mg comprimé oral) PRO DOC LIMITEE"""
84104,02355841,ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) HALEON CANADA ULC,chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale,diphenhydramine et ibuprofène,"mp_fr_description: ""ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ADVIL NIGHTTIME (chlorhydrate de diphenhydramine 25 mg et ibuprofène 200 mg capsule orale) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
86695,02381176,PRO-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) PRO DOC LIMITEE,rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral,rosuvastatine,"mp_fr_description: ""ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) PRO DOC LIMITEE"""
86696,02381184,PRO-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) PRO DOC LIMITEE,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,"mp_fr_description: ""ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) PRO DOC LIMITEE"""
86697,02381192,PRO-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE,rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral,rosuvastatine,"mp_fr_description: ""ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) PRO DOC LIMITEE"""
86698,02381206,PRO-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE,rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral,rosuvastatine,"mp_fr_description: ""ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) PRO DOC LIMITEE"""
89090,02406179,"PROACTIV SOLUTION 3-STEP ACNE ROUTINE (peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % gel cutané avec solution tonique) ALCHEMEE, LLC","peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % gel cutané avec solution tonique",peroxyde de benzoyle,"mp_fr_description: ""PROACTIV 3̲-̲S̲T̲E̲P̲ ̲C̲O̲N̲V̲E̲N̲I̲E̲N̲C̲E̲ ̲P̲A̲K̲ (peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % gel cutané avec solution tonique) ALCHEMEE, LLC"" -> ""PROACTIV S̲O̲L̲U̲T̲I̲O̲N̲ ̲3̲-̲S̲T̲E̲P̲ ̲A̲C̲N̲E̲ ̲R̲O̲U̲T̲I̲N̲E̲ (peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % gel cutané avec solution tonique) ALCHEMEE, LLC"""
93042,02445190,JAMP QUININE (sulfate de quinine 200 mg capsule orale) JAMP PHARMA CORPORATION,sulfate de quinine 200 mg capsule orale,sulfate de quinine,"mp_fr_description: ""JAMP-̲QUININE (sulfate de quinine 200 mg capsule orale) JAMP PHARMA CORPORATION"" -> ""JAMP ̲QUININE (sulfate de quinine 200 mg capsule orale) JAMP PHARMA CORPORATION"""
93043,02445204,JAMP QUININE (sulfate de quinine 300 mg capsule orale) JAMP PHARMA CORPORATION,sulfate de quinine 300 mg capsule orale,sulfate de quinine,"mp_fr_description: ""JAMP-̲QUININE (sulfate de quinine 300 mg capsule orale) JAMP PHARMA CORPORATION"" -> ""JAMP ̲QUININE (sulfate de quinine 300 mg capsule orale) JAMP PHARMA CORPORATION"""
98984,02500132,AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral,rosuvastatine,"mp_fr_description: ""AG-ROSUVASTATIN ̲C̲A̲L̲C̲I̲U̲M̲ (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) ANGITA PHARMA INC."" -> ""AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) ANGITA PHARMA INC."""
98985,02500140,AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,"mp_fr_description: ""AG-ROSUVASTATIN ̲C̲A̲L̲C̲I̲U̲M̲ (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) ANGITA PHARMA INC."" -> ""AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) ANGITA PHARMA INC."""
98986,02500159,AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral,rosuvastatine,"mp_fr_description: ""AG-ROSUVASTATIN ̲C̲A̲L̲C̲I̲U̲M̲ (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) ANGITA PHARMA INC."" -> ""AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) ANGITA PHARMA INC."""
98987,02500167,AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) ANGITA PHARMA INC.,rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral,rosuvastatine,"mp_fr_description: ""AG-ROSUVASTATIN ̲C̲A̲L̲C̲I̲U̲M̲ (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) ANGITA PHARMA INC."" -> ""AG-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) ANGITA PHARMA INC."""
100488,02515474,PONVORY (ponésimod 2 mg comprimé oral avec ponésimod 3 mg comprimé oral avec ponésimod 4 mg comprimé oral avec ponésimod 5 mg comprimé oral avec ponésimod 6 mg comprimé oral avec ponésimod 7 mg comprimé oral avec ponésimod 8 mg comprimé oral avec ponésimod 9 mg comprimé oral avec ponésimod 10 mg comprimé oral) VANDA PHARMACEUTICALS INC.,ponésimod 2 mg comprimé oral avec ponésimod 3 mg comprimé oral avec ponésimod 4 mg comprimé oral avec ponésimod 5 mg comprimé oral avec ponésimod 6 mg comprimé oral avec ponésimod 7 mg comprimé oral avec ponésimod 8 mg comprimé oral avec ponésimod 9 mg comprimé oral avec ponésimod 10 mg comprimé oral,ponésimod,"mp_fr_description: ""PONVORY (ponésimod 2 mg comprimé oral avec ponésimod 3 mg comprimé oral avec ponésimod 4 mg comprimé oral avec ponésimod 5 mg comprimé oral avec ponésimod 6 mg comprimé oral avec ponésimod 7 mg comprimé oral avec ponésimod 8 mg comprimé oral avec ponésimod 9 mg comprimé oral avec ponésimod 10 mg comprimé oral) J̲A̲N̲S̲S̲E̲N̲ ̲I̲N̲C̲"" -> ""PONVORY (ponésimod 2 mg comprimé oral avec ponésimod 3 mg comprimé oral avec ponésimod 4 mg comprimé oral avec ponésimod 5 mg comprimé oral avec ponésimod 6 mg comprimé oral avec ponésimod 7 mg comprimé oral avec ponésimod 8 mg comprimé oral avec ponésimod 9 mg comprimé oral avec ponésimod 10 mg comprimé oral) V̲A̲N̲D̲A̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"""
100752,02518201,"RED EYE TRIPLE ACTION (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) KENVUE CANADA INC.","polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques",polyethylene glycol 400 et tétrahydrozoline,"mp_fr_description: ""RED EYE TRIPLE ACTION (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""RED EYE TRIPLE ACTION (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
100753,02518228,"RED EYE WORKPLACE (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) KENVUE CANADA INC.","polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques",polyethylene glycol 400 et tétrahydrozoline,"mp_fr_description: ""RED EYE WORKPLACE (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""RED EYE WORKPLACE (polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
101108,02521903,PADCEV (enfortumab védotine 20 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,enfortumab védotine 20 mg par fiole poudre pour solution injectable,enfortumab védotine,"mp_fr_description: ""PADCEV (enfortumab védotine 20 mg par fiole poudre pour solution injectable) S̲E̲A̲G̲E̲N̲ ̲I̲N̲C̲.̲"" -> ""PADCEV (enfortumab védotine 20 mg par fiole poudre pour solution injectable) P̲F̲I̲Z̲E̲R̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
101109,02521911,PADCEV (enfortumab védotine 30 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC,enfortumab védotine 30 mg par fiole poudre pour solution injectable,enfortumab védotine,"mp_fr_description: ""PADCEV (enfortumab védotine 30 mg par fiole poudre pour solution injectable) S̲E̲A̲G̲E̲N̲ ̲I̲N̲C̲.̲"" -> ""PADCEV (enfortumab védotine 30 mg par fiole poudre pour solution injectable) P̲F̲I̲Z̲E̲R̲ ̲C̲A̲N̲A̲D̲A̲ ̲U̲L̲C̲"""
102450,02535653,NRA-PRAVASTATIN (pravastatine sodique 10 mg comprimé oral) NORA PHARMA INC,pravastatine sodique 10 mg comprimé oral,pravastatine,ADDED
102451,02535661,NRA-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) NORA PHARMA INC,pravastatine sodique 20 mg comprimé oral,pravastatine,ADDED
102452,02535688,NRA-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) NORA PHARMA INC,pravastatine sodique 40 mg comprimé oral,pravastatine,ADDED
103059,02541998,BENDAMUSTINE HYDROCHLORIDE FOR INJECTION (chlorhydrate de bendamustine 25 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.,chlorhydrate de bendamustine 25 mg par fiole poudre pour solution injectable,bendamustine,ADDED
103219,02543745,"LEVODEXA (dexaméthasone (phosphate de dexaméthasone sodique) 0,1 % et lévofloxacine (hémihydrate de lévofloxacine) 0,5 % gouttes ophtalmiques) XEDITON PHARMACEUTICALS INC","dexaméthasone (phosphate de dexaméthasone sodique) 0,1 % et lévofloxacine 0,5 % gouttes ophtalmiques",dexaméthasone (base) et lévofloxacine,ADDED
103303,02544482,JAMP BACLOFEN (baclofène 10 mg comprimé oral) JAMP PHARMA CORPORATION,baclofène 10 mg comprimé oral,baclofène,ADDED
103304,02544490,JAMP BACLOFEN (baclofène 20 mg comprimé oral) JAMP PHARMA CORPORATION,baclofène 20 mg comprimé oral,baclofène,ADDED
103817,02549301,"JAMP ZOPICLONE (zopiclone 7,5 mg comprimé oral) JAMP PHARMA CORPORATION","zopiclone 7,5 mg comprimé oral",zopiclone,ADDED
103880,02549999,AURO-LIOTHYRONINE (liothyronine (liothyronine sodique) 5 mcg comprimé oral) AURO PHARMA INC,liothyronine (liothyronine sodique) 5 mcg comprimé oral,liothyronine,ADDED
103881,02550008,AURO-LIOTHYRONINE (liothyronine (liothyronine sodique) 25 mcg comprimé oral) AURO PHARMA INC,liothyronine (liothyronine sodique) 25 mcg comprimé oral,liothyronine,ADDED
103903,02550199,"OXYTOCIN INJECTION, USP (oxytocine 10 unité par 1 mL solution injectable ampoule) HIKMA CANADA LIMITED",oxytocine 10 unité par 1 mL solution injectable ampoule,oxytocine,ADDED
103942,02550636,"PAVBLU (aflibercept 2 mg par 0,05 mL solution injectable fiole) AMGEN CANADA INC","aflibercept 2 mg par 0,05 mL solution injectable fiole",aflibercept,ADDED
104042,02551691,SANDOZ TOFACITINIB (tofacitinib (citrate de tofacitinib) 5 mg comprimé oral) SANDOZ CANADA INCORPORATED,tofacitinib (citrate de tofacitinib) 5 mg comprimé oral,tofacitinib,ADDED
104044,02551705,SANDOZ TOFACITINIB (tofacitinib (citrate de tofacitinib) 10 mg comprimé oral) SANDOZ CANADA INCORPORATED,tofacitinib (citrate de tofacitinib) 10 mg comprimé oral,tofacitinib,ADDED
104056,02551845,M-METFORMIN XR (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) MANTRA PHARMA INC,chlorhydrate de metformine 500 mg comprimé oral à libération prolongée,metformine,ADDED
104057,02551853,M-METFORMIN XR (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) MANTRA PHARMA INC,chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée,metformine,ADDED
104184,02552868,"AMLODIPINE (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) ANGITA PHARMA INC.","amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral",amlodipine,ADDED
104186,02552884,AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) ANGITA PHARMA INC.,amlodipine (bésylate d'amlodipine) 10 mg comprimé oral,amlodipine,ADDED
104284,02553945,"PEXEGRA (filgrastim (pegfilgastrim) 6 mg par 0,6 mL solution injectable seringue) JAMP PHARMA CORPORATION","filgrastim (pegfilgastrim) 6 mg par 0,6 mL solution injectable seringue",filgrastim (pegfilgastrim),ADDED
104363,02554801,"VOLTAREN EMULGEL ACTIVE (diclofénac diéthylamine 1,16 % gel cutané) HALEON CANADA ULC","diclofénac diéthylamine 1,16 % gel cutané",diclofénac,ADDED
104373,02554909,NATCO-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) NATCO PHARMA (CANADA) INC,escitalopram (oxalate d'escitalopram) 10 mg comprimé oral,escitalopram,ADDED
104375,02554933,NATCO-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 20 mg comprimé oral) NATCO PHARMA (CANADA) INC,escitalopram (oxalate d'escitalopram) 20 mg comprimé oral,escitalopram,ADDED
106068,02557347,TZIELD (téplizumab 2 mg par 2 mL solution injectable fiole) SANOFI-AVENTIS CANADA INC,téplizumab 2 mg par 2 mL solution injectable fiole,téplizumab,ADDED
106107,02557770,"SPIKEVAX (ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3' 50 mcg par 0,5 mL dispersion injectable seringue) MODERNA BIOPHARMA CANADA CORPORATION","ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3' 50 mcg par 0,5 mL dispersion injectable seringue","ARNm de SRASCOV2 S-protéine, 5'(m7G-5'-ppp-5'-Gm), polyA 3'",ADDED
106166,02558416,MINT-LEVETIRACETAM SOLUTION (lévétiracétam 100 mg par mL solution orale) MINT PHARMACEUTICALS INC,lévétiracétam 100 mg par mL solution orale,lévétiracétam,ADDED
106233,02559145,TREMFYA (guselkumab 200 mg par 2 mL solution injectable stylo) JANSSEN INC,guselkumab 200 mg par 2 mL solution injectable stylo,guselkumab,ADDED
106234,02559153,TREMFYA I.V. (guselkumab 200 mg par 20 mL solution injectable fiole) JANSSEN INC,guselkumab 200 mg par 20 mL solution injectable fiole,guselkumab,ADDED
106374,02560704,ANZUPGO (delgocitinib 20 mg par g crème cutanée) LEO PHARMA INC,delgocitinib 20 mg par g crème cutanée,delgocitinib,ADDED
