tm_code,tm_formal_name,tm_fr_description,changes
8002553,teplizumab,téplizumab,ADDED
8002554,delgocitinib,delgocitinib,ADDED
8000965,aliskiren,aliskirène,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20071126"" -> ""20240331"""
8000204,lithium (ion),lithium (ion),"tm_status_effective_time: ""20180802"" -> ""20250704"""
8002555,dexamethasone (base) and levofloxacin,dexaméthasone (base) et lévofloxacine,ADDED
