drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"89683","MARKETED","2026-06-01","APPROVED","2013-09-06","02412284"
"92149","MARKETED","2026-05-07","APPROVED","2026-05-06","02437198"
"94262","MARKETED","2026-05-07","APPROVED","2026-05-06","02455781"
"97424","MARKETED","2026-05-07","APPROVED","2026-05-06","02483882"
"98887","MARKETED","2023-09-21","APPROVED","2020-05-13","02499134"
"102386","MARKETED","2026-06-24","APPROVED","2023-02-06","02534975"
"102470","MARKETED","2026-06-24","APPROVED","2023-03-07","02535882"
"102848","MARKETED","2026-06-16","APPROVED","2023-07-19","02539748"
"102919","MARKETED","2026-05-05","APPROVED","2023-08-16","02540495"
"103074","MARKETED","2026-05-27","APPROVED","2025-12-05","02542145"
"103865","MARKETED","2026-06-15","APPROVED","2024-07-15","02549832"
"103866","MARKETED","2026-06-15","APPROVED","2024-07-15","02549840"
"103867","MARKETED","2026-06-17","APPROVED","2024-07-15","02549859"
"103889","MARKETED","2025-09-16","APPROVED","2024-07-18","02550083"
"103900","MARKETED","2026-01-02","APPROVED","2024-07-25","02550164"
"104071","MARKETED","2026-05-01","APPROVED","2024-09-20","02552019"
"104260","MARKETED","2026-04-30","APPROVED","2024-11-28","02553694"
"104274","MARKETED","2026-06-03","APPROVED","2024-12-09","02553848"
"104395","MARKETED","2026-06-01","APPROVED","2025-02-04","02555166"
"104403","MARKETED","2026-06-03","APPROVED","2025-02-05","02555247"
"106046","MARKETED","2026-01-12","APPROVED","2025-04-22","02557118"
"106050","MARKETED","2026-01-07","APPROVED","2025-04-24","02557150"
"106060","MARKETED","2026-06-01","APPROVED","2025-04-25","02557266"
"106067","MARKETED","2026-01-12","APPROVED","2025-04-29","02557339"
"106095","MARKETED","2026-05-21","APPROVED","2025-05-23","02557649"
"106137","MARKETED","2026-06-17","APPROVED","2025-05-30","02558084"
"106138","MARKETED","2026-06-17","APPROVED","2025-05-30","02558092"
"106139","MARKETED","2026-06-17","APPROVED","2025-05-30","02558106"
"106249","MARKETED","2026-06-03","APPROVED","2026-04-20","02559323"
"106250","MARKETED","2026-06-03","APPROVED","2026-04-20","02559331"
