drug_code,current_status,current_history_date,previous_status,previous_history_date,drug_identification_number
"90864","CANCELLED POST MARKET","2022-05-12","MARKETED","2014-12-29","02423901"
"90876","CANCELLED PRE MARKET","2023-06-23","APPROVED","2014-05-23","02424037"
"90877","CANCELLED PRE MARKET","2023-06-23","APPROVED","2014-05-23","02424045"
"91261","CANCELLED PRE MARKET","2023-06-07","APPROVED","2014-08-18","02428121"
"91382","CANCELLED PRE MARKET","2023-05-31","APPROVED","2018-03-15","02429365"
"91383","CANCELLED PRE MARKET","2023-05-31","APPROVED","2018-03-15","02429373"
"91384","CANCELLED PRE MARKET","2023-05-31","APPROVED","2018-03-15","02429381"
"91385","CANCELLED PRE MARKET","2023-05-31","APPROVED","2018-03-15","02429403"
"91768","CANCELLED PRE MARKET","2023-06-27","APPROVED","2014-11-04","02433281"
"91872","CANCELLED PRE MARKET","2023-06-06","APPROVED","2014-11-13","02434393"
"96094","CANCELLED PRE MARKET","2023-06-19","APPROVED","2018-01-10","02471752"
"96095","CANCELLED PRE MARKET","2023-06-19","APPROVED","2018-01-10","02471760"
"96096","CANCELLED PRE MARKET","2023-06-19","APPROVED","2018-01-10","02471779"
"96097","CANCELLED PRE MARKET","2023-06-19","APPROVED","2018-01-10","02471787"
"97091","CANCELLED POST MARKET","2023-04-18","MARKETED","2020-04-16","02480387"
"97630","CANCELLED POST MARKET","2022-05-28","MARKETED","2019-06-13","02486059"
"97633","CANCELLED POST MARKET","2022-07-25","MARKETED","2019-05-06","02486091"
"97655","CANCELLED POST MARKET","2023-06-06","MARKETED","2019-07-03","02486342"
"98889","CANCELLED POST MARKET","2022-06-03","MARKETED","2020-06-05","02499142"
"99058","CANCELLED POST MARKET","2023-05-25","MARKETED","2020-07-30","02500930"
"99740","CANCELLED POST MARKET","2023-06-03","MARKETED","2021-07-28","02508044"
"12601","DORMANT","2023-06-19","MARKETED","2009-08-04","01927817"
"13090","DORMANT","2023-06-19","MARKETED","2006-02-14","01927825"
"13858","DORMANT","2023-06-02","MARKETED","1993-12-31","02018497"
"13859","DORMANT","2023-06-02","MARKETED","1993-12-31","02013134"
"17234","DORMANT","2023-06-05","MARKETED","2019-12-03","00839299"
"25821","DORMANT","2023-06-05","MARKETED","2001-11-06","02006669"
"38055","DORMANT","2023-06-19","MARKETED","2005-02-10","00695440"
"4037","DORMANT","2023-06-08","MARKETED","1980-12-31","00510335"
"4544","DORMANT","2023-06-05","DORMANT","2021-09-29","00507415"
"6088","DORMANT","2023-06-29","DORMANT","2017-07-24","00638692"
"7152","DORMANT","2023-06-20","MARKETED","2001-07-31","00623377"
"75571","DORMANT","2023-06-05","MARKETED","2013-05-02","02270323"
"77007","DORMANT","2023-06-07","MARKETED","2018-07-02","02284502"
"77539","DORMANT","2023-06-14","MARKETED","2007-09-25","02290081"
"79071","DORMANT","2023-06-05","MARKETED","2009-01-01","02305216"
"80496","DORMANT","2023-06-06","MARKETED","2012-12-01","02319497"
"87417","DORMANT","2023-06-22","MARKETED","2021-01-14","02388669"
"89372","DORMANT","2023-06-06","MARKETED","2013-09-05","02408988"
"89373","DORMANT","2023-06-06","MARKETED","2013-09-05","02408996"
"92663","DORMANT","2023-06-07","DORMANT","2017-07-20","02442272"
"94423","DORMANT","2023-06-06","MARKETED","2016-09-01","02457156"
"95157","DORMANT","2023-06-07","MARKETED","2019-04-24","02463490"
"95223","DORMANT","2023-06-09","MARKETED","2022-01-01","02464071"
"95938","DORMANT","2023-06-09","MARKETED","2022-01-01","02470403"
"99311","DORMANT","2023-06-15","MARKETED","2020-09-30","02503662"
"87117","APPROVED","2023-06-01","APPROVED","2023-05-09","02385562"
"89123","APPROVED","2023-06-15","APPROVED","2021-08-06","02406535"
"89125","APPROVED","2023-06-15","APPROVED","2021-08-06","02406551"
"78512","APPROVED","2023-06-20","APPROVED","2014-10-17","02299755"
"89124","APPROVED","2023-06-15","APPROVED","2021-08-06","02406543"
"88547","APPROVED","2023-06-07","APPROVED","2016-04-21","02400693"
"90442","APPROVED","2023-06-06","APPROVED","2014-01-30","02419793"
"88548","APPROVED","2023-06-07","APPROVED","2016-04-21","02400707"
"90441","APPROVED","2023-06-06","APPROVED","2014-01-30","02419785"
"78513","APPROVED","2023-06-20","APPROVED","2014-10-17","02299763"
"102351","APPROVED","2023-06-20","APPROVED","2023-01-27","02534606"
"89126","APPROVED","2023-06-15","APPROVED","2021-08-06","02406578"
"88549","APPROVED","2023-06-07","APPROVED","2016-04-21","02400715"
